"Date","CANCPGRSE01GYM"
2004-06-01,2.22222222222224
2004-07-01,2.41080038572805
2004-08-01,2.11538461538462
2004-09-01,2.10930009587728
2004-10-01,2.0076481835564
2004-11-01,2.20095693779906
2004-12-01,2.19675262655204
2005-01-01,2.19885277246655
2005-02-01,2.29007633587786
2005-03-01,2.28571428571429
2005-04-01,2.28136882129278
2005-05-01,2.27272727272727
2005-06-01,2.36294896030245
2005-07-01,2.16572504708097
2005-08-01,2.16572504708097
2005-09-01,2.06572769953052
2005-10-01,2.06185567010312
2005-11-01,2.15355805243445
2005-12-01,2.05607476635514
2006-01-01,2.15154349859681
2006-02-01,2.14552238805969
2006-03-01,2.32774674115455
2006-04-01,2.50929368029739
2006-05-01,2.77777777777778
2006-06-01,2.58541089566021
2006-07-01,2.48847926267282
2006-08-01,2.67281105990785
2006-09-01,2.94388224471021
2006-10-01,3.03030303030302
2006-11-01,3.02474793767187
2006-12-01,3.1135531135531
2007-01-01,3.02197802197801
2007-02-01,3.19634703196348
2007-03-01,3.18471337579619
2007-04-01,3.26382592928377
2007-05-01,3.15315315315315
2007-06-01,3.33033303330332
2007-07-01,3.68705035971222
2007-08-01,3.77019748653499
2007-09-01,3.57462019660411
2007-10-01,3.475935828877
2007-11-01,3.38078291814947
2007-12-01,3.46358792184726
2008-01-01,3.2888888888889
2008-02-01,3.45132743362831
2008-03-01,3.26278659611992
2008-04-01,3.33625987708517
2008-05-01,3.66812227074236
2008-06-01,3.74564459930315
2008-07-01,3.55594102341719
2008-08-01,3.46020761245675
2008-09-01,3.36496980155306
2008-10-01,3.35917312661498
2008-11-01,3.27022375215145
2008-12-01,3.09012875536481
2009-01-01,3.01204819277108
2009-02-01,2.82292557741659
2009-03-01,2.81810418445774
2009-04-01,2.54885301614274
2009-05-01,2.19039595619208
2009-06-01,2.01511335012595
2009-07-01,1.84254606365157
2009-08-01,1.67224080267559
2009-09-01,1.75292153589317
2009-10-01,1.74999999999999
2009-11-01,1.5
2009-12-01,1.41548709408825
2010-01-01,1.75438596491227
2010-02-01,1.99667221297837
2010-03-01,1.49501661129566
2010-04-01,1.57415078707539
2010-05-01,1.56636438582027
2010-06-01,1.72839506172839
2010-07-01,2.38486842105264
2010-08-01,2.22039473684212
2010-09-01,2.13289581624282
2010-10-01,2.29320229320231
2010-11-01,2.6272577996716
2010-12-01,2.54515599343187
2011-01-01,2.6272577996716
2011-02-01,2.20228384991843
2011-03-01,2.86415711947628
2011-04-01,2.69168026101143
2011-05-01,2.8409090909091
2011-06-01,2.58899676375405
2011-07-01,2.0883534136546
2011-08-01,2.41351568785196
2011-09-01,2.65060240963855
2011-10-01,2.2417934347478
2011-11-01,2.24
2011-12-01,2.2417934347478
2012-01-01,2.24
2012-02-01,2.3144453312051
2012-03-01,2.30708035003977
2012-04-01,2.54169976171563
2012-05-01,2.2099447513812
2012-06-01,2.20820189274448
2012-07-01,2.0456333595594
2012-08-01,1.80675569520818
2012-09-01,1.56494522691706
2012-10-01,1.64447924823805
2012-11-01,1.64319248826292
2012-12-01,1.56617071260766
2013-01-01,1.40845070422535
2013-02-01,1.4820592823713
2013-03-01,1.32192846034216
2013-04-01,0.929512006196765
2013-05-01,1.0810810810811
2013-06-01,1.1574074074074
2013-07-01,1.38781804163454
2013-08-01,1.54320987654321
2013-09-01,1.46379044684129
2013-10-01,1.54083204930663
2013-11-01,1.4626635873749
2013-12-01,1.5420200462606
2014-01-01,1.7746913580247
2014-02-01,1.84473481936972
2014-03-01,1.68841135840367
2014-04-01,1.99539524174981
2014-05-01,2.06264323911382
2014-06-01,2.1357742181541
2014-07-01,2.05323193916349
2014-08-01,2.35562310030394
2014-09-01,2.35383447228551
2014-10-01,2.35204855842184
2014-11-01,2.04855842185128
2014-12-01,2.12604403948368
2015-01-01,2.12282031842303
2015-02-01,2.26415094339623
2015-03-01,2.33962264150943
2015-04-01,2.03160270880359
2015-05-01,1.94610778443112
2015-06-01,1.94174757281552
2015-07-01,1.93740685543966
2015-08-01,1.78173719376392
2015-09-01,1.92878338278932
2015-10-01,1.85322461082284
2015-11-01,1.78438661710037
2015-12-01,1.7100371747212
2016-01-01,1.70749814402377
2016-02-01,1.62361623616236
2016-03-01,1.7699115044248
2016-04-01,1.7699115044248
2016-05-01,1.90895741556536
2016-06-01,1.90476190476191
2016-07-01,2.11988304093567
2016-08-01,1.82348650619985
2016-09-01,1.81950509461426
2016-10-01,1.81950509461426
2016-11-01,1.97224251278305
2016-12-01,1.97368421052631
2017-01-01,2.33576642335765
2017-02-01,2.17864923747275
2017-03-01,2.2463768115942
2017-04-01,2.46376811594203
2017-05-01,2.30547550432275
2017-06-01,2.37239396117902
2017-07-01,2.07587687902648
2017-08-01,2.22063037249283
2017-09-01,2.07290922087206
2017-10-01,2.21586847748391
2017-11-01,2.2922636103152
2017-12-01,2.00716845878136
2018-01-01,2.2111269614836
2018-02-01,2.55863539445631
2018-03-01,2.69312544294827
2018-04-01,2.26308345120225
2018-05-01,2.32394366197184
2018-06-01,2.17696629213483
2018-07-01,3.15568022440392
2018-08-01,3.083391730904
2018-09-01,2.45098039215686
2018-10-01,2.65734265734268
2018-11-01,2.66106442577029
2018-12-01,3.51370344342938
2019-01-01,2.65177948360082
2019-02-01,2.28690228690228
2019-03-01,2.20841959972393
2019-04-01,2.42047026279391
2019-05-01,2.68410185822436
2019-06-01,2.81786941580756
2019-07-01,2.44731475186948
2019-08-01,2.58327668252891
2019-09-01,2.18728639781272
2019-10-01,2.24795640326973
2019-11-01,1.9099590723056
2019-12-01,1.9008825526137
2020-01-01,1.7675050985724
2020-02-01,2.16802168021682
2020-03-01,2.02565833896016
2020-04-01,2.02565833896016
2020-05-01,1.27345844504021
2020-06-01,1.33689839572193
2020-07-01,0.530856005308575
2020-08-01,0.463883366467853
2020-09-01,1.33779264214047
2020-10-01,1.19920053297803
2020-11-01,1.80722891566264
2020-12-01,1.33244503664224
2021-01-01,1.87040748162994
2021-02-01,1.19363395225463
2021-03-01,1.1912640635341
2021-04-01,1.72071475843812
2021-05-01,1.91925876902714
2021-06-01,1.97889182058048
2021-07-01,2.57425742574257
2021-08-01,2.70448548812664
2021-09-01,3.03630363036302
2021-10-01,3.1599736668861
2021-11-01,2.89283366206443
2021-12-01,3.35305719921104
2022-01-01,3.40983606557376
2022-02-01,3.80078636959371
2022-03-01,4.25114453891432
2022-04-01,4.61938841899806
2022-05-01,5.1948051948052
2022-06-01,5.23932729624838
2022-07-01,5.66280566280565
2022-08-01,5.52344251766219
2022-09-01,5.57335041639976
2022-10-01,5.42437779195916
2022-11-01,5.75079872204473
2022-12-01,5.59796437659035
2023-01-01,5.32656943563729
2023-02-01,5.30303030303031
2023-03-01,5.14429109159347
2023-04-01,4.78855721393035
2023-05-01,4.5679012345679
2023-06-01,4.17947141979103
2023-07-01,4.26309378806334
2023-08-01,4.2604990870359
2023-09-01,3.94417475728155
2023-10-01,4.60048426150123
