"Date","LRIN64MACAM156N"
1988-02-01,16.706981119398
1988-03-01,16.1077355175848
1988-04-01,16.1715544325309
1988-05-01,13.7839377254604
1988-06-01,12.9597393322621
1988-07-01,11.39678009187
1988-08-01,11.9083153275566
1988-09-01,15.1542467948718
1988-10-01,15.2352568308442
1988-11-01,15.9408372134372
1988-12-01,16.3579629999778
1989-01-01,16.6502124260946
1989-02-01,16.401383315968
1989-03-01,15.6852538900271
1989-04-01,15.7379334764423
1989-05-01,13.5444297082228
1989-06-01,12.3723292662728
1989-07-01,11.0109756770173
1989-08-01,11.4446880474181
1989-09-01,14.6078916955589
1989-10-01,14.961192585915
1989-11-01,15.4118202686525
1989-12-01,16.2963206812172
1990-01-01,16.5786069760814
1990-02-01,16.7170456038901
1990-03-01,16.6546313923718
1990-04-01,16.2687790221251
1990-05-01,14.5256517990636
1990-06-01,13.4062987147482
1990-07-01,11.71251592114
1990-08-01,12.1309014976019
1990-09-01,14.9884812657568
1990-10-01,15.2881661365437
1990-11-01,16.1174862795288
1990-12-01,16.8754741519454
1991-01-01,17.6530457567292
1991-02-01,17.3722074971602
1991-03-01,17.1166691886984
1991-04-01,17.1001630335028
1991-05-01,15.2686988975902
1991-06-01,14.0975762213193
1991-07-01,12.6259581431401
1991-08-01,13.3146152025646
1991-09-01,16.6116848088888
1991-10-01,16.7450399381603
1991-11-01,17.560829142226
1991-12-01,18.5153848625376
1992-01-01,19.3269940422073
1992-02-01,19.2213565879046
1992-03-01,18.3382067316927
1992-04-01,18.9425434388658
1992-05-01,16.7633812114695
1992-06-01,14.9960125471849
1992-07-01,13.9618151103367
1992-08-01,14.6585130214139
1992-09-01,17.5985149827632
1992-10-01,17.737781028397
1992-11-01,17.771186440678
1992-12-01,18.7327969510904
1993-01-01,19.6828486496208
1993-02-01,19.4177220542529
1993-03-01,18.6510325886019
1993-04-01,18.8837985052569
1993-05-01,17.1079558640478
1993-06-01,15.2750993223947
1993-07-01,13.9917868800674
1993-08-01,15.1400709033337
1993-09-01,17.8786158762193
1993-10-01,18.4511805730611
1993-11-01,18.6793462858582
1993-12-01,19.3140339836375
1994-01-01,20.1429499675114
1994-02-01,19.6731095428559
1994-03-01,19.6439032555026
1994-04-01,19.2870057796219
1994-05-01,17.0454426825067
1994-06-01,16.1686327273486
1994-07-01,14.5234398607884
1994-08-01,15.1344206330207
1994-09-01,17.9180532445923
1994-10-01,18.3443818707009
1994-11-01,18.4826054005793
1994-12-01,19.4499771774762
1995-01-01,20.0457988374141
1995-02-01,20.0995921071702
1995-03-01,19.3798609961939
1995-04-01,19.7330219967558
1995-05-01,17.6939190374475
1995-06-01,16.6092819000887
1995-07-01,15.0713711919916
1995-08-01,15.842694317574
1995-09-01,18.9204189235023
1995-10-01,18.9271889022374
1995-11-01,19.7654735157428
1995-12-01,19.8267643893188
1996-01-01,20.2649033737308
1996-02-01,20.2184451125974
1996-03-01,20.0551752324512
1996-04-01,19.9652901842683
1996-05-01,18.2034181758851
1996-06-01,17.0219052470708
1996-07-01,15.4672854395017
1996-08-01,16.1460557623086
1996-09-01,18.9915590813518
1996-10-01,19.0114685882472
1996-11-01,19.356081731988
1996-12-01,19.851048738474
1997-01-01,20.4551436496528
1997-02-01,20.2067507560968
1997-03-01,20.2039393235036
1997-04-01,20.0944815125117
1997-05-01,17.9529846004901
1997-06-01,16.8412781561027
1997-07-01,15.6112240584553
1997-08-01,15.8121248076904
1997-09-01,18.2599787067355
1997-10-01,18.427575134213
1997-11-01,18.8538314233866
1997-12-01,19.6305312615835
1998-01-01,20.3827329776906
1998-02-01,20.2493675822143
1998-03-01,20.1983976344129
1998-04-01,19.8750449119725
1998-05-01,18.1645045817587
1998-06-01,16.8432899743033
1998-07-01,15.4606441852132
1998-08-01,16.0857455485925
1998-09-01,18.5528996670477
1998-10-01,18.8524834387756
1998-11-01,19.0845301070893
1998-12-01,19.5814530126457
1999-01-01,20.1538019403621
1999-02-01,19.9354461837012
1999-03-01,19.7135311050221
1999-04-01,18.87612910877
1999-05-01,17.3624138543868
1999-06-01,16.7033205455675
1999-07-01,15.2503128294562
1999-08-01,15.8876389011919
1999-09-01,18.0898346083502
1999-10-01,18.1936954194049
1999-11-01,18.6443173008038
1999-12-01,19.0589642527992
2000-01-01,19.9102822778115
2000-02-01,19.6010331265776
2000-03-01,19.4926020757188
2000-04-01,19.0903854977108
2000-05-01,17.2898836098493
2000-06-01,16.7674407282995
2000-07-01,15.3390522875817
2000-08-01,15.7197392833205
2000-09-01,18.2134852174926
2000-10-01,18.2424377525999
2000-11-01,18.5195225140622
2000-12-01,18.8766283376691
2001-01-01,19.6360542244397
2001-02-01,19.342438232851
2001-03-01,19.1879142187364
2001-04-01,18.8518589867078
2001-05-01,17.1636909342774
2001-06-01,16.6570594112674
2001-07-01,15.641729186254
2001-08-01,15.8763775754672
2001-09-01,18.4744837885184
2001-10-01,18.4949650470025
2001-11-01,18.84326575845
2001-12-01,19.0486189321778
2002-01-01,19.1829264805406
2002-02-01,19.083031803466
2002-03-01,18.697037424509
2002-04-01,18.5609010275208
2002-05-01,16.4837666341019
2002-06-01,16.0172791087618
2002-07-01,14.5049434694167
2002-08-01,14.8799394970694
2002-09-01,17.2793214832165
2002-10-01,17.5020526807539
2002-11-01,17.7121840814787
2002-12-01,18.0434618719138
2003-01-01,18.6591968363071
2003-02-01,18.1994373829841
2003-03-01,18.3075158852502
2003-04-01,17.9369460718041
2003-05-01,16.058531094644
2003-06-01,15.462806820311
2003-07-01,14.1970628703002
2003-08-01,14.6091477841265
2003-09-01,17.1021288918366
2003-10-01,17.2450160531621
2003-11-01,17.496153308155
2003-12-01,18.1835123978494
2004-01-01,18.6507899563359
2004-02-01,18.6191437314557
2004-03-01,18.4907448706512
2004-04-01,18.0596169734778
2004-05-01,16.4301876993842
2004-06-01,15.5957099988886
2004-07-01,14.6146942627425
2004-08-01,15.0729110835936
2004-09-01,17.3840387030061
2004-10-01,17.2364173046767
2004-11-01,17.5868234773632
2004-12-01,18.1501708370555
2005-01-01,18.9758925285241
2005-02-01,18.7695899552361
2005-03-01,18.692781649725
2005-04-01,18.6482346142203
2005-05-01,16.5610113594723
2005-06-01,16.1531774717482
2005-07-01,14.8610235176908
2005-08-01,15.2056232598476
2005-09-01,17.7414794750426
2005-10-01,17.7759148563931
2005-11-01,18.323682581303
2005-12-01,18.7681950509461
2006-01-01,19.184207656233
2006-02-01,19.1717749625392
2006-03-01,18.8055747105578
2006-04-01,18.6449589354026
2006-05-01,16.6105316529045
2006-06-01,16.2436685962373
2006-07-01,14.8575507585546
2006-08-01,15.2166064981949
2006-09-01,17.4669732629965
2006-10-01,17.839186924477
2006-11-01,18.0036372803227
2006-12-01,18.4808327260623
2007-01-01,18.8338307742098
2007-02-01,18.9365964978482
2007-03-01,18.8129567450128
2007-04-01,18.2896967413826
2007-05-01,16.5477684172791
2007-06-01,15.9639336335879
2007-07-01,14.848040355616
2007-08-01,15.4191911068218
2007-09-01,17.829941873443
2007-10-01,17.6368778381465
2007-11-01,17.688117885128
2007-12-01,18.0851253362789
2008-01-01,18.5794781865603
2008-02-01,18.7352109167897
2008-03-01,18.1311551178583
2008-04-01,17.9051864217153
2008-05-01,16.4309919628125
2008-06-01,15.6419730115272
2008-07-01,14.99800840894
2008-08-01,15.3186296184934
2008-09-01,17.2429939569566
2008-10-01,17.3045688863781
2008-11-01,17.5640991718043
2008-12-01,18.4271524637988
2009-01-01,19.035079221088
2009-02-01,18.8885955649419
2009-03-01,18.7138976076807
2009-04-01,18.4242658491378
2009-05-01,16.8304840804578
2009-06-01,16.4506034868127
2009-07-01,15.542498883567
2009-08-01,16.186376918097
2009-09-01,18.6532074812096
2009-10-01,18.5536760660548
2009-11-01,18.5107292766574
2009-12-01,19.1892764012803
2010-01-01,20.0495071079307
2010-02-01,19.9482632477441
2010-03-01,19.6529276613521
2010-04-01,19.0093999182616
2010-05-01,17.3192705663623
2010-06-01,16.892437193561
2010-07-01,15.7872834775371
2010-08-01,16.0294830931264
2010-09-01,18.3123582668305
2010-10-01,18.868234622471
2010-11-01,18.7616709315997
2010-12-01,19.2112267118316
2011-01-01,19.7389561702054
2011-02-01,19.6038475486556
2011-03-01,19.197908036454
2011-04-01,18.6609969207414
2011-05-01,17.2249422473537
2011-06-01,16.6992582893275
2011-07-01,15.8564406298155
2011-08-01,16.1791779219215
2011-09-01,18.2413028150849
2011-10-01,18.5169906667354
2011-11-01,18.8897574888108
2011-12-01,19.333344781989
2012-01-01,20.0006867188573
2012-02-01,19.9792338848081
2012-03-01,19.656213545598
2012-04-01,18.7811254446492
2012-05-01,16.9021082660133
2012-06-01,16.8541538250805
2012-07-01,16.0127979194826
2012-08-01,15.9740037626133
2012-09-01,17.9713811909117
2012-10-01,18.1123756792782
2012-11-01,18.4518674786263
2012-12-01,18.7340453687814
2013-01-01,19.5073025411648
2013-02-01,19.4297710379669
2013-03-01,19.3382748061652
2013-04-01,18.6277852600713
2013-05-01,16.6952047501001
2013-06-01,16.5406684715057
2013-07-01,15.800891581025
2013-08-01,16.0420759032969
2013-09-01,18.3742159212606
2013-10-01,18.313424974088
2013-11-01,18.634236651918
2013-12-01,19.1070473473754
2014-01-01,19.6596214243273
2014-02-01,19.5112016293279
2014-03-01,19.2576508108842
2014-04-01,19.1982639506989
2014-05-01,17.3716715945
2014-06-01,16.9295505151846
2014-07-01,16.0950470919753
2014-08-01,16.4240214531643
2014-09-01,18.2336375091972
2014-10-01,18.3221856740599
2014-11-01,18.801626689889
2014-12-01,18.9559557020881
2015-01-01,19.5889102146765
2015-02-01,19.0636441272713
2015-03-01,19.0887647004117
2015-04-01,18.8018292940649
2015-05-01,16.8616149152313
2015-06-01,16.4571505812382
2015-07-01,15.5856221073612
2015-08-01,15.6498830522929
2015-09-01,17.8242812040992
2015-10-01,17.9935351557555
2015-11-01,18.5521774717532
2015-12-01,18.7522672628338
2016-01-01,19.3495880105591
2016-02-01,18.9104671353192
2016-03-01,18.9760913885191
2016-04-01,18.6212354659729
2016-05-01,17.0287050747072
2016-06-01,16.9219388355554
2016-07-01,16.253455098423
2016-08-01,16.0699892530897
2016-09-01,18.0839368585359
2016-10-01,18.1043377597329
2016-11-01,18.3236897274633
2016-12-01,18.6922625534412
2017-01-01,18.8199116860918
2017-02-01,19.0189444062914
2017-03-01,18.5297711712617
2017-04-01,18.5477935026264
2017-05-01,16.6509264444092
2017-06-01,16.4890507291162
2017-07-01,15.7641757416448
2017-08-01,15.8291373503618
2017-09-01,18.0751193262751
2017-10-01,17.8740583510218
2017-11-01,17.9802197619384
2017-12-01,18.3977790338132
2018-01-01,19.1782983069424
2018-02-01,19.1683191318128
2018-03-01,18.7777160713842
2018-04-01,18.6492594769564
2018-05-01,17.0712342135951
2018-06-01,16.2772444106615
2018-07-01,15.6736862952205
2018-08-01,16.0491384285596
2018-09-01,17.9165705624568
2018-10-01,17.9718685442918
2018-11-01,17.9021381578947
2018-12-01,18.486987534
2019-01-01,18.7005821352623
2019-02-01,18.5874765112787
2019-03-01,18.3373782427602
2019-04-01,17.8591318591319
2019-05-01,16.3200353449404
2019-06-01,16.0035959463877
2019-07-01,15.2507367407081
2019-08-01,15.2260990871193
2019-09-01,17.4724280439195
2019-10-01,17.8626998932816
2019-11-01,18.0226687945803
2019-12-01,18.6316646316646
2020-01-01,19.2392516215138
2020-02-01,18.6603104357164
2020-03-01,20.5120072865078
2020-04-01,24.2219204150842
2020-05-01,20.5704618838093
2020-06-01,17.338309671334
2020-07-01,16.105587486891
2020-08-01,16.0146311725259
2020-09-01,17.4815115806583
2020-10-01,17.4040219378428
2020-11-01,17.9783587060716
2020-12-01,18.4108542876874
2021-01-01,19.1042374396567
2021-02-01,18.759039864788
2021-03-01,17.9541557987795
2021-04-01,18.1670445034899
2021-05-01,16.8379909150746
2021-06-01,15.7921258818557
2021-07-01,14.9532862133398
2021-08-01,15.3315253576706
2021-09-01,16.9405558936904
2021-10-01,17.3062263814328
2021-11-01,17.1909948458621
2021-12-01,17.6837759067358
2022-01-01,18.7130339096874
2022-02-01,18.0320976674617
2022-03-01,18.0341907962771
2022-04-01,17.5141699097324
2022-05-01,15.9538504982048
2022-06-01,16.0333403195383
2022-07-01,15.3241397087254
2022-08-01,15.3915485703709
2022-09-01,17.3512457490172
2022-10-01,17.394376374994
2022-11-01,17.5009025632797
2022-12-01,17.9529717253318
2023-01-01,17.8533993710943
2023-02-01,17.9928916576814
2023-03-01,17.7569944554203
2023-04-01,17.5701454574358
2023-05-01,15.9704107764396
2023-06-01,15.3242131899415
2023-07-01,14.9632445734478
2023-08-01,15.3468771620857
2023-09-01,17.02866731487
2023-10-01,16.8158682751773
2023-11-01,17.140227590026
