"Date","LRINTTTTCAM156N"
2019-05-01,33.2519327204346
2019-06-01,32.9538712306438
2019-07-01,32.9413870537312
2019-08-01,32.6710852655222
2019-09-01,34.0427672792662
2019-10-01,34.1616276242198
2019-11-01,34.3606669948952
2019-12-01,34.6663214447537
2020-01-01,35.1330026322427
2020-02-01,34.9247635633993
2020-03-01,36.9558340273608
2020-04-01,40.252562567956
2020-05-01,37.7344861057812
2020-06-01,34.9709539290329
2020-07-01,34.3866200923973
2020-08-01,33.9062821700638
2020-09-01,34.8085297851484
2020-10-01,34.7411115999602
2020-11-01,34.9985238241939
2020-12-01,35.3836432800683
2021-01-01,35.9968067814216
2021-02-01,35.5874975573659
2021-03-01,35.146055041172
2021-04-01,35.381095609881
2021-05-01,34.4222656487378
2021-06-01,33.6007799638787
2021-07-01,33.5010889211059
2021-08-01,33.342050209205
2021-09-01,34.3566431784299
2021-10-01,34.60897231944
2021-11-01,34.5624829181789
2021-12-01,34.8262937915145
2022-01-01,35.568538072128
2022-02-01,35.0415337081497
2022-03-01,34.9693930464037
2022-04-01,34.7804528328106
2022-05-01,33.6611397950526
2022-06-01,33.7098720125499
2022-07-01,33.7677456705598
2022-08-01,33.5955440925612
2022-09-01,34.9292248616497
2022-10-01,34.7170106806152
2022-11-01,34.8901743507601
2022-12-01,35.1307358008954
2023-01-01,35.0326157453602
2023-02-01,35.0231088840821
2023-03-01,34.8917926317783
2023-04-01,34.8393751568148
2023-05-01,33.721397277373
2023-06-01,33.321109173051
2023-07-01,33.3546461407936
2023-08-01,33.3953337296456
2023-09-01,34.6163838820404
2023-10-01,34.534723132597
2023-11-01,34.7536087302987
