"Date","LRIN64MACAM156S"
1995-01-01,18.1090982254794
1995-02-01,18.3392103795843
1995-03-01,18.0359391659585
1995-04-01,18.4005455095448
1995-05-01,18.3929011586182
1995-06-01,18.5320661453182
1995-07-01,18.5035462585371
1995-08-01,18.6275511793322
1995-09-01,18.8218019599598
1995-10-01,18.6506653176895
1995-11-01,19.0671765544089
1995-12-01,18.5957912271556
1996-01-01,18.4303724910817
1996-02-01,18.5484086174431
1996-03-01,18.6695376368552
1996-04-01,18.6736943764762
1996-05-01,18.8991737079823
1996-06-01,18.8841887949395
1996-07-01,18.8091015868489
1996-08-01,18.8895776129881
1996-09-01,18.9233747978956
1996-10-01,18.793553718028
1996-11-01,18.7273900288614
1996-12-01,18.6862325882126
1997-01-01,18.6538168309418
1997-02-01,18.5896575513371
1997-03-01,18.7695944818679
1997-04-01,18.8462035671557
1997-05-01,18.632926821461
1997-06-01,18.5999770836517
1997-07-01,18.8295392107726
1997-08-01,18.4247853118218
1997-09-01,18.2516091934303
1997-10-01,18.2633511981367
1997-11-01,18.3045916940278
1997-12-01,18.5258831242078
1998-01-01,18.6078851533222
1998-02-01,18.6558614103938
1998-03-01,18.7547133200325
1998-04-01,18.7346040359071
1998-05-01,18.8837308288473
1998-06-01,18.5233979717422
1998-07-01,18.5354970400719
1998-08-01,18.645358571322
1998-09-01,18.5346007685664
1998-10-01,18.6676184945276
1998-11-01,18.5287847840405
1998-12-01,18.5107335116617
1999-01-01,18.4206737363977
1999-02-01,18.4075286218777
1999-03-01,18.3443020308609
1999-04-01,17.9064310436795
1999-05-01,18.1311292118625
1999-06-01,18.2901187282148
1999-07-01,18.1831303404631
1999-08-01,18.3387259777562
1999-09-01,18.0397527474676
1999-10-01,18.0064883012366
1999-11-01,18.0997931735159
1999-12-01,18.0543779068493
2000-01-01,18.2324672752255
2000-02-01,18.1466329996126
2000-03-01,18.1832799673422
2000-04-01,18.1498062210355
2000-05-01,18.1204344034762
2000-06-01,18.295000089254
2000-07-01,18.1893644494434
2000-08-01,18.1040732138639
2000-09-01,18.1069286478031
2000-10-01,18.0228251500297
2000-11-01,17.9613154019768
2000-12-01,17.8984333395291
2001-01-01,18.0364888651135
2001-02-01,17.9616551800051
2001-03-01,17.9582993308117
2001-04-01,17.9405426954451
2001-05-01,18.0562621094975
2001-06-01,18.1624412715934
2001-07-01,18.4973371131461
2001-08-01,18.2707823007013
2001-09-01,18.3178973927574
2001-10-01,18.2234305595593
2001-11-01,18.23930016388
2001-12-01,18.0324829158648
2002-01-01,17.6386367113417
2002-02-01,17.7321698371083
2002-03-01,17.50266696188
2002-04-01,17.6424369836447
2002-05-01,17.3774962260868
2002-06-01,17.4851268259711
2002-07-01,17.1780868457236
2002-08-01,17.1532419458253
2002-09-01,17.1458093700652
2002-10-01,17.2544846997155
2002-11-01,17.1650278986093
2002-12-01,17.0644785894952
2003-01-01,17.142419116866
2003-02-01,16.8876491320351
2003-03-01,17.1023403291794
2003-04-01,17.0217568268694
2003-05-01,16.930536777837
2003-06-01,16.8996077344949
2003-07-01,16.8155998240344
2003-08-01,16.837832968854
2003-09-01,16.981108682173
2003-10-01,17.0399043265541
2003-11-01,17.0010320601674
2003-12-01,17.2007755286322
2004-01-01,17.1273321425008
2004-02-01,17.2431029978246
2004-03-01,17.25629011788
2004-04-01,17.1236700746181
2004-05-01,17.3180084339654
2004-06-01,17.0422375761167
2004-07-01,17.2693680287509
2004-08-01,17.3359110747467
2004-09-01,17.2638743452415
2004-10-01,17.0685774519507
2004-11-01,17.1249496989161
2004-12-01,17.1922296017225
2005-01-01,17.4498290838557
2005-02-01,17.3656515838943
2005-03-01,17.4654939263055
2005-04-01,17.6849238740744
2005-05-01,17.4713490209678
2005-06-01,17.627602873057
2005-07-01,17.5187719949693
2005-08-01,17.4549504428104
2005-09-01,17.6222231595854
2005-10-01,17.5896605538066
2005-11-01,17.8401834285369
2005-12-01,17.7803991506501
2006-01-01,17.6726521150513
2006-02-01,17.7245957075427
2006-03-01,17.6013619091449
2006-04-01,17.72844439538
2006-05-01,17.5417561145126
2006-06-01,17.7160586871107
2006-07-01,17.4587594099377
2006-08-01,17.4060093633036
2006-09-01,17.3406601844896
2006-10-01,17.6306082752026
2006-11-01,17.5599019383346
2006-12-01,17.5338439394388
2007-01-01,17.3876352919064
2007-02-01,17.5048710561474
2007-03-01,17.6436229879073
2007-04-01,17.4646569760493
2007-05-01,17.4766573230427
2007-06-01,17.4229142634014
2007-07-01,17.3535276995496
2007-08-01,17.533925494825
2007-09-01,17.6664210191276
2007-10-01,17.4192214980895
2007-11-01,17.2991911924467
2007-12-01,17.1836076397278
2008-01-01,17.1583355192542
2008-02-01,17.3298728298421
2008-03-01,17.0486872123911
2008-04-01,17.1745010912408
2008-05-01,17.3620269439984
2008-06-01,17.0761842759451
2008-07-01,17.4332946033988
2008-08-01,17.3503176762934
2008-09-01,17.0886558858325
2008-10-01,17.0967050408964
2008-11-01,17.214680310051
2008-12-01,17.5196997082726
2009-01-01,17.5547025675227
2009-02-01,17.4846627088298
2009-03-01,17.6133533098793
2009-04-01,17.7397452839779
2009-05-01,17.820882742152
2009-06-01,17.9438592737605
2009-07-01,18.0018961901684
2009-08-01,18.3019305504126
2009-09-01,18.4890762110744
2009-10-01,18.28815829989
2009-11-01,18.1303643407252
2009-12-01,18.2555149462746
2010-01-01,18.4710795574555
2010-02-01,18.469118220784
2010-03-01,18.4894143814219
2010-04-01,18.357598243028
2010-05-01,18.3808361048972
2010-06-01,18.402811948455
2010-07-01,18.2337047428165
2010-08-01,18.1394883899565
2010-09-01,18.2037965461144
2010-10-01,18.5802318461399
2010-11-01,18.3272883193585
2010-12-01,18.2828668352987
2011-01-01,18.1880905444099
2011-02-01,18.163299044309
2011-03-01,18.0604717292829
2011-04-01,18.0576921526345
2011-05-01,18.3283939246027
2011-06-01,18.1674419843645
2011-07-01,18.2302092891627
2011-08-01,18.2995712525568
2011-09-01,18.181987822795
2011-10-01,18.2760517544959
2011-11-01,18.4182123131186
2011-12-01,18.4131777843545
2012-01-01,18.4323862120012
2012-02-01,18.519620028418
2012-03-01,18.4655761390177
2012-04-01,18.1585545063631
2012-05-01,18.025221340315
2012-06-01,18.3055766129358
2012-07-01,18.3239062537572
2012-08-01,18.0434811816699
2012-09-01,17.9240533641019
2012-10-01,17.9300769082585
2012-11-01,17.9854670520006
2012-12-01,17.8779589300477
2013-01-01,18.0143610038484
2013-02-01,18.0723605664953
2013-03-01,18.1859545449646
2013-04-01,17.9657047403841
2013-05-01,17.8033639331145
2013-06-01,17.9482472155691
2013-07-01,18.0281791609061
2013-08-01,18.0833919848993
2013-09-01,18.3060711303582
2013-10-01,18.1480592698641
2013-11-01,18.1444904877266
2013-12-01,18.248995492639
2014-01-01,18.1949821607063
2014-02-01,18.2394312462757
2014-03-01,18.1674339034708
2014-04-01,18.4643702029616
2014-05-01,18.4714882575973
2014-06-01,18.338921489528
2014-07-01,18.3139013615943
2014-08-01,18.4890653402315
2014-09-01,18.1666398688657
2014-10-01,18.1674538264574
2014-11-01,18.2888022160382
2014-12-01,18.1098873569727
2015-01-01,18.1618707416318
2015-02-01,17.888550595285
2015-03-01,18.0571030976141
2015-04-01,18.06809973673
2015-05-01,17.8960470424989
2015-06-01,17.8014785005058
2015-07-01,17.6865979499319
2015-08-01,17.6213282018316
2015-09-01,17.7587366339194
2015-10-01,17.8438331317169
2015-11-01,18.0609438690483
2015-12-01,17.9238218212198
2016-01-01,17.9868523695897
2016-02-01,17.7699974369517
2016-03-01,18.0039172674051
2016-04-01,17.9030617236644
2016-05-01,18.0416231274833
2016-06-01,18.2653377419067
2016-07-01,18.3664206969722
2016-08-01,18.0539835728766
2016-09-01,17.9787778770154
2016-10-01,17.9437667848188
2016-11-01,17.8925885287037
2016-12-01,17.880330460669
2017-01-01,17.5313743775295
2017-02-01,17.856175914098
2017-03-01,17.6275136090215
2017-04-01,17.8438804419969
2017-05-01,17.6159249039669
2017-06-01,17.8285568347137
2017-07-01,17.8185826203564
2017-08-01,17.7568178588488
2017-09-01,17.9520251448478
2017-10-01,17.7024242743249
2017-11-01,17.6065710320023
2017-12-01,17.5880519256071
2018-01-01,17.8412528939506
2018-02-01,17.9676294241359
2018-03-01,17.8750875082836
2018-04-01,17.954223525201
2018-05-01,18.0166024356686
2018-06-01,17.6394757313727
2018-07-01,17.7521625278102
2018-08-01,17.9979366228646
2018-09-01,17.8141251840761
2018-10-01,17.7751271897827
2018-11-01,17.5268571639137
2018-12-01,17.622665126602
2019-01-01,17.3399584084322
2019-02-01,17.4273780050776
2019-03-01,17.4759088480566
2019-04-01,17.2330028178054
2019-05-01,17.1999414134071
2019-06-01,17.367674162335
2019-07-01,17.3146434576874
2019-08-01,17.1033293659828
2019-09-01,17.44162813875
2019-10-01,17.6834678920511
2019-11-01,17.6257191782758
2019-12-01,17.7132415652452
2020-01-01,17.7594986606543
2020-02-01,17.4836025294502
2020-03-01,19.5618434072337
2020-04-01,23.3599537321167
2020-05-01,21.6089429865003
2020-06-01,18.8072240995733
2020-07-01,18.2916081346026
2020-08-01,17.9670504836576
2020-09-01,17.5086705985508
2020-10-01,17.2805123171797
2020-11-01,17.6109205059408
2020-12-01,17.5262873638149
2021-01-01,17.619311458292
2021-02-01,17.5849529078915
2021-03-01,17.1296971529479
2021-04-01,17.5092254027658
2021-05-01,17.6743776284185
2021-06-01,17.1230599315973
2021-07-01,16.9573570471885
2021-08-01,17.1327142878667
2021-09-01,16.9360371429091
2021-10-01,17.1710126531134
