"Date","CANCPIHOUMINMEI"
1960-01-01,13.280952400039
1960-02-01,13.280952400039
1960-03-01,13.280952400039
1960-04-01,13.3934409070246
1960-05-01,13.3934409070246
1960-06-01,13.3934409070246
1960-07-01,13.3934409070246
1960-08-01,13.3934409070246
1960-09-01,13.3934409070246
1960-10-01,13.3934409070246
1960-11-01,13.4496851605174
1960-12-01,13.4496851605174
1961-01-01,13.4496851605174
1961-02-01,13.4496851605174
1961-03-01,13.4496851605174
1961-04-01,13.5059294140102
1961-05-01,13.5059294140102
1961-06-01,13.5059294140102
1961-07-01,13.531350545534
1961-08-01,13.5059294140102
1961-09-01,13.562173667503
1961-10-01,13.5875947990268
1961-11-01,13.5875947990268
1961-12-01,13.5875947990268
1962-01-01,13.5875947990268
1962-02-01,13.5875947990268
1962-03-01,13.5875947990268
1962-04-01,13.6438390525196
1962-05-01,13.7563275595052
1962-06-01,13.781748691029
1962-07-01,13.8071698225527
1962-08-01,13.8634140760455
1962-09-01,13.8634140760455
1962-10-01,13.8634140760455
1962-11-01,13.8634140760455
1962-12-01,13.8634140760455
1963-01-01,13.9196583295383
1963-02-01,13.9196583295383
1963-03-01,13.9196583295383
1963-04-01,13.9196583295383
1963-05-01,13.9196583295383
1963-06-01,13.9196583295383
1963-07-01,13.9196583295383
1963-08-01,13.9759025830311
1963-09-01,14.032146836524
1963-10-01,14.0883910900168
1963-11-01,14.0883910900168
1963-12-01,14.0883910900168
1964-01-01,14.0883910900168
1964-02-01,14.1446353435096
1964-03-01,14.2008795970024
1964-04-01,14.2008795970024
1964-05-01,14.2571238504952
1964-06-01,14.3079661135427
1964-07-01,14.3642103670355
1964-08-01,14.3642103670355
1964-09-01,14.3896314985593
1964-10-01,14.4458757520521
1964-11-01,14.5021200055449
1964-12-01,14.5021200055449
1965-01-01,14.5021200055449
1965-02-01,14.6146085125305
1965-03-01,14.6146085125305
1965-04-01,14.6146085125305
1965-05-01,14.6708527660233
1965-06-01,14.6708527660233
1965-07-01,14.6708527660233
1965-08-01,14.7270970195161
1965-09-01,14.7270970195161
1965-10-01,14.7270970195161
1965-11-01,14.7270970195161
1965-12-01,14.8087624045327
1966-01-01,14.8904277895493
1966-02-01,14.9466720430421
1966-03-01,14.9466720430421
1966-04-01,14.9720931745658
1966-05-01,15.0537585595824
1966-06-01,15.0791796911061
1966-07-01,15.0791796911061
1966-08-01,15.1608450761227
1966-09-01,15.1862662076465
1966-10-01,15.2425104611393
1966-11-01,15.2987547146321
1966-12-01,15.3804200996486
1967-01-01,15.4620854846652
1967-02-01,15.4620854846652
1967-03-01,15.5437508696818
1967-04-01,15.6816605081911
1967-05-01,15.737904761684
1967-06-01,15.8141681562552
1967-07-01,15.839589287779
1967-08-01,15.9212546727955
1967-09-01,16.0283411893358
1967-10-01,16.0283411893358
1967-11-01,16.0537623208596
1967-12-01,16.0791834523834
1968-01-01,16.2733373443855
1968-02-01,16.3295815978784
1968-03-01,16.4674912363877
1968-04-01,16.5491566214043
1968-05-01,16.6870662599137
1968-06-01,16.7633296544849
1968-07-01,16.7887507860087
1968-08-01,16.8141719175324
1968-09-01,16.9520815560418
1968-10-01,17.1154123260749
1968-11-01,17.1154123260749
1968-12-01,17.1154123260749
1969-01-01,17.3349873496009
1969-02-01,17.3912316030937
1969-03-01,17.5291412416031
1969-04-01,17.6978740020815
1969-05-01,17.8357836405909
1969-06-01,17.9120470351621
1969-07-01,17.9374681666859
1969-08-01,17.9883104297334
1969-09-01,18.0445546832262
1969-10-01,18.1824643217356
1969-11-01,18.2333065847831
1969-12-01,18.4020393452615
1970-01-01,18.5145278522471
1970-02-01,18.5961932372637
1970-03-01,18.6778586222802
1970-04-01,18.7903471292659
1970-05-01,18.8974336458062
1970-06-01,18.9228547773299
1970-07-01,19.0607644158393
1970-08-01,19.1170086693321
1970-09-01,19.1424298008559
1970-10-01,19.3674068148271
1970-11-01,19.4236510683199
1970-12-01,19.5053164533365
1971-01-01,19.6178049603221
1971-02-01,19.7557145988315
1971-03-01,19.7811357303552
1971-04-01,19.8936242373409
1971-05-01,19.8936242373409
1971-06-01,19.8936242373409
1971-07-01,20.0061127443265
1971-08-01,20.0877781293431
1971-09-01,20.0877781293431
1971-10-01,20.3381762748381
1971-11-01,20.5323301668402
1971-12-01,20.5323301668402
1972-01-01,20.5885744203331
1972-02-01,20.6448186738259
1972-03-01,20.7010629273187
1972-04-01,20.7573071808115
1972-05-01,20.9514610728137
1972-06-01,20.9514610728137
1972-07-01,21.1147918428468
1972-08-01,21.1710360963396
1972-09-01,21.2272803498324
1972-10-01,21.4776784953274
1972-11-01,21.5339227488202
1972-12-01,21.7280766408224
1973-01-01,21.840565147808
1973-02-01,22.0347190398102
1973-03-01,22.090963293303
1973-04-01,22.2288729318124
1973-05-01,22.341361438798
1973-06-01,22.3976056922908
1973-07-01,22.5355153308002
1973-08-01,22.6171807158168
1973-09-01,22.7296692228024
1973-10-01,22.8675788613118
1973-11-01,22.9492442463283
1973-12-01,23.061732753314
1974-01-01,23.1179770068068
1974-02-01,23.2813077768399
1974-03-01,23.3937962838255
1974-04-01,23.562529044304
1974-05-01,23.7566829363061
1974-06-01,24.0271002228796
1974-07-01,24.1087656078961
1974-08-01,24.3591637533911
1974-09-01,24.4408291384077
1974-10-01,24.7728926689193
1974-11-01,24.9362234389524
1974-12-01,25.0741330774618
1975-01-01,24.9616445704761
1975-02-01,25.1557984624783
1975-03-01,25.2628849790186
1975-04-01,25.3445503640352
1975-05-01,25.5078811340683
1975-06-01,25.8091215426108
1975-07-01,25.972452312644
1975-08-01,26.3861812281721
1975-09-01,26.5495119982052
1975-10-01,27.1882179277046
1975-11-01,27.458635214278
1975-12-01,27.6527891062802
1976-01-01,27.8161198763133
1976-02-01,28.061116031363
1976-03-01,28.2552699233652
1976-04-01,28.3677584303508
1976-05-01,28.5873334538768
1976-06-01,28.8069084774027
1976-07-01,28.9956603789596
1976-08-01,29.2969007875021
1976-09-01,29.5110738205827
1976-10-01,30.236847125544
1976-11-01,30.4564221490699
1976-12-01,30.619752919103
1977-01-01,30.7576625576124
1977-02-01,30.9464144591693
1977-03-01,31.0280798441858
1977-04-01,31.1351663607262
1977-05-01,31.2730759992356
1977-06-01,31.6051395297471
1977-07-01,31.6868049147637
1977-08-01,32.0080644643846
1977-09-01,32.1713952344178
1977-10-01,32.7846800323934
1977-11-01,32.9480108024265
1977-12-01,33.0859204409359
1978-01-01,33.1675858259524
1978-02-01,33.3563377275093
1978-03-01,33.5250704879877
1978-04-01,33.5759127510352
1978-05-01,33.6884012580209
1978-06-01,33.9079762815468
1978-07-01,34.0713070515799
1978-08-01,34.3671454696771
1978-09-01,34.5050551081865
1978-10-01,34.9496071456837
1978-11-01,35.056693662224
1978-12-01,35.1946033007334
1979-01-01,35.27626868575
1979-02-01,35.408776333814
1979-03-01,35.5212648407996
1979-04-01,35.62835135734
1979-05-01,35.6845956108328
1979-06-01,35.9041706343587
1979-07-01,35.9858360193753
1979-08-01,36.1946070620106
1979-09-01,36.33251670052
1979-10-01,36.7208244845243
1979-11-01,36.8587341230337
1979-12-01,37.0220648930668
