"Date","MANMNM01CAM657S"
1972-05-01,0.815431828145557
1972-06-01,1.20020873195338
1972-07-01,1.10003437607425
1972-08-01,1.44508670520229
1972-09-01,1.81833417127535
1972-10-01,1.67064439140812
1972-11-01,1.80508337380606
1972-12-01,0.667885823328296
1973-01-01,1.57965405576179
1973-02-01,0.707565508125347
1973-03-01,0.0849289684990656
1973-04-01,2.27570778369205
1973-05-01,1.18419067732689
1973-06-01,0.081997763697361
1973-07-01,1.97378221361538
1973-08-01,0.277554597911036
1973-09-01,1.056158496613
1973-10-01,1.03791264235261
1973-11-01,0.156941075759737
1973-12-01,0.334757834757827
1974-01-01,1.32036629516575
1974-02-01,0.52546766622293
1974-03-01,0.982715361025946
1974-04-01,3.68555455863068
1974-05-01,1.82387006589895
1974-06-01,-2.71948748120547
1974-07-01,-0.423358645252314
1974-08-01,-0.269941962478067
1974-09-01,0.473677087562579
1974-10-01,-0.235721982758614
1974-11-01,0.702086005535663
1974-12-01,0.301669236441663
1975-01-01,2.61328699371741
1975-02-01,2.80075555266071
1975-03-01,2.92720015206235
1975-04-01,1.04214160099003
1975-05-01,0.103139302520465
1975-06-01,0.379934316440213
1975-07-01,2.57890685142417
1975-08-01,0.115697310819261
1975-09-01,1.3055564231502
1975-10-01,0.85093263449977
1975-11-01,0.914065604842416
1975-12-01,3.02938503483793
1976-01-01,-2.40811526021759
1976-02-01,0.241029194661211
1976-03-01,1.59899011150852
1976-04-01,-0.582788509895574
1976-05-01,0.520740343986198
1976-06-01,1.21370000888074
1976-07-01,-0.821853704191174
1976-08-01,0.731347685048663
1976-09-01,0.696762105509694
1976-10-01,-0.023258518432381
1976-11-01,0.331510992206585
1976-12-01,0.872413193438054
1977-01-01,0.994167169496879
1977-02-01,0.11095621497057
1977-03-01,2.3900193247698
1977-04-01,0.516250797968307
1977-05-01,1.02167610106309
1977-06-01,1.45414787481208
1977-07-01,-0.339467090551498
1977-08-01,1.11648779432835
1977-09-01,0.0267351085445415
1977-10-01,0.884695568503764
1977-11-01,1.39621141873096
1977-12-01,1.01640886287626
1978-01-01,0.884612400093121
1978-02-01,0.207676332589796
1978-03-01,2.29249820898578
1978-04-01,-0.88044022011006
1978-05-01,1.11537296860807
1978-06-01,0.237085101073111
1978-07-01,0.819121125357898
1978-08-01,0.898898602262065
1978-09-01,0.770962846933287
1978-10-01,0.614480363344915
1978-11-01,3.24192536088446
1978-12-01,-2.30540812270571
1979-01-01,0.263264964219906
1979-02-01,-0.685078652758217
1979-03-01,0.161034466182763
1979-04-01,1.1830201809325
1979-05-01,1.67670635108855
1979-06-01,0.82102955239895
1979-07-01,1.18218623481781
1979-08-01,0.164624108286082
1979-09-01,0.187180423666913
1979-10-01,0.487582592845742
1979-11-01,-0.872936695084339
1979-12-01,-0.224158832544196
1980-01-01,1.16916164232824
1980-02-01,-0.280981622895472
1980-03-01,3.35855659326924
1980-04-01,-0.659558096075617
1980-05-01,-0.982626977979425
1980-06-01,1.28070449922889
1980-07-01,1.8515249150373
1980-08-01,0.927350334756137
1980-09-01,1.91279706318027
1980-10-01,2.24342770475228
1980-11-01,1.54315264643467
1980-12-01,0.890719474090012
1981-01-01,-2.41729512317747
1981-02-01,-0.226696618098641
1981-03-01,1.73713671947617
1981-04-01,0.931904007796329
1981-05-01,-0.40432080140004
1981-06-01,-0.7897075456455
1981-07-01,0.938498809063338
1981-08-01,0.371102416199417
1981-09-01,-0.868062532652809
1981-10-01,-1.20201078363805
1981-11-01,-1.54695225785274
1981-12-01,1.26284201971367
1982-01-01,0.269586154384375
1982-02-01,0.486413266562692
1982-03-01,0.964032597373416
1982-04-01,1.25219994740356
1982-05-01,1.28865979381443
1982-06-01,1.64309525218454
1982-07-01,-1.79507083252474
1982-08-01,0.0355696077462742
1982-09-01,1.17337968907414
1982-10-01,0.704844094734169
1982-11-01,2.10748768854939
1982-12-01,2.14563752017468
1983-01-01,1.62468630913654
1983-02-01,0.90910753809287
1983-03-01,2.22419606279231
1983-04-01,0.427358005426211
1983-05-01,0.976445244905867
1983-06-01,1.68220050011369
1983-07-01,0.290632684998873
1983-08-01,1.86563325216916
1983-09-01,0.599266067400585
1983-10-01,0.0803185971018297
1983-11-01,1.49974920581842
1983-12-01,0.606190389905609
1984-01-01,-0.985673352435521
1984-02-01,-0.357184197906507
1984-03-01,1.04220256567704
1984-04-01,0.390900878705734
1984-05-01,1.19431310635932
1984-06-01,1.21255234184275
1984-07-01,1.46478603261826
1984-08-01,0.957178841309808
1984-09-01,1.48141217564871
1984-10-01,2.06367743323396
1984-11-01,0.97860616371328
1984-12-01,2.7687077872702
1985-01-01,2.18779015784588
1985-02-01,1.1187460957465
1985-03-01,3.06497809727054
1985-04-01,1.04213494625856
1985-05-01,3.07393625626921
1985-06-01,1.69518129022131
1985-07-01,2.04635489015796
1985-08-01,2.04817302965753
1985-09-01,2.32943036411245
1985-10-01,2.87869643934822
1985-11-01,1.7528010793688
1985-12-01,0.849773432185312
1986-01-01,1.80069970045504
1986-02-01,-0.104446266326745
1986-03-01,1.12425237217251
1986-04-01,1.5531195802019
1986-05-01,1.46696589851661
1986-06-01,1.18789448130765
1986-07-01,1.38506813383661
1986-08-01,0.67203028868907
1986-09-01,0.907818310977387
1986-10-01,1.28477218846086
1986-11-01,1.05075944968008
1986-12-01,1.68618882887257
1987-01-01,0.513284723811029
1987-02-01,2.16537186402098
1987-03-01,2.13885094882452
1987-04-01,2.0191386652251
1987-05-01,0.421121130426692
1987-06-01,0.156448163816953
1987-07-01,0.220903578822838
1987-08-01,-0.0285896099823888
1987-09-01,0.215867158671605
1987-10-01,-0.613067732017594
1987-11-01,-2.29049347954952
1987-12-01,0.537466230627052
1988-01-01,-0.308310233636945
1988-02-01,-0.281836667139536
1988-03-01,1.94239213938179
1988-04-01,-0.013955435642169
1988-05-01,-0.0446636270586958
1988-06-01,2.1746011059187
1988-07-01,0.559412525738444
1988-08-01,1.56470844054651
1988-09-01,-0.247103007163311
1988-10-01,-0.840621702348374
1988-11-01,2.42960985552209
1988-12-01,0.0677960132422417
1989-01-01,-0.0827078915646881
1989-02-01,-0.282672443399451
1989-03-01,1.87481234214662
1989-04-01,-1.27599448687165
1989-05-01,1.03170631053045
1989-06-01,0.200757839115605
1989-07-01,0.641831822715649
1989-08-01,0.971258671952425
1989-09-01,1.09847902903672
1989-10-01,0.93711217486007
1989-11-01,1.77569233600147
1989-12-01,0.908926546243481
1990-01-01,-0.162882366355011
1990-02-01,-0.455998955852122
1990-03-01,0.778503470486523
1990-04-01,0.508216850031297
1990-05-01,-0.102747483900193
1990-06-01,-0.678668901900763
1990-07-01,-0.524303035739026
1990-08-01,0.186891373487644
1990-09-01,-0.112089278701397
1990-10-01,0.742912840843009
1990-11-01,0.4301022814121
1990-12-01,1.44345587461444
1991-01-01,1.20904026942046
1991-02-01,-0.723854882077883
1991-03-01,1.88716710483468
1991-04-01,-0.427973401725925
1991-05-01,1.0498708212636
1991-06-01,-0.37421264265405
1991-07-01,1.33060627741313
1991-08-01,-0.119724633343305
1991-09-01,-0.404170796738975
1991-10-01,-0.373407809160833
1991-11-01,0.771297809235431
1991-12-01,0.906792490528646
1992-01-01,0.177444044201072
1992-02-01,-0.345136914445573
1992-03-01,0.845996582448433
1992-04-01,0.797294946178809
1992-05-01,-0.139586194475084
1992-06-01,-0.219441626272874
1992-07-01,1.13050093015899
1992-08-01,0.682187169519044
1992-09-01,1.54523263554997
1992-10-01,0.0655599181229487
1992-11-01,-0.126666132824718
1992-12-01,-0.317066948503964
1993-01-01,-0.238373793506872
1993-02-01,-0.789392673380543
1993-03-01,0.340580834386107
1993-04-01,0.508769088044302
1993-05-01,1.34130350379827
1993-06-01,2.26832441810033
1993-07-01,0.0593731887643412
1993-08-01,1.10199064720758
1993-09-01,1.68457679462277
1993-10-01,-0.0116811994530495
1993-11-01,0.733252700733946
1993-12-01,1.24093516983553
1994-01-01,0.969663481624234
1994-02-01,0.923645731141673
1994-03-01,1.63002149115557
1994-04-01,0.11126293187585
1994-05-01,0.0298971149284025
1994-06-01,-0.0994106830748431
1994-07-01,0.423403618767647
1994-08-01,-0.569929730254847
1994-09-01,-0.440319166259573
1994-10-01,0.41609693226649
1994-11-01,-0.352477440792263
1994-12-01,0.175881368343963
1995-01-01,0.486903852806231
1995-02-01,-1.25682811657649
1995-03-01,0.51768141872336
1995-04-01,0.414891598117938
1995-05-01,-1.25452116393496
1995-06-01,0.793294614572323
1995-07-01,0.610259163709227
1995-08-01,0.477696643107244
1995-09-01,0.840738917532453
1995-10-01,0.537620595300799
1995-11-01,0.299636475150615
1995-12-01,0.179626987362404
1996-01-01,0.103004946780785
1996-02-01,0.687898574658907
1996-03-01,2.63816955696164
1996-04-01,0.263673855723072
1996-05-01,1.35474774719548
1996-06-01,1.2840208056127
1996-07-01,0.0453831592650259
1996-08-01,0.614185353857898
1996-09-01,0.554672298419628
1996-10-01,1.46782062854345
1996-11-01,1.39658470501363
1996-12-01,0.896824987241461
1997-01-01,0.654137090311851
1997-02-01,1.33534340628316
1997-03-01,0.846366862982175
1997-04-01,0.262442538896755
1997-05-01,0.868477464222132
1997-06-01,1.40731959157138
1997-07-01,0.287686066620334
1997-08-01,0.928268682213028
1997-09-01,0.30125451748712
1997-10-01,0.922275228578867
1997-11-01,1.58897915187844
1997-12-01,0.237569032177921
1998-01-01,1.06523602490888
1998-02-01,-0.414348410302021
1998-03-01,0.138006751557076
1998-04-01,0.529236065926535
1998-05-01,0.356742431964102
1998-06-01,0.379849685151324
1998-07-01,0.794261084242274
1998-08-01,0.473805197803622
1998-09-01,0.579472679861329
1998-10-01,0.358097168002722
1998-11-01,-0.0262294432924512
1998-12-01,-0.368793624078027
1999-01-01,1.46423869028396
1999-02-01,0.100875560691827
1999-03-01,0.337543660538711
1999-04-01,0.993622871852876
1999-05-01,0.824056462591601
1999-06-01,0.242275667574803
1999-07-01,0.797672896794512
1999-08-01,0.876182894294139
1999-09-01,0.260242956059339
1999-10-01,0.496176768244694
1999-11-01,0.52449753136494
1999-12-01,0.597822054021961
2000-01-01,0.183490468177316
2000-02-01,1.53702433928662
2000-03-01,1.49064325630091
2000-04-01,2.17967954557632
2000-05-01,-0.624090414443239
2000-06-01,1.35365129625967
2000-07-01,0.783205981003443
2000-08-01,0.228615220348909
2000-09-01,1.18600165808272
2000-10-01,0.969179826795723
2000-11-01,0.246381016048404
2000-12-01,1.23139383212612
2001-01-01,-0.154123423031503
2001-02-01,1.28385471777189
2001-03-01,0.790701676041727
2001-04-01,0.927984651467177
2001-05-01,1.06685461135723
2001-06-01,-0.0860732658827191
2001-07-01,0.693566463130105
2001-08-01,0.158433410437586
2001-09-01,2.72865323167454
2001-10-01,0.192476479374215
2001-11-01,1.85382983955247
2001-12-01,1.73823166614485
2002-01-01,0.793830296064216
2002-02-01,0.436276421209076
2002-03-01,0.787819742740776
2002-04-01,-0.00872146898609754
2002-05-01,-0.341620662962152
2002-06-01,1.30260849904639
2002-07-01,0.153712683276272
2002-08-01,0.917625746716597
2002-09-01,0.679557361693346
2002-10-01,0.642778558011042
2002-11-01,0.0115994600978449
2002-12-01,-0.397850482727599
2003-01-01,0.162316467711378
2003-02-01,-0.264217546158814
2003-03-01,0.0254320804501614
2003-04-01,-0.0882833825954636
2003-05-01,0.0668012116114
2003-06-01,1.24930241100882
2003-07-01,1.53599274389075
2003-08-01,0.870616852998361
2003-09-01,0.264312379083903
2003-10-01,-0.0659039025981146
2003-11-01,0.699925894198677
2003-12-01,0.486441416047494
2004-01-01,1.09045465845187
2004-02-01,1.07603349727502
2004-03-01,0.517165420603769
2004-04-01,1.33581481760108
2004-05-01,1.02222293949616
2004-06-01,0.795253401154069
2004-07-01,0.0396232934247343
2004-08-01,-0.0253488637371647
2004-09-01,0.156568922019792
2004-10-01,0.613271731907226
2004-11-01,-0.243436033565248
2004-12-01,1.67132236564158
2005-01-01,0.752616481897819
2005-02-01,0.55647549107116
2005-03-01,0.487894462979401
2005-04-01,0.763316925776093
2005-05-01,0.344306399443804
2005-06-01,0.525984413268298
2005-07-01,-0.425238616101529
2005-08-01,-0.363553190720967
2005-09-01,1.38279749175396
2005-10-01,0.851492346102737
2005-11-01,0.132642450310787
2005-12-01,0.73550020209291
2006-01-01,0.640804109581027
2006-02-01,1.24696624897419
2006-03-01,0.805359868245196
2006-04-01,0.909840015282811
2006-05-01,0.747643481995527
2006-06-01,0.627667868902107
2006-07-01,0.891871704255354
2006-08-01,0.387849589498225
2006-09-01,1.07512383048981
2006-10-01,0.889991206266146
2006-11-01,1.05376494969993
2006-12-01,0.938632400575727
2007-01-01,0.0658737129493486
2007-02-01,0.656717207101209
2007-03-01,0.914561275868144
2007-04-01,0.846930462688469
2007-05-01,0.281315731743521
2007-06-01,1.19699913783118
2007-07-01,0.94556034241594
2007-08-01,0.605153631425646
2007-09-01,0.88223656861814
2007-10-01,-1.08229137964846
2007-11-01,0.340536376160953
2007-12-01,1.13343637300361
2008-01-01,0.704538822586768
2008-02-01,0.414756388942792
2008-03-01,0.95985483571198
2008-04-01,0.497285880036132
2008-05-01,1.82938292672347
2008-06-01,0.854706923812495
2008-07-01,0.506459827033885
2008-08-01,0.853233952826952
2008-09-01,1.34056637192728
2008-10-01,1.55747012202507
2008-11-01,1.47959344362607
2008-12-01,1.28931856321673
2009-01-01,0.58677148741429
2009-02-01,0.130334125347044
2009-03-01,1.18430116452658
2009-04-01,1.25548442241491
2009-05-01,0.983916705374314
2009-06-01,0.605517073355147
2009-07-01,1.77263285351929
2009-08-01,1.61806455847841
2009-09-01,0.819364371881211
2009-10-01,1.30585472216049
2009-11-01,1.28368563042899
2009-12-01,0.725129766225653
2010-01-01,0.661789777130288
2010-02-01,1.26041201558144
2010-03-01,0.584063967643677
2010-04-01,0.552139588143916
2010-05-01,1.52799284393463
2010-06-01,0.368521490300164
2010-07-01,0.733230307344462
2010-08-01,0.208152550006054
2010-09-01,0.984341516083254
2010-10-01,0.831284520016854
2010-11-01,0.209920445533703
2010-12-01,0.992616252837838
2011-01-01,0.736258748945179
2011-02-01,0.778746297655306
2011-03-01,1.00620627752574
2011-04-01,0.171332346717199
2011-05-01,0.365551200468066
2011-06-01,0.970908847032844
2011-07-01,0.843207082190128
2011-08-01,0.432855835193885
2011-09-01,2.45982272729566
2011-10-01,1.14967052625533
2011-11-01,-0.030504129415416
2011-12-01,0.512560823992671
2012-01-01,0.905567756103895
2012-02-01,0.247084277502509
2012-03-01,0.610600991009389
2012-04-01,0.802371096235357
2012-05-01,0.932294896696756
2012-06-01,0.93943424973916
2012-07-01,0.778974787605021
2012-08-01,0.286676590480181
2012-09-01,0.0975277182029713
2012-10-01,0.0601700337960427
2012-11-01,0.92856434245767
2012-12-01,0.635879320539121
2013-01-01,0.527728274034039
2013-02-01,1.92913068044234
2013-03-01,1.57205035253817
2013-04-01,-0.188411739567346
2013-05-01,0.0079557141555214
2013-06-01,0.379240419912572
2013-07-01,0.393225399277252
2013-08-01,0.971821343326634
2013-09-01,0.677181650708451
2013-10-01,0.734891312328116
2013-11-01,1.08006890239714
2013-12-01,0.767077244345721
