"Date","CANCP100000CTGYM"
2015-12-01,0.0764495196434274
2016-01-01,0.0777854951835776
2016-02-01,0.0771031662784585
2016-03-01,0.0765537375401322
2016-04-01,0.0766143981879454
2016-05-01,0.0761917889660661
2016-06-01,0.0760120913505801
2016-07-01,0.0759523803597312
2016-08-01,0.0759523803597312
2016-09-01,0.067701116695513
2016-10-01,0.0676478925471675
2016-11-01,0.067701116695513
2016-12-01,0.0676698619806585
2017-01-01,0.0568086990068142
2017-02-01,0.0566746108108894
2017-03-01,0.0563201175454577
2017-04-01,0.0561445287144508
2017-05-01,0.0559265694057338
2017-06-01,0.0557966083614137
2017-07-01,0.0558831818421917
2017-08-01,0.055970024393617
2017-09-01,0.066822045893376
2017-10-01,0.0666667661585347
2017-11-01,0.0669259682042522
2017-12-01,0.0673508880959811
2018-01-01,0.0736869468802472
2018-02-01,0.0735733201310101
2018-03-01,0.073460043271686
2018-04-01,0.0731783713266258
2018-05-01,0.0731222959462989
2018-06-01,0.0731783713266258
2018-07-01,0.0731783713266258
2018-08-01,0.0731222959462989
2018-09-01,0.00227983075807365
2018-10-01,0.0728988511916884
2018-11-01,0.0726767678674182
2018-12-01,0.0729545842583487
2019-01-01,0.0775825346263326
2019-02-01,0.0771141117757586
2019-03-01,0.0768820151263206
2019-04-01,0.0766513114050113
2019-05-01,0.0765938516513344
2019-06-01,0.0764791901967666
2019-07-01,0.0760805644846464
2019-08-01,0.0761372564104919
2019-09-01,0.076421988109858
2019-10-01,-0.0833372234713085
2019-11-01,-0.0837117727902807
2019-12-01,-0.0837745252436468
2020-01-01,-0.0812591395840644
2020-02-01,-0.0807153981295986
2020-03-01,-0.0801788851435082
2020-04-01,-0.0798251547678751
2020-05-01,-0.0794745318333164
2020-06-01,-0.0796494574352972
2020-07-01,-0.0787600724543309
2020-08-01,-0.0793583409973027
2020-09-01,-0.0351652664175664
2020-10-01,0.0490872108382245
2020-11-01,0.0491591862206853
2020-12-01,0.0491591862206853
2021-01-01,0.0513495147629601
2021-02-01,0.0511252810740388
2021-03-01,0.0514246970686159
2021-04-01,0.0517657599084225
2021-05-01,0.0516136195413147
2021-06-01,0.0332699974801309
2021-07-01,0.0329569764959565
2021-08-01,0.033318566819518
2021-09-01,0.0378896644388238
2021-10-01,0.0377243277212726
2021-11-01,0.0376695356693898
2021-12-01,0.0377517835638645
2022-01-01,0.0330292594375832
2022-02-01,0.0328628052863499
2022-03-01,0.0326980204460889
2022-04-01,0.0325348799306772
2022-05-01,0.0323913937597963
2022-06-01,0.0322997632258224
2022-07-01,0.032095478005139
2022-08-01,0.03202795596165
2022-09-01,0.036414249887587
2022-10-01,0.0361611974213772
2022-11-01,0.0360859660813882
2022-12-01,0.0361360854787234
2023-01-01,0.0392671101211801
2023-02-01,0.038865879431931
2023-03-01,0.0383177374117359
2023-04-01,0.038087524036098
2023-05-01,0.0375609684042625
2023-06-01,0.0373153113185577
2023-07-01,0.0372665649941703
2023-08-01,0.0373886703840595
2023-09-01,0.0361562718296274
2023-10-01,0.035897676907569
