"Date","CANPISPPR01GYM"
1982-01-01,8.6890243902439
1982-02-01,11.2307692307692
1982-03-01,10.2134146341463
1982-04-01,10.9756097560976
1982-05-01,10.8270676691729
1982-06-01,5.76368876080692
1982-07-01,6.51558073654391
1982-08-01,5.65770862800564
1982-09-01,6.98005698005698
1982-10-01,3.05555555555555
1982-11-01,3.36605890603087
1982-12-01,7.55813953488373
1983-01-01,5.89060308555401
1983-02-01,5.53250345781467
1983-03-01,5.11756569847857
1983-04-01,5.63186813186818
1983-05-01,4.34192672998645
1983-06-01,4.76839237057222
1983-07-01,1.99468085106384
1983-08-01,3.3467202141901
1983-09-01,2.26364846870838
1983-10-01,4.04312668463613
1983-11-01,4.20624151967435
1983-12-01,4.5945945945946
1984-01-01,3.17880794701985
1984-02-01,2.62123197903015
1984-03-01,4.07894736842103
1984-04-01,3.51105331599477
1984-05-01,3.64109232769829
1984-06-01,3.64109232769829
1984-07-01,3.38983050847459
1984-08-01,1.42487046632125
1984-09-01,1.56250000000001
1984-10-01,0.388601036269423
1984-11-01,4.94791666666667
1984-12-01,4.1343669250646
1985-01-01,3.20924261874201
1985-02-01,3.19284802043422
1985-03-01,2.52844500632112
1985-04-01,1.63316582914573
1985-05-01,1.5056461731493
1985-06-01,0.37641154328732
1985-07-01,-0.630517023959649
1985-08-01,0.127713920817374
1985-09-01,0
1985-10-01,1.93548387096775
1985-11-01,-0.496277915632772
1985-12-01,0.372208436724559
1986-01-01,-2.61194029850747
1986-02-01,-9.65346534653465
1986-03-01,-17.1393341553637
1986-04-01,-22.867737948084
1986-05-01,-22.867737948084
1986-06-01,-21.125
1986-07-01,-21.0659898477157
1986-08-01,-20.1530612244898
1986-09-01,-17.8205128205128
1986-10-01,-18.4810126582278
1986-11-01,-19.0773067331671
1986-12-01,-19.283065512979
1987-01-01,-14.9425287356322
1987-02-01,-7.26027397260273
1987-03-01,0
1987-04-01,9.13461538461537
1987-05-01,12.9807692307692
1987-06-01,13.4706814580032
1987-07-01,16.3987138263666
1987-08-01,17.0926517571885
1987-09-01,13.7285491419657
1987-10-01,12.4223602484472
1987-11-01,11.7103235747303
1987-12-01,10.7197549770291
1988-01-01,6.45645645645649
1988-02-01,2.06794682422451
1988-03-01,1.9345238095238
1988-04-01,0.587371512481665
1988-05-01,-1.13475177304963
1988-06-01,-2.37430167597764
1988-07-01,-4.83425414364641
1988-08-01,-7.91268758526601
1988-09-01,-7.95610425240057
1988-10-01,-8.14917127071824
1988-11-01,-8.55172413793102
1988-12-01,-7.33056708160442
1989-01-01,-2.96191819464036
1989-02-01,0
1989-03-01,3.94160583941606
1989-04-01,4.96350364963503
1989-05-01,3.7302725968436
1989-06-01,2.71816881258939
1989-07-01,3.9187227866473
1989-08-01,5.18518518518518
1989-09-01,3.87481371087931
1989-10-01,5.56390977443609
1989-11-01,5.12820512820514
1989-12-01,3.28358208955225
1990-01-01,1.75739957716702
1990-02-01,3.9994737534535
1990-03-01,0.932073544433084
1990-04-01,-2.62991528638262
1990-05-01,-3.38237143216396
1990-06-01,-4.8619903773107
1990-07-01,-5.02793296089385
1990-08-01,1.86939820742637
1990-09-01,11.7516629711751
1990-10-01,17.3400673400673
1990-11-01,18.6252771618625
1990-12-01,14.7924330005255
1991-01-01,10.3752759381899
1991-02-01,1.93548387096774
1991-03-01,-2.1505376344086
1991-04-01,-1.54525386313466
1991-05-01,-2.65486725663717
1991-06-01,-0.226244343891419
1991-07-01,-0.454545454545452
1991-08-01,-6.19658119658119
1991-09-01,-13.6904761904762
1991-10-01,-17.8236397748593
1991-11-01,-17.9439252336449
1991-12-01,-17.1206225680934
1992-01-01,-16
1992-02-01,-9.0717299578059
1992-03-01,-5.05494505494504
1992-04-01,-1.79372197309416
1992-05-01,2.72727272727272
1992-06-01,4.98866213151927
1992-07-01,5.47945205479452
1992-08-01,4.55580865603645
1992-09-01,7.58620689655172
1992-10-01,5.70776255707761
1992-11-01,7.0615034168565
1992-12-01,9.15492957746478
1993-01-01,10
1993-02-01,9.04872389791183
1993-03-01,10.1851851851852
1993-04-01,9.81735159817353
1993-05-01,8.18584070796459
1993-06-01,5.61555075593952
1993-07-01,3.8961038961039
1993-08-01,4.79302832244011
1993-09-01,2.13675213675214
1993-10-01,3.23974082073434
1993-11-01,-0.425531914893626
1993-12-01,-0.430107526881729
1994-01-01,1.94805194805194
1994-02-01,2.76595744680851
1994-03-01,2.31092436974789
1994-04-01,4.78170478170476
1994-05-01,6.3394683026585
1994-06-01,8.38445807770963
1994-07-01,12.0833333333333
1994-08-01,11.6424116424116
1994-09-01,9.41422594142261
1994-10-01,10.8786610878661
1994-11-01,16.6666666666667
1994-12-01,18.7904967602592
1995-01-01,20.3821656050955
1995-02-01,18.8405797101449
1995-03-01,18.2751540041068
1995-04-01,14.8809523809524
1995-05-01,10.5769230769231
1995-06-01,8.49056603773586
1995-07-01,5.57620817843864
1995-08-01,5.21415270018623
1995-09-01,5.736137667304
1995-10-01,1.32075471698113
1995-11-01,-1.28205128205128
1995-12-01,1.09090909090909
1996-01-01,-2.46913580246915
1996-02-01,-2.78745644599304
1996-03-01,0
1996-04-01,2.07253886010365
1996-05-01,3.13043478260867
1996-06-01,0.869565217391277
1996-07-01,2.46478873239438
1996-08-01,4.24778761061945
1996-09-01,7.41410488245933
1996-10-01,10.9869646182495
1996-11-01,9.09090909090908
1996-12-01,8.09352517985611
1997-01-01,8.86075949367091
1997-02-01,6.27240143369175
1997-03-01,2.25694444444443
1997-04-01,-2.53807106598986
1997-05-01,-0.674536256323774
1997-06-01,-0.862068965517214
1997-07-01,-1.03092783505155
1997-08-01,-1.86757215619694
1997-09-01,-4.37710437710438
1997-10-01,-4.02684563758387
1997-11-01,-3.91156462585032
1997-12-01,-9.48419301164725
1998-01-01,-12.2923588039867
1998-02-01,-12.4789207419899
1998-03-01,-14.2614601018676
1998-04-01,-10.7638888888889
1998-05-01,-13.0730050933786
1998-06-01,-13.7391304347826
1998-07-01,-13.5416666666667
1998-08-01,-14.5328719723183
1998-09-01,-12.1478873239436
1998-10-01,-12.937062937063
1998-11-01,-14.1592920353982
1998-12-01,-14.3382352941176
1999-01-01,-8.90151515151513
1999-02-01,-7.89980732177265
1999-03-01,-0.99009900990098
1999-04-01,0.972762645914407
1999-05-01,2.734375
1999-06-01,5.44354838709677
1999-07-01,9.03614457831326
1999-08-01,13.3603238866397
1999-09-01,16.4328657314629
1999-10-01,15.6626506024097
1999-11-01,22.4742268041237
1999-12-01,32.1888412017167
2000-01-01,29.1060291060291
2000-02-01,33.6820083682009
2000-03-01,30.2
2000-04-01,18.111753371869
2000-05-01,23.384030418251
2000-06-01,27.151051625239
2000-07-01,20.6261510128914
2000-08-01,19.6428571428571
2000-09-01,19.4492254733219
2000-10-01,21.1805555555555
2000-11-01,20.03367003367
2000-12-01,9.41558441558441
2001-01-01,10.3059581320451
2001-02-01,8.13771517996869
2001-03-01,5.83717357910909
2001-04-01,11.7455138662317
2001-05-01,5.85516178736517
2001-06-01,0.902255639097716
2001-07-01,0.61068702290076
2001-08-01,-1.64179104477611
2001-09-01,-7.92507204610952
2001-10-01,-13.1805157593123
2001-11-01,-17.671809256662
2001-12-01,-13.7982195845697
2002-01-01,-13.4306569343066
2002-02-01,-12.1562952243126
2002-03-01,-7.11175616835994
2002-04-01,-5.54744525547446
2002-05-01,-4.65793304221251
2002-06-01,-4.61997019374067
2002-07-01,-1.06221547799696
2002-08-01,0.151745068285276
2002-09-01,6.10328638497651
2002-10-01,12.2112211221122
2002-11-01,12.0954003407155
2002-12-01,18.2444061962134
2003-01-01,22.0910623946037
2003-02-01,23.3937397034596
2003-03-01,12.34375
2003-04-01,3.5548686244204
2003-05-01,-0.763358778625962
2003-06-01,0.468750000000002
2003-07-01,-3.37423312883436
2003-08-01,-3.7878787878788
2003-09-01,-8.55457227138642
2003-10-01,-7.94117647058823
2003-11-01,-3.3434650455927
2003-12-01,-4.9490538573508
2004-01-01,-6.90607734806631
2004-02-01,-6.27503337783713
2004-03-01,1.80806675938804
2004-04-01,8.95522388059701
2004-05-01,15.3846153846154
2004-06-01,15.2410575427683
2004-07-01,19.3650793650794
2004-08-01,22.6771653543307
2004-09-01,25.1612903225806
2004-10-01,29.2332268370607
2004-11-01,20.440251572327
2004-12-01,11.9448698315467
2005-01-01,13.7982195845697
2005-02-01,12.5356125356125
2005-03-01,14.4808743169399
2005-04-01,13.4246575342466
2005-05-01,6.79999999999998
2005-06-01,13.7651821862348
2005-07-01,13.8297872340426
2005-08-01,15.1476251604621
2005-09-01,15.2061855670103
2005-10-01,9.2707045735476
2005-11-01,13.8381201044386
2005-12-01,17.7838577291382
2006-01-01,17.6010430247718
2006-02-01,10.7594936708861
2006-03-01,5.48926014319811
2006-04-01,13.4057971014493
2006-05-01,25.0936329588015
2006-06-01,15.8956109134045
2006-07-01,20.3271028037383
2006-08-01,10.3678929765886
2006-09-01,4.69798657718119
2006-10-01,3.05429864253391
2006-11-01,4.70183486238533
2006-12-01,11.3821138211382
2007-01-01,3.32594235033259
2007-02-01,10.0571428571429
2007-03-01,11.4253393665158
2007-04-01,8.62619808306709
2007-05-01,1.39720558882235
2007-06-01,4.29887410440122
2007-07-01,2.5242718446602
2007-08-01,3.53535353535353
2007-09-01,8.65384615384617
2007-10-01,12.1844127332602
2007-11-01,15.3340635268346
2007-12-01,10.740354535975
2008-01-01,18.6695278969957
2008-02-01,15.8878504672897
2008-03-01,20.8121827411167
2008-04-01,23.0392156862745
2008-05-01,27.5590551181102
2008-06-01,32.8753680078508
2008-07-01,30.0189393939394
2008-08-01,23.8048780487805
2008-09-01,15.732546705998
2008-10-01,-0.293542074363983
2008-11-01,-16.6191832858499
2008-12-01,-30.3201506591337
2009-01-01,-32.3688969258589
2009-02-01,-31.8100358422939
2009-03-01,-28.0672268907563
2009-04-01,-31.6334661354582
2009-05-01,-32.5617283950617
2009-06-01,-31.4623338257016
2009-07-01,-34.8142753095412
2009-08-01,-26.7139479905437
2009-09-01,-21.9201359388275
2009-10-01,-7.65456329735036
2009-11-01,9.79498861047838
2009-12-01,28.2432432432433
2010-01-01,30.8823529411765
2010-02-01,28.3837056504599
2010-03-01,15.7710280373832
2010-04-01,18.997668997669
2010-05-01,9.7254004576659
2010-06-01,2.04741379310346
2010-07-01,7.70949720670393
2010-08-01,6.34408602150539
2010-09-01,8.37867247007616
2010-10-01,9.03294367693944
2010-11-01,9.02489626556014
2010-12-01,16.0168598524763
2011-01-01,14.0960163432073
2011-02-01,18.4237461617195
2011-03-01,22.401614530777
2011-04-01,25.4652301665034
2011-05-01,26.903023983316
2011-06-01,28.0887011615628
2011-07-01,25.3112033195021
2011-08-01,19.3124368048534
2011-09-01,19.6787148594377
2011-10-01,14.9122807017544
2011-11-01,15.0333016175072
2011-12-01,6.81198910081743
2012-01-01,6.44583706356312
2012-02-01,4.06222990492655
2012-03-01,-2.39076669414674
2012-04-01,-9.4457455113193
2012-05-01,-6.08052588331965
2012-06-01,-9.89282769991756
2012-07-01,-9.43708609271523
2012-08-01,-3.47457627118644
2012-09-01,-2.60067114093959
2012-10-01,-1.69635284139101
2012-11-01,-6.28618693134823
2012-12-01,-6.2925170068027
2013-01-01,-3.02775441547518
2013-02-01,-2.24252491694352
2013-03-01,-2.11148648648649
2013-04-01,-2.41379310344825
2013-05-01,0
2013-06-01,4.20860018298262
2013-07-01,9.59780621572212
2013-08-01,6.1457418788411
2013-09-01,2.58397932816538
2013-10-01,-0.603968938740292
2013-11-01,-2.38305383936454
2013-12-01,2.26860254083483
2014-01-01,0.433651344319154
2014-02-01,4.16312659303313
2014-03-01,6.64365832614322
2014-04-01,9.27561837455831
2014-05-01,7.87401574803151
2014-06-01,9.39420544337138
2014-07-01,2.50208507089242
2014-08-01,-0.744416873449143
2014-09-01,-1.34340890008397
2014-10-01,-2.25694444444446
2014-11-01,-4.06871609403254
2014-12-01,-12.9547471162378
2015-01-01,-21.9343696027634
2015-02-01,-21.7781402936378
2015-03-01,-23.3818770226537
2015-04-01,-20.4527081649151
2015-05-01,-16.6261151662612
2015-06-01,-17.255216693419
2015-07-01,-21.1554109031733
2015-08-01,-24.6666666666667
2015-09-01,-21.1914893617021
2015-10-01,-17.9396092362344
2015-11-01,-16.7766258246937
2015-12-01,-14.5769622833843
2016-01-01,-10.1769911504425
2016-02-01,-14.8070907194995
2016-03-01,-9.82048574445617
2016-04-01,-12.5
2016-05-01,-10.4085603112841
2016-06-01,-8.82638215324926
2016-07-01,-5.57275541795666
2016-08-01,0.442477876106192
2016-09-01,-2.05183585313174
2016-10-01,1.51515151515151
2016-11-01,4.64326160815402
2016-12-01,17.1837708830549
2017-01-01,23.1527093596059
2017-02-01,24.2350061199511
2017-03-01,16.8618266978923
2017-04-01,18.0023228803717
2017-05-01,8.36047774158526
2017-06-01,2.34042553191491
2017-07-01,4.2622950819672
2017-08-01,6.05726872246696
2017-09-01,5.95369349503859
2017-10-01,6.28997867803837
2017-11-01,13.8528138528139
2017-12-01,6.21181262729122
2018-01-01,7.90000000000002
2018-02-01,6.10837438423642
2018-03-01,10.2204408817635
2018-04-01,9.15354330708662
2018-05-01,15.3306613226453
2018-06-01,20.3742203742203
2018-07-01,22.3270440251572
2018-08-01,15.3686396677051
2018-09-01,14.5681581685744
2018-10-01,8.02407221664995
2018-11-01,-9.79087452471482
2018-12-01,-5.46500479386384
2019-01-01,-5.18999073215944
2019-02-01,-2.22841225626742
2019-03-01,-1.63636363636364
2019-04-01,3.15599639314699
2019-05-01,-3.12771503040835
2019-06-01,-9.49913644214162
2019-07-01,-8.9974293059126
2019-08-01,-6.12061206120612
2019-09-01,-5.35876475930972
2019-10-01,-5.19962859795728
2019-11-01,9.16754478398312
