"Date","LRHUADFECAM156S"
1976-01-01,6.59152739992227
1976-02-01,6.45386494977311
1976-03-01,5.90718933994422
1976-04-01,6.41015775298192
1976-05-01,6.53828413284133
1976-06-01,6.2236690923018
1976-07-01,6.77998182919443
1976-08-01,6.78400482418121
1976-09-01,6.86525570535513
1976-10-01,6.51082640293699
1976-11-01,6.54633420171195
1976-12-01,6.4870481704149
1977-01-01,7.09665496211421
1977-02-01,6.93630972114782
1977-03-01,6.90784631238039
1977-04-01,7.02726505449341
1977-05-01,6.86335290470807
1977-06-01,7.10175540825989
1977-07-01,6.96179414128132
1977-08-01,7.32866523963284
1977-09-01,7.41958800144561
1977-10-01,7.81760126287088
1977-11-01,8.08807733619764
1977-12-01,8.01848231739826
1978-01-01,7.78026348496147
1978-02-01,7.82458246530843
1978-03-01,7.88524188180895
1978-04-01,7.52837941360819
1978-05-01,7.92649289753138
1978-06-01,7.77926674226025
1978-07-01,7.90825875387076
1978-08-01,7.84705523757916
1978-09-01,7.74469806804006
1978-10-01,7.63525305410122
1978-11-01,7.67690253671562
1978-12-01,7.58897475869846
1979-01-01,7.49694507744642
1979-02-01,7.24317552419886
1979-03-01,7.27081138040042
1979-04-01,7.13769544080936
1979-05-01,6.93860110439127
1979-06-01,6.84716499901903
1979-07-01,6.88851482584488
1979-08-01,6.6565565307176
1979-09-01,6.63794220552028
1979-10-01,7.04873992580274
1979-11-01,6.53061224489796
1979-12-01,6.56310556243845
1980-01-01,6.69770660962028
1980-02-01,6.82067517161396
1980-03-01,6.6891934171829
1980-04-01,6.66336081323994
1980-05-01,6.86265389028437
1980-06-01,6.65343217841744
1980-07-01,6.43545994065282
1980-08-01,6.68920996003689
1980-09-01,6.3448275862069
1980-10-01,6.16095026885804
1980-11-01,6.18550443122496
1980-12-01,6.29197168612741
1981-01-01,6.56082115309583
1981-02-01,6.41215495794337
1981-03-01,6.38555640919567
1981-04-01,6.23985838619265
1981-05-01,6.11700568614807
1981-06-01,6.35584604212055
1981-07-01,6.47741485122597
1981-08-01,6.44099127722258
1981-09-01,7.31277533039648
1981-10-01,7.64900568583633
1981-11-01,7.52347550627899
1981-12-01,7.51764605833829
1982-01-01,6.96993805762346
1982-02-01,7.39345887016848
1982-03-01,7.68254147387428
1982-04-01,8.13264903276747
1982-05-01,8.53200201940876
1982-06-01,8.81900338546767
1982-07-01,9.15494918557706
1982-08-01,9.04689021844998
1982-09-01,9.21100303781946
1982-10-01,9.77680670409603
1982-11-01,10.1985807800209
1982-12-01,10.4878449408673
1983-01-01,10.3856350269207
1983-02-01,10.4224508683107
1983-03-01,10.2946348854198
1983-04-01,9.95035556151885
1983-05-01,9.79284873139921
1983-06-01,9.71093645930465
1983-07-01,9.44426683716965
1983-08-01,9.29379882034114
1983-09-01,9.16882704618803
1983-10-01,9.24387477912282
1983-11-01,9.09019070698556
1983-12-01,9.35823980325982
1984-01-01,9.45390794672528
1984-02-01,9.60652066352439
1984-03-01,9.57968794620836
1984-04-01,9.78616286915451
1984-05-01,9.95316761875354
1984-06-01,9.78933052782838
1984-07-01,9.69924428104575
1984-08-01,9.60633127210728
1984-09-01,10.2745236060134
1984-10-01,10.0236799677549
1984-11-01,10.0310496794872
1984-12-01,9.74462869863185
1985-01-01,9.08909209014141
1985-02-01,9.46016187718126
1985-03-01,9.60546768980236
1985-04-01,9.63879073419709
1985-05-01,9.53255017131669
1985-06-01,9.33346364347146
1985-07-01,9.38837028393621
1985-08-01,9.26630632377536
1985-09-01,9.2249408812316
1985-10-01,9.15106598007604
1985-11-01,9.46826021613111
1985-12-01,9.07229747423048
1986-01-01,8.69058658487291
1986-02-01,8.68732261116367
1986-03-01,8.56980837842308
1986-04-01,8.68704484928472
1986-05-01,8.40302386014647
1986-06-01,8.75294672324375
1986-07-01,8.72494249096286
1986-08-01,8.72429906542056
1986-09-01,8.40826813032816
1986-10-01,8.62532443455692
1986-11-01,8.59871874927727
1986-12-01,8.57743485492515
1987-01-01,8.8661355862164
1987-02-01,8.77551020408163
1987-03-01,8.8434909355926
1987-04-01,8.79744107438579
1987-05-01,8.42105263157895
1987-06-01,8.45551857515517
1987-07-01,8.32007529074327
1987-08-01,8.14070576651972
1987-09-01,8.28422106082509
1987-10-01,7.95671264469774
1987-11-01,7.7617887978747
1987-12-01,7.74593679210011
1988-01-01,7.87756710601217
1988-02-01,7.60050524848643
1988-03-01,7.46765249537893
1988-04-01,7.32758620689655
1988-05-01,7.3547215496368
1988-06-01,7.50219707199966
1988-07-01,7.58543801723768
1988-08-01,7.84179874992
1988-09-01,7.61499148211244
1988-10-01,7.35821433875793
1988-11-01,7.66758979345919
1988-12-01,7.00331580392405
1989-01-01,7.19957983193277
1989-02-01,7.26256983240223
1989-03-01,7.35845129059117
1989-04-01,7.61977944383294
1989-05-01,7.49896480331263
1989-06-01,7.06810631229236
1989-07-01,7.28375385507006
1989-08-01,7.1418250872087
1989-09-01,7.22955903797572
1989-10-01,6.90568051223116
1989-11-01,7.13936330656667
1989-12-01,7.2075724101587
1990-01-01,7.25928313823464
1990-02-01,7.2489434493862
1990-03-01,6.62614104531868
1990-04-01,6.86549801436078
1990-05-01,7.11629952424739
1990-06-01,6.96250498603909
1990-07-01,6.9921579554954
1990-08-01,7.30125357029514
1990-09-01,7.57662589174555
1990-10-01,7.81567474799282
1990-11-01,8.05575242145051
1990-12-01,8.13128326434063
1991-01-01,8.51561425230431
1991-02-01,8.91802249131552
1991-03-01,8.94744037969492
1991-04-01,8.78703469232717
1991-05-01,8.67142133364512
1991-06-01,8.99339774245387
1991-07-01,9.08175516052825
1991-08-01,9.05895078420768
1991-09-01,8.75780734763549
1991-10-01,8.96582420559662
1991-11-01,8.95484771524399
1991-12-01,8.9072044991758
1992-01-01,8.69017876164468
1992-02-01,8.67372570236117
1992-03-01,9.08141356699356
1992-04-01,8.79333720705016
1992-05-01,8.85277616560263
1992-06-01,9.09476525595296
1992-07-01,9.20784464526053
1992-08-01,9.20048443837828
1992-09-01,9.28675848272678
1992-10-01,9.33392182072883
1992-11-01,10.2689996398173
1992-12-01,9.89982321744254
1993-01-01,9.65783664459161
1993-02-01,9.62534267438319
1993-03-01,9.66823024479176
1993-04-01,10.3164258052328
1993-05-01,10.2156105828076
1993-06-01,9.95488721804511
1993-07-01,10.0928292242934
1993-08-01,9.58325476145578
1993-09-01,9.70191226096738
1993-10-01,9.70851933826012
1993-11-01,9.59757534938542
1993-12-01,9.93148120413359
1994-01-01,9.56029750641662
1994-02-01,9.25640640264522
1994-03-01,9.1448641135924
1994-04-01,9.40778910421568
1994-05-01,9.4087671334784
1994-06-01,9.02433130727337
1994-07-01,8.78428603285512
1994-08-01,8.95715739798279
1994-09-01,8.8317826022744
1994-10-01,8.58866281750936
1994-11-01,8.23887199336467
1994-12-01,8.14739937511487
1995-01-01,8.52063189182247
1995-02-01,8.53529067213355
1995-03-01,8.50745451559335
1995-04-01,8.14599506972295
1995-05-01,8.12687101691491
1995-06-01,8.23980340375587
1995-07-01,8.28482518762585
1995-08-01,8.34414575757022
1995-09-01,8.01275045537341
1995-10-01,8.0170544613086
1995-11-01,8.14110519015986
1995-12-01,7.99752578820019
1996-01-01,8.02772686856956
1996-02-01,8.14558999023614
1996-03-01,8.28664377372131
1996-04-01,8.14262713244206
1996-05-01,7.94006542917563
1996-06-01,8.40417692625676
1996-07-01,8.5296332150156
1996-08-01,8.31809544297444
1996-09-01,8.70844628334998
1996-10-01,8.65623159435292
1996-11-01,8.44871886374991
1996-12-01,8.44111883128452
1997-01-01,8.08997141791972
1997-02-01,7.94637307999645
1997-03-01,7.72598369372563
1997-04-01,7.86728688726786
1997-05-01,7.92789946644201
1997-06-01,7.74486274372405
1997-07-01,7.34673137911096
1997-08-01,7.26865697745597
1997-09-01,7.35250467061268
1997-10-01,7.68187980117488
1997-11-01,7.67191182586996
1997-12-01,7.08569639191399
1998-01-01,7.4680386654194
1998-02-01,7.36622174641272
1998-03-01,7.14716785929822
1998-04-01,6.91665516765558
1998-05-01,6.85957975793781
1998-06-01,6.83332472496255
1998-07-01,6.72911653489172
1998-08-01,6.7071393047624
1998-09-01,6.88689714041827
1998-10-01,6.45089553004773
1998-11-01,6.47724947131455
1998-12-01,6.6324966794946
1999-01-01,6.63404855342066
1999-02-01,6.58527059382907
1999-03-01,6.56099382255108
1999-04-01,6.73652188609092
1999-05-01,6.6343588531289
1999-06-01,6.25285103651016
1999-07-01,6.19762393565106
1999-08-01,6.0515873015873
1999-09-01,5.83129687368332
1999-10-01,5.61239108084877
1999-11-01,5.58795765626054
1999-12-01,5.56425936220751
2000-01-01,5.59852670349908
2000-02-01,5.75134810263944
2000-03-01,5.66453162530024
2000-04-01,5.55241170400453
2000-05-01,5.47947484899413
2000-06-01,5.43896931863461
2000-07-01,5.76253193112829
2000-08-01,5.85189963446302
2000-09-01,5.9295534635938
2000-10-01,6.08987543810574
2000-11-01,5.8401959333958
2000-12-01,5.71790568335143
2001-01-01,5.8632402894698
2001-02-01,5.787132045115
2001-03-01,5.84577114427861
2001-04-01,5.82983793311681
2001-05-01,5.90721414870444
2001-06-01,5.92710862021212
2001-07-01,5.93845102283268
2001-08-01,6.08841106924776
2001-09-01,6.05849582172702
2001-10-01,6.10300540260748
2001-11-01,5.91055860510171
2001-12-01,6.23612317791293
2002-01-01,6.11257906958123
2002-02-01,6.22645441574889
2002-03-01,6.29896134148093
2002-04-01,6.37221364815198
2002-05-01,6.17076038257443
2002-06-01,6.3246106411574
2002-07-01,6.24428395723612
2002-08-01,5.99072545783227
2002-09-01,6.10448297968821
2002-10-01,6.12398011816562
2002-11-01,6.10365282547612
2002-12-01,6.13743634331139
2003-01-01,6.12846656424104
2003-02-01,6.11490197898776
2003-03-01,6.17278230788238
2003-04-01,6.45250965250965
2003-05-01,6.54594170092854
2003-06-01,6.18513906185139
2003-07-01,6.06581005243951
2003-08-01,6.14243096458349
2003-09-01,6.37846904544068
2003-10-01,6.04667448126779
2003-11-01,6.04545109067417
2003-12-01,5.9716645200394
2004-01-01,5.95656921023899
2004-02-01,5.65280596020473
2004-03-01,5.72511560912744
2004-04-01,5.6622591613147
2004-05-01,5.53213988971977
2004-06-01,5.83727302839592
2004-07-01,5.86540781853282
2004-08-01,5.83648785196133
2004-09-01,5.71812121029292
2004-10-01,5.89086087925995
2004-11-01,6.09832824015819
2004-12-01,5.86629058392846
2005-01-01,5.68304860442733
2005-02-01,5.94774958103902
2005-03-01,5.68161381212158
2005-04-01,5.43621744869795
2005-05-01,5.76661230230575
2005-06-01,5.62847575195838
2005-07-01,5.33660757067561
2005-08-01,5.53068290353391
2005-09-01,5.70605961154041
2005-10-01,5.71220259794367
2005-11-01,5.18970715543748
2005-12-01,5.59097816047433
2006-01-01,5.6064650059312
2006-02-01,5.46162303509345
2006-03-01,5.37329813425088
2006-04-01,5.5634239178543
2006-05-01,5.27184566181781
2006-06-01,5.39875311353152
2006-07-01,5.43612334801762
2006-08-01,5.22800654606573
2006-09-01,4.98286084180483
2006-10-01,5.14942596322049
2006-11-01,5.240232312566
2006-12-01,5.05090340768006
2007-01-01,5.11877951325826
2007-02-01,5.08875911560475
2007-03-01,5.09910509043068
2007-04-01,5.01127754323058
2007-05-01,4.9582584497652
2007-06-01,4.91694256097385
2007-07-01,4.98143297158813
2007-08-01,4.88354404948122
2007-09-01,4.96497586271111
2007-10-01,4.60113919340527
2007-11-01,4.83834114018051
2007-12-01,4.74132379248658
2008-01-01,4.6974966722487
2008-02-01,4.82185374755842
2008-03-01,4.96256684491979
2008-04-01,4.74788895397848
2008-05-01,4.97970652513269
2008-06-01,4.6555623515355
2008-07-01,4.91233545165683
2008-08-01,5.13121928420695
2008-09-01,4.92033540002554
2008-10-01,4.80300611676956
2008-11-01,4.97998104211762
2008-12-01,5.50987765181277
2009-01-01,5.68041179117912
2009-02-01,5.76710314403753
2009-03-01,6.0452592220548
2009-04-01,6.10600844611075
2009-05-01,6.28930817610063
2009-06-01,6.47135742703725
2009-07-01,6.32920225534528
2009-08-01,6.37439109255393
2009-09-01,6.17455059527934
2009-10-01,6.37371777100083
2009-11-01,6.31029771023974
2009-12-01,6.24195891263748
2010-01-01,6.26735751295337
2010-02-01,6.39173549153385
2010-03-01,6.27110933428914
2010-04-01,6.33674818241904
2010-05-01,6.01288475304223
2010-06-01,6.27291632463197
2010-07-01,6.55069460539052
2010-08-01,6.44849112667993
2010-09-01,6.58435653807411
2010-10-01,6.64552223568327
2010-11-01,6.45807497853668
2010-12-01,6.4191907482919
2011-01-01,6.38816644993498
2011-02-01,6.39877525030145
2011-03-01,6.27516595929916
2011-04-01,6.2539790044023
2011-05-01,6.19804400977995
2011-06-01,6.236110358285
2011-07-01,5.92979835698282
2011-08-01,6.10624872786485
2011-09-01,6.13061645322336
2011-10-01,6.26533461658375
2011-11-01,6.41261426948667
2011-12-01,5.95945143350791
2012-01-01,6.22521541584331
2012-02-01,6.13598450196416
2012-03-01,5.91213720670991
2012-04-01,6.13288814691152
2012-05-01,6.22155185071479
2012-06-01,5.88518345251621
2012-07-01,5.72750862737754
2012-08-01,5.6476987893979
2012-09-01,5.80208859245875
2012-10-01,5.81335241957931
2012-11-01,5.82969115180965
2012-12-01,5.9093910976093
2013-01-01,5.80872234571822
2013-02-01,5.95722812981776
2013-03-01,5.9949030119766
2013-04-01,5.76930696992511
2013-05-01,5.59830298558592
2013-06-01,5.68674191041867
2013-07-01,5.88992174780736
2013-08-01,5.74366757379108
2013-09-01,5.83971266778524
2013-10-01,5.6521625095077
2013-11-01,5.56745182012848
2013-12-01,5.87257762715413
2014-01-01,5.75350735593265
2014-02-01,5.69352066852952
2014-03-01,5.61819876347121
2014-04-01,5.70325224609888
2014-05-01,5.89330919870408
2014-06-01,5.6924651602236
2014-07-01,5.63352622345579
2014-08-01,5.59986312907981
2014-09-01,5.3324026760786
2014-10-01,5.44073786969032
2014-11-01,5.40490829786116
2014-12-01,5.24594487669788
2015-01-01,5.38555370469957
