"Date","XTIMVA01CAM664S"
1967-02-01,891036557.980165
1967-03-01,847483331.044058
1967-04-01,937059936.737325
1967-05-01,904944284.516166
1967-06-01,905003730.648578
1967-07-01,964193776.413389
1967-08-01,916991354.09726
1967-09-01,912229637.941985
1967-10-01,874711320.113134
1967-11-01,898395320.193358
1967-12-01,942690448.39723
1968-01-01,954599177.655038
1968-02-01,1059508449.77596
1968-03-01,957263292.320929
1968-04-01,999178685.304591
1968-05-01,983837272.925243
1968-06-01,966369450.381057
1968-07-01,969006878.905572
1968-08-01,1006149818.59623
1968-09-01,1072466555.60165
1968-10-01,1105118597.45495
1968-11-01,1116684323.45026
1968-12-01,1123052268.95229
1969-01-01,1143194720.01881
1969-02-01,1176489188.21454
1969-03-01,1142002272.97797
1969-04-01,1138389698.7535
1969-05-01,1156650969.34905
1969-06-01,1193970825.37794
1969-07-01,1153039261.67549
1969-08-01,1147487869.24841
1969-09-01,1225446608.45535
1969-10-01,1193665028.16868
1969-11-01,1210437284.82711
1969-12-01,1251423717.72518
1970-01-01,1124660889.19418
1970-02-01,1200560194.18879
1970-03-01,1209640841.03574
1970-04-01,1218002994.35005
1970-05-01,1187491011.51423
1970-06-01,1180959000.91457
1970-07-01,1197940130.57462
1970-08-01,1168633222.06761
1970-09-01,1196383667.20097
1970-10-01,1060268426.36025
1970-11-01,1143788236.73888
1970-12-01,1070208767.8522
1971-01-01,1123023685.74735
1971-02-01,1172434757.42092
1971-03-01,1304904148.12201
1971-04-01,1216311172.10118
1971-05-01,1260057614.94816
1971-06-01,1302868449.66426
1971-07-01,1317388653.2468
1971-08-01,1367754717.88338
1971-09-01,1334422569.32455
1971-10-01,1416204897.03618
1971-11-01,1405582086.51475
1971-12-01,1392866183.98218
1972-01-01,1488508461.93922
1972-02-01,1415249685.25318
1972-03-01,1463377502.85507
1972-04-01,1560907015.28234
1972-05-01,1528661906.11309
1972-06-01,1534224118.71976
1972-07-01,1524242901.16021
1972-08-01,1571284843.12188
1972-09-01,1601181255.85123
1972-10-01,1648191184.10943
1972-11-01,1656403185.27784
1972-12-01,1705527571.65055
1973-01-01,1750928420.65252
1973-02-01,1812984664.43859
1973-03-01,1850491588.39008
1973-04-01,1812794327.86444
1973-05-01,1907377735.15645
1973-06-01,1870506506.11385
1973-07-01,1968160600.98829
1973-08-01,1898390525.54049
1973-09-01,1983457046.26583
1973-10-01,2109176922.85246
1973-11-01,2139274464.03427
1973-12-01,2198120618.86552
1974-01-01,2207082083.6365
1974-02-01,2352187863.88738
1974-03-01,2536823758.48731
1974-04-01,2338672389.65765
1974-05-01,2555266186.39185
1974-06-01,2609617331.85014
1974-07-01,2737114376.4141
1974-08-01,2811298675.40628
1974-09-01,2856035789.86815
1974-10-01,2845734376.85156
1974-11-01,2932829874.08101
1974-12-01,2962837925.41991
1975-01-01,2917724345.59212
1975-02-01,2795517616.22887
1975-03-01,2867469726.41005
1975-04-01,2797064389.34994
1975-05-01,2815292257.49229
1975-06-01,3048335700.16914
1975-07-01,2755848381.48492
1975-08-01,2968316262.04872
1975-09-01,2964463259.95214
1975-10-01,2904021450.14696
1975-11-01,2989881022.71209
1975-12-01,2922925293.6872
1976-01-01,3067168444.15024
1976-02-01,3160135136.91144
1976-03-01,2991947429.72564
1976-04-01,3066111278.2284
1976-05-01,3063241021.32895
1976-06-01,3216662887.30719
1976-07-01,3093261930.37569
1976-08-01,3156308598.36536
1976-09-01,3115775955.64374
1976-10-01,2968929525.50486
1976-11-01,3271718125.01967
1976-12-01,3230283157.49661
1977-01-01,3277545606.4344
1977-02-01,3416417518.19622
1977-03-01,3427737886.14683
1977-04-01,3534557905.93765
1977-05-01,3630284030.55199
1977-06-01,3573614784.55451
1977-07-01,3589866350.41178
1977-08-01,3583367653.04198
1977-09-01,3539182765.34245
1977-10-01,3659926101.19831
1977-11-01,3434285553.76597
1977-12-01,3799086565.83595
1978-01-01,3359040029.02461
1978-02-01,4171607974.05989
1978-03-01,3284436515.13909
1978-04-01,4771645865.79932
1978-05-01,3921471178.76835
1978-06-01,4120141252.4354
1978-07-01,4200524170.50584
1978-08-01,4019302730.3725
1978-09-01,4428294952.20815
1978-10-01,4524775972.19411
1978-11-01,4687283000.18027
1978-12-01,4871395964.23917
1979-01-01,4851203407.79867
1979-02-01,4776903887.32709
1979-03-01,5193395512.15839
1979-04-01,4780634728.09778
1979-05-01,5111272183.73395
1979-06-01,4927864300.58901
1979-07-01,5174030528.84101
1979-08-01,6073632152.63527
1979-09-01,5407844945.57575
1979-10-01,5579085981.0143
1979-11-01,5608869773.82641
1979-12-01,5391915465.84576
1980-01-01,5568863003.36983
1980-02-01,5600437910.89474
1980-03-01,5800660530.13955
1980-04-01,6012642215.87216
1980-05-01,5359484144.11952
1980-06-01,5527073261.32636
1980-07-01,5553393973.25093
1980-08-01,5546064959.2141
1980-09-01,5543229265.64993
1980-10-01,6285678272.51303
1980-11-01,6110433004.39753
1980-12-01,6091000891.70442
1981-01-01,6345786549.8817
1981-02-01,6384574000.02956
1981-03-01,6368173070.42675
1981-04-01,6653477252.98688
1981-05-01,6936409004.36405
1981-06-01,7016191681.11808
1981-07-01,6819849265.13702
1981-08-01,6480297877.53448
1981-09-01,6824716800.46216
1981-10-01,6591118376.65121
1981-11-01,6493132869.20716
1981-12-01,6531777753.80167
1982-01-01,5498876647.28312
1982-02-01,6198492865.99582
1982-03-01,6024677047.14519
1982-04-01,5783652834.68068
1982-05-01,5721473021.02894
1982-06-01,5677155179.65651
1982-07-01,5802886146.04424
1982-08-01,5754823159.3122
1982-09-01,5563263006.77487
1982-10-01,5202154524.71939
1982-11-01,5298429364.55959
1982-12-01,5326129677.58377
1983-01-01,5773024686.42497
1983-02-01,5710961154.54424
1983-03-01,5520645896.23458
1983-04-01,5967901709.50631
1983-05-01,6029924144.25613
1983-06-01,6008923294.99432
1983-07-01,6166073439.29025
1983-08-01,6338910158.41257
1983-09-01,6670179282.6186
1983-10-01,7395239996.29313
1983-11-01,7098335082.40411
1983-12-01,7149255277.59185
1984-01-01,7251418367.5032
1984-02-01,7412797781.89639
1984-03-01,7841796392.46236
1984-04-01,7703722884.17753
1984-05-01,8056712238.53789
1984-06-01,7960707481.86544
1984-07-01,8061678318.49987
1984-08-01,8469132614.10078
1984-09-01,8393635130.53263
1984-10-01,8107632536.43561
1984-11-01,7884422917.83805
1984-12-01,8243963442.60474
1985-01-01,7971949479.49347
1985-02-01,7977729109.43409
1985-03-01,8281264330.18574
1985-04-01,8496235194.79044
1985-05-01,8559723123.52593
1985-06-01,8817118148.23639
1985-07-01,8845607638.78398
1985-08-01,8898442523.40592
1985-09-01,9047470902.77648
1985-10-01,9027990769.88154
1985-11-01,9377509173.82767
1985-12-01,9086893571.72447
1986-01-01,9496200000
1986-02-01,9632200000
1986-03-01,8528600000
1986-04-01,9568800000
1986-05-01,9090800000
1986-06-01,9218600000
1986-07-01,10607600000
1986-08-01,9300100000
1986-09-01,8986100000
1986-10-01,9258700000
1986-11-01,9557800000
1986-12-01,9266100000
1987-01-01,8996200000
1987-02-01,9041300000
1987-03-01,9.177e+09
1987-04-01,9050700000
1987-05-01,9291300000
1987-06-01,9862400000
1987-07-01,10426600000
1987-08-01,9247300000
1987-09-01,9.865e+09
1987-10-01,9729500000
1987-11-01,10465900000
1987-12-01,11085400000
1988-01-01,13418500000
1988-02-01,10487200000
1988-03-01,10940900000
1988-04-01,10517400000
1988-05-01,10985100000
1988-06-01,10493900000
1988-07-01,10252300000
1988-08-01,10799900000
1988-09-01,10820300000
1988-10-01,10490500000
1988-11-01,10868400000
1988-12-01,11196600000
1989-01-01,11250700000
1989-02-01,1.1395e+10
1989-03-01,11122900000
1989-04-01,11650300000
1989-05-01,11626300000
1989-06-01,11180100000
1989-07-01,10803200000
1989-08-01,11020900000
1989-09-01,10998200000
1989-10-01,11495700000
1989-11-01,11124500000
1989-12-01,11523200000
1990-01-01,11202800000
1990-02-01,11856500000
1990-03-01,1.1903e+10
1990-04-01,11420200000
1990-05-01,11442400000
1990-06-01,11460100000
1990-07-01,11262200000
1990-08-01,10992100000
1990-09-01,10639200000
1990-10-01,11272900000
1990-11-01,11250800000
1990-12-01,11521900000
1991-01-01,11554400000
1991-02-01,10885100000
1991-03-01,1.0751e+10
1991-04-01,1.1102e+10
1991-05-01,10923600000
1991-06-01,10951500000
1991-07-01,1.1759e+10
1991-08-01,11387900000
1991-09-01,11414600000
1991-10-01,11749700000
1991-11-01,11859400000
1991-12-01,11122400000
1992-01-01,11773100000
1992-02-01,11706300000
1992-03-01,12040100000
1992-04-01,11934400000
1992-05-01,11985400000
1992-06-01,12415800000
1992-07-01,12683700000
1992-08-01,12026900000
1992-09-01,12681900000
1992-10-01,12754800000
1992-11-01,12814700000
1992-12-01,13200600000
1993-01-01,12958300000
1993-02-01,13366800000
1993-03-01,13720900000
1993-04-01,1.395e+10
1993-05-01,13880300000
1993-06-01,1.4003e+10
1993-07-01,14128200000
1993-08-01,14363200000
1993-09-01,14324400000
1993-10-01,14972900000
1993-11-01,15127600000
1993-12-01,15155700000
1994-01-01,14686600000
1994-02-01,14702200000
1994-03-01,16062400000
1994-04-01,16101600000
1994-05-01,16737300000
1994-06-01,1.7089e+10
1994-07-01,16502100000
1994-08-01,17868600000
1994-09-01,17421500000
1994-10-01,17934200000
1994-11-01,18196400000
1994-12-01,19436300000
1995-01-01,19791300000
1995-02-01,18684100000
1995-03-01,18796700000
1995-04-01,1.8495e+10
1995-05-01,19572400000
1995-06-01,19088900000
1995-07-01,18097500000
1995-08-01,18776100000
1995-09-01,18326600000
1995-10-01,18571900000
1995-11-01,18594100000
1995-12-01,18758300000
1996-01-01,18936800000
1996-02-01,19433300000
1996-03-01,18636100000
1996-04-01,19097100000
1996-05-01,18499800000
1996-06-01,19145900000
1996-07-01,1.9628e+10
1996-08-01,19275600000
1996-09-01,20003900000
1996-10-01,19547700000
1996-11-01,20616400000
1996-12-01,19745200000
1997-01-01,21515200000
1997-02-01,21316400000
1997-03-01,21177800000
1997-04-01,22442400000
1997-05-01,22369200000
1997-06-01,22668700000
1997-07-01,2.3028e+10
1997-08-01,23033100000
1997-09-01,23655500000
1997-10-01,23679400000
1997-11-01,23734600000
1997-12-01,24326200000
1998-01-01,24119100000
1998-02-01,24618100000
1998-03-01,24125600000
1998-04-01,24530100000
1998-05-01,2.4518e+10
1998-06-01,24590200000
1998-07-01,23434400000
1998-08-01,24711400000
1998-09-01,25255500000
1998-10-01,26380800000
1998-11-01,25948700000
1998-12-01,26154500000
1999-01-01,25689900000
1999-02-01,2.6002e+10
1999-03-01,25932700000
1999-04-01,25850800000
1999-05-01,26021100000
1999-06-01,26204300000
1999-07-01,26434800000
1999-08-01,26787700000
1999-09-01,27060500000
1999-10-01,27588700000
1999-11-01,28025600000
1999-12-01,28810400000
2000-01-01,2.8513e+10
2000-02-01,28591900000
2000-03-01,29161900000
2000-04-01,29200300000
2000-05-01,3.0421e+10
2000-06-01,30081200000
2000-07-01,29664700000
2000-08-01,29528500000
2000-09-01,30334700000
2000-10-01,3.0239e+10
2000-11-01,30665500000
2000-12-01,30590300000
2001-01-01,29915300000
2001-02-01,28446100000
2001-03-01,29537800000
2001-04-01,29693200000
2001-05-01,29099700000
2001-06-01,29707700000
2001-07-01,28596700000
2001-08-01,28700900000
2001-09-01,27110400000
2001-10-01,27821400000
2001-11-01,27512900000
2001-12-01,26968400000
2002-01-01,27586800000
2002-02-01,28065300000
2002-03-01,28486700000
2002-04-01,28550500000
2002-05-01,28714500000
2002-06-01,29367900000
2002-07-01,29321300000
2002-08-01,3.0089e+10
2002-09-01,29511400000
2002-10-01,29735100000
2002-11-01,29685800000
2002-12-01,29842500000
2003-01-01,2.956e+10
2003-02-01,2.9347e+10
2003-03-01,2.9035e+10
2003-04-01,29174900000
2003-05-01,28237600000
2003-06-01,27567900000
2003-07-01,2.7241e+10
2003-08-01,25957600000
2003-09-01,27788700000
2003-10-01,27026100000
2003-11-01,27318900000
2003-12-01,27886500000
2004-01-01,26345100000
2004-02-01,28199200000
2004-03-01,28661300000
2004-04-01,29268800000
2004-05-01,3.1405e+10
2004-06-01,30228900000
2004-07-01,31111300000
2004-08-01,30404100000
2004-09-01,30035600000
2004-10-01,30403300000
2004-11-01,2.9359e+10
2004-12-01,30464600000
2005-01-01,31003400000
2005-02-01,31109700000
2005-03-01,31072500000
2005-04-01,31092600000
2005-05-01,32174700000
2005-06-01,32230300000
2005-07-01,31090100000
2005-08-01,31883500000
2005-09-01,32227700000
2005-10-01,31983800000
2005-11-01,32012100000
2005-12-01,32977600000
2006-01-01,32992900000
2006-02-01,3.1414e+10
2006-03-01,32557100000
2006-04-01,32677700000
2006-05-01,3.2973e+10
2006-06-01,33299200000
2006-07-01,33363900000
2006-08-01,33943100000
2006-09-01,33480700000
2006-10-01,32658200000
2006-11-01,33369300000
2006-12-01,34314800000
2007-01-01,33914900000
2007-02-01,3.442e+10
2007-03-01,35334700000
2007-04-01,34927600000
2007-05-01,33851900000
2007-06-01,33952200000
2007-07-01,34205800000
2007-08-01,33829400000
2007-09-01,33709400000
2007-10-01,32497900000
2007-11-01,33358300000
2007-12-01,3.3299e+10
2008-01-01,3.4098e+10
2008-02-01,34152600000
2008-03-01,34546800000
2008-04-01,34558600000
2008-05-01,3.6976e+10
2008-06-01,3.7735e+10
2008-07-01,3.8169e+10
2008-08-01,3.6213e+10
2008-09-01,37485500000
2008-10-01,38358800000
2008-11-01,3.6777e+10
2008-12-01,34928700000
2009-01-01,31658500000
2009-02-01,31842300000
2009-03-01,30200400000
2009-04-01,30464500000
2009-05-01,28625600000
2009-06-01,28822800000
2009-07-01,30986200000
2009-08-01,29962700000
2009-09-01,30147300000
2009-10-01,29622900000
2009-11-01,31195600000
2009-12-01,31830700000
2010-01-01,31108600000
2010-02-01,32044200000
2010-03-01,32841900000
2010-04-01,3.2412e+10
2010-05-01,34235300000
2010-06-01,3.4129e+10
2010-07-01,34205800000
2010-08-01,34459500000
2010-09-01,34892900000
2010-10-01,34743200000
2010-11-01,34133500000
2010-12-01,34495400000
2011-01-01,36308200000
2011-02-01,35171600000
2011-03-01,36493300000
2011-04-01,36328200000
2011-05-01,36949600000
2011-06-01,36852800000
2011-07-01,36997800000
2011-08-01,37748800000
2011-09-01,37792400000
2011-10-01,38758800000
2011-11-01,38348200000
2011-12-01,38916300000
2012-01-01,38790900000
2012-02-01,38728600000
2012-03-01,3.8575e+10
2012-04-01,38593500000
2012-05-01,38547300000
2012-06-01,39588300000
2012-07-01,39234500000
2012-08-01,38095400000
2012-09-01,38039900000
2012-10-01,37559500000
2012-11-01,38589600000
2012-12-01,37729300000
2013-01-01,38732500000
2013-02-01,39122700000
2013-03-01,39438500000
2013-04-01,3.9422e+10
2013-05-01,38624800000
2013-06-01,39433500000
2013-07-01,39202700000
2013-08-01,40190300000
2013-09-01,40297500000
2013-10-01,39898200000
2013-11-01,4.0547e+10
2013-12-01,40751200000
2014-01-01,40096500000
2014-02-01,41564300000
2014-03-01,41771600000
2014-04-01,42559900000
2014-05-01,43619400000
2014-06-01,4.2533e+10
2014-07-01,42240300000
2014-08-01,43461100000
2014-09-01,43338500000
2014-10-01,44303100000
2014-11-01,4.3106e+10
2014-12-01,43606300000
2015-01-01,43503100000
2015-02-01,4.3583e+10
2015-03-01,45470400000
2015-04-01,44198600000
2015-05-01,44375600000
2015-06-01,44018500000
2015-07-01,45262400000
2015-08-01,45280700000
2015-09-01,45082100000
2015-10-01,44816100000
2015-11-01,45161200000
2015-12-01,4.54e+10
2016-01-01,45683800000
2016-02-01,45354300000
2016-03-01,4.33e+10
2016-04-01,43525900000
2016-05-01,43444900000
2016-06-01,43811400000
2016-07-01,43529200000
2016-08-01,44497100000
2016-09-01,4.699e+10
2016-10-01,44381800000
2016-11-01,44366700000
2016-12-01,44366300000
2017-01-01,45445600000
2017-02-01,45892700000
2017-03-01,46226600000
2017-04-01,47212600000
2017-05-01,48530700000
2017-06-01,48378100000
2017-07-01,45716800000
2017-08-01,45814700000
2017-09-01,45970200000
2017-10-01,45360700000
2017-11-01,48423900000
2017-12-01,49056400000
2018-01-01,46777700000
2018-02-01,48177600000
2018-03-01,50612600000
2018-04-01,49444900000
2018-05-01,50530500000
2018-06-01,50982700000
2018-07-01,50752300000
2018-08-01,49929400000
2018-09-01,49977400000
2018-10-01,49502800000
2018-11-01,49129600000
2018-12-01,50068100000
2019-01-01,5.11e+10
2019-02-01,50538600000
2019-03-01,51787700000
2019-04-01,51060500000
2019-05-01,51687100000
2019-06-01,49995800000
2019-07-01,49871200000
2019-08-01,50374700000
2019-09-01,4.9358e+10
2019-10-01,49254900000
2019-11-01,48696800000
2019-12-01,48237200000
2020-01-01,48850700000
2020-02-01,48870400000
2020-03-01,46414200000
2020-04-01,35557700000
2020-05-01,34523900000
2020-06-01,42167400000
2020-07-01,46737800000
2020-08-01,46835800000
2020-09-01,48016200000
2020-10-01,48743800000
2020-11-01,48907100000
2020-12-01,47994900000
2021-01-01,49120900000
2021-02-01,48530500000
2021-03-01,50779700000
2021-04-01,48811900000
2021-05-01,50172200000
2021-06-01,50161400000
2021-07-01,51533100000
2021-08-01,51129800000
2021-09-01,5.0326e+10
2021-10-01,52958900000
2021-11-01,54942300000
2021-12-01,57792900000
2022-01-01,53746300000
2022-02-01,56626700000
2022-03-01,60906400000
2022-04-01,62892400000
2022-05-01,6.2289e+10
2022-06-01,6.4578e+10
2022-07-01,6.392e+10
2022-08-01,63647100000
2022-09-01,64036600000
2022-10-01,64408800000
2022-11-01,62869500000
2022-12-01,61701700000
2023-01-01,63623600000
2023-02-01,63311600000
2023-03-01,61857600000
2023-04-01,61623700000
2023-05-01,63739700000
2023-06-01,63652700000
2023-07-01,60917400000
2023-08-01,62993300000
2023-09-01,63324600000
