"Date","LRHUTTMACAM156N"
1960-01-01,10.3344120819849
1960-02-01,11.4704614057784
1960-03-01,11.7773943054357
1960-04-01,10.4735494880546
1960-05-01,7.67451640033642
1960-06-01,5.39021852237253
1960-07-01,5.57131280388979
1960-08-01,5.94199959440276
1960-09-01,5.5613631611959
1960-10-01,6.36116342331032
1960-11-01,7.57894736842105
1960-12-01,9.8026734563972
1961-01-01,12.8243300723097
1961-02-01,13.6324786324786
1961-03-01,13.4002992092327
1961-04-01,11.5840745446845
1961-05-01,8.22375286996452
1961-06-01,6.35347682119205
1961-07-01,5.79360289680145
1961-08-01,5.32472771278741
1961-09-01,5.15119916579771
1961-10-01,5.41501149905917
1961-11-01,6.09062170706006
1961-12-01,7.46931866271688
1962-01-01,10.1109215017065
1962-02-01,10.8211330362826
1962-03-01,10.5989804587935
1962-04-01,8.98544610841594
1962-05-01,5.87380655873807
1962-06-01,4.9053531447181
1962-07-01,4.86883942766296
1962-08-01,4.51921162651802
1962-09-01,4.29015544041451
1962-10-01,4.70833333333333
1962-11-01,5.78771416631843
1962-12-01,7.47330960854093
1963-01-01,9.85232067510548
1963-02-01,9.98311523849726
1963-03-01,10.2083771837508
1963-04-01,8.408095138744
1963-05-01,6.01441812564367
1963-06-01,4.81078904991948
1963-07-01,4.51966347094502
1963-08-01,4.1421279937181
1963-09-01,3.92557759149458
1963-10-01,4.22966898242746
1963-11-01,5.01232539030403
1963-12-01,6.07312538731667
1964-01-01,8.21035127832052
1964-02-01,8.37151187005414
1964-03-01,8.21035127832052
1964-04-01,7.11340206185567
1964-05-01,4.72918350848828
1964-06-01,4.17160933175168
1964-07-01,3.88442403367776
1964-08-01,3.54745925215724
1964-09-01,3.2296890672016
1964-10-01,3.96537842190016
1964-11-01,4.06060606060606
1964-12-01,4.7667549399063
1965-01-01,6.88457609805924
1965-02-01,6.89584612236546
1965-03-01,6.60550458715596
1965-04-01,6.30192502532928
1965-05-01,4.19303797468354
1965-06-01,3.7029893924783
1965-07-01,3.39996263777321
1965-08-01,3.0314371257485
1965-09-01,2.5615763546798
1965-10-01,2.49159580779118
1965-11-01,3.32871012482663
1965-12-01,4.00317082837891
1966-01-01,4.751269035533
1966-02-01,4.49687436983263
1966-03-01,4.41087613293051
1966-04-01,3.70444134634535
1966-05-01,2.97607469363937
1966-06-01,2.72588638963019
1966-07-01,3.11119293078056
1966-08-01,2.72259013980868
1966-09-01,2.54482359745518
1966-10-01,2.35657716824416
1966-11-01,3.06736556008542
1966-12-01,3.43481654957065
1967-01-01,4.85052464858444
1967-02-01,4.80540111199365
1967-03-01,4.99901594174375
1967-04-01,4.39882697947214
1967-05-01,3.57683573050719
1967-06-01,3.28385899814471
1967-07-01,3.51254480286738
1967-08-01,2.97118310363343
1967-09-01,2.6395173453997
1967-10-01,3.21109633288999
1967-11-01,3.79553690635133
1967-12-01,4.51749327181853
1968-01-01,5.86504511573166
1968-02-01,5.93303309183474
1968-03-01,6.18898867629832
1968-04-01,5.16413899020925
1968-05-01,4.29585356742622
1968-06-01,4.37601296596434
1968-07-01,4.45422535211268
1968-08-01,3.60105913503972
1968-09-01,3.09775551845669
1968-10-01,3.39959130596322
1968-11-01,4.22718808193668
1968-12-01,4.51297480255735
1969-01-01,5.36121673003802
1969-02-01,5.3483060525314
1969-03-01,5.23024445707788
1969-04-01,4.74855113105253
1969-05-01,4.14554670528602
1969-06-01,4.06647807637907
1969-07-01,4.06926406926407
1969-08-01,3.49565217391304
1969-09-01,3.1158357771261
1969-10-01,3.58126721763085
1969-11-01,4.17279411764706
1969-12-01,4.48148148148148
1970-01-01,5.54926387315968
1970-02-01,5.84476602142454
1970-03-01,6.3730084348641
1970-04-01,6.12962962962963
1970-05-01,5.69236259814418
1970-06-01,5.68162134072406
1970-07-01,5.83756345177665
1970-08-01,4.97284453496266
1970-09-01,4.63623395149786
1970-10-01,4.73129798250312
1970-11-01,5.52673940261134
1970-12-01,6.2126426372034
1971-01-01,7.50872039654856
1971-02-01,7.25064409274936
1971-03-01,7.30854197349043
1971-04-01,7.02298431229478
1971-05-01,5.65606885649043
1971-06-01,5.62947799385875
1971-07-01,5.71618477899634
1971-08-01,4.84382829463838
1971-09-01,4.80211081794195
1971-10-01,4.69739619985925
1971-11-01,5.59378860067055
1971-12-01,5.89492430988424
1972-01-01,6.9419401370357
1972-02-01,6.37952784285457
1972-03-01,6.60596322085342
1972-04-01,6.05631308659465
1972-05-01,5.46232876712329
1972-06-01,5.56852284094698
1972-07-01,5.79263345773162
1972-08-01,5.21668029435814
1972-09-01,4.92058011049724
1972-10-01,5.10785159620362
1972-11-01,5.55844155844156
1972-12-01,6.32404181184669
1973-01-01,6.81458003169572
1973-02-01,6.29063433491478
1973-03-01,5.93973175404982
1973-04-01,5.23695054945055
1973-05-01,4.42448436460412
1973-06-01,4.46270339938779
1973-07-01,4.43669782918713
1973-08-01,4.01970130282809
1973-09-01,4.05631914180355
1973-10-01,3.99400898652022
1973-11-01,4.71256684491979
1973-12-01,5.12260665099093
1974-01-01,5.96634370219276
1974-02-01,5.81670612106865
1974-03-01,5.53586497890295
1974-04-01,5.07910074937552
1974-05-01,4.63651050080776
1974-06-01,4.00506569574165
1974-07-01,4.25957250499769
1974-08-01,3.88914408207013
1974-09-01,3.85421706176423
1974-10-01,3.99741058423693
1974-11-01,4.6138902379796
1974-12-01,5.69238297178274
1975-01-01,7.59157964528427
1975-02-01,7.27664511851484
1975-03-01,7.37327188940092
1975-04-01,6.86435124508519
1975-05-01,6.08353033884949
1975-06-01,5.74147988946884
1975-07-01,5.67600120445649
1975-08-01,5.42788025400665
1975-09-01,5.30973451327434
1975-10-01,5.2431490575004
1975-11-01,5.74292077632835
1975-12-01,6.44127543662875
1976-01-01,7.8
1976-02-01,7.7
1976-03-01,7.4
1976-04-01,7.2
1976-05-01,6.2
1976-06-01,5.9
1976-07-01,6.3
1976-08-01,5.3
1976-09-01,4.9
1976-10-01,5.6
1976-11-01,6
1976-12-01,6.9
1977-01-01,8.3
1977-02-01,8.7
1977-03-01,8.8
1977-04-01,8.4
1977-05-01,7.1
1977-06-01,6.7
1977-07-01,7
1977-08-01,6.3
1977-09-01,6.3
1977-10-01,6.2
1977-11-01,7
1977-12-01,7.9
1978-01-01,9.1
1978-02-01,9.1
1978-03-01,9.5
1978-04-01,9.2
1978-05-01,7.8
1978-06-01,7
1978-07-01,7
1978-08-01,6.5
1978-09-01,6.3
1978-10-01,6.1
1978-11-01,6.8
1978-12-01,7.5
1979-01-01,8.8
1979-02-01,8.7
1979-03-01,8.7
1979-04-01,8.3
1979-05-01,6.9
1979-06-01,6
1979-07-01,5.6
1979-08-01,5.2
1979-09-01,5.1
1979-10-01,5.4
1979-11-01,6.1
1979-12-01,6.7
1980-01-01,8.2
1980-02-01,8.2
1980-03-01,8.4
1980-04-01,8.2
1980-05-01,7.3
1980-06-01,6.8
1980-07-01,6.5
1980-08-01,6
1980-09-01,5.7
1980-10-01,5.8
1980-11-01,6.3
1980-12-01,6.9
1981-01-01,8.2
1981-02-01,8
1981-03-01,8.5
1981-04-01,7.5
1981-05-01,6.9
1981-06-01,6.4
1981-07-01,6.2
1981-08-01,5.6
1981-09-01,6.4
1981-10-01,6.8
1981-11-01,7.3
1981-12-01,8.6
1982-01-01,10
1982-02-01,10
1982-03-01,11
1982-04-01,11
1982-05-01,10.5
1982-06-01,10.6
1982-07-01,11.2
1982-08-01,11
1982-09-01,11.2
1982-10-01,12
1982-11-01,12.7
1982-12-01,13.7
1983-01-01,14.9
1983-02-01,14.7
1983-03-01,15
1983-04-01,14.3
1983-05-01,12.9
1983-06-01,12
1983-07-01,11.5
1983-08-01,10.7
1983-09-01,10
1983-10-01,10
1983-11-01,10.9
1983-12-01,11.6
1984-01-01,12.9
1984-02-01,12.8
1984-03-01,13.4
1984-04-01,12.9
1984-05-01,11.9
1984-06-01,10.6
1984-07-01,10
1984-08-01,10
1984-09-01,10.2
1984-10-01,10
1984-11-01,11
1984-12-01,11.1
1985-01-01,12.5
1985-02-01,12.3
1985-03-01,13
1985-04-01,11.8
1985-05-01,10.5
1985-06-01,9.8
1985-07-01,9.3
1985-08-01,9
1985-09-01,8.6
1985-10-01,9.2
1985-11-01,9.7
1985-12-01,10.1
1986-01-01,11.1
1986-02-01,11.1
1986-03-01,11.3
1986-04-01,10.5
1986-05-01,9.4
1986-06-01,8.8
1986-07-01,8.7
1986-08-01,8.4
1986-09-01,8.1
1986-10-01,8.1
1986-11-01,8.8
1986-12-01,9.4
1987-01-01,10.7
1987-02-01,10.7
1987-03-01,10.9
1987-04-01,9.9
1987-05-01,8.6
1987-06-01,7.8
1987-07-01,7.7
1987-08-01,7.2
1987-09-01,6.9
1987-10-01,7
1987-11-01,7.4
1987-12-01,7.8
1988-01-01,8.8
1988-02-01,8.7
1988-03-01,8.9
1988-04-01,8.4
1988-05-01,7.5
1988-06-01,6.6
1988-07-01,6.9
1988-08-01,6.4
1988-09-01,6.3
1988-10-01,6.6
1988-11-01,6.9
1988-12-01,7.4
1989-01-01,8.5
1989-02-01,8.6
1989-03-01,8.8
1989-04-01,8.5
1989-05-01,7.4
1989-06-01,6.7
1989-07-01,6.9
1989-08-01,6.2
1989-09-01,6
1989-10-01,6.2
1989-11-01,7.2
1989-12-01,7.7
1990-01-01,9.1
1990-02-01,8.8
1990-03-01,8.6
1990-04-01,8.3
1990-05-01,7.7
1990-06-01,6.9
1990-07-01,7.3
1990-08-01,7.3
1990-09-01,7.2
1990-10-01,7.8
1990-11-01,9.1
1990-12-01,10
1991-01-01,11.5
1991-02-01,12.3
1991-03-01,12.8
1991-04-01,11.8
1991-05-01,10.9
1991-06-01,10.2
1991-07-01,10.3
1991-08-01,9.9
1991-09-01,9.2
1991-10-01,9.5
1991-11-01,10.5
1991-12-01,11.1
1992-01-01,12.5
1992-02-01,12.9
1992-03-01,13.7
1992-04-01,12.6
1992-05-01,11.9
1992-06-01,11.6
1992-07-01,11.5
1992-08-01,11.3
1992-09-01,10.6
