"Date","XTIMVA01CAM657S"
1960-01-01,-0.769187880087646
1960-02-01,10.4452893215069
1960-03-01,-8.13695669719458
1960-04-01,0.328982626663359
1960-05-01,-5.15628094315806
1960-06-01,0.518322647694637
1960-07-01,-1.67520338794916
1960-08-01,1.78614557131079
1960-09-01,-0.912298447583366
1960-10-01,-3.76143146510271
1960-11-01,7.7491853288365
1960-12-01,-1.62370834588263
1961-01-01,-0.00713006260164966
1961-02-01,-0.62309984564356
1961-03-01,-1.13621119568947
1961-04-01,-2.64149857964245
1961-05-01,4.59601582864572
1961-06-01,-1.32865211992556
1961-07-01,-1.20991690167159
1961-08-01,5.26464011517062
1961-09-01,0.399336198885229
1961-10-01,4.77337059364999
1961-11-01,-1.79499218595796
1961-12-01,0.891143466770294
1962-01-01,-2.02676681864644
1962-02-01,2.2623948756662
1962-03-01,3.14370840887462
1962-04-01,-10.0477482380255
1962-05-01,9.78220039110161
1962-06-01,-8.1363786224042
1962-07-01,8.83851130490566
1962-08-01,-2.69412351248704
1962-09-01,-3.69766375147143
1962-10-01,0.674243460616554
1962-11-01,-2.46175940760004
1962-12-01,-6.74921783224911
1963-01-01,11.7675738635175
1963-02-01,-3.55666298256564
1963-03-01,0.0319584543141716
1963-04-01,2.6834308363043
1963-05-01,0.728083273751418
1963-06-01,-0.185940491801867
1963-07-01,5.36993406198216
1963-08-01,0.362881238693897
1963-09-01,3.32820977124071
1963-10-01,-1.01579376738073
1963-11-01,2.29216593061122
1963-12-01,-1.33239825663004
1964-01-01,3.92628158149577
1964-02-01,0.0242219601265557
1964-03-01,-2.11443850710905
1964-04-01,13.8894033587909
1964-05-01,-8.54037242106204
1964-06-01,2.39438421909959
1964-07-01,-1.66823147637954
1964-08-01,2.05880530797582
1964-09-01,0.808476991857871
1964-10-01,-2.84729892710173
1964-11-01,3.63944495092916
1964-12-01,2.95060057204881
1965-01-01,-3.50533959340166
1965-02-01,3.52113415426008
1965-03-01,9.2705527096343
1965-04-01,-7.39504769713093
1965-05-01,2.23163377734781
1965-06-01,7.20841688175011
1965-07-01,0.548170942240598
1965-08-01,-1.56350048907183
1965-09-01,3.51232921817928
1965-10-01,3.02038741578383
1965-11-01,6.33642384161351
1965-12-01,-2.91951713641067
1966-01-01,-1.35347505464973
1966-02-01,0.778894947585465
1966-03-01,4.21571511906572
1966-04-01,-2.40936795579572
1966-05-01,4.77087147752879
1966-06-01,-1.10782176499632
1966-07-01,1.12060594100887
1966-08-01,4.76682594264439
1966-09-01,-3.24606824680651
1966-10-01,8.48329293485412
1966-11-01,-4.74839847692558
1966-12-01,1.71619024827794
1967-01-01,3.2922943374601
1967-02-01,-3.4572898416382
1967-03-01,-5.00571075345153
1967-04-01,10.5257978325169
1967-05-01,-3.40407768364392
1967-06-01,0.162052751042689
1967-07-01,6.79628780793708
1967-08-01,-4.7205264110193
1967-09-01,-0.463772541766167
1967-10-01,-3.94757701408848
1967-11-01,2.54811369723141
1967-12-01,4.42834710003825
1968-01-01,0.849748982654055
1968-02-01,10.725520260852
1968-03-01,-9.44455226204709
1968-04-01,4.82795672122312
1968-05-01,-1.33081001435068
1968-06-01,-1.68428109860839
1968-07-01,0.571727836458328
1968-08-01,3.9337510417134
1968-09-01,6.55538288236544
1968-10-01,3.06666344261032
1968-11-01,1.01925568227722
1968-12-01,0.570254759407474
1969-01-01,1.825803773797
1969-02-01,2.75055459082133
1969-03-01,-3.13686170536665
1969-04-01,-0.27281052390766
1969-05-01,1.53150077453502
1969-06-01,2.99419637835036
1969-07-01,-3.53451896358263
1969-08-01,-0.247947590176304
1969-09-01,6.78098760226491
1969-10-01,-2.56184457768611
1969-11-01,1.60113965887395
1969-12-01,3.54390998785237
1970-01-01,-10.0172524746613
1970-02-01,6.72576159271944
1970-03-01,0.792056054124224
1970-04-01,0.685661159874
1970-05-01,-2.51780318600141
1970-06-01,2.80516936888662
1970-07-01,2.02766546870158
1970-08-01,-1.39542406781186
1970-09-01,2.87841894238549
1970-10-01,-11.8112231441871
1970-11-01,7.98299461633551
1970-12-01,-6.15695358698536
1971-01-01,5.45346437490409
1971-02-01,4.81410955426558
1971-03-01,11.5199274574056
1971-04-01,-6.97417446097204
1971-05-01,3.493976341833
1971-06-01,2.18227983194705
1971-07-01,1.11447963808476
1971-08-01,4.64310066823911
1971-09-01,-2.43699752031615
1971-10-01,7.080020504862
1971-11-01,-0.75008994416458
1971-12-01,-0.4086990269407
1972-01-01,6.12297607571385
1972-02-01,-4.82701777525612
1972-03-01,4.12591425188391
1972-04-01,6.87887190196538
1972-05-01,-1.37262882877273
1972-06-01,1.38902865535661
1972-07-01,-1.15539535822337
1972-08-01,3.29620132854228
1972-09-01,1.79900803930302
1972-10-01,2.93595294638971
1972-11-01,0.0909555274508818
1972-12-01,1.93297085844059
1973-01-01,2.46883637266798
1973-02-01,3.90762331086668
1973-03-01,1.95924578245863
1973-04-01,-2.46372783654599
1973-05-01,5.26466116047435
1973-06-01,-1.72173478072022
1973-07-01,5.11766806082624
1973-08-01,-3.97710660631855
1973-09-01,4.07650237575806
1973-10-01,7.02923826862236
1973-11-01,1.67914960686885
1973-12-01,2.70055768969808
1974-01-01,1.19709202337452
1974-02-01,8.21244869591916
1974-03-01,8.35222746847235
1974-04-01,-7.37046686171058
1974-05-01,9.84482465009669
1974-06-01,1.68609158562726
1974-07-01,3.91945834021718
1974-08-01,2.24002134103152
1974-09-01,0.915277625268965
1974-10-01,-0.0247284336942995
1974-11-01,2.64945760131089
1974-12-01,0.931351679578973
1975-01-01,-2.1806421773231
1975-02-01,-4.77128442033899
1975-03-01,2.60167127847301
1975-04-01,-3.49218480633404
1975-05-01,-1.04672171558194
1975-06-01,8.51967072503387
1975-07-01,-9.98706555367902
1975-08-01,7.22871720734481
1975-09-01,0.709236795421724
1975-10-01,-1.87447775133851
1975-11-01,4.0665220920849
1975-12-01,-2.22454757908871
1976-01-01,5.6269637406661
1976-02-01,4.43744241703584
1976-03-01,-4.57433029694225
1976-04-01,2.74551026759048
1976-05-01,0.243242340385888
1976-06-01,5.68300432146425
1976-07-01,-3.66697388678792
1976-08-01,0.641813584881521
1976-09-01,-0.220587934103463
1976-10-01,-4.48034458028437
1976-11-01,8.79263266011254
1976-12-01,-4.51881757804237
1977-01-01,2.28162432859566
1977-02-01,2.37578724576819
1977-03-01,-1.78731277673688
1977-04-01,3.11404009652293
1977-05-01,2.96467002508555
1977-06-01,-2.41223394819919
1977-07-01,0.0906392038104521
1977-08-01,-1.41076944970016
1977-09-01,-1.10837788464098
1977-10-01,0.976951152695519
1977-11-01,-6.97523389047715
1977-12-01,11.8140863838627
1978-01-01,-11.921882332755
1978-02-01,22.8641960801047
1978-03-01,-22.1551857647785
1978-04-01,43.3544929147634
1978-05-01,-16.1419795488475
1978-06-01,4.7846968052196
1978-07-01,1.65103383906293
1978-08-01,-5.96887591828363
1978-09-01,8.07812263550339
1978-10-01,0.881823347030101
1978-11-01,4.39064962173496
1978-12-01,3.25675506255036
1979-01-01,-1.22367595830681
1979-02-01,-1.86861126042346
1979-03-01,10.5875382656797
1979-04-01,-5.72671004268891
1979-05-01,6.03556955062544
1979-06-01,-4.94356204117187
1979-07-01,5.71222931387743
1979-08-01,16.8083114889852
1979-09-01,-10.6116039115239
1979-10-01,2.24888706798971
1979-11-01,0.202040906510483
1979-12-01,-3.03896714907847
1980-01-01,3.77565816427639
1980-02-01,1.28850754504984
1980-03-01,1.95306290692017
1980-04-01,2.61253859291402
1980-05-01,-9.91744199917862
1980-06-01,5.08581565500274
1980-07-01,0.378566609991192
1980-08-01,-0.692748106261783
1980-09-01,-0.502631790659128
1980-10-01,12.9032333779675
1980-11-01,-4.20671580294309
1980-12-01,-1.15541102949903
1981-01-01,4.6875154216664
1981-02-01,-0.0194292146890443
1981-03-01,0.364272510647014
1981-04-01,4.4584220184873
1981-05-01,3.44120054779839
1981-06-01,0.862968716606059
1981-07-01,-3.46234691815051
1981-08-01,-5.76720031507714
1981-09-01,7.22903319642325
1981-10-01,-3.54218201930694
1981-11-01,-0.251178985175168
1981-12-01,0.811372149433356
1982-01-01,-16.3645467588058
1982-02-01,10.712425037639
1982-03-01,-3.28999425350857
1982-04-01,-4.3620624127778
1982-05-01,-1.74780903183045
1982-06-01,-4.00900001288419
1982-07-01,2.68182822605101
1982-08-01,1.12507508613788
1982-09-01,-2.49475951377745
1982-10-01,-6.1502979269524
1982-11-01,2.13686632043977
1982-12-01,-0.45331657391394
1983-01-01,9.22944717331552
1983-02-01,-0.969966075695581
1983-03-01,-3.22947293642029
1983-04-01,7.57498486040184
1983-05-01,1.26384255398183
1983-06-01,-0.577331051784904
1983-07-01,2.58151921236731
1983-08-01,2.69806638252416
1983-09-01,5.33125518131336
1983-10-01,10.9184557210834
1983-11-01,-4.40241147662579
1983-12-01,-0.0805116172738466
1984-01-01,1.29226246943401
1984-02-01,2.27479685052345
1984-03-01,3.94134401526318
1984-04-01,-2.51347867033596
1984-05-01,3.60926465660462
1984-06-01,-2.14545171499072
1984-07-01,-0.202027297003492
1984-08-01,6.70503683671415
1984-09-01,-1.7716735304145
1984-10-01,-3.74352663192855
1984-11-01,-2.58702825324037
1984-12-01,4.34189884640626
1985-01-01,-3.56831811425644
1985-02-01,-2.13528652983807
1985-03-01,1.56281676635363
1985-04-01,3.96002761637156
1985-05-01,-0.0305851433290221
1985-06-01,3.57707864203209
1985-07-01,1.49898383787061
1985-08-01,0.0913138450859063
1985-09-01,0.849014830983369
1985-10-01,0.0698795789615823
1985-11-01,3.09512070597973
1985-12-01,-4.40360302895172
1986-01-01,3.64402823393961
1986-02-01,1.96488818275113
1986-03-01,-11.5650728069374
1986-04-01,13.3340898225424
1986-05-01,-4.23554561676677
1986-06-01,0.423627952098974
1986-07-01,15.8401000991568
1986-08-01,-12.8189181733503
1986-09-01,-3.31396454088743
1986-10-01,2.95878625437167
1986-11-01,3.38888073637239
1986-12-01,-2.59329819141824
1987-01-01,-1.49590714174331
1987-02-01,2.44623863029014
1987-03-01,2.64929905156689
1987-04-01,-1.44485982575368
1987-05-01,1.02883846754665
1987-06-01,6.37462424226278
1987-07-01,6.72531469357195
1987-08-01,-11.2544303688385
1987-09-01,7.44425463257959
1987-10-01,-0.919534501257566
1987-11-01,7.0049201904863
1987-12-01,6.62964343476841
1988-01-01,23.1514608051465
1988-02-01,-20.6821169654229
1988-03-01,5.70283384992941
1988-04-01,-2.73778332875828
1988-05-01,4.2447212851849
1988-06-01,-2.82525537621229
1988-07-01,-1.54833038296776
1988-08-01,3.90199863773242
1988-09-01,0.0577357794526158
1988-10-01,-1.80390304083713
1988-11-01,3.00623468257181
1988-12-01,4.92395048611831
1989-01-01,0.803222398682137
1989-02-01,1.47984854140251
1989-03-01,-2.86629018904305
1989-04-01,5.35257612906509
1989-05-01,-0.611811720607344
1989-06-01,-4.26008610978363
1989-07-01,-2.61798467053634
1989-08-01,3.16627056894676
1989-09-01,-0.774547613170731
1989-10-01,5.19119628220286
1989-11-01,-2.8242408625325
1989-12-01,4.39128403752971
1990-01-01,-3.67817505544289
1990-02-01,3.65564191355505
1990-03-01,1.72930476615407
1990-04-01,-2.65969866463437
1990-05-01,-0.702099316824479
1990-06-01,0.281666973529941
1990-07-01,-0.360339504589703
1990-08-01,-1.4287433307956
1990-09-01,-4.25572844164601
1990-10-01,5.77003348446562
1990-11-01,-0.543938778338574
1990-12-01,2.73950830615613
1991-01-01,0.630445811592591
1991-02-01,-5.65771194133309
1991-03-01,-1.44492603008078
1991-04-01,3.5373989834124
1991-05-01,-1.23620353200658
1991-06-01,0.76080452713105
1991-07-01,6.84203594993516
1991-08-01,-2.77230616288248
1991-09-01,0.946213030341204
1991-10-01,3.7447212979889
1991-11-01,0.671224245382559
1991-12-01,-7.50570381125322
1992-01-01,4.8995969592223
1992-02-01,-2.70981509147507
1992-03-01,1.9886680400268
1992-04-01,-0.461029412552343
1992-05-01,-0.565914976769758
1992-06-01,3.90689890041227
1992-07-01,2.64692998477003
1992-08-01,-5.24660062235278
1992-09-01,2.74510663686524
1992-10-01,-1.26698298749081
1992-11-01,-1.39897650774438
1992-12-01,2.76105298358246
1993-01-01,-2.28482147262876
1993-02-01,4.56578109746347
1993-03-01,3.76406597025293
1993-04-01,0.448341717686253
1993-05-01,-1.07891971421451
1993-06-01,0.119357511825335
1993-07-01,0.652689893426221
1993-08-01,-0.362510191282574
1993-09-01,-1.25942774897899
1993-10-01,4.19564692187924
1993-11-01,1.70700759279845
1993-12-01,-0.871813450169932
1994-01-01,-2.12732928076337
1994-02-01,-1.70746407981672
1994-03-01,7.39914886697143
1994-04-01,-0.986237186660247
1994-05-01,4.03536324559822
1994-06-01,1.93623138124727
1994-07-01,-3.34565762809957
1994-08-01,8.59997144485861
1994-09-01,-0.754818885480001
1994-10-01,3.2174012913816
1994-11-01,0.348911333591217
1994-12-01,4.9128004363163
1995-01-01,0.150560788621855
1995-02-01,-4.68821378157354
1995-03-01,0.0631815813967876
1995-04-01,0.642472771979789
1995-05-01,7.0000844348937
1995-06-01,-3.6680579481955
1995-07-01,-4.0370036677098
1995-08-01,4.17008711297059
1995-09-01,-2.02847174557998
1995-10-01,1.67324859856956
1995-11-01,-0.414266977304939
1995-12-01,-0.31736426267229
1996-01-01,1.14511040695329
1996-02-01,1.96683121960817
1996-03-01,-3.39835814829497
1996-04-01,2.92641766303594
1996-05-01,-3.80397612426519
1996-06-01,3.786092637579
1996-07-01,2.22706831121086
1996-08-01,-2.00400912324377
1996-09-01,3.98454975705444
1996-10-01,-0.90452375405928
1996-11-01,6.39719373962575
1996-12-01,-5.95211117249754
1997-01-01,10.1074037215475
1997-02-01,-1.44502585200049
1997-03-01,-1.86299675799724
1997-04-01,4.30411723413113
