"Date","MAM1A3CAM189N"
1975-05-01,4.9303e+10
1975-06-01,5.0135e+10
1975-07-01,5.1773e+10
1975-08-01,5.1774e+10
1975-09-01,5.2454e+10
1975-10-01,5.2877e+10
1975-11-01,5.2681e+10
1975-12-01,5.3947e+10
1976-01-01,5.2502e+10
1976-02-01,5.2241e+10
1976-03-01,5.2389e+10
1976-04-01,5.3228e+10
1976-05-01,5.4294e+10
1976-06-01,5.5537e+10
1976-07-01,5.6097e+10
1976-08-01,5.6349e+10
1976-09-01,5.7056e+10
1976-10-01,5.7466e+10
1976-11-01,5.7836e+10
1976-12-01,5.8542e+10
1977-01-01,5.8509e+10
1977-02-01,5.8461e+10
1977-03-01,5.9166e+10
1977-04-01,6.0665e+10
1977-05-01,6.2136e+10
1977-06-01,6.349e+10
1977-07-01,6.4381e+10
1977-08-01,6.4752e+10
1977-09-01,6.5122e+10
1977-10-01,6.5864e+10
1977-11-01,6.6619e+10
1977-12-01,6.737e+10
1978-01-01,6.6975e+10
1978-02-01,6.6662e+10
1978-03-01,6.7223e+10
1978-04-01,6.8072e+10
1978-05-01,6.9569e+10
1978-06-01,7.0247e+10
1978-07-01,7.1805e+10
1978-08-01,7.2102e+10
1978-09-01,7.2852e+10
1978-10-01,7.3472e+10
1978-11-01,7.5306e+10
1978-12-01,7.4147e+10
1979-01-01,7.3467e+10
1979-02-01,7.2804e+10
1979-03-01,7.2412e+10
1979-04-01,7.4396e+10
1979-05-01,7.65e+10
1979-06-01,7.765e+10
1979-07-01,7.9632e+10
1979-08-01,7.9919e+10
1979-09-01,8.0805e+10
1979-10-01,8.2059e+10
1979-11-01,8.2444e+10
1979-12-01,8.2801e+10
1980-01-01,8.2836e+10
1980-02-01,8.2791e+10
1980-03-01,8.4323e+10
1980-04-01,8.6054e+10
1980-05-01,8.6946e+10
1980-06-01,8.8565e+10
1980-07-01,9.1518e+10
1980-08-01,9.2665e+10
1980-09-01,9.4585e+10
1980-10-01,9.6786e+10
1980-11-01,9.8965e+10
1980-12-01,1.00379e+11
1981-01-01,9.7307e+10
1981-02-01,9.6501e+10
1981-03-01,9.6744e+10
1981-04-01,9.941e+10
1981-05-01,1.00744e+11
1981-06-01,1.00783e+11
1981-07-01,1.03005e+11
1981-08-01,1.03645e+11
1981-09-01,1.0391e+11
1981-10-01,1.04549e+11
1981-11-01,1.0281e+11
1981-12-01,1.03917e+11
1982-01-01,1.03854e+11
1982-02-01,1.04159e+11
1982-03-01,1.03938e+11
1982-04-01,1.05357e+11
1982-05-01,1.08543e+11
1982-06-01,1.09841e+11
1982-07-01,1.10006e+11
1982-08-01,1.09975e+11
1982-09-01,1.10849e+11
1982-10-01,1.11981e+11
1982-11-01,1.13983e+11
1982-12-01,1.15474e+11
1983-01-01,1.15549e+11
1983-02-01,1.15689e+11
1983-03-01,1.15738e+11
1983-04-01,1.17496e+11
1983-05-01,1.20262e+11
1983-06-01,1.22051e+11
1983-07-01,1.23712e+11
1983-08-01,1.2474e+11
1983-09-01,1.25357e+11
1983-10-01,1.25815e+11
1983-11-01,1.26602e+11
1983-12-01,1.26909e+11
1984-01-01,1.25154e+11
1984-02-01,1.23867e+11
1984-03-01,1.2268e+11
1984-04-01,1.2416e+11
1984-05-01,1.26779e+11
1984-06-01,1.27097e+11
1984-07-01,1.28419e+11
1984-08-01,1.27371e+11
1984-09-01,1.27682e+11
1984-10-01,1.29086e+11
1984-11-01,1.28865e+11
1984-12-01,1.31059e+11
1985-01-01,1.30809e+11
1985-02-01,1.29933e+11
1985-03-01,1.29848e+11
1985-04-01,1.3146e+11
1985-05-01,1.3556e+11
1985-06-01,1.36828e+11
1985-07-01,1.38899e+11
1985-08-01,1.39115e+11
1985-09-01,1.41038e+11
1985-10-01,1.43657e+11
1985-11-01,1.44974e+11
1985-12-01,1.46183e+11
1986-01-01,1.45972e+11
1986-02-01,1.44271e+11
1986-03-01,1.43153e+11
1986-04-01,1.46339e+11
1986-05-01,1.50205e+11
1986-06-01,1.52687e+11
1986-07-01,1.55722e+11
1986-08-01,1.56093e+11
1986-09-01,1.5805e+11
1986-10-01,1.60597e+11
1986-11-01,1.62456e+11
1986-12-01,1.65157e+11
1987-01-01,1.63721e+11
1987-02-01,1.64303e+11
1987-03-01,1.64496e+11
1987-04-01,1.68567e+11
1987-05-01,1.72203e+11
1987-06-01,1.74852e+11
1987-07-01,1.77439e+11
1987-08-01,1.77798e+11
1987-09-01,1.79563e+11
1987-10-01,1.80078e+11
1987-11-01,1.75721e+11
1987-12-01,1.77607e+11
1988-01-01,1.75667e+11
1988-02-01,1.74479e+11
1988-03-01,1.74701e+11
1988-04-01,1.76974e+11
1988-05-01,1.80065e+11
1988-06-01,1.85299e+11
1988-07-01,1.87955e+11
1988-08-01,1.89732e+11
1988-09-01,1.91004e+11
1988-10-01,1.9153e+11
1988-11-01,1.94976e+11
1988-12-01,1.96916e+11
1989-01-01,1.9526e+11
1989-02-01,1.94531e+11
1989-03-01,1.9412e+11
1989-04-01,1.94447e+11
1989-05-01,1.97666e+11
1989-06-01,2.00347e+11
1989-07-01,2.03309e+11
1989-08-01,2.0483e+11
1989-09-01,2.07882e+11
1989-10-01,2.10934e+11
1989-11-01,2.15854e+11
1989-12-01,2.193e+11
1990-01-01,2.17386e+11
1990-02-01,2.16109e+11
1990-03-01,2.14795e+11
1990-04-01,2.18073e+11
1990-05-01,2.19407e+11
1990-06-01,2.19884e+11
1990-07-01,2.19879e+11
1990-08-01,2.18936e+11
1990-09-01,2.19301e+11
1990-10-01,2.21086e+11
1990-11-01,2.23e+11
1990-12-01,2.26023e+11
1991-01-01,2.24575e+11
1991-02-01,2.21919e+11
1991-03-01,2.21379e+11
1991-04-01,2.22735e+11
1991-05-01,2.24589e+11
1991-06-01,2.25836e+11
1991-07-01,2.28793e+11
1991-08-01,2.27337e+11
1991-09-01,2.27829e+11
1991-10-01,2.27601e+11
1991-11-01,2.27963e+11
1991-12-01,2.29937e+11
1992-01-01,2.27459e+11
1992-02-01,2.25461e+11
1992-03-01,2.22755e+11
1992-04-01,2.25104e+11
1992-05-01,2.2457e+11
1992-06-01,2.2501e+11
1992-07-01,2.27044e+11
1992-08-01,2.26861e+11
1992-09-01,2.29023e+11
1992-10-01,2.29099e+11
1992-11-01,2.26778e+11
1992-12-01,2.2712e+11
1993-01-01,2.24197e+11
1993-02-01,2.20622e+11
1993-03-01,2.16322e+11
1993-04-01,2.19106e+11
1993-05-01,2.21195e+11
1993-06-01,2.25529e+11
1993-07-01,2.2543e+11
1993-08-01,2.25444e+11
1993-09-01,2.28872e+11
1993-10-01,2.29094e+11
1993-11-01,2.29927e+11
1993-12-01,2.32032e+11
1994-01-01,2.29817e+11
1994-02-01,2.2894e+11
1994-03-01,2.26339e+11
1994-04-01,2.29003e+11
1994-05-01,2.28714e+11
1994-06-01,2.30092e+11
1994-07-01,2.30222e+11
1994-08-01,2.27416e+11
1994-09-01,2.26961e+11
1994-10-01,2.27079e+11
1994-11-01,2.24311e+11
1994-12-01,2.25553e+11
1995-01-01,2.23432e+11
1995-02-01,2.18949e+11
1995-03-01,2.14571e+11
1995-04-01,2.18013e+11
1995-05-01,2.18452e+11
1995-06-01,2.22108e+11
1995-07-01,2.22434e+11
1995-08-01,2.22451e+11
1995-09-01,2.24073e+11
1995-10-01,2.25859e+11
1995-11-01,2.26378e+11
1995-12-01,2.27227e+11
1996-01-01,2.23402e+11
1996-02-01,2.21433e+11
1996-03-01,2.20265e+11
1996-04-01,2.22784e+11
1996-05-01,2.26163e+11
1996-06-01,2.30541e+11
1996-07-01,2.29684e+11
1996-08-01,2.30115e+11
1996-09-01,2.31114e+11
1996-10-01,2.34976e+11
1996-11-01,2.38197e+11
1996-12-01,2.42061e+11
1997-01-01,2.39617e+11
1997-02-01,2.3896e+11
1997-03-01,2.38676e+11
1997-04-01,2.41149e+11
1997-05-01,2.44078e+11
1997-06-01,2.47701e+11
1997-07-01,2.46407e+11
1997-08-01,2.47688e+11
1997-09-01,2.46713e+11
1997-10-01,2.48761e+11
1997-11-01,2.52566e+11
1997-12-01,2.54867e+11
1998-01-01,2.52788e+11
1998-02-01,2.4884e+11
1998-03-01,2.46892e+11
1998-04-01,2.50082e+11
1998-05-01,2.52317e+11
1998-06-01,2.53762e+11
1998-07-01,2.54408e+11
1998-08-01,2.5513e+11
1998-09-01,2.54818e+11
1998-10-01,2.55231e+11
1998-11-01,2.55915e+11
1998-12-01,2.57611e+11
1999-01-01,2.57124e+11
1999-02-01,2.55162e+11
1999-03-01,2.5404e+11
1999-04-01,2.58975e+11
1999-05-01,2.62882e+11
1999-06-01,2.64588e+11
1999-07-01,2.65945e+11
1999-08-01,2.67664e+11
1999-09-01,2.6746e+11
1999-10-01,2.68818e+11
1999-11-01,2.70705e+11
1999-12-01,2.75292e+11
2000-01-01,2.73053e+11
2000-02-01,2.7485e+11
2000-03-01,2.77068e+11
2000-04-01,2.83865e+11
2000-05-01,2.84482e+11
2000-06-01,2.88799e+11
2000-07-01,2.90268e+11
2000-08-01,2.90356e+11
2000-09-01,2.92232e+11
2000-10-01,2.94631e+11
2000-11-01,2.96303e+11
2000-12-01,3.03381e+11
2001-01-01,2.9804e+11
2001-02-01,2.98478e+11
2001-03-01,2.98557e+11
2001-04-01,3.0412e+11
2001-05-01,3.09353e+11
2001-06-01,3.11494e+11
2001-07-01,3.14311e+11
2001-08-01,3.15415e+11
2001-09-01,3.23735e+11
2001-10-01,3.26683e+11
2001-11-01,3.35242e+11
2001-12-01,3.49311e+11
2002-01-01,3.44199e+11
2002-02-01,3.44541e+11
2002-03-01,3.45308e+11
2002-04-01,3.50335e+11
2002-05-01,3.52727e+11
2002-06-01,3.59317e+11
2002-07-01,3.59934e+11
2002-08-01,3.62509e+11
2002-09-01,3.63879e+11
2002-10-01,3.66523e+11
2002-11-01,3.68732e+11
2002-12-01,3.72845e+11
2003-01-01,3.68458e+11
2003-02-01,3.6548e+11
2003-03-01,3.63316e+11
2003-04-01,3.67575e+11
2003-05-01,3.71075e+11
2003-06-01,3.78346e+11
2003-07-01,3.83782e+11
2003-08-01,3.86353e+11
2003-09-01,3.87501e+11
2003-10-01,3.88727e+11
2003-11-01,3.9339e+11
2003-12-01,4.00414e+11
2004-01-01,3.98877e+11
2004-02-01,4.00421e+11
2004-03-01,4.00893e+11
2004-04-01,4.1155e+11
2004-05-01,4.19762e+11
2004-06-01,4.28008e+11
2004-07-01,4.28949e+11
2004-08-01,4.27544e+11
2004-09-01,4.27665e+11
2004-10-01,4.29743e+11
2004-11-01,4.30894e+11
2004-12-01,4.41632e+11
2005-01-01,4.3852e+11
2005-02-01,4.37746e+11
2005-03-01,4.36199e+11
2005-04-01,4.4468e+11
2005-05-01,4.49176e+11
2005-06-01,4.55519e+11
2005-07-01,4.55014e+11
2005-08-01,4.52353e+11
2005-09-01,4.57009e+11
2005-10-01,4.61945e+11
2005-11-01,4.64723e+11
2005-12-01,4.74022e+11
2006-01-01,4.67654e+11
2006-02-01,4.68547e+11
2006-03-01,4.67228e+11
2006-04-01,4.77086e+11
2006-05-01,4.79349e+11
2006-06-01,4.86273e+11
2006-07-01,4.89619e+11
2006-08-01,4.88808e+11
2006-09-01,4.92454e+11
2006-10-01,4.97042e+11
2006-11-01,5.04075e+11
2006-12-01,5.16462e+11
2007-01-01,5.0917e+11
2007-02-01,5.07085e+11
2007-03-01,5.07901e+11
2007-04-01,5.18911e+11
2007-05-01,5.23933e+11
2007-06-01,5.3491e+11
2007-07-01,5.39221e+11
2007-08-01,5.40118e+11
2007-09-01,5.43504e+11
2007-10-01,5.39452e+11
2007-11-01,5.43651e+11
2007-12-01,5.56775e+11
2008-01-01,5.51518e+11
2008-02-01,5.49206e+11
2008-03-01,5.52419e+11
2008-04-01,5.64478e+11
2008-05-01,5.73266e+11
2008-06-01,5.83952e+11
2008-07-01,5.85214e+11
2008-08-01,5.87418e+11
2008-09-01,5.93049e+11
2008-10-01,6.00555e+11
2008-11-01,6.13301e+11
2008-12-01,6.30498e+11
2009-01-01,6.31709e+11
2009-02-01,6.31108e+11
2009-03-01,6.36831e+11
2009-04-01,6.54872e+11
2009-05-01,6.66851e+11
2009-06-01,6.80292e+11
2009-07-01,6.94697e+11
2009-08-01,7.04495e+11
2009-09-01,7.11755e+11
2009-10-01,7.24206e+11
2009-11-01,7.34812e+11
2009-12-01,7.47333e+11
2010-01-01,7.40297e+11
2010-02-01,7.42111e+11
2010-03-01,7.429e+11
2010-04-01,7.55313e+11
2010-05-01,7.69006e+11
2010-06-01,7.80157e+11
2010-07-01,7.83984e+11
2010-08-01,7.83171e+11
2010-09-01,7.88948e+11
2010-10-01,7.95139e+11
2010-11-01,7.98864e+11
2010-12-01,8.15197e+11
2011-01-01,8.07768e+11
2011-02-01,8.04307e+11
2011-03-01,8.06273e+11
2011-04-01,8.15148e+11
2011-05-01,8.21557e+11
2011-06-01,8.35636e+11
2011-07-01,8.39947e+11
2011-08-01,8.42881e+11
2011-09-01,8.60274e+11
2011-10-01,8.73576e+11
2011-11-01,8.80512e+11
2011-12-01,8.9649e+11
2012-01-01,8.92983e+11
2012-02-01,8.86159e+11
2012-03-01,8.84748e+11
2012-04-01,8.98511e+11
2012-05-01,9.08721e+11
2012-06-01,9.25775e+11
2012-07-01,9.33886e+11
2012-08-01,9.35888e+11
2012-09-01,9.37009e+11
2012-10-01,9.38301e+11
2012-11-01,9.49146e+11
2012-12-01,9.64831e+11
2013-01-01,9.58845e+11
2013-02-01,9.62691e+11
2013-03-01,9.72476e+11
2013-04-01,9.82247e+11
2013-05-01,9.86398e+11
2013-06-01,1.000642e+12
2013-07-01,1.003202e+12
2013-08-01,1.012361e+12
2013-09-01,1.017151e+12
2013-10-01,1.022642e+12
2013-11-01,1.034935e+12
2013-12-01,1.054242e+12
2014-01-01,1.051428e+12
2014-02-01,1.044154e+12
2014-03-01,1.044894e+12
2014-04-01,1.050295e+12
2014-05-01,1.058307e+12
2014-06-01,1.067311e+12
2014-07-01,1.071762e+12
2014-08-01,1.081331e+12
2014-09-01,1.090531e+12
2014-10-01,1.099762e+12
2014-11-01,1.105167e+12
2014-12-01,1.121619e+12
2015-01-01,1.113655e+12
2015-02-01,1.112362e+12
2015-03-01,1.115082e+12
2015-04-01,1.126282e+12
2015-05-01,1.132748e+12
2015-06-01,1.146274e+12
2015-07-01,1.161035e+12
2015-08-01,1.172017e+12
2015-09-01,1.183456e+12
2015-10-01,1.187555e+12
2015-11-01,1.197834e+12
2015-12-01,1.21402e+12
2016-01-01,1.212709e+12
2016-02-01,1.211097e+12
2016-03-01,1.210754e+12
2016-04-01,1.221244e+12
2016-05-01,1.229596e+12
2016-06-01,1.241513e+12
2016-07-01,1.26022e+12
2016-08-01,1.267122e+12
2016-09-01,1.28254e+12
2016-10-01,1.295132e+12
2016-11-01,1.310202e+12
2016-12-01,1.330981e+12
2017-01-01,1.332191e+12
2017-02-01,1.319745e+12
2017-03-01,1.327023e+12
2017-04-01,1.34786e+12
