"Date","LRIN55TTCAM156N"
1976-01-01,47.7767767237268
1976-02-01,47.8175861340097
1976-03-01,47.3653704289177
1976-04-01,46.8684321143338
1976-05-01,47.2021376925495
1976-06-01,46.974921630094
1976-07-01,46.694107226593
1976-08-01,46.3448849171299
1976-09-01,45.8268532918611
1976-10-01,46.260086902545
1976-11-01,47.0138853042895
1976-12-01,47.0821529745042
1977-01-01,47.6036369240253
1977-02-01,48.0043039401547
1977-03-01,47.7965235173824
1977-04-01,47.8396163852472
1977-05-01,47.522385022385
1977-06-01,47.9794903035841
1977-07-01,47.8089062262526
1977-08-01,47.639983828583
1977-09-01,47.4079677256682
1977-10-01,47.1310650291927
1977-11-01,47.5331591639871
1977-12-01,48.2218989817926
1978-01-01,49.2792071278406
1978-02-01,48.7337029821669
1978-03-01,48.2070719664855
1978-04-01,48.1702763256161
1978-05-01,47.7321277758458
1978-06-01,47.6962753558498
1978-07-01,47.6872028526149
1978-08-01,47.3952155001977
1978-09-01,46.8466245558626
1978-10-01,47.1646056067399
1978-11-01,47.6560578483939
1978-12-01,47.9416388288465
1979-01-01,47.7295017653982
1979-02-01,47.3225648556045
1979-03-01,46.5930198455372
1979-04-01,46.240913304386
1979-05-01,46.2831254871395
1979-06-01,46.0943579766537
1979-07-01,47.1108089734874
1979-08-01,47.2387878787879
1979-09-01,47.1072379569112
1979-10-01,47.2285313874257
1979-11-01,47.4377533294731
1979-12-01,47.9737869223727
1980-01-01,47.3737373737374
1980-02-01,47.3992603621344
1980-03-01,47.1011365271184
1980-04-01,47.5226195605342
1980-05-01,46.7144563918758
1980-06-01,47.4464737017786
1980-07-01,47.3624071605408
1980-08-01,47.5663085844662
1980-09-01,47.6475052172263
1980-10-01,47.118981108849
1980-11-01,47.8234154180649
1980-12-01,48.1526919265795
1981-01-01,48.8980975701639
1981-02-01,48.0919259328885
1981-03-01,47.9874272846688
1981-04-01,48.2015736230798
1981-05-01,47.7185600748014
1981-06-01,47.8076313088907
1981-07-01,48.0603548642482
1981-08-01,47.6079780556976
1981-09-01,46.5667625498747
1981-10-01,47.1841422749167
1981-11-01,47.3944606279188
1981-12-01,47.8186602649924
1982-01-01,48.4358442755126
1982-02-01,48.6205628103734
1982-03-01,48.4048657333027
1982-04-01,48.3182109797452
1982-05-01,47.8614884954943
1982-06-01,48.0399762697942
1982-07-01,48.5282055955527
1982-08-01,48.5179123476996
1982-09-01,48.060080773245
1982-10-01,48.2268218669324
1982-11-01,48.2842804828428
1982-12-01,48.7498871739327
1983-01-01,49.2299378546339
1983-02-01,49.0405787983643
1983-03-01,48.6655003812856
1983-04-01,48.0768369677159
1983-05-01,48.1347451190636
1983-06-01,48.557156237456
1983-07-01,49.4633711868181
1983-08-01,49.17114794898
