"Date","MANMM101CAM657S"
1960-01-01,1.04166666666667
1960-02-01,0
1960-03-01,0
1960-04-01,1.03092783505154
1960-05-01,0
1960-06-01,2.04081632653061
1960-07-01,-2
1960-08-01,1.0204081632653
1960-09-01,1.01010101010102
1960-10-01,0.999999999999994
1960-11-01,0
1960-12-01,0
1961-01-01,0.990099009900998
1961-02-01,0.980392156862739
1961-03-01,0.970873786407774
1961-04-01,-1.92307692307692
1961-05-01,0
1961-06-01,0.980392156862739
1961-07-01,0.970873786407774
1961-08-01,1.92307692307692
1961-09-01,-0.943396226415101
1961-10-01,0
1961-11-01,1.90476190476191
1961-12-01,0
1962-01-01,-0.934579439252331
1962-02-01,0.943396226415089
1962-03-01,-0.934579439252331
1962-04-01,0.943396226415089
1962-05-01,0
1962-06-01,0
1962-07-01,-0.934579439252331
1962-08-01,0
1962-09-01,1.88679245283018
1962-10-01,1.85185185185185
1962-11-01,0
1962-12-01,1.81818181818182
1963-01-01,-0.892857142857138
1963-02-01,0
1963-03-01,0
1963-04-01,1.8018018018018
1963-05-01,1.76991150442477
1963-06-01,-0.869565217391299
1963-07-01,0.877192982456135
1963-08-01,-0.869565217391299
1963-09-01,0.877192982456135
1963-10-01,0
1963-11-01,0
1963-12-01,0.869565217391311
1964-01-01,1.72413793103448
1964-02-01,-0.847457627118651
1964-03-01,1.70940170940171
1964-04-01,0
1964-05-01,0
1964-06-01,0.840336134453788
1964-07-01,0
1964-08-01,0
1964-09-01,0
1964-10-01,0.833333333333328
1964-11-01,0
1964-12-01,1.65289256198347
1965-01-01,0
1965-02-01,0
1965-03-01,0.813008130081296
1965-04-01,1.61290322580646
1965-05-01,0
1965-06-01,1.58730158730158
1965-07-01,0.781249999999995
1965-08-01,1.55038759689924
1965-09-01,-1.52671755725192
1965-10-01,0
1965-11-01,0.775193798449629
1965-12-01,0.769230769230764
1966-01-01,0
1966-02-01,1.5267175572519
1966-03-01,0.751879699248116
1966-04-01,0
1966-05-01,0.746268656716434
1966-06-01,0
1966-07-01,0.740740740740736
1966-08-01,0
1966-09-01,0.735294117647054
1966-10-01,1.45985401459853
1966-11-01,1.43884892086332
1966-12-01,0
1967-01-01,1.41843971631205
1967-02-01,2.0979020979021
1967-03-01,1.36986301369862
1967-04-01,0.67567567567569
1967-05-01,0
1967-06-01,0
1967-07-01,0
1967-08-01,0
1967-09-01,2.01342281879193
1967-10-01,1.31578947368422
1967-11-01,-1.29870129870131
1967-12-01,0
1968-01-01,1.31578947368422
1968-02-01,-0.649350649350646
1968-03-01,-1.30718954248367
1968-04-01,0.662251655629135
1968-05-01,0
1968-06-01,0
1968-07-01,2.63157894736842
1968-08-01,3.20512820512822
1968-09-01,-0.621118012422374
1968-10-01,0
1968-11-01,1.25000000000001
1968-12-01,0.61728395061728
1969-01-01,1.84049079754602
1969-02-01,-1.20481927710846
1969-03-01,1.21951219512198
1969-04-01,1.20481927710843
1969-05-01,1.19047619047618
1969-06-01,-0.58823529411766
1969-07-01,-0.591715976331341
1969-08-01,-1.19047619047618
1969-09-01,0.602409638554213
1969-10-01,1.19760479041914
1969-11-01,-1.1834319526627
1969-12-01,0.598802395209577
1970-01-01,0
1970-02-01,0.595238095238075
1970-03-01,0.591715976331374
1970-04-01,0
1970-05-01,-0.58823529411766
1970-06-01,0.591715976331374
1970-07-01,1.1764705882353
1970-08-01,0.581395348837206
1970-09-01,-0.578034682080921
