"Date","LFACTTFECAM657S"
1960-01-01,1.74297100897693
1960-02-01,1.4799555896117
1960-03-01,0.381605487375043
1960-04-01,-2.02773365222967
1960-05-01,2.80984828250922
1960-06-01,-0.759679280785061
1960-07-01,0.0227968713840474
1960-08-01,2.19032413857922
1960-09-01,0.590973687441523
1960-10-01,1.19698961123379
1960-11-01,-0.288513668885888
1960-12-01,1.04433621794637
1961-01-01,0.883659737754993
1961-02-01,-0.0321834652226859
1961-03-01,-1.3058375772454
1961-04-01,2.45821025924035
1961-05-01,0.621403575252149
1961-06-01,-1.23016540840438
1961-07-01,0.0607601240935212
1961-08-01,-1.08884656407907
1961-09-01,0.766782867861151
1961-10-01,0.0180970886959496
1961-11-01,0.823219355251852
1961-12-01,1.15173008834567
1962-01-01,-0.465779309517592
1962-02-01,0.0216556043925558
1962-03-01,1.28822623803451
1962-04-01,0.231315377190852
1962-05-01,-0.0513556356291677
1962-06-01,1.79942940573604
1962-07-01,-0.41063966320867
1962-08-01,0.23637418217449
1962-09-01,-0.377425086706084
1962-10-01,-0.794818376615786
1962-11-01,1.39256448747116
1962-12-01,-1.04129923045709
1963-01-01,0.213191017915854
1963-02-01,0.721048459387081
1963-03-01,-0.691791183750585
1963-04-01,0.239064579663465
1963-05-01,0.767404215252352
1963-06-01,1.61291197110256
1963-07-01,2.03096187654748
1963-08-01,0.49209006358673
1963-09-01,0.809209942422514
1963-10-01,1.14409985933703
1963-11-01,-0.480262429046574
1963-12-01,0.673353134447248
1964-01-01,0.058574158358326
1964-02-01,0.652247695331706
1964-03-01,0.733045039198781
1964-04-01,-0.393384409276102
1964-05-01,0.693726566662585
1964-06-01,-0.601002185106653
1964-07-01,0.317920243872119
1964-08-01,-0.222686647166908
1964-09-01,0.683618784260532
1964-10-01,0.350499360608834
1964-11-01,0.840711455813185
1964-12-01,-0.0991608143319507
1965-01-01,1.35476657806073
1965-02-01,0.148001973359645
1965-03-01,0.788177339901478
1965-04-01,0.928641251221896
1965-05-01,0.387409200968523
1965-06-01,0.482392667631452
1965-07-01,0.0480076812289966
1965-08-01,0.527831094049904
1965-09-01,-1.52744630071599
1965-10-01,1.59961221522055
1965-11-01,0.381679389312977
1965-12-01,1.80608365019011
1966-01-01,6.1624649859944
1966-02-01,-0.307827616534741
1966-03-01,1.14689016321129
1966-04-01,1.04666375926734
1966-05-01,-0.0863185153215365
1966-06-01,0.259179265658747
1966-07-01,0.818612666953899
1966-08-01,2.26495726495726
1966-09-01,1.08650229837025
1966-10-01,0.20669698222406
1966-11-01,-1.8976897689769
1966-12-01,1.21951219512195
1967-01-01,0.124636476942252
1967-02-01,1.16182572614108
1967-03-01,2.13289581624282
1967-04-01,-1.92771084337349
1967-05-01,1.43325143325143
1967-06-01,0.161485668146952
1967-07-01,0.765820233776703
1967-08-01,0.36
1967-09-01,-0.438421681944998
1967-10-01,-0.280224179343475
1967-11-01,1.60578081091931
1967-12-01,1.10628210193599
1968-01-01,-1.01602188354826
1968-02-01,0.315831030398737
1968-03-01,0.0787091696182605
1968-04-01,-0.157294534014943
1968-05-01,0
1968-06-01,1.85112248916896
1968-07-01,0.232018561484919
1968-08-01,0.887345679012346
1968-09-01,1.18546845124283
1968-10-01,0.453514739229025
1968-11-01,1.58013544018059
1968-12-01,-1.22222222222222
1969-01-01,1.0498687664042
1969-02-01,0.927643784786642
1969-03-01,-0.404411764705882
1969-04-01,1.73495754891104
1969-05-01,-0.544267053701016
1969-06-01,-0.83910981393652
1969-07-01,-0.0367917586460633
1969-08-01,0.588884799411115
1969-09-01,0.0731796560556165
1969-10-01,0.329067641681901
1969-11-01,-0.32798833819242
1969-12-01,0.255941499085923
1970-01-01,-0.291757840991977
1970-02-01,0.621799561082663
1970-03-01,0.836059614685569
1970-04-01,1.62220620043259
1970-05-01,1.34799574317134
1970-06-01,0.140007000350018
1970-07-01,-0.209716882209018
1970-08-01,-0.945709281961471
1970-09-01,0.742574257425742
1970-10-01,0.14040014040014
1970-11-01,0.630914826498423
1970-12-01,-0.83594566353187
1971-01-01,2.45872848612575
1971-02-01,0.78848131642098
1971-03-01,-0.374149659863946
1971-04-01,-0.409696142027996
1971-05-01,0.137127185464518
1971-06-01,0.581992468332763
1971-07-01,1.42954390742001
1971-08-01,-0.63758389261745
1971-09-01,1.35089496791624
1971-10-01,1.89936687770743
1971-11-01,-0.588620013080445
1971-12-01,0.657894736842105
1972-01-01,-0.261437908496732
1972-02-01,-0.753604193971166
1972-03-01,1.58468141300759
1972-04-01,-1.29996750081248
1972-05-01,-0.032927230819888
1972-06-01,1.54808959156785
1972-07-01,0.681154719429127
1972-08-01,0.612113402061856
1972-09-01,0.224143451809158
1972-10-01,-0.0319488817891374
1972-11-01,1.62991371045062
1972-12-01,1.16352201257862
1973-01-01,-0.0621697233447311
1973-02-01,1.58631415241058
1973-03-01,0.214329454990814
1973-04-01,0.366636113657195
1973-05-01,0.45662100456621
1973-06-01,0.939393939393939
1973-07-01,-2.1314920444311
1973-08-01,1.19631901840491
1973-09-01,0.63655653228251
1973-10-01,0.783132530120482
1973-11-01,0.717274357441721
1973-12-01,0.0890207715133531
1974-01-01,1.00800474355173
1974-02-01,-0.234810683886117
1974-03-01,0.529567519858782
1974-04-01,0.6438396254024
1974-05-01,0.174469322477464
1974-06-01,0.493468795355588
1974-07-01,0.837666088965916
1974-08-01,0.458321397880264
1974-09-01,-0.256629597946963
1974-10-01,0.914808461978273
1974-11-01,0.198300283286119
1974-12-01,1.52671755725191
1975-01-01,0.0556947925368978
1975-02-01,0.250487058168661
1975-03-01,-0.694058856191005
1975-04-01,1.11825552138664
1975-05-01,1.02294719380702
1975-06-01,0.957854406130268
1975-07-01,-0.487937110328002
1975-08-01,-0.190683737401253
1975-09-01,1.41921397379913
1975-10-01,1.04951560818084
1975-11-01,1.14513981358189
1975-12-01,0.315955766192733
1976-01-01,1.45406824146982
1976-02-01,0.289750090546903
1976-03-01,0.0980240416860135
1976-04-01,0.60818472322441
1976-05-01,0.358606557377049
1976-06-01,0.290964777947933
1976-07-01,0.72021173716089
1976-08-01,0.46996993203123
1976-09-01,0.0754470236149184
1976-10-01,0.223657427185686
1976-11-01,0.636878792437691
1976-12-01,0.543153278851904
1977-01-01,0.359320017842097
1977-02-01,0.427171041260278
1977-03-01,-0.149980330448466
1977-04-01,0.581123340966733
1977-05-01,0.190956496193111
1977-06-01,-0.131948686621869
1977-07-01,0.364561669643512
1977-08-01,0.429058995611908
1977-09-01,0.378677541508873
1977-10-01,0.742406655058994
1977-11-01,-0.00240044168125818
1977-12-01,0.43449037399778
1978-01-01,0.241401563134885
1978-02-01,0.47448736289938
1978-03-01,0.702437172215762
1978-04-01,0.367621067515023
1978-05-01,0.657415885985302
1978-06-01,0.317230762053603
1978-07-01,0.857999860487828
1978-08-01,0.426503135374401
1978-09-01,0.603751061729529
1978-10-01,0.476907630522088
1978-11-01,0.45647582494947
1978-12-01,0.639779355247095
1979-01-01,0.316732933486084
1979-02-01,0.0134354426978369
1979-03-01,0.230610782733298
1979-04-01,0.261353228940961
1979-05-01,-0.155957579538366
1979-06-01,0.557861382603651
