"Date","LRHUADMACAM156N"
1983-05-01,9.88234468973015
1983-06-01,9.23272676566966
1983-07-01,8.67038911184784
1983-08-01,8.25974116458518
1983-09-01,7.79041769899152
1983-10-01,7.85246044926143
1983-11-01,8.36720688380932
1983-12-01,9.05767022873797
1984-01-01,10.2526690391459
1984-02-01,10.2847541563495
1984-03-01,10.7989541474371
1984-04-01,10.2737689145456
1984-05-01,9.36100302637268
1984-06-01,8.44449022334381
1984-07-01,7.87631773547266
1984-08-01,8.26323093528878
1984-09-01,8.40623291416074
1984-10-01,8.16081710995339
1984-11-01,9.02328144372503
1984-12-01,9.2733047538053
1985-01-01,10.4983008530411
1985-02-01,10.3114762622849
1985-03-01,10.7014048706763
1985-04-01,9.81103656031768
1985-05-01,8.45482040303123
1985-06-01,7.94367244818609
1985-07-01,7.5187969924812
1985-08-01,7.4812505266706
1985-09-01,6.91372615228769
1985-10-01,7.43225023594445
1985-11-01,7.80504258369171
1985-12-01,8.12426749104004
1986-01-01,9.0365132249949
1986-02-01,8.85880274512469
1986-03-01,9.21392296141322
1986-04-01,8.71872376154492
1986-05-01,7.54386257783416
1986-06-01,6.98299015219338
1986-07-01,6.90541324711929
1986-08-01,6.96728763409756
1986-09-01,6.6990066990067
1986-10-01,6.65772567719716
1986-11-01,7.34818451739181
1986-12-01,7.91170345689296
1987-01-01,8.88621030251285
1987-02-01,8.80448568186369
1987-03-01,8.93262053327596
1987-04-01,8.30378494268986
1987-05-01,6.97864413980164
1987-06-01,6.38304782008606
1987-07-01,6.21321975485255
1987-08-01,6.03695367026703
1987-09-01,5.77094006044054
1987-10-01,5.69047811665723
1987-11-01,6.01978975417161
1987-12-01,6.56531091122409
1988-01-01,7.38835555846794
1988-02-01,7.41973918294733
1988-03-01,7.61713042631254
1988-04-01,7.1133301992316
1988-05-01,6.11725132148006
1988-06-01,5.52553988365607
1988-07-01,5.64337679290638
1988-08-01,5.40922217638285
1988-09-01,5.18357503252626
1988-10-01,5.37747082638724
1988-11-01,5.66579926244033
1988-12-01,6.2192
1989-01-01,7.18261287994226
1989-02-01,7.27743006769702
1989-03-01,7.59786448679562
1989-04-01,7.28420253404831
1989-05-01,6.2196839305273
1989-06-01,5.68405702672934
1989-07-01,5.69170206475906
1989-08-01,5.38836831100441
1989-09-01,5.05631031865289
1989-10-01,5.04552941542095
1989-11-01,6.04434181579892
1989-12-01,6.57386167237533
1990-01-01,7.65441812888504
1990-02-01,7.50816788137723
1990-03-01,7.62025793090464
1990-04-01,7.18979693534322
1990-05-01,6.53574621574128
1990-06-01,5.98282749437532
1990-07-01,5.97963016689826
1990-08-01,6.15932652346664
1990-09-01,6.03103064999924
1990-10-01,6.54239821834434
1990-11-01,7.81831033528996
1990-12-01,8.6356320415996
1991-01-01,9.82773885894469
1991-02-01,10.4737266080059
1991-03-01,11.1116251098672
1991-04-01,10.1896026347379
1991-05-01,9.05944594367958
1991-06-01,8.51414737479195
1991-07-01,8.06194730535289
1991-08-01,8.3084885815034
1991-09-01,7.78589546911311
1991-10-01,8.13025433649037
1991-11-01,9.09494164614467
1991-12-01,9.73865496895369
1992-01-01,10.9830719055754
1992-02-01,11.2252805157771
1992-03-01,12.033685114738
1992-04-01,11.1454822475645
1992-05-01,10.1023309562547
1992-06-01,9.6039156626506
1992-07-01,9.43541102077687
1992-08-01,9.65967323807801
1992-09-01,9.41483504050446
1992-10-01,9.68019568762457
1992-11-01,10.8851241166878
1992-12-01,11.1568421213091
1993-01-01,11.7712987272197
1993-02-01,11.5609860795977
1993-03-01,12.0224565247159
1993-04-01,11.5223708030974
1993-05-01,10.3989269513059
1993-06-01,9.63767250134417
1993-07-01,9.5949941758012
1993-08-01,9.45094643816803
1993-09-01,9.27889000194369
1993-10-01,9.14452949122017
1993-11-01,9.79757694333659
1993-12-01,10.8573675534248
1994-01-01,12.0103249316732
1994-02-01,11.6131865469358
1994-03-01,11.3426520589346
1994-04-01,11.2168867966958
1994-05-01,9.44683000757767
1994-06-01,8.6219144024152
1994-07-01,8.41153260725
1994-08-01,8.31367924528302
1994-09-01,7.9926226484692
1994-10-01,7.84638844064133
1994-11-01,8.46631402705546
1994-12-01,9.13402738418399
1995-01-01,10.176169218324
1995-02-01,9.92281586929753
1995-03-01,10.2522860632056
1995-04-01,9.66379657678361
1995-05-01,8.7384942176068
1995-06-01,7.92556553437302
1995-07-01,8.041917045288
1995-08-01,7.67102836568016
1995-09-01,6.76634306108361
1995-10-01,7.38536155202822
1995-11-01,7.62710610789781
1995-12-01,8.52406559708457
1996-01-01,9.90364263406403
1996-02-01,9.76188358093882
1996-03-01,9.84302016200556
1996-04-01,9.3035948724757
1996-05-01,8.35854489118838
1996-06-01,8.08452663922546
1996-07-01,7.90108477416186
1996-08-01,7.50900646729459
1996-09-01,7.44281176112215
1996-10-01,7.84288118869348
1996-11-01,8.37702435046021
1996-12-01,8.82958377739171
1997-01-01,9.59878857378086
1997-02-01,9.7989656079245
1997-03-01,9.37172011661808
1997-04-01,9.27424627678896
1997-05-01,8.15071732618635
1997-06-01,6.73350591398618
1997-07-01,6.8346042898352
1997-08-01,6.73851003109426
1997-09-01,6.4375673682419
1997-10-01,6.58100241374414
1997-11-01,7.09932489331031
1997-12-01,7.17559006478861
1998-01-01,8.44462411388476
1998-02-01,8.23656378156702
1998-03-01,8.14317737670996
1998-04-01,7.77653727241498
1998-05-01,7.10874955720864
1998-06-01,6.28809255079007
1998-07-01,6.53702529415909
1998-08-01,6.19010034953208
1998-09-01,5.93182138329342
1998-10-01,6.24665709540298
1998-11-01,6.70761044915518
1998-12-01,7.12699316628702
1999-01-01,7.74875550723808
1999-02-01,7.7391130870953
1999-03-01,7.83652203621456
1999-04-01,7.64871722582464
1999-05-01,6.4753742525452
1999-06-01,5.83000363240102
1999-07-01,5.78677508138089
1999-08-01,6.0497675842681
1999-09-01,5.43496456670945
1999-10-01,5.36923055450879
1999-11-01,5.57868326254853
1999-12-01,5.60449147295548
2000-01-01,6.64810548779626
2000-02-01,6.40353220748907
2000-03-01,6.47663669392736
2000-04-01,6.27799552071668
2000-05-01,5.43472245281975
2000-06-01,5.23739936031764
2000-07-01,5.03739338392845
2000-08-01,5.36906285698556
2000-09-01,4.78116244082207
2000-10-01,4.87043051620482
2000-11-01,5.40731113814844
2000-12-01,5.65890826172798
2001-01-01,6.96561824395007
2001-02-01,6.7342968315731
2001-03-01,7.092974920327
2001-04-01,6.76457191757188
2001-05-01,6.06325568686386
2001-06-01,5.68621046328053
2001-07-01,5.40946862016182
2001-08-01,5.67396156568131
2001-09-01,5.09476731483504
2001-10-01,5.45900299645873
2001-11-01,6.13056128512301
2001-12-01,7.35235803262549
2002-01-01,8.74052550062364
2002-02-01,8.17680463033745
2002-03-01,7.95022280186936
2002-04-01,7.46123376008869
2002-05-01,6.71072835302757
2002-06-01,5.90240784146601
2002-07-01,6.01483730903957
2002-08-01,5.8245334395962
2002-09-01,5.60889136756563
2002-10-01,5.64623318624063
2002-11-01,6.04492109535088
2002-12-01,6.78829585767251
2003-01-01,7.50542415557282
2003-02-01,7.45372220002663
2003-03-01,7.43066178915863
2003-04-01,7.16572305412985
2003-05-01,6.68388551649994
2003-06-01,5.85451931246324
2003-07-01,6.06592140744038
2003-08-01,6.33467020262061
2003-09-01,5.71309206747089
2003-10-01,5.68910361036756
2003-11-01,6.06936794316591
2003-12-01,6.22934414789261
2004-01-01,7.19074380165289
2004-02-01,7.30685083164193
2004-03-01,7.42926848463385
2004-04-01,6.85571462220943
2004-05-01,5.98789170087824
2004-06-01,5.57522810101062
2004-07-01,5.20860360126615
2004-08-01,5.29044436112584
2004-09-01,4.87861750913283
2004-10-01,4.98443574740703
2004-11-01,5.70762656998576
2004-12-01,6.21516635703428
2005-01-01,6.87632287229873
2005-02-01,6.87302228067662
2005-03-01,6.87234843078999
2005-04-01,6.59803402353488
2005-05-01,5.60035842293907
2005-06-01,4.93421892962064
2005-07-01,5.05493662142976
2005-08-01,5.29980903882877
2005-09-01,4.67692071846496
2005-10-01,4.8004700832865
2005-11-01,5.28711753994512
2005-12-01,5.48862287807647
2006-01-01,6.78540040324665
2006-02-01,6.59986312160225
2006-03-01,6.54689795602753
2006-04-01,6.0541995002883
2006-05-01,5.19538131994879
2006-06-01,4.70193646373877
2006-07-01,4.98250861894139
2006-08-01,5.1379253699281
2006-09-01,4.82736855393549
2006-10-01,4.83893424466806
2006-11-01,5.476848214512
2006-12-01,5.72206391207002
2007-01-01,6.50935927883756
2007-02-01,6.38452421913828
2007-03-01,6.56691710174456
2007-04-01,6.27066887979423
2007-05-01,5.25355939025004
2007-06-01,4.8740484775641
2007-07-01,4.70678334233092
2007-08-01,4.78265769996619
2007-09-01,4.2775
2007-10-01,4.67627693535515
2007-11-01,4.9957610213445
2007-12-01,5.47300426874304
2008-01-01,6.35702027983415
2008-02-01,5.97063580626152
2008-03-01,6.44338237124437
2008-04-01,6.05996595385132
2008-05-01,5.15714726767521
2008-06-01,4.81825554818256
2008-07-01,5.06818518701517
2008-08-01,4.91068128618948
2008-09-01,4.88184727825671
2008-10-01,4.9843283216612
2008-11-01,5.80468115478329
2008-12-01,6.47461565079836
2009-01-01,8.25422006296012
2009-02-01,8.83902077151335
2009-03-01,9.49639400850644
2009-04-01,9.20984805714426
2009-05-01,8.28049553723845
2009-06-01,7.54597645227206
2009-07-01,7.70756277983259
2009-08-01,7.58172796263865
2009-09-01,7.1692004333167
2009-10-01,7.1683630092064
2009-11-01,7.65112891478514
2009-12-01,8.25872955775126
2010-01-01,9.04138227879235
2010-02-01,8.75545448958269
2010-03-01,8.96267998824566
2010-04-01,8.37745931503522
2010-05-01,7.77801869519129
2010-06-01,6.66722727436541
2010-07-01,7.04232123754462
2010-08-01,7.11828778903115
2010-09-01,6.20820596102407
2010-10-01,6.17101532843208
2010-11-01,6.62897882759614
2010-12-01,7.14923069502725
2011-01-01,7.98851688550802
2011-02-01,7.90901729493238
2011-03-01,8.19420087923704
2011-04-01,7.77873295603792
2011-05-01,6.60128388017118
2011-06-01,6.03360307553573
2011-07-01,5.99081638738148
2011-08-01,6.07462775108264
2011-09-01,5.36178702483166
2011-10-01,5.52258862422851
2011-11-01,6.08706022659511
2011-12-01,6.75124169708575
2012-01-01,7.73706482015772
2012-02-01,7.26965037986534
2012-03-01,7.51665989920462
2012-04-01,7.19559815406461
2012-05-01,6.34436837662947
2012-06-01,5.75547175131287
2012-07-01,6.00698815308055
2012-08-01,6.00002338278793
2012-09-01,5.24687394192712
2012-10-01,5.7282301566915
2012-11-01,5.99683451550501
2012-12-01,6.10299914108553
2013-01-01,7.23570498401799
2013-02-01,6.8164360250062
2013-03-01,7.24960779456692
2013-04-01,6.92724866175489
2013-05-01,6.19089662863914
2013-06-01,5.76408753691946
2013-07-01,5.91200679915709
2013-08-01,5.83668440993933
2013-09-01,5.31570707949209
2013-10-01,5.56916183998236
2013-11-01,5.95621116208839
2013-12-01,6.77772066725854
2014-01-01,7.40675683588032
2014-02-01,7.40424436697162
2014-03-01,7.38178163203291
2014-04-01,7.06002768182188
2014-05-01,6.32119438887026
2014-06-01,5.74712643678161
2014-07-01,5.98992629560315
2014-08-01,5.7024621910734
2014-09-01,5.15995990921973
2014-10-01,5.27658199360624
2014-11-01,5.47066262893476
2014-12-01,5.78291401199833
2015-01-01,6.90545450297317
2015-02-01,7.06899158979608
2015-03-01,7.23739300334946
2015-04-01,6.81720902791435
2015-05-01,6.28016554507205
2015-06-01,5.61486031350969
2015-07-01,5.81757406474655
2015-08-01,5.96972456180287
2015-09-01,5.51582202917666
2015-10-01,5.50412809607205
2015-11-01,6.23538403623048
2015-12-01,6.76448673124319
2016-01-01,7.88163716814159
2016-02-01,8.00864316092742
2016-03-01,7.97961870956661
2016-04-01,7.63212299117086
2016-05-01,6.15961374609486
2016-06-01,5.74561303943157
2016-07-01,5.85691689709714
2016-08-01,6.34769929809094
2016-09-01,5.58189533239038
2016-10-01,5.80859282081488
2016-11-01,5.94668179239932
2016-12-01,6.48768046636608
2017-01-01,7.12069358886607
2017-02-01,6.9601997423415
2017-03-01,7.25134515404
2017-04-01,6.83916368737838
2017-05-01,5.97269433132523
2017-06-01,5.46357430304117
2017-07-01,5.21038033530594
2017-08-01,5.32055002455467
2017-09-01,5.0063569245868
2017-10-01,5.11009092529863
2017-11-01,5.08788986109714
2017-12-01,5.34627092846271
2018-01-01,6.07945199305978
2018-02-01,6.01687564072234
2018-03-01,6.02052835268383
2018-04-01,5.8581614179388
2018-05-01,4.99899908805801
2018-06-01,4.65749482562065
2018-07-01,4.81201505211629
2018-08-01,5.14592507959046
2018-09-01,4.3686904985681
2018-10-01,4.32992884885638
2018-11-01,4.64090833930442
2018-12-01,4.8579457450104
2019-01-01,6.13157923878498
2019-02-01,6.09979678388408
2019-03-01,6.03669341081432
2019-04-01,5.93618789363191
2019-05-01,4.91461347933777
2019-06-01,4.67751906037503
2019-07-01,4.62098175499566
2019-08-01,4.84222567555901
2019-09-01,3.91049973504634
2019-10-01,4.12792335869259
2019-11-01,4.79585294021757
2019-12-01,4.94291602603945
2020-01-01,5.7468495790315
2020-02-01,5.75054790487717
2020-03-01,7.35613103142984
2020-04-01,12.7975573222722
2020-05-01,11.5554258650296
2020-06-01,8.87819740043399
2020-07-01,8.5487902037609
2020-08-01,7.95884925501091
2020-09-01,6.96627761746845
2020-10-01,6.89558845649698
2020-11-01,6.97722098129984
2020-12-01,7.45947465746758
2021-01-01,8.6887526629277
2021-02-01,7.86481535676736
2021-03-01,7.6664258214798
2021-04-01,7.47673640348036
2021-05-01,6.97756561202209
2021-06-01,6.58037943618088
2021-07-01,6.46884972051485
2021-08-01,6.54714262846166
2021-09-01,5.60166636555894
2021-10-01,5.38548150666015
2021-11-01,5.26326979705954
2021-12-01,5.02560922145828
2022-01-01,6.19598557821665
2022-02-01,5.46905973747656
2022-03-01,5.15763599444266
2022-04-01,4.96307489305553
2022-05-01,4.34538620361057
2022-06-01,3.83402189959323
2022-07-01,3.91032989428098
2022-08-01,4.44510079007605
2022-09-01,3.7281696828998
2022-10-01,3.69733901235609
2022-11-01,4.0387654060887
2022-12-01,4.23759353867679
2023-01-01,5.21796843724321
2023-02-01,4.84164427613345
2023-03-01,5.02377245760929
2023-04-01,4.94327983689686
2023-05-01,4.16489499611097
2023-06-01,4.02492751828809
2023-07-01,4.34660974801061
2023-08-01,4.41959915503117
2023-09-01,4.22124735405099
2023-10-01,4.49101796407186
2023-11-01,4.67155368412467
