"Date","LREM55FECAM156N"
1983-01-01,29.8776284039986
1983-02-01,29.7067171239357
1983-03-01,30.1253434065934
1983-04-01,30.5734121882232
1983-05-01,30.1856128645967
1983-06-01,30.0281834486293
1983-07-01,28.9332310053722
1983-08-01,29.3812239339518
1983-09-01,30.0076485085408
1983-10-01,30.8155817703471
1983-11-01,30.4178320196627
1983-12-01,30.2920016927634
1984-01-01,30.3135299585904
1984-02-01,29.9046493966754
1984-03-01,30.8891698272229
1984-04-01,29.9722245602222
1984-05-01,29.693148381673
1984-06-01,29.5263688276789
1984-07-01,29.1310182855226
1984-08-01,29.0598290598291
1984-09-01,29.8727394507703
1984-10-01,30.3111408497825
1984-11-01,30.1571380809094
1984-12-01,30.3625125292349
1985-01-01,30.3005008347245
1985-02-01,31.0805173133083
1985-03-01,30.9289526350901
1985-04-01,31.2526043836986
1985-05-01,31.0844577711144
1985-06-01,31.0939060939061
1985-07-01,30.3078202995008
1985-08-01,30.1430234491934
1985-09-01,30.2700457000416
1985-10-01,30.5954654928993
1985-11-01,31.2468869334219
1985-12-01,30.7609327026803
1986-01-01,29.9245251720992
1986-02-01,30.2711217975292
1986-03-01,30.6257770410278
1986-04-01,30.5053852526926
1986-05-01,31.1552795031056
1986-06-01,30.7590431255691
1986-07-01,30.6024495200265
1986-08-01,29.7460501282157
1986-09-01,30.4365801223747
1986-10-01,30.4538315284781
1986-11-01,30.4462809917355
1986-12-01,30.6891422905305
1987-01-01,30.2659838096812
1987-02-01,30.9470729089258
1987-03-01,31.2200759451874
1987-04-01,32.1231124680254
1987-05-01,32.1263609369845
1987-06-01,31.1268650564669
1987-07-01,31.1907704985579
1987-08-01,30.9029494150601
1987-09-01,32.1584451947624
1987-10-01,32.4001646768217
1987-11-01,31.6157708453371
1987-12-01,32.1428571428571
1988-01-01,31.9236465361198
1988-02-01,32.4422143620959
1988-03-01,31.9213686461589
1988-04-01,32.5466655702656
1988-05-01,33.0839431061416
1988-06-01,32.0674064940403
1988-07-01,31.6892725030826
1988-08-01,31.626109832292
1988-09-01,33.6731338375534
1988-10-01,32.9962177273475
1988-11-01,31.8473433130449
1988-12-01,31.9430733794011
1989-01-01,31.6733887562762
1989-02-01,31.8073281185673
1989-03-01,31.7328281996376
1989-04-01,31.8642392289315
1989-05-01,31.8721160184575
1989-06-01,32.5560316413975
1989-07-01,31.02027361134
1989-08-01,30.6132542037587
1989-09-01,32.2479597724837
1989-10-01,32.3027454860252
1989-11-01,32.0277067700174
1989-12-01,32.098969072165
1990-01-01,32.417718386538
1990-02-01,31.5650523884168
1990-03-01,31.996699669967
1990-04-01,33.1050416701048
1990-05-01,33.2728322745648
1990-06-01,33.338833429585
1990-07-01,32.7697129660178
1990-08-01,33.2316318957698
1990-09-01,33.8499587798846
1990-10-01,33.6712825585229
1990-11-01,32.6300173081678
1990-12-01,32.7894519983519
1991-01-01,31.2541199736322
1991-02-01,31.4657658399934
1991-03-01,31.9522240527183
1991-04-01,32.3972659145187
1991-05-01,32.4962950765684
1991-06-01,32.792822454523
1991-07-01,32.1425631739238
1991-08-01,32.5074086269345
1991-09-01,33.7477358801252
1991-10-01,33.5282009057225
1991-11-01,32.5730753396459
1991-12-01,32.0187716120534
1992-01-01,32.4221966079368
1992-02-01,31.8073281185673
1992-03-01,31.2036884571052
1992-04-01,31.8159367797168
1992-05-01,32.2551440329218
1992-06-01,32.5296247531271
1992-07-01,31.8114511352419
1992-08-01,32.7275717457446
1992-09-01,33.648470897731
1992-10-01,34.0811965811966
1992-11-01,33.6482379035571
1992-12-01,32.9719963866305
1993-01-01,32.3645320197044
1993-02-01,32.9640571147218
1993-03-01,33.0243622344352
1993-04-01,33.5601278793344
1993-05-01,32.4948791478902
1993-06-01,32.2092166653024
1993-07-01,31.9892033371503
1993-08-01,31.5411014871711
1993-09-01,31.8474977549188
1993-10-01,32.15859030837
1993-11-01,32.8442161897775
1993-12-01,31.4790682521583
1994-01-01,32.0449182195459
1994-02-01,32.2711754186311
1994-03-01,33.3847653077798
1994-04-01,34.3582670777219
1994-05-01,34.2516813872458
1994-06-01,34.8012628511293
1994-07-01,33.7323089365144
1994-08-01,34.4482145742446
1994-09-01,34.6060703907007
1994-10-01,34.4007097919019
1994-11-01,33.8760377206416
1994-12-01,33.8005477686483
1995-01-01,33.6632866570095
1995-02-01,33.5075587005468
1995-03-01,33.4565322191869
1995-04-01,32.5359235771052
1995-05-01,33.0634169806783
1995-06-01,33.3600320384461
1995-07-01,32.4797951508362
1995-08-01,33.0616159194438
1995-09-01,34.214308527627
1995-10-01,34.1150195421552
1995-11-01,33.4661354581673
1995-12-01,32.7973252666773
1996-01-01,33.1664680174811
1996-02-01,33.5132132370447
1996-03-01,33.6160431198478
1996-04-01,33.4362628661916
1996-05-01,34.2608695652174
1996-06-01,34.8255171324807
1996-07-01,33.3517263124704
1996-08-01,33.9343358790646
1996-09-01,33.8364779874214
1996-10-01,33.4118570867688
1996-11-01,33.2235294117647
1996-12-01,32.5759949858978
1997-01-01,32.397340633555
1997-02-01,33.4583235684712
1997-03-01,33.9522546419098
1997-04-01,34.1769194829466
1997-05-01,33.9034439866283
1997-06-01,34.3754848719938
1997-07-01,33.5398915569326
1997-08-01,33.9570125251276
1997-09-01,34.1073908347477
1997-10-01,34.7785906815556
1997-11-01,35.3293873472212
1997-12-01,35.5789150617663
1998-01-01,34.5276374215281
1998-02-01,36.2761570184818
1998-03-01,36.2118902439024
1998-04-01,35.8941203316346
1998-05-01,35.2637571157495
1998-06-01,36.1035422343324
1998-07-01,35.4833836858006
1998-08-01,35.3127354935946
1998-09-01,37.0406552942061
1998-10-01,37.1972707505436
1998-11-01,37.4223950931259
1998-12-01,36.7191581461303
1999-01-01,35.9184281036023
1999-02-01,36.6726031463342
1999-03-01,36.9465422775063
1999-04-01,37.8388359553881
1999-05-01,37.425392380812
1999-06-01,36.8672397325692
1999-07-01,36.6395425555311
1999-08-01,36.5277777777778
1999-09-01,37.6805251641138
1999-10-01,37.5982532751092
1999-11-01,37.9956427015251
1999-12-01,39.0318138995579
2000-01-01,39.2165365712634
2000-02-01,39.2200677575146
2000-03-01,38.6778880736585
2000-04-01,39.2923783551026
2000-05-01,38.9151280950336
2000-06-01,38.3022774327122
2000-07-01,37.8774928774929
2000-08-01,38.8667992047714
2000-09-01,38.8440288992775
2000-10-01,39.7442238394687
2000-11-01,40.0902170848604
2000-12-01,39.9184476940382
2001-01-01,39.0020295332074
2001-02-01,39.0397096796706
2001-03-01,40.0292234901197
2001-04-01,39.7339061742083
2001-05-01,39.267955801105
2001-06-01,39.3009494977295
2001-07-01,37.9031705813874
2001-08-01,37.9971348659527
2001-09-01,39.3708811739928
2001-10-01,39.6116636222177
2001-11-01,39.8046480296396
2001-12-01,41.0608905579399
2002-01-01,40.6914007859855
2002-02-01,40.0649738115759
2002-03-01,39.959084009767
2002-04-01,40.1049868766404
2002-05-01,40.0653167864141
2002-06-01,40.3055916775032
2002-07-01,39.6857216761511
2002-08-01,41.0677485832045
2002-09-01,41.9582211969755
2002-10-01,43.312061263561
2002-11-01,43.6018053524887
2002-12-01,44.8103350009499
2003-01-01,44.9955880499181
2003-02-01,45.149136577708
2003-03-01,45.3430912616501
2003-04-01,44.6519736022911
2003-05-01,45.1438848920863
2003-06-01,45.1296296296296
2003-07-01,43.7426972510916
2003-08-01,43.9950980392157
2003-09-01,45.8948395754544
2003-10-01,45.8302941891563
2003-11-01,46.9622630080562
2003-12-01,47.5704714190861
2004-01-01,46.4354412118298
2004-02-01,46.2440893038846
2004-03-01,45.2755905511811
2004-04-01,46.2489596956367
2004-05-01,46.510663507109
2004-06-01,45.2904747861988
2004-07-01,44.2485158408276
2004-08-01,44.7787403418403
2004-09-01,46.9661610268378
2004-10-01,47.2322363065473
2004-11-01,47.6325702694871
2004-12-01,46.9789741219963
2005-01-01,45.8949427535815
2005-02-01,46.6708686683475
2005-03-01,46.8642906100069
2005-04-01,47.2587532023911
2005-05-01,47.3916987979134
2005-06-01,46.8772961058046
2005-07-01,45.6307397599865
2005-08-01,45.9009034285394
2005-09-01,46.7722085477736
2005-10-01,47.448837338984
2005-11-01,47.2481654436291
2005-12-01,47.3089074884984
2006-01-01,46.6306087532425
2006-02-01,47.6803698200429
2006-03-01,47.8792866941015
2006-04-01,47.691466083151
2006-05-01,48.3157091464079
2006-06-01,47.9647845225803
2006-07-01,46.9899756163641
2006-08-01,46.325395539716
2006-09-01,48.4249636530074
2006-10-01,48.0025773195876
2006-11-01,48.3908969210174
2006-12-01,48.4193100501976
2007-01-01,48.2978723404255
2007-02-01,49.1670203735144
2007-03-01,49.603132606625
2007-04-01,50.3322434342369
2007-05-01,49.5581737849779
2007-06-01,49.0610574905581
2007-07-01,47.6265161020494
2007-08-01,48.0967775576181
2007-09-01,49.8179737882255
2007-10-01,50.6198454276674
2007-11-01,50.5199441254074
2007-12-01,50.2167406337083
2008-01-01,50.4678663239074
2008-02-01,50.5641604267104
2008-03-01,51.6703330434338
2008-04-01,51.2365509153026
2008-05-01,51.1520268551956
2008-06-01,51.0289943227899
2008-07-01,49.0394337714864
2008-08-01,48.1369434780416
2008-09-01,50.1985024373084
2008-10-01,51.2004410806476
2008-11-01,51.0073488976654
2008-12-01,50.8302169035153
2009-01-01,50.9891639327965
2009-02-01,51.7215754272975
2009-03-01,52.1840102776954
2009-04-01,52.535357019662
2009-05-01,52.8550368550368
2009-06-01,53.0186554374969
2009-07-01,50.8837890625
2009-08-01,50.5209854903106
2009-09-01,52.6589034449296
2009-10-01,52.6224114573253
2009-11-01,52.1061519903498
2009-12-01,51.5782889038591
2010-01-01,51.1365816228659
2010-02-01,51.4194226725292
2010-03-01,51.2915832618435
2010-04-01,51.4614324414239
2010-05-01,52.1563981042654
2010-06-01,52.8622709238617
2010-07-01,51.5262860373092
2010-08-01,50.9696201342912
2010-09-01,53.2665199269423
2010-10-01,53.8612473721093
2010-11-01,54.1128769166239
2010-12-01,53.5639559213279
2011-01-01,53.5422848664688
2011-02-01,53.6302256751757
2011-03-01,52.6072911859714
2011-04-01,53.6034998848722
2011-05-01,53.5510841602352
2011-06-01,53.5950110051357
2011-07-01,51.2951945080092
2011-08-01,50.8056785502351
2011-09-01,52.2165018907467
2011-10-01,51.9192286701837
2011-11-01,52.2246436030146
2011-12-01,53.0550267428157
2012-01-01,52.7596815056098
2012-02-01,53.6596378742042
2012-03-01,54.3188170588766
2012-04-01,54.8022853029826
2012-05-01,54.3760384390857
2012-06-01,54.0678649872249
2012-07-01,51.7216706913514
2012-08-01,52.8855166257532
2012-09-01,54.2741324780614
2012-10-01,53.99902191793
2012-11-01,54.04446022097
2012-12-01,54.0161176053843
2013-01-01,54.2496357455075
2013-02-01,55.07380480282
2013-03-01,54.8916150024183
2013-04-01,55.2383458316888
2013-05-01,56.018903426246
2013-06-01,54.8244848061474
2013-07-01,53.2311443999303
2013-08-01,53.9090000434575
2013-09-01,55.5054621120166
2013-10-01,55.5483452303699
2013-11-01,55.5306104826872
2013-12-01,55.8729748362634
2014-01-01,55.4012810041697
2014-02-01,55.3391393882191
2014-03-01,54.9728132893779
2014-04-01,56.0551712358015
2014-05-01,55.6734415612084
2014-06-01,56.2492031787854
2014-07-01,53.9355385920271
2014-08-01,53.4050027510899
2014-09-01,55.1633876551549
2014-10-01,54.7446485757627
2014-11-01,54.6448547037302
2014-12-01,54.4046669744408
2015-01-01,54.4114568066664
2015-02-01,55.1716935416493
2015-03-01,56.1202368048028
2015-04-01,55.448304555856
2015-05-01,55.5993854586223
2015-06-01,55.4041742587378
2015-07-01,53.0355002686284
2015-08-01,53.4477070273837
2015-09-01,55.0499856008557
2015-10-01,55.7768106421416
2015-11-01,55.6138337977381
2015-12-01,55.5619172255848
2016-01-01,55.2994451697128
2016-02-01,55.6609148624451
2016-03-01,55.7171290466712
2016-04-01,56.2312494932295
2016-05-01,56.7742457332363
2016-06-01,56.5714055057722
2016-07-01,54.3743703405199
2016-08-01,54.8902115338213
2016-09-01,57.2592949490083
2016-10-01,57.6147524554019
2016-11-01,56.680810183332
2016-12-01,56.4725630470405
2017-01-01,56.2512462612163
2017-02-01,56.3669666321574
2017-03-01,56.0348254750735
2017-04-01,56.411986505259
2017-05-01,56.3534817396815
2017-06-01,57.1891806390383
2017-07-01,55.3340176879343
2017-08-01,56.007408283091
2017-09-01,57.4604548673959
2017-10-01,57.9236905182915
2017-11-01,58.6573547298623
2017-12-01,59.2877012890334
2018-01-01,57.8729227761486
2018-02-01,57.877474522666
2018-03-01,57.1272613849033
2018-04-01,57.4152624820018
2018-05-01,57.569163817221
2018-06-01,57.5696438271126
2018-07-01,56.1877832435992
2018-08-01,56.3641287527081
2018-09-01,58.7216941030992
2018-10-01,59.1014358499305
2018-11-01,59.0222085132634
2018-12-01,58.1750953279667
2019-01-01,56.4495038843166
2019-02-01,56.2586445366528
2019-03-01,56.6088424930918
2019-04-01,57.5824933890315
2019-05-01,57.4015235616124
2019-06-01,58.4493041749503
2019-07-01,56.7293003360831
2019-08-01,56.9231356385009
2019-09-01,59.0610937380825
2019-10-01,59.8422195967834
2019-11-01,59.6388984116101
2019-12-01,59.0604537840719
2020-01-01,58.242970741544
2020-02-01,58.5434493249667
2020-03-01,54.9407114624506
2020-04-01,49.9107312440646
2020-05-01,50.5353888213852
2020-06-01,53.0186316548401
2020-07-01,52.9800068287871
2020-08-01,54.1050155550497
2020-09-01,56.3303866145616
2020-10-01,57.4686041658762
2020-11-01,57.8789603490799
2020-12-01,57.4773270595378
2021-01-01,56.4103537270381
2021-02-01,57.173219978746
2021-03-01,58.1995521651676
2021-04-01,57.7706933849482
2021-05-01,57.381964475482
2021-06-01,58.1106725368149
2021-07-01,56.0739503454559
2021-08-01,56.6523605150215
2021-09-01,58.5705057567352
2021-10-01,58.1594252480328
2021-11-01,58.5678430179495
2021-12-01,58.3450637245577
2022-01-01,57.3076483800967
2022-02-01,58.4190476190476
2022-03-01,58.4800670782834
2022-04-01,58.5258903378327
2022-05-01,58.8271204548056
2022-06-01,58.5417064325253
2022-07-01,56.7303284950344
2022-08-01,56.457409389815
2022-09-01,59.5454893258857
2022-10-01,59.901994563761
2022-11-01,59.5915865292518
2022-12-01,59.4340707794946
2023-01-01,58.9858744050361
2023-02-01,60.8603802573459
2023-03-01,60.4772701072128
2023-04-01,61.0850507536143
2023-05-01,61.0873831236292
2023-06-01,60.9085659287777
2023-07-01,59.3351565810254
2023-08-01,57.3857065762085
2023-09-01,59.6682738669238
2023-10-01,59.8587199876476
2023-11-01,60.0061802309861
