"Date","CANCP070000CTGYM"
2015-12-01,0.0933966835909355
2016-01-01,0.463888432208353
2016-02-01,-0.0395307552123442
2016-03-01,-0.173155429583689
2016-04-01,0.206368552836614
2016-05-01,0.168407006961346
2016-06-01,0.19767815333561
2016-07-01,-0.052836720843313
2016-08-01,0.0391462843557166
2016-09-01,0.425542512749386
2016-10-01,0.55341189899813
2016-11-01,0.255686854393357
2016-12-01,0.564898824556509
2017-01-01,1.14721322780266
2017-02-01,1.17955191850569
2017-03-01,0.812473016917459
2017-04-01,0.743339054180677
2017-05-01,0.421118956045707
2017-06-01,0.0664571443487236
2017-07-01,0.342320663490909
2017-08-01,0.525040798288462
2017-09-01,0.718786767430332
2017-10-01,0.577924188174441
2017-11-01,1.13112316450751
2017-12-01,0.925854196880961
2018-01-01,0.628098283045597
2018-02-01,0.868333490172168
2018-03-01,1.01149599143868
2018-04-01,0.911653979137388
2018-05-01,1.07077212945184
2018-06-01,1.24752649776695
2018-07-01,1.51942329856231
2018-08-01,1.34246058020827
2018-09-01,0.924811064838762
2018-10-01,0.780709027260159
2018-11-01,0.079421492817782
2018-12-01,0.207285238670755
2019-01-01,-0.258777134248747
2019-02-01,-0.144683272275961
2019-03-01,0.22438547786298
2019-04-01,0.351547669154314
2019-05-01,0.415153983833658
2019-06-01,0.0797177876603686
2019-07-01,0.0793022816934086
2019-08-01,0.0476168245816337
2019-09-01,0.414222449090576
2019-10-01,0.0476523330265119
2019-11-01,0.446754007610338
2019-12-01,0.542893671167092
2020-01-01,0.781234319071593
2020-02-01,0.665148624713532
2020-03-01,-0.487679747967761
2020-04-01,-1.15900284694919
2020-05-01,-0.826450528353626
2020-06-01,-0.15627727705686
2020-07-01,-0.366566160605409
2020-08-01,-0.420406438082564
2020-09-01,-0.703764081371695
2020-10-01,-0.187120874344217
2020-11-01,-0.171778974700402
2020-12-01,-0.234244056409639
2021-01-01,0.140135479360857
2021-02-01,0.403067987215499
2021-03-01,1.41899996377698
2021-04-01,1.89931594429245
2021-05-01,1.69027481938854
2021-06-01,1.0979462004492
2021-07-01,1.27127620776568
2021-08-01,1.59818174653741
2021-09-01,1.63773353439182
2021-10-01,1.8216714819732
2021-11-01,1.80630516758976
2021-12-01,1.61902557251845
2022-01-01,1.54628131471064
2022-02-01,1.60154149506145
2022-03-01,1.98247805647844
2022-04-01,1.92264795372466
2022-05-01,2.41275213283268
2022-06-01,2.82632953650797
2022-07-01,2.32172961792405
2022-08-01,1.64760367857387
2022-09-01,1.31374716164137
2022-10-01,1.50261691645596
2022-11-01,1.31843031386183
2022-12-01,0.835057985298329
2023-01-01,0.73824976142562
2023-02-01,0.353276946748195
2023-03-01,-0.0891958113679792
2023-04-01,0.123149953467329
2023-05-01,-0.564946166640158
2023-06-01,-0.808076614104571
2023-07-01,-0.302249151684681
2023-08-01,0.297699977340302
2023-09-01,0.47538959508472
2023-10-01,-0.198106680839451
