"Date","CANLOLITOAASTSAM"
1967-11-01,100.031206186105
1967-12-01,100.004278152289
1968-01-01,99.9397552036462
1968-02-01,99.8722086960655
1968-03-01,99.8534886805939
1968-04-01,99.9089760898355
1968-05-01,100.016392065634
1968-06-01,100.173260754393
1968-07-01,100.380579218573
1968-08-01,100.625691402467
1968-09-01,100.887272880751
1968-10-01,101.137117107064
1968-11-01,101.340936126736
1968-12-01,101.476792971742
1969-01-01,101.545058280561
1969-02-01,101.53168830905
1969-03-01,101.434329277208
1969-04-01,101.248152458638
1969-05-01,100.988025196166
1969-06-01,100.663710327987
1969-07-01,100.325018286095
1969-08-01,100.013943445463
1969-09-01,99.7326362616901
1969-10-01,99.465868140343
1969-11-01,99.1892274311656
1969-12-01,98.8963929306797
1970-01-01,98.5966868101074
1970-02-01,98.3116468217023
1970-03-01,98.0375282061707
1970-04-01,97.7900683944731
1970-05-01,97.5930200534458
1970-06-01,97.4563232791022
1970-07-01,97.3656613686511
1970-08-01,97.3322563380968
1970-09-01,97.3677233053897
1970-10-01,97.5151562733145
1970-11-01,97.8207870183516
1970-12-01,98.2663740825897
1971-01-01,98.7860394918192
1971-02-01,99.3125295132137
1971-03-01,99.7804416641542
1971-04-01,100.170327552464
1971-05-01,100.473069451458
1971-06-01,100.694496981802
1971-07-01,100.845626759299
1971-08-01,100.938791718036
1971-09-01,100.993811622063
1971-10-01,101.049469384609
1971-11-01,101.156837955443
1971-12-01,101.328865644979
1972-01-01,101.528695913092
1972-02-01,101.711675874139
1972-03-01,101.866182275351
1972-04-01,102.002452498245
1972-05-01,102.132882722286
1972-06-01,102.275497935601
1972-07-01,102.464227859018
1972-08-01,102.728906858279
1972-09-01,103.047094952394
1972-10-01,103.375883096516
1972-11-01,103.670677503119
1972-12-01,103.876795041059
1973-01-01,103.962269078833
1973-02-01,103.916179285454
1973-03-01,103.755507646102
1973-04-01,103.510413891673
1973-05-01,103.227137074987
1973-06-01,102.957748340325
1973-07-01,102.736135819452
1973-08-01,102.565492001601
1973-09-01,102.460366152778
1973-10-01,102.376129756509
1973-11-01,102.256227975784
1973-12-01,102.08988463126
1974-01-01,101.875814849115
1974-02-01,101.589953165538
1974-03-01,101.215071049881
1974-04-01,100.7445901036
1974-05-01,100.193028622226
1974-06-01,99.585268969602
1974-07-01,98.950106944178
1974-08-01,98.3072707809812
1974-09-01,97.7052038885293
1974-10-01,97.1944860394738
1974-11-01,96.8222881862386
1974-12-01,96.6412846933279
1975-01-01,96.6936165836016
1975-02-01,96.9465840839486
1975-03-01,97.3274631040636
1975-04-01,97.7866489900663
1975-05-01,98.2644689258891
1975-06-01,98.7204336044333
1975-07-01,99.1168311954843
1975-08-01,99.4279809359057
1975-09-01,99.6531900223973
1975-10-01,99.8236579219787
1975-11-01,99.972872024782
1975-12-01,100.114922374934
1976-01-01,100.252799606696
1976-02-01,100.361699621546
1976-03-01,100.413419372731
1976-04-01,100.395350862425
1976-05-01,100.299587186069
1976-06-01,100.141487431732
1976-07-01,99.9605565639103
1976-08-01,99.7999405847215
1976-09-01,99.6701983739699
1976-10-01,99.613294249772
1976-11-01,99.6594287284207
1976-12-01,99.8002255766009
1977-01-01,99.9815388696292
1977-02-01,100.174213945136
1977-03-01,100.35268590471
1977-04-01,100.489406473066
1977-05-01,100.585393200431
1977-06-01,100.637984155455
1977-07-01,100.649400026386
1977-08-01,100.639919182811
1977-09-01,100.645206929838
1977-10-01,100.687011128842
1977-11-01,100.772393065216
1977-12-01,100.89296312513
1978-01-01,101.029861298292
1978-02-01,101.193670566189
1978-03-01,101.391609161652
1978-04-01,101.608730578174
1978-05-01,101.820366199403
1978-06-01,102.003758932247
1978-07-01,102.150826237596
1978-08-01,102.261170637269
1978-09-01,102.337341532233
1978-10-01,102.359532723718
1978-11-01,102.332462208915
1978-12-01,102.253379940939
1979-01-01,102.128791605401
1979-02-01,101.978332902559
1979-03-01,101.829724689096
1979-04-01,101.696223749537
1979-05-01,101.581710796504
1979-06-01,101.47747487124
1979-07-01,101.366767682507
1979-08-01,101.236539587234
1979-09-01,101.07004896452
1979-10-01,100.880912343622
1979-11-01,100.704256816285
1979-12-01,100.550612470031
1980-01-01,100.407686932175
1980-02-01,100.224120568831
1980-03-01,100.027381908995
1980-04-01,99.8903865962152
1980-05-01,99.8870973593773
1980-06-01,100.06966824408
1980-07-01,100.419303304178
1980-08-01,100.851828636038
1980-09-01,101.262766058808
1980-10-01,101.549703252821
1980-11-01,101.645619508159
1980-12-01,101.531971518318
1981-01-01,101.269096503298
1981-02-01,100.944252572397
1981-03-01,100.597384050135
1981-04-01,100.209881129332
1981-05-01,99.743390702422
1981-06-01,99.1829270752754
1981-07-01,98.5539094368998
1981-08-01,97.8939205031506
1981-09-01,97.254733304312
1981-10-01,96.6794742364423
1981-11-01,96.1786524148813
1981-12-01,95.7485973835466
1982-01-01,95.3737274114263
1982-02-01,95.0496241436955
1982-03-01,94.7750491432169
1982-04-01,94.5682121274317
1982-05-01,94.4529391367285
1982-06-01,94.4532430803689
1982-07-01,94.591365709796
1982-08-01,94.8852860007316
1982-09-01,95.3311600728114
1982-10-01,95.9276119060831
1982-11-01,96.6694203232833
1982-12-01,97.5191054218938
1983-01-01,98.4006562013953
1983-02-01,99.2523024290114
1983-03-01,100.02709148917
1983-04-01,100.703629861229
1983-05-01,101.264271416437
1983-06-01,101.700067769761
1983-07-01,102.007431588398
1983-08-01,102.194333733225
1983-09-01,102.282168854862
1983-10-01,102.273322123729
1983-11-01,102.169403361607
1983-12-01,101.959140121806
1984-01-01,101.658192941637
1984-02-01,101.302550545868
1984-03-01,100.923685822943
1984-04-01,100.546345987103
1984-05-01,100.189228871036
1984-06-01,99.8713540535332
1984-07-01,99.6048089927157
1984-08-01,99.3937116250608
1984-09-01,99.2310623338246
1984-10-01,99.1271989938337
1984-11-01,99.0904919515147
1984-12-01,99.1182346018031
1985-01-01,99.2089390217663
1985-02-01,99.344458201876
1985-03-01,99.5145200589604
1985-04-01,99.70781695569
1985-05-01,99.9111628777293
1985-06-01,100.1056246055
1985-07-01,100.286406289451
1985-08-01,100.452841842889
1985-09-01,100.594428293027
1985-10-01,100.700301560679
1985-11-01,100.753755565381
1985-12-01,100.741488674156
1986-01-01,100.685839579771
1986-02-01,100.622823228968
1986-03-01,100.579754854854
1986-04-01,100.553094379399
1986-05-01,100.52831262074
1986-06-01,100.498799053376
1986-07-01,100.488007060374
1986-08-01,100.519704751297
1986-09-01,100.611244745956
1986-10-01,100.778162832713
1986-11-01,101.0254780254
1986-12-01,101.35249363887
1987-01-01,101.73175135263
1987-02-01,102.111921504468
1987-03-01,102.449250302998
1987-04-01,102.703480264048
1987-05-01,102.853420644361
1987-06-01,102.897421867685
1987-07-01,102.838998272099
1987-08-01,102.686374902775
1987-09-01,102.468049779833
1987-10-01,102.232575739942
1987-11-01,102.025164154298
1987-12-01,101.863151325166
1988-01-01,101.727169951027
1988-02-01,101.603875337929
1988-03-01,101.489458000959
1988-04-01,101.380094058908
1988-05-01,101.286269713455
1988-06-01,101.212479385171
1988-07-01,101.137956052035
1988-08-01,101.066759924973
1988-09-01,100.994907760628
1988-10-01,100.918581306302
1988-11-01,100.832670493185
1988-12-01,100.71872595347
1989-01-01,100.549243197273
1989-02-01,100.310487505138
1989-03-01,100.018322158746
1989-04-01,99.7106625446508
1989-05-01,99.4316632434898
1989-06-01,99.2160915235751
1989-07-01,99.0742307308041
1989-08-01,98.9903916088466
1989-09-01,98.9424984931171
1989-10-01,98.9042636102727
1989-11-01,98.8577252252455
1989-12-01,98.7836447648238
1990-01-01,98.6753025223838
1990-02-01,98.553437895899
1990-03-01,98.4071480280391
1990-04-01,98.2261095528085
1990-05-01,98.0151696536574
1990-06-01,97.7671051266711
1990-07-01,97.4924809845689
1990-08-01,97.2186019242747
1990-09-01,96.9901530233106
1990-10-01,96.8456184475408
1990-11-01,96.8043275504816
1990-12-01,96.8804565403451
1991-01-01,97.0707544540676
1991-02-01,97.3661231150779
1991-03-01,97.7433361959901
1991-04-01,98.1616577073568
1991-05-01,98.5685977457854
1991-06-01,98.9141996849646
1991-07-01,99.1609086809181
1991-08-01,99.2898199443912
1991-09-01,99.3091811594442
1991-10-01,99.2513164949054
1991-11-01,99.1657488395206
1991-12-01,99.1042603895222
1992-01-01,99.1017476496414
1992-02-01,99.1697635766411
1992-03-01,99.2819028419397
1992-04-01,99.4129747222688
1992-05-01,99.5305855374751
1992-06-01,99.6034363621837
1992-07-01,99.6201636031671
1992-08-01,99.5878924329153
1992-09-01,99.5276823409994
1992-10-01,99.4731117148899
1992-11-01,99.4417914026469
1992-12-01,99.4427397537615
1993-01-01,99.4686105767344
1993-02-01,99.5051888839316
1993-03-01,99.53957376684
1993-04-01,99.5689509989642
1993-05-01,99.6129638737301
1993-06-01,99.6880973103598
1993-07-01,99.8079896809787
1993-08-01,99.9821860271038
1993-09-01,100.196762321979
1993-10-01,100.43560286309
1993-11-01,100.686111337523
1993-12-01,100.943585185702
1994-01-01,101.19539707325
1994-02-01,101.423380545157
1994-03-01,101.614948378721
1994-04-01,101.758039772407
1994-05-01,101.856343329472
1994-06-01,101.906207957361
1994-07-01,101.910600132192
1994-08-01,101.855445841996
1994-09-01,101.724537510318
1994-10-01,101.518685164531
1994-11-01,101.23729293341
1994-12-01,100.888029153054
1995-01-01,100.480929453139
1995-02-01,100.026118413948
1995-03-01,99.5639232850092
1995-04-01,99.1372811262908
1995-05-01,98.7799073535419
1995-06-01,98.5088321162613
1995-07-01,98.3118724486215
1995-08-01,98.161839899913
1995-09-01,98.0413543596071
1995-10-01,97.9630046994419
1995-11-01,97.9572339587704
1995-12-01,98.0368857547019
1996-01-01,98.191150575741
1996-02-01,98.3970415522286
1996-03-01,98.6396845973043
1996-04-01,98.9078436146337
1996-05-01,99.1750456559516
1996-06-01,99.4163192050134
1996-07-01,99.6174462406163
1996-08-01,99.7904757495999
1996-09-01,99.9483649246459
1996-10-01,100.107324531544
1996-11-01,100.283063594399
1996-12-01,100.461346234452
1997-01-01,100.637493440433
1997-02-01,100.805943140081
1997-03-01,100.97491500928
1997-04-01,101.156167590878
1997-05-01,101.337474056356
1997-06-01,101.486933940497
1997-07-01,101.575931230881
1997-08-01,101.564658154978
1997-09-01,101.472503038832
1997-10-01,101.325015663029
1997-11-01,101.151698469229
1997-12-01,100.971511155084
1998-01-01,100.780369379301
1998-02-01,100.5694862124
1998-03-01,100.303137246631
1998-04-01,99.950554264448
1998-05-01,99.5213847222805
1998-06-01,99.0670326580947
1998-07-01,98.6729775638721
1998-08-01,98.4070228880523
1998-09-01,98.2946121107856
1998-10-01,98.3395420322318
1998-11-01,98.5079428031278
1998-12-01,98.7611296072161
1999-01-01,99.0509858590147
1999-02-01,99.325080314786
1999-03-01,99.5571396317092
1999-04-01,99.7323234886101
1999-05-01,99.8564715133644
1999-06-01,99.945377494168
1999-07-01,100.018474935934
1999-08-01,100.104411000387
1999-09-01,100.215114873599
1999-10-01,100.357627499313
1999-11-01,100.530827610347
1999-12-01,100.71202423647
2000-01-01,100.872415014215
2000-02-01,101.00555825223
2000-03-01,101.103243185672
2000-04-01,101.153405308022
2000-05-01,101.163314179124
2000-06-01,101.130196967436
2000-07-01,101.034421539276
2000-08-01,100.851822930671
2000-09-01,100.570474553196
2000-10-01,100.207664084759
2000-11-01,99.8034370567655
2000-12-01,99.4096234890099
2001-01-01,99.0607885149911
2001-02-01,98.782102097952
2001-03-01,98.5877427001332
2001-04-01,98.4635476813536
2001-05-01,98.3817028293991
2001-06-01,98.3230666061541
2001-07-01,98.30085104433
2001-08-01,98.3405502508382
2001-09-01,98.4610383772079
2001-10-01,98.6914331460078
2001-11-01,99.0519880767663
2001-12-01,99.4925655216322
2002-01-01,99.9509951085863
2002-02-01,100.355067760972
2002-03-01,100.639934632844
2002-04-01,100.767556551678
2002-05-01,100.739853446452
2002-06-01,100.576439708283
2002-07-01,100.315003986989
2002-08-01,100.020936128659
2002-09-01,99.7329269462697
2002-10-01,99.4658881558486
2002-11-01,99.2375846284328
2002-12-01,99.0460334836
2003-01-01,98.8779800268534
2003-02-01,98.723783878746
2003-03-01,98.6207526887311
2003-04-01,98.6054861357447
2003-05-01,98.6833449025145
2003-06-01,98.8477892481539
2003-07-01,99.0958579871876
2003-08-01,99.3938074943914
2003-09-01,99.7209910216705
2003-10-01,100.043998227957
2003-11-01,100.342913697999
2003-12-01,100.596193302264
2004-01-01,100.793214503334
2004-02-01,100.917861220536
2004-03-01,100.968263380758
2004-04-01,100.944144987127
2004-05-01,100.854599480414
2004-06-01,100.731716796208
2004-07-01,100.594741076514
2004-08-01,100.455373617827
2004-09-01,100.332681774303
2004-10-01,100.238216240836
2004-11-01,100.178066851533
2004-12-01,100.146955347561
2005-01-01,100.120340141509
2005-02-01,100.072415044382
2005-03-01,100.001466750879
2005-04-01,99.9208570036011
2005-05-01,99.8541753686905
2005-06-01,99.8113798528323
2005-07-01,99.7942352598114
2005-08-01,99.8070810828257
2005-09-01,99.8627392798976
2005-10-01,99.9619692444872
2005-11-01,100.090574855405
2005-12-01,100.222432644939
2006-01-01,100.333377750255
2006-02-01,100.394028935339
2006-03-01,100.404544780449
2006-04-01,100.370965170419
2006-05-01,100.298855378632
2006-06-01,100.221617116984
2006-07-01,100.15447222739
2006-08-01,100.113164035353
2006-09-01,100.108353907636
2006-10-01,100.155694002905
2006-11-01,100.253117036819
2006-12-01,100.377814189583
2007-01-01,100.488110339195
2007-02-01,100.57958267183
2007-03-01,100.652491689983
2007-04-01,100.704817638687
2007-05-01,100.727746925541
2007-06-01,100.720208814831
2007-07-01,100.684537686554
2007-08-01,100.623828611231
2007-09-01,100.544468406154
2007-10-01,100.446128048081
2007-11-01,100.337319486699
2007-12-01,100.234043942176
2008-01-01,100.162452057636
2008-02-01,100.116084505271
2008-03-01,100.06647696889
2008-04-01,99.9874504027435
2008-05-01,99.8357828294961
2008-06-01,99.5661000848377
2008-07-01,99.1516958838168
2008-08-01,98.5808072973011
2008-09-01,97.8812054870229
2008-10-01,97.1333930562477
2008-11-01,96.4491660845807
2008-12-01,95.9272373918043
2009-01-01,95.6505273942982
2009-02-01,95.6394597627085
2009-03-01,95.8867042830342
2009-04-01,96.3616338385057
2009-05-01,96.991616600772
2009-06-01,97.7173719414861
2009-07-01,98.4753735257449
2009-08-01,99.1955202861815
2009-09-01,99.827777601334
2009-10-01,100.352082154256
2009-11-01,100.778788291777
2009-12-01,101.130073359088
2010-01-01,101.401400694469
2010-02-01,101.572444991104
2010-03-01,101.652173010995
2010-04-01,101.63333670093
2010-05-01,101.530346559631
2010-06-01,101.371606933338
2010-07-01,101.21436505097
2010-08-01,101.110141696282
2010-09-01,101.082641826371
2010-10-01,101.125103494166
2010-11-01,101.208590597214
2010-12-01,101.298237389059
2011-01-01,101.345107230346
2011-02-01,101.29740239225
2011-03-01,101.140432267268
2011-04-01,100.89768729456
2011-05-01,100.602521479167
2011-06-01,100.309820966494
2011-07-01,100.050485080065
2011-08-01,99.8385700037483
2011-09-01,99.6891518589586
2011-10-01,99.5974452677657
2011-11-01,99.5584087778777
2011-12-01,99.5525996367408
2012-01-01,99.5618520357102
2012-02-01,99.562507263175
2012-03-01,99.5415489653212
2012-04-01,99.4887776955441
2012-05-01,99.4099412988651
2012-06-01,99.3188856008645
2012-07-01,99.2399825682759
2012-08-01,99.1892954570122
2012-09-01,99.1690735680766
2012-10-01,99.1707884652757
2012-11-01,99.2007602682095
2012-12-01,99.2554125944248
2013-01-01,99.3258642916912
2013-02-01,99.389240636645
2013-03-01,99.4291309098275
2013-04-01,99.4631974982507
2013-05-01,99.5265205902406
2013-06-01,99.6257088403666
2013-07-01,99.7564872927477
2013-08-01,99.9044644463803
2013-09-01,100.039187833692
2013-10-01,100.134836101901
2013-11-01,100.184481098316
2013-12-01,100.19902293649
2014-01-01,100.213535604106
2014-02-01,100.254326801702
2014-03-01,100.315857524679
2014-04-01,100.38921688477
2014-05-01,100.466769887034
2014-06-01,100.534850165805
2014-07-01,100.580587479964
2014-08-01,100.58621603513
2014-09-01,100.542203688743
2014-10-01,100.448634137108
2014-11-01,100.31856312122
2014-12-01,100.162228422676
2015-01-01,99.9857097127523
2015-02-01,99.8167967160637
2015-03-01,99.678495063898
2015-04-01,99.5687234329247
2015-05-01,99.4776916100982
2015-06-01,99.3793917066601
2015-07-01,99.2529717374902
2015-08-01,99.1003408935342
2015-09-01,98.9415741402305
2015-10-01,98.79594664623
2015-11-01,98.6708828631715
2015-12-01,98.5734854823031
2016-01-01,98.5266393488689
2016-02-01,98.5485952424718
2016-03-01,98.6421215930785
2016-04-01,98.78409313261
2016-05-01,98.9520749880383
2016-06-01,99.1298896739907
2016-07-01,99.3078841066721
2016-08-01,99.4792552162682
2016-09-01,99.6549935703829
2016-10-01,99.8406549221791
2016-11-01,100.039449116405
2016-12-01,100.228326805228
2017-01-01,100.38029418506
2017-02-01,100.486159417075
2017-03-01,100.548678662848
2017-04-01,100.584748929465
2017-05-01,100.608203176561
2017-06-01,100.625959467761
2017-07-01,100.648746844143
2017-08-01,100.686392984045
2017-09-01,100.724719865997
2017-10-01,100.754788529859
2017-11-01,100.758816760222
2017-12-01,100.711581674684
2018-01-01,100.600222751108
2018-02-01,100.454051894842
2018-03-01,100.311572137284
2018-04-01,100.190827364344
2018-05-01,100.096613555691
2018-06-01,100.003286442894
2018-07-01,99.8797066583325
2018-08-01,99.7144784323972
2018-09-01,99.5029410445659
2018-10-01,99.2578401542683
2018-11-01,98.9974065624524
2018-12-01,98.7486123295253
2019-01-01,98.5498795612674
2019-02-01,98.4029481495793
2019-03-01,98.3033586439365
2019-04-01,98.2285568494063
2019-05-01,98.1638106321645
2019-06-01,98.0901358729311
2019-07-01,98.009019712935
2019-08-01,97.933716459924
2019-09-01,97.8840970940184
2019-10-01,97.8742974628456
2019-11-01,97.9189126234157
2019-12-01,98.0238810099317
2020-01-01,98.1980305805317
2020-02-01,98.4325007767972
2020-03-01,96.6586513233455
2020-04-01,95.6329674869383
2020-05-01,96.68185111414
2020-06-01,97.8387841112375
2020-07-01,98.3994932641934
2020-08-01,98.7978102145728
2020-09-01,99.3381557887131
2020-10-01,99.4163488417377
2020-11-01,99.7972581640063
2020-12-01,100.704282520213
2021-01-01,101.063811894631
2021-02-01,101.397133202277
2021-03-01,102.076343914492
2021-04-01,102.086846157799
2021-05-01,102.457339539688
2021-06-01,103.148586698254
2021-07-01,103.257082137384
2021-08-01,103.226084680296
2021-09-01,103.168095203202
2021-10-01,103.098057034772
2021-11-01,103.000727094323
2021-12-01,102.855402258835
2022-01-01,102.663609400751
2022-02-01,102.422158917075
2022-03-01,102.102236078783
2022-04-01,101.681249514135
2022-05-01,101.153248597415
2022-06-01,100.570071618374
2022-07-01,99.9965250939069
2022-08-01,99.4812692282971
2022-09-01,99.0448077726888
2022-10-01,98.6965112237393
2022-11-01,98.4340838046699
2022-12-01,98.2419331681622
2023-01-01,98.1021664929659
2023-02-01,97.991960226102
2023-03-01,97.9125843902361
2023-04-01,97.8616959641514
2023-05-01,97.8265249409751
2023-06-01,97.8015674093353
2023-07-01,97.7958385376113
2023-08-01,97.79024655071
2023-09-01,97.7768423271714
2023-10-01,97.759305218623
2023-11-01,97.7533035505872
