"Date","CANCP120000GPM"
2015-01-01,0.31928080000001
2015-02-01,0.48821352794228
2015-03-01,-0.211488148577823
2015-04-01,0.255759149135287
2015-05-01,0.174032464652039
2015-06-01,0.362999193549588
2015-07-01,0.22601176037324
2015-08-01,0.301891807880223
2015-09-01,0.27867197138862
2015-10-01,0.0952113839531301
2015-11-01,0.419587401875439
2015-12-01,-0.0443301602672805
2016-01-01,-0.416380915606829
2016-02-01,-0.132261471064986
2016-03-01,0.15675233423455
2016-04-01,0.178873389122973
2016-05-01,0.882193268968168
2016-06-01,-0.109314006092086
2016-07-01,0.167225078744002
2016-08-01,0.336865306542483
2016-09-01,-0.181249433206216
2016-10-01,0.509772846006537
2016-11-01,0.0443764579987716
2016-12-01,-0.168052780298086
2017-01-01,0.48076923076922
2017-02-01,0
2017-03-01,0.0956937799043169
2017-04-01,0.191204588910134
2017-05-01,0.190839694656489
2017-06-01,0
2017-07-01,-0.0952380952380847
2017-08-01,0.571973307912277
2017-09-01,-0.18957345971564
2017-10-01,0.284900284900296
2017-11-01,-0.28409090909092
2017-12-01,0
2018-01-01,0.379867046533714
2018-02-01,0.189214758751204
2018-03-01,0.661000944287053
2018-04-01,0
2018-05-01,0.281425891181999
2018-06-01,0.374181478016818
2018-07-01,0.0931966449207933
2018-08-01,0.558659217877095
2018-09-01,-1.01851851851851
2018-10-01,1.12254443405049
2018-11-01,0.277520814061065
2018-12-01,0.0922509225092149
2019-01-01,0.276497695852545
2019-02-01,0.551470588235295
2019-03-01,0.182815356489925
2019-04-01,0.364963503649656
2019-05-01,0.90909090909091
2019-06-01,0.630630630630621
2019-07-01,0.17905102954342
2019-08-01,0.178731009830206
2019-09-01,-0.981266726137368
2019-10-01,1.17117117117116
2019-11-01,0.267141585040062
2019-12-01,0
2020-01-01,0.621669626998234
2020-02-01,0.353045013239188
2020-03-01,0.351802990325418
2020-04-01,0.0876424189307723
2020-05-01,0.612959719789833
2020-06-01,0.174064403829417
2020-07-01,0.00492396937097942
2020-08-01,0.863843225922147
2020-09-01,-0.0861326442721888
2020-10-01,0.431034482758631
2020-11-01,0.257510729613725
2020-12-01,-0.171232876712329
2021-01-01,0.0857632933104727
2021-02-01,0.257069408740351
2021-03-01,0.085470085470095
2021-04-01,0.170794192997438
2021-05-01,-0.51150895140665
2021-06-01,0.942587832047978
2021-07-01,0.339558573854009
2021-08-01,0.338409475465294
2021-09-01,0.505902192242834
2021-10-01,0.167785234899348
2021-11-01,0.167504187604672
2021-12-01,0.418060200668906
2022-01-01,0.499583680266445
2022-02-01,0.165700082850042
2022-03-01,1.07526881720429
2022-04-01,1.30932896890344
2022-05-01,0.726978998384501
2022-06-01,-0.160384923817161
2022-07-01,0.321285140562249
2022-08-01,0.080064051240984
2022-09-01,0.16
2022-10-01,0
2022-11-01,0.0798722044728346
2022-12-01,0.319233838786929
2023-01-01,0
2023-02-01,0.238663484486865
2023-03-01,0.23809523809523
2023-04-01,0.554235946159946
2023-05-01,0.551181102362214
2023-06-01,0.548159749412678
2023-07-01,0.233644859813076
2023-08-01,0.699300699300709
2023-09-01,0.308641975308642
2023-10-01,0
