"Date","CANCP040100GYM"
1960-01-01,0.751879699248121
1960-02-01,0.751879699248121
1960-03-01,0.751879699248121
1960-04-01,0.374531835205993
1960-05-01,0.374531835205993
1960-06-01,0.374531835205993
1960-07-01,0.374531835205993
1960-08-01,0
1960-09-01,0
1960-10-01,0
1960-11-01,0
1960-12-01,0
1961-01-01,0
1961-02-01,0
1961-03-01,0
1961-04-01,0
1961-05-01,0
1961-06-01,0
1961-07-01,0.373134328358209
1961-08-01,0
1961-09-01,0
1961-10-01,0.373134328358209
1961-11-01,0.373134328358209
1961-12-01,0.373134328358209
1962-01-01,0.373134328358209
1962-02-01,0.373134328358209
1962-03-01,0.373134328358209
1962-04-01,0.373134328358209
1962-05-01,0.373134328358209
1962-06-01,0.746268656716418
1962-07-01,0.743494423791822
1962-08-01,1.11940298507463
1962-09-01,1.11940298507463
1962-10-01,0.743494423791822
1962-11-01,0.743494423791822
1962-12-01,0.743494423791822
1963-01-01,0.743494423791822
1963-02-01,0.743494423791822
1963-03-01,0.743494423791822
1963-04-01,0.743494423791822
1963-05-01,0.743494423791822
1963-06-01,0.370370370370371
1963-07-01,0
1963-08-01,0
1963-09-01,0
1963-10-01,0
1963-11-01,0
1963-12-01,0
1964-01-01,0
1964-02-01,0
1964-03-01,0
1964-04-01,0
1964-05-01,0
1964-06-01,0.738007380073801
1964-07-01,0.738007380073801
1964-08-01,0.738007380073801
1964-09-01,1.10701107011068
1964-10-01,1.10701107011068
1964-11-01,1.10701107011068
1964-12-01,1.10701107011068
1965-01-01,1.10701107011068
1965-02-01,1.10701107011068
1965-03-01,1.10701107011068
1965-04-01,1.10701107011068
1965-05-01,1.10701107011068
1965-06-01,0.366300366300346
1965-07-01,0.366300366300346
1965-08-01,0.366300366300346
1965-09-01,0
1965-10-01,0
1965-11-01,0
1965-12-01,0.364963503649656
1966-01-01,0.729927007299291
1966-02-01,0.729927007299291
1966-03-01,0.729927007299291
1966-04-01,1.09489051094893
1966-05-01,1.45985401459856
1966-06-01,1.82481751824818
1966-07-01,1.82481751824818
1966-08-01,2.18978102189783
1966-09-01,2.55474452554747
1966-10-01,2.55474452554747
1966-11-01,2.55474452554747
1966-12-01,2.54545454545453
1967-01-01,2.53623188405797
1967-02-01,2.53623188405797
1967-03-01,2.89855072463766
1967-04-01,2.88808664259928
1967-05-01,2.51798561151079
1967-06-01,3.22580645161293
1967-07-01,3.58422939068101
1967-08-01,3.57142857142855
1967-09-01,3.91459074733094
1967-10-01,3.91459074733094
1967-11-01,4.27046263345196
1967-12-01,4.25531914893617
1968-01-01,4.24028268551235
1968-02-01,4.24028268551235
1968-03-01,4.22535211267608
1968-04-01,4.21052631578946
1968-05-01,4.56140350877191
1968-06-01,4.51388888888889
1968-07-01,4.49826989619378
1968-08-01,4.48275862068966
1968-09-01,4.10958904109589
1968-10-01,4.79452054794521
1968-11-01,4.43686006825937
1968-12-01,4.08163265306123
1969-01-01,4.40677966101695
1969-02-01,4.40677966101695
1969-03-01,4.39189189189188
1969-04-01,4.04040404040404
1969-05-01,4.0268456375839
1969-06-01,3.98671096345513
1969-07-01,3.97350993377484
1969-08-01,4.29042904290429
1969-09-01,3.94736842105264
1969-10-01,3.59477124183007
1969-11-01,4.2483660130719
1969-12-01,4.2483660130719
1970-01-01,3.57142857142858
1970-02-01,3.8961038961039
1970-03-01,3.88349514563107
1970-04-01,3.88349514563107
1970-05-01,4.19354838709676
1970-06-01,3.51437699680512
1970-07-01,3.5031847133758
1970-08-01,2.84810126582279
1970-09-01,3.16455696202532
1970-10-01,2.8391167192429
1970-11-01,2.19435736677116
1970-12-01,2.50783699059561
1971-01-01,2.50783699059561
1971-02-01,2.49999999999998
1971-03-01,2.49221183800623
1971-04-01,2.49221183800623
1971-05-01,1.8575851393189
1971-06-01,1.54320987654321
1971-07-01,1.23076923076923
1971-08-01,1.53846153846154
1971-09-01,1.22699386503068
1971-10-01,1.53374233128834
1971-11-01,1.84049079754601
1971-12-01,1.52905198776759
1972-01-01,1.52905198776759
1972-02-01,1.21951219512197
1972-03-01,0.911854103343466
1972-04-01,0.911854103343466
1972-05-01,1.2158054711246
1972-06-01,1.2158054711246
1972-07-01,1.82370820668693
1972-08-01,1.51515151515152
1972-09-01,1.51515151515152
1972-10-01,1.51057401812689
1972-11-01,1.20481927710843
1972-12-01,1.50602409638554
1973-01-01,1.50602409638554
1973-02-01,1.80722891566264
1973-03-01,1.80722891566264
1973-04-01,2.10843373493974
1973-05-01,1.8018018018018
1973-06-01,1.8018018018018
1973-07-01,1.49253731343284
1973-08-01,1.7910447761194
1973-09-01,1.7910447761194
1973-10-01,1.78571428571429
1973-11-01,2.08333333333332
1973-12-01,1.78041543026705
1974-01-01,1.78041543026705
1974-02-01,2.07100591715978
1974-03-01,2.07100591715978
1974-04-01,1.7699115044248
1974-05-01,2.06489675516226
1974-06-01,3.24483775811211
1974-07-01,3.23529411764706
1974-08-01,3.22580645161291
1974-09-01,3.5190615835777
1974-10-01,3.80116959064326
1974-11-01,4.08163265306124
1974-12-01,4.3731778425656
1975-01-01,4.3731778425656
1975-02-01,4.05797101449274
1975-03-01,4.63768115942029
1975-04-01,4.92753623188406
1975-05-01,5.20231213872831
1975-06-01,4.85714285714286
1975-07-01,5.12820512820512
1975-08-01,5.68181818181819
1975-09-01,5.94900849858358
1975-10-01,6.19718309859157
1975-11-01,6.72268907563024
1975-12-01,6.70391061452516
1976-01-01,7.26256983240224
1976-02-01,7.79944289693594
1976-03-01,7.47922437673128
1976-04-01,7.18232044198892
1976-05-01,7.14285714285715
1976-06-01,6.81198910081743
1976-07-01,7.04607046070461
1976-08-01,6.98924731182793
1976-09-01,7.48663101604279
1976-10-01,7.16180371352783
1976-11-01,6.56167979002625
1976-12-01,6.80628272251306
1977-01-01,6.51041666666666
1977-02-01,6.45994832041344
1977-03-01,6.44329896907217
1977-04-01,6.95876288659796
1977-05-01,6.66666666666667
1977-06-01,6.63265306122448
1977-07-01,6.0759493670886
1977-08-01,6.78391959798996
1977-09-01,6.21890547263682
1977-10-01,6.1881188118812
1977-11-01,6.1576354679803
1977-12-01,5.88235294117649
1978-01-01,5.8679706601467
1978-02-01,5.82524271844659
1978-03-01,5.56900726392252
1978-04-01,5.54216867469879
1978-05-01,5.28846153846153
1978-06-01,5.26315789473685
1978-07-01,5.48926014319811
1978-08-01,5.17647058823531
1978-09-01,4.91803278688522
1978-10-01,4.8951048951049
1978-11-01,4.87238979118328
1978-12-01,4.86111111111109
1979-01-01,4.8498845265589
1979-02-01,4.81651376146789
1979-03-01,4.81651376146789
1979-04-01,4.79452054794521
1979-05-01,4.79452054794521
1979-06-01,4.77272727272728
1979-07-01,4.52488687782805
1979-08-01,4.69798657718119
1979-09-01,4.6875
1979-10-01,4.66666666666667
1979-11-01,4.42477876106195
1979-12-01,4.63576158940398
1980-01-01,4.40528634361233
1980-02-01,4.37636761487965
1980-03-01,4.59518599562362
1980-04-01,4.5751633986928
1980-05-01,4.5751633986928
1980-06-01,4.33839479392625
1980-07-01,4.97835497835497
1980-08-01,5.12820512820514
1980-09-01,5.33049040511728
1980-10-01,5.30785562632697
