"Date","XTEXVA01CAM659S"
1960-01-01,24.9989331370195
1960-02-01,31.2328446338122
1960-03-01,15.6626542238227
1960-04-01,-5.2035288827193
1960-05-01,5.23451222162833
1960-06-01,-12.8999574864149
1960-07-01,10.9975968638452
1960-08-01,10.4299504256363
1960-09-01,-3.39379928472524
1960-10-01,1.81628226668653
1960-11-01,-9.08715506322399
1960-12-01,-7.80902548062462
1961-01-01,-0.0777052528692536
1961-02-01,-13.4868393952568
1961-03-01,-2.52932153150455
1961-04-01,21.6077625103666
1961-05-01,-9.23642184342303
1961-06-01,8.36519524704255
1961-07-01,6.30521383982529
1961-08-01,3.26469059205506
1961-09-01,15.4329162694981
1961-10-01,7.8605981541358
1961-11-01,7.28211042856545
1961-12-01,17.9776168828256
1962-01-01,1.88623528474106
1962-02-01,7.99412879607893
1962-03-01,3.67340831179286
1962-04-01,-6.94022587466972
1962-05-01,20.569761790688
1962-06-01,1.62335145720237
1962-07-01,-2.33528897485119
1962-08-01,3.43350735131987
1962-09-01,-9.84223749108738
1962-10-01,4.98783640110262
1962-11-01,6.57829180528446
1962-12-01,-8.23605368033711
1963-01-01,5.9577982497925
1963-02-01,0.405076297187768
1963-03-01,5.917958728174
1963-04-01,8.35936866592221
1963-05-01,8.61514859554831
1963-06-01,4.45496809288194
1963-07-01,5.66231658559781
1963-08-01,3.82970378352652
1963-09-01,18.4110720558476
1963-10-01,4.69470621576001
1963-11-01,17.7623460349053
1963-12-01,25.0032163860343
1964-01-01,17.291864556537
1964-02-01,22.2726842817918
1964-03-01,13.5437490277783
1964-04-01,25.0916085530774
1964-05-01,7.88869228941815
1964-06-01,35.2124854731153
1964-07-01,30.6234719139159
1964-08-01,28.9163245664772
1964-09-01,21.8870065625936
1964-10-01,13.1420428123995
1964-11-01,4.3295480490875
1964-12-01,9.93023180547581
1965-01-01,-0.901678991996821
1965-02-01,0.926199784669432
1965-03-01,13.8888021079538
1965-04-01,-1.90620220415123
1965-05-01,11.388257532569
1965-06-01,-7.30318679705087
1965-07-01,3.75895896231773
1965-08-01,0.398498379625384
1965-09-01,-3.30352401813323
1965-10-01,18.8999461916087
1965-11-01,25.5675288701015
1965-12-01,11.843198152778
1966-01-01,26.1855541165875
1966-02-01,21.1837708716934
1966-03-01,12.2168461952874
1966-04-01,18.7592846249018
1966-05-01,19.0686901151978
1966-06-01,18.1371097866184
1966-07-01,13.1692960260452
1966-08-01,34.8714212035527
1966-09-01,26.8458260103706
1966-10-01,12.761829872621
1966-11-01,6.87183149686714
1966-12-01,16.6816367818495
1967-01-01,24.3667243911871
1967-02-01,16.3394787607488
1967-03-01,5.1152448560441
1967-04-01,16.6595847282117
1967-05-01,12.2215007337076
1967-06-01,18.4544223101222
1967-07-01,13.6809835236122
1967-08-01,-2.21007806661092
1967-09-01,-2.01158696121379
1967-10-01,5.35460522651518
1967-11-01,8.20145690040844
1967-12-01,11.6740684707837
1968-01-01,-0.877997417340567
1968-02-01,14.7727192743114
1968-03-01,27.3549943340169
1968-04-01,16.0141845445842
1968-05-01,20.0081555083755
1968-06-01,14.5998616039825
1968-07-01,14.0498927954876
1968-08-01,19.5772058348706
1968-09-01,37.1253352585822
1968-10-01,29.7474698462764
1968-11-01,21.6628073950919
1968-12-01,19.262704770161
1969-01-01,18.8105381617502
1969-02-01,13.3714366642979
1969-03-01,14.7952686336537
1969-04-01,7.75519831922311
1969-05-01,9.29245697468148
1969-06-01,9.3943439648669
1969-07-01,7.46200556693905
