"Date","CANMABMM301GYSAM"
1971-01-01,11.0009677503727
1971-02-01,9.97745354653121
1971-03-01,10.5942485414838
1971-04-01,11.2049972784531
1971-05-01,10.5459755411145
1971-06-01,10.0868946592815
1971-07-01,11.0820819805195
1971-08-01,11.7032183850559
1971-09-01,10.2788058228473
1971-10-01,12.0364218038637
1971-11-01,10.1355744455414
1971-12-01,9.72869606788574
1972-01-01,11.9465585899762
1972-02-01,11.8952800622099
1972-03-01,12.1889734372812
1972-04-01,14.2900428864441
1972-05-01,14.8768746528421
1972-06-01,16.5043389955687
1972-07-01,15.7194072111981
1972-08-01,12.6105352705456
1972-09-01,14.6612672274924
1972-10-01,15.1056539120502
1972-11-01,13.5210774881931
1972-12-01,15.7477398976146
1973-01-01,13.3174766886274
1973-02-01,15.2111193008318
1973-03-01,14.5784786950732
1973-04-01,13.9329050678087
1973-05-01,12.9261020227254
1973-06-01,13.155965847184
1973-07-01,15.4211969927186
1973-08-01,16.5043139437796
1973-09-01,16.5173954613749
1973-10-01,16.4112741636929
1973-11-01,20.903312788906
1973-12-01,21.4024918131517
1974-01-01,21.7438145478862
1974-02-01,22.5981574906778
1974-03-01,24.5283361478818
1974-04-01,24.5905454024737
1974-05-01,27.7706415471348
1974-06-01,26.3235294117647
1974-07-01,26.5438008616563
1974-08-01,28.3478943416832
1974-09-01,28.0704692366949
1974-10-01,25.7347999278724
1974-11-01,23.3141637328151
1974-12-01,21.1375685982699
1975-01-01,20.8110829696988
1975-02-01,19.3645539801106
1975-03-01,17.7255428046486
1975-04-01,16.3350334027728
1975-05-01,13.4561143846519
1975-06-01,14.8456122844947
1975-07-01,12.7023156529493
1975-08-01,12.4506428068123
1975-09-01,12.4823474031069
1975-10-01,13.4533649709265
1975-11-01,12.6020566349731
1975-12-01,14.2626790033401
1976-01-01,13.9412997903564
1976-02-01,14.7216427884435
1976-03-01,16.4587849136062
1976-04-01,18.7638159925903
1976-05-01,20.4935080918097
1976-06-01,19.528647970266
1976-07-01,20.2565332054663
1976-08-01,20.9157976874512
1976-09-01,18.9149287391597
1976-10-01,19.9515059583319
1976-11-01,21.241811319023
1976-12-01,20.0367358824452
1977-01-01,20.3389454783255
1977-02-01,19.5601284773259
1977-03-01,18.4220882124586
1977-04-01,17.2456820805041
1977-05-01,17.8700195083089
1977-06-01,16.4268911974639
1977-07-01,16.270260571383
1977-08-01,15.6287583233111
1977-09-01,17.420546860489
1977-10-01,16.3685657626242
1977-11-01,15.2964666250307
1977-12-01,15.0229528999029
1978-01-01,14.6457157067725
1978-02-01,14.2418723249249
1978-03-01,14.2594122718782
1978-04-01,15.0611064795927
1978-05-01,13.309879292566
1978-06-01,14.7369972771891
1978-07-01,14.565329218107
1978-08-01,14.4930109845506
1978-09-01,14.9642420054449
1978-10-01,14.9610188607793
1978-11-01,17.7950313107852
1978-12-01,17.759192712347
1979-01-01,18.627482486021
1979-02-01,19.5441972435013
1979-03-01,18.8105737260358
1979-04-01,18.3958192020719
1979-05-01,19.4619273035951
1979-06-01,19.8236054324085
1979-07-01,20.9393170644097
1979-08-01,20.4282253537771
1979-09-01,19.2748050142302
1979-10-01,19.4096332049097
1979-11-01,18.8510712419439
1979-12-01,18.9150650960942
1980-01-01,17.9434910401062
1980-02-01,18.1073169430608
1980-03-01,18.8995183656187
1980-04-01,18.4997591177198
1980-05-01,18.1842624126187
1980-06-01,18.0507988167546
1980-07-01,17.1963368603428
1980-08-01,15.9841771181503
1980-09-01,15.6433094722015
1980-10-01,15.5655907787893
1980-11-01,14.2893991710683
1980-12-01,14.2536885459569
1981-01-01,15.6632386464775
1981-02-01,16.4005600659432
1981-03-01,14.3212459450587
1981-04-01,13.547561230208
1981-05-01,12.0643707547476
1981-06-01,12.5786734770204
1981-07-01,12.7264375584078
1981-08-01,15.297327594412
1981-09-01,15.1175000525023
1981-10-01,13.6600225219381
1981-11-01,10.7670448716634
1981-12-01,10.9311227723274
1982-01-01,7.95160625722952
1982-02-01,5.04920672645523
1982-03-01,6.26408445562819
1982-04-01,6.11098477334198
1982-05-01,6.21631680450092
1982-06-01,4.71930482323964
1982-07-01,3.53809044284677
1982-08-01,2.23803933078955
1982-09-01,1.88085486769253
1982-10-01,2.29244283731464
1982-11-01,4.02691401130833
1982-12-01,2.50691286363947
1983-01-01,3.8174644052831
1983-02-01,4.50085649249011
1983-03-01,3.45261923628319
1983-04-01,2.66110976849804
1983-05-01,2.14969602096909
1983-06-01,1.46157088278881
1983-07-01,1.46386258872066
1983-08-01,1.13265269504055
1983-09-01,1.39758086898911
1983-10-01,1.2662634738557
1983-11-01,0.9811122536647
1983-12-01,1.49456037096486
1984-01-01,0.892584241790655
1984-02-01,0.65038064057191
1984-03-01,1.44599650233546
1984-04-01,2.38026498714151
1984-05-01,3.50906110230047
1984-06-01,4.81780255317628
1984-07-01,5.53868788871798
1984-08-01,5.10483337990624
1984-09-01,5.04264750030904
1984-10-01,5.97314903782583
1984-11-01,5.5848214876106
1984-12-01,6.58475082589444
1985-01-01,6.9905691856483
1985-02-01,7.70321464787248
1985-03-01,7.26614905883535
1985-04-01,7.32922057075426
1985-05-01,7.19508678605398
1985-06-01,6.46072682644122
1985-07-01,6.07135916998284
1985-08-01,6.51539065335369
1985-09-01,6.78392804606397
1985-10-01,6.28738032058694
1985-11-01,7.4333238698041
1985-12-01,6.67089823222226
1986-01-01,7.54864867083051
1986-02-01,7.4147438954306
1986-03-01,8.4905199772154
1986-04-01,9.01550550534367
1986-05-01,7.35774136691946
1986-06-01,7.24226958871209
1986-07-01,7.47182285236371
1986-08-01,7.82128438476868
1986-09-01,7.85567813721362
1986-10-01,8.66832843541992
1986-11-01,9.34944815793565
1986-12-01,10.3768846162763
1987-01-01,9.76415688279577
1987-02-01,10.8013553868279
1987-03-01,10.2982208754613
1987-04-01,10.1427512050426
1987-05-01,12.1340179583167
1987-06-01,12.921117655402
1987-07-01,12.80521472961
1987-08-01,12.1528466756326
1987-09-01,12.0362734007225
1987-10-01,11.4377590447348
1987-11-01,8.8638770621726
1987-12-01,8.10713360544981
1988-01-01,7.72688244557149
1988-02-01,6.70737345337611
1988-03-01,7.10045289485495
1988-04-01,7.26532123680799
1988-05-01,7.3154951091071
1988-06-01,8.06218102969563
1988-07-01,8.64503327792488
1988-08-01,10.1115607031109
1988-09-01,10.2103168269748
1988-10-01,9.9629684682647
1988-11-01,12.0727085162853
1988-12-01,11.83274453486
1989-01-01,12.485358132811
1989-02-01,12.4784574749754
1989-03-01,12.9670371534425
1989-04-01,12.4913302598255
1989-05-01,12.787076804505
1989-06-01,12.2125122733821
1989-07-01,11.7376527718144
1989-08-01,11.2605147034757
