"Date","LRIN24TTCAM156N"
1976-01-01,40.883389875607
1976-02-01,40.7197556549068
1976-03-01,40.0216536302974
1976-04-01,39.8310318965898
1976-05-01,36.286362335117
1976-06-01,31.3737991074373
1976-07-01,25.4855913789698
1976-08-01,28.2728248723735
1976-09-01,38.5197829131653
1976-10-01,38.6749147503716
1976-11-01,38.7094660989191
1976-12-01,38.6687900868275
1977-01-01,39.7445955369596
1977-02-01,39.2184608686187
1977-03-01,38.9445979161682
1977-04-01,38.6845135916212
1977-05-01,34.6731487108256
1977-06-01,31.1425287854804
1977-07-01,24.6759990480106
1977-08-01,26.8859260539793
1977-09-01,37.3097597305874
1977-10-01,37.334454941547
1977-11-01,37.6678232010861
1977-12-01,38.2824780895368
1978-01-01,39.8214477788534
1978-02-01,38.9571870701513
1978-03-01,37.8377217473476
1978-04-01,38.1309012875536
1978-05-01,33.8692734795378
1978-06-01,29.9875739137887
1978-07-01,23.5102948408202
1978-08-01,25.6473252435481
1978-09-01,36.2134119003395
1978-10-01,36.0573537883799
1978-11-01,36.0877724229112
1978-12-01,36.4407502131287
1979-01-01,37.6813137660014
1979-02-01,37.2517296434274
1979-03-01,36.3164389974041
1979-04-01,35.8368596763561
1979-05-01,32.0729452273162
1979-06-01,28.4521583956492
1979-07-01,22.6467096336499
1979-08-01,23.914563600534
1979-09-01,34.3033229557151
1979-10-01,33.4878208790976
1979-11-01,34.1398929757398
1979-12-01,34.7497040419415
1980-01-01,35.6463677471157
1980-02-01,35.8283348821492
1980-03-01,34.6218806739011
1980-04-01,34.5475265912544
1980-05-01,31.3053750738334
1980-06-01,25.1771105675972
1980-07-01,21.7287900153642
1980-08-01,23.11350532385
1980-09-01,33.3641890896851
1980-10-01,33.2765366654045
1980-11-01,34.0688697700835
1980-12-01,34.6088310158403
1981-01-01,35.1000483935447
1981-02-01,34.610203738003
1981-03-01,33.621052631579
1981-04-01,34.1399208154326
1981-05-01,29.6241678604534
1981-06-01,24.2675884163049
1981-07-01,20.5331199730492
1981-08-01,22.4554305221899
1981-09-01,32.7130016457779
1981-10-01,33.203793270957
1981-11-01,33.9352165087957
1981-12-01,34.7882225938234
1982-01-01,36.4044943820225
1982-02-01,36.3869953919008
1982-03-01,35.1002530246008
1982-04-01,35.5503512880562
1982-05-01,32.0017053933063
1982-06-01,27.4128800819952
1982-07-01,22.1966156669441
1982-08-01,25.620364631201
1982-09-01,35.3637394859063
1982-10-01,34.7435650142523
1982-11-01,35.6620093147039
1982-12-01,35.7133645703478
1983-01-01,37.0057713842708
1983-02-01,36.6166792534254
1983-03-01,35.1227524204703
1983-04-01,35.8939393939394
1983-05-01,31.2036434612882
1983-06-01,26.8762082672633
1983-07-01,21.7915571295109
1983-08-01,24.0084461665723
1983-09-01,34.4139705241127
1983-10-01,34.8558951965065
1983-11-01,35.303507390886
1983-12-01,35.5713222090834
1984-01-01,37.3258441757904
1984-02-01,36.3340587834422
1984-03-01,35.4088687304593
1984-04-01,35.3510842469833
1984-05-01,30.1173143627245
1984-06-01,27.0400035401363
1984-07-01,21.2170870518414
1984-08-01,23.7650555641816
1984-09-01,33.8406167381307
1984-10-01,34.0865074241446
1984-11-01,34.6369088760563
1984-12-01,35.2145074480202
1985-01-01,36.7805030883538
1985-02-01,36.267455674355
1985-03-01,34.4065018746773
1985-04-01,34.8097991136706
1985-05-01,30.0655656445035
1985-06-01,26.4250575438913
1985-07-01,20.8269352362027
1985-08-01,22.5122127736566
1985-09-01,33.8590170620624
1985-10-01,33.2879478975197
1985-11-01,33.548475069315
1985-12-01,33.9198324721735
1986-01-01,35.0476668339187
1986-02-01,34.544831524843
1986-03-01,33.7840929892001
1986-04-01,33.0184569528832
1986-05-01,28.7892706228183
1986-06-01,23.2394366197183
1986-07-01,19.0619888968234
1986-08-01,21.4069678849306
1986-09-01,33.1789766149572
1986-10-01,33.1623772945627
1986-11-01,33.6380340985742
1986-12-01,34.1873368146214
1987-01-01,35.1359566061116
1987-02-01,34.182943700612
1987-03-01,33.0709031515123
1987-04-01,33.6065573770492
1987-05-01,28.4854350597233
1987-06-01,23.7258847200852
1987-07-01,18.575631049535
1987-08-01,20.4669741785154
1987-09-01,32.680844976396
1987-10-01,31.652527183654
1987-11-01,32.0781833860305
1987-12-01,32.5289922927321
1988-01-01,34.017291621511
1988-02-01,33.9388815074284
1988-03-01,32.7126564807865
1988-04-01,33.3123013080302
1988-05-01,27.0526110867767
1988-06-01,24.8408730642605
1988-07-01,17.7803304330824
1988-08-01,20.5342482538905
1988-09-01,32.0700496143833
1988-10-01,31.7184846023189
1988-11-01,32.1062890133478
1988-12-01,32.7415246902896
1989-01-01,32.7031385684158
1989-02-01,32.8833196588847
1989-03-01,32.1110059289522
1989-04-01,32.481405680627
1989-05-01,26.8984492246123
1989-06-01,23.8518778342896
1989-07-01,17.1994981179423
1989-08-01,19.4528951801473
1989-09-01,32.1138109026816
1989-10-01,31.7138388577771
1989-11-01,32.0886283823046
1989-12-01,32.4916506426475
1990-01-01,33.3578363032623
1990-02-01,33.1184487703358
1990-03-01,33.3375679658519
1990-04-01,33.4579772079772
1990-05-01,28.4786925309302
1990-06-01,25.3624111487605
1990-07-01,18.7088878690531
1990-08-01,21.2439727530168
1990-09-01,33.0295138888889
1990-10-01,32.8206045430156
1990-11-01,33.7977401707654
1990-12-01,34.2635698572671
1991-01-01,35.8475595710373
1991-02-01,35.3483370458561
1991-03-01,35.0151103826256
1991-04-01,35.5971716964697
1991-05-01,29.6138768607958
1991-06-01,26.5894472490582
1991-07-01,19.5112569875378
1991-08-01,22.6981112707863
1991-09-01,35.1788603271616
1991-10-01,34.8938794388201
1991-11-01,35.8556520845114
1991-12-01,36.359663779143
1992-01-01,37.9776783418197
1992-02-01,37.68686478837
1992-03-01,36.6776485123031
1992-04-01,37.8440307922041
1992-05-01,32.1813921149538
1992-06-01,27.3614796115504
1992-07-01,22.0651110080874
1992-08-01,24.4251023613937
1992-09-01,37.0314109165808
1992-10-01,37.4002368570105
1992-11-01,37.4037743621431
1992-12-01,38.0561277033986
1993-01-01,40.4490331882901
1993-02-01,39.9618871034199
1993-03-01,38.2660418168709
1993-04-01,39.2666786826995
1993-05-01,34.1204037490988
1993-06-01,29.3290767725658
1993-07-01,23.4353680199779
1993-08-01,27.4210986974206
1993-09-01,38.4807454695222
1993-10-01,38.7587520593081
1993-11-01,38.3508392544537
1993-12-01,38.9995880959736
1994-01-01,40.7554262468138
1994-02-01,39.738407271042
1994-03-01,39.54589919168
1994-04-01,40.6171981571565
1994-05-01,33.6927154362762
1994-06-01,30.7385588969207
1994-07-01,24.3590073293044
1994-08-01,27.5809768637532
1994-09-01,38.4166559568179
1994-10-01,38.8609026421302
1994-11-01,38.7982214911717
1994-12-01,39.8833234817918
1995-01-01,40.9764872157266
1995-02-01,40.9434253121628
1995-03-01,40.0724339874653
1995-04-01,40.6034150725382
1995-05-01,34.6492466439077
1995-06-01,30.8872581721147
1995-07-01,24.5646431227719
1995-08-01,28.1645731863625
1995-09-01,40.2060270602706
1995-10-01,39.6592801332138
1995-11-01,40.791394544756
1995-12-01,40.5817139053179
1996-01-01,42.3466775877956
1996-02-01,41.1666879877191
1996-03-01,41.3815150120198
1996-04-01,41.4530023773614
1996-05-01,35.6898313745529
1996-06-01,32.2410930915592
1996-07-01,26.2500957194272
1996-08-01,29.1473184671123
1996-09-01,40.4172298589682
1996-10-01,40.6454737808142
1996-11-01,40.5983232678439
1996-12-01,41.7753438614366
1997-01-01,42.5644028103044
1997-02-01,42.4464458352414
1997-03-01,42.6159479251424
1997-04-01,42.7239469539149
1997-05-01,37.2137307672777
1997-06-01,32.061494748592
1997-07-01,27.242996577513
1997-08-01,29.3166789125643
1997-09-01,40.9346362209508
1997-10-01,41.308472689554
1997-11-01,41.4614412136536
1997-12-01,42.5033484117156
1998-01-01,43.6335168442851
1998-02-01,43.5082140964494
1998-03-01,43.1392328449298
1998-04-01,42.5190897406819
1998-05-01,36.7674834420408
1998-06-01,32.6758082777708
1998-07-01,26.7015311895004
1998-08-01,29.108040201005
1998-09-01,39.7299128994202
1998-10-01,40.3371040156513
1998-11-01,39.9423558897243
1998-12-01,40.2484223179405
1999-01-01,41.3224587826174
1999-02-01,41.3201039688094
1999-03-01,40.9452947491948
1999-04-01,39.9541044124616
1999-05-01,34.3458759033142
1999-06-01,31.6234849050499
1999-07-01,25.0192704577666
1999-08-01,28.9471723418523
1999-09-01,38.1702687278231
1999-10-01,38.5408661592999
1999-11-01,39.0529027144838
1999-12-01,39.255134867607
2000-01-01,41.1417128164557
2000-02-01,40.4722503519648
2000-03-01,40.089823314579
2000-04-01,39.7830374753452
2000-05-01,33.7133710908643
2000-06-01,31.7458365107869
2000-07-01,24.7057378056272
2000-08-01,27.1462229421293
2000-09-01,36.8301054179946
2000-10-01,36.8262519897147
2000-11-01,37.4128525648866
2000-12-01,37.5021381619138
2001-01-01,39.5329522692853
2001-02-01,39.5002684105217
2001-03-01,39.1996295483902
2001-04-01,38.5729235112312
2001-05-01,33.3868105690464
2001-06-01,31.4493809176985
2001-07-01,24.6514221974345
2001-08-01,27.1132646880678
2001-09-01,37.4379705163274
2001-10-01,37.7839053769683
2001-11-01,37.4818717973509
2001-12-01,37.9864247928694
2002-01-01,38.5070232176473
2002-02-01,38.5895518788288
2002-03-01,37.8566608829767
2002-04-01,37.7109564966175
2002-05-01,31.2830751467334
2002-06-01,29.5325081120058
2002-07-01,22.2078140383738
2002-08-01,23.9176346356917
2002-09-01,35.4199645032858
2002-10-01,35.4163670358119
2002-11-01,35.311309680665
2002-12-01,35.933534453862
2003-01-01,37.1617256478358
2003-02-01,36.5853658536585
2003-03-01,36.5478352289018
2003-04-01,36.2861644228015
2003-05-01,30.4231668336434
2003-06-01,27.7595081498427
2003-07-01,21.6906774616026
2003-08-01,23.9036809669974
2003-09-01,34.9473484038128
2003-10-01,35.3792071447234
2003-11-01,35.4393126691033
2003-12-01,35.8955507067641
2004-01-01,37.3776629777957
2004-02-01,37.5846394242152
2004-03-01,37.4325858643202
2004-04-01,36.9709572984852
2004-05-01,30.7568818168941
2004-06-01,28.2507721689105
2004-07-01,21.9592048238176
2004-08-01,25.3522783410572
2004-09-01,35.109157991211
2004-10-01,35.2130531752553
2004-11-01,35.5686909201792
2004-12-01,36.3393484883993
2005-01-01,38.2418354208124
2005-02-01,38.040453641997
2005-03-01,38.5405960945529
2005-04-01,38.4936652745048
2005-05-01,31.2488350419385
2005-06-01,29.8768994484909
2005-07-01,23.2734373183942
2005-08-01,26.1328814188876
2005-09-01,36.5493888721386
2005-10-01,36.0714616739271
2005-11-01,36.5200277842093
2005-12-01,36.6208587821581
2006-01-01,37.3139502634742
2006-02-01,37.183898755225
2006-03-01,36.4446085331241
2006-04-01,37.0066396163777
2006-05-01,30.1356299076611
2006-06-01,28.5326524509466
2006-07-01,21.9458937642218
2006-08-01,24.5802613748593
2006-09-01,35.2929023964742
2006-10-01,34.9965588437715
2006-11-01,35.0162791764112
2006-12-01,35.8015354646499
2007-01-01,36.5273164585958
2007-02-01,36.5056102587589
2007-03-01,35.9701526700085
2007-04-01,35.9115137373321
2007-05-01,29.2619352478507
2007-06-01,27.5643808696844
2007-07-01,21.1690832286791
2007-08-01,23.857879603852
2007-09-01,34.7025818812152
2007-10-01,34.1441174459161
2007-11-01,34.1452855124641
2007-12-01,34.4584899214212
2008-01-01,36.1015598314927
2008-02-01,35.4845318582258
2008-03-01,35.5987349548361
2008-04-01,34.664453187183
2008-05-01,29.053593345152
2008-06-01,26.6035250295267
2008-07-01,21.9644519101991
2008-08-01,23.9080616250312
2008-09-01,33.9774557165862
2008-10-01,33.9340768951759
2008-11-01,34.215655169288
2008-12-01,35.3134416275856
2009-01-01,37.4467699556039
2009-02-01,36.5884590995561
2009-03-01,36.5118174409128
2009-04-01,36.4278278187661
2009-05-01,29.7703879651623
2009-06-01,28.2920321967984
2009-07-01,23.4808939506926
2009-08-01,25.9266788642678
2009-09-01,37.173176789343
2009-10-01,37.4449836361584
2009-11-01,36.6623042556072
2009-12-01,37.174570229662
2010-01-01,38.2779544788072
2010-02-01,37.9998646728466
2010-03-01,37.529310966811
2010-04-01,36.968085106383
2010-05-01,31.10440228901
2010-06-01,29.2450068676679
2010-07-01,24.3783893251727
2010-08-01,26.9460000449812
2010-09-01,37.5053395984622
2010-10-01,37.5120800089898
2010-11-01,37.8704473453614
2010-12-01,37.7122832240094
2011-01-01,38.6707695072099
2011-02-01,38.3553030473154
2011-03-01,38.0113151632167
2011-04-01,37.8271017550159
2011-05-01,31.1661506707946
2011-06-01,29.4434228820021
2011-07-01,23.7317013024862
2011-08-01,26.8407486271433
2011-09-01,36.6038412406714
2011-10-01,36.8266559110872
2011-11-01,37.0773677488741
2011-12-01,38.1885794932682
2012-01-01,39.6016757398571
2012-02-01,39.4891900974572
2012-03-01,38.8615081320848
2012-04-01,37.5307978318326
2012-05-01,31.734300815193
2012-06-01,30.4941671704619
2012-07-01,25.4757959786843
2012-08-01,27.0636449142294
2012-09-01,37.0573610768921
2012-10-01,37.1855469187518
2012-11-01,37.5215647614993
2012-12-01,37.558822211267
2013-01-01,38.641612664529
2013-02-01,38.0032747908396
2013-03-01,37.7591312931885
2013-04-01,37.4528725314183
2013-05-01,31.1920633851817
2013-06-01,29.4841287657702
2013-07-01,25.2509600485077
2013-08-01,26.9743198004898
2013-09-01,37.689696261157
2013-10-01,37.2500506084257
2013-11-01,38.1352117747671
2013-12-01,38.4435236894253
2014-01-01,39.7200685178507
2014-02-01,39.093759162776
2014-03-01,38.3868929409641
2014-04-01,38.5695896659967
2014-05-01,31.4254078727347
2014-06-01,29.5632901372775
2014-07-01,25.0418570976062
2014-08-01,26.9606955261728
2014-09-01,36.123827222046
2014-10-01,36.6355945657844
2014-11-01,36.9237055365128
2014-12-01,37.0578211973191
2015-01-01,38.651409331847
2015-02-01,37.8282954830186
2015-03-01,37.4484095314103
2015-04-01,37.6029945449981
2015-05-01,30.8690487069359
2015-06-01,29.8351133167151
2015-07-01,25.1247425040055
2015-08-01,26.625890545896
2015-09-01,36.828949480588
2015-10-01,36.7354432994423
2015-11-01,38.3291988239618
2015-12-01,38.3464349744863
2016-01-01,39.6379195325619
2016-02-01,38.8896561248446
2016-03-01,38.3605802440709
2016-04-01,38.2096220722692
2016-05-01,32.1891773595337
2016-06-01,30.7378654196134
2016-07-01,26.1364944182299
2016-08-01,28.2643183960637
2016-09-01,37.4747289101268
2016-10-01,36.9530281463795
2016-11-01,37.7070619006103
2016-12-01,38.1018985600294
2017-01-01,38.2800329881792
2017-02-01,38.7212709458841
2017-03-01,37.841361328393
2017-04-01,38.51550538175
2017-05-01,30.9028649697523
2017-06-01,29.5052802043656
2017-07-01,25.5446672743847
2017-08-01,28.1409322651129
2017-09-01,38.1795857113622
2017-10-01,36.9115776081425
2017-11-01,36.7670760220643
2017-12-01,37.4370605579496
2018-01-01,38.9588619064879
2018-02-01,39.0475759359015
2018-03-01,38.1879437434993
2018-04-01,38.3536585365854
2018-05-01,31.7539822210189
2018-06-01,29.6848938376234
2018-07-01,25.5233421870076
2018-08-01,27.4094895435125
2018-09-01,38.0234543493889
2018-10-01,38.0364517866762
2018-11-01,38.2695283590123
2018-12-01,38.7468345920265
2019-01-01,38.6432329564536
2019-02-01,38.2207504530911
2019-03-01,37.7177096608313
2019-04-01,36.7802742663153
2019-05-01,31.0007809885083
2019-06-01,29.238279943824
2019-07-01,25.0278433643694
2019-08-01,26.0767894525856
2019-09-01,36.644621105841
2019-10-01,36.8531219381847
2019-11-01,36.9468878744015
2019-12-01,37.6999153561723
2020-01-01,39.2944689575255
2020-02-01,38.3202567760342
2020-03-01,43.8156398421299
2020-04-01,50.4060506001517
2020-05-01,40.7103154229078
2020-06-01,31.7305759653394
2020-07-01,26.8644048868738
2020-08-01,27.6574363555159
2020-09-01,37.3249972088869
2020-10-01,38.1603036392052
2020-11-01,39.0069655295589
2020-12-01,40.2394888521514
2021-01-01,42.5507648269076
2021-02-01,40.9900635574255
2021-03-01,39.5076936860259
2021-04-01,40.453292084202
2021-05-01,34.9729596301865
2021-06-01,30.08696433788
2021-07-01,25.6979723958099
2021-08-01,27.3467185286777
2021-09-01,36.4619396609865
2021-10-01,37.525003933203
2021-11-01,37.0972091141971
2021-12-01,37.0142552475025
2022-01-01,39.5059235325794
2022-02-01,37.6600659325873
2022-03-01,37.6185033281786
2022-04-01,37.3543906810036
2022-05-01,30.8661875657644
2022-06-01,29.556793520818
2022-07-01,25.6907806491997
2022-08-01,28.0234868611998
2022-09-01,38.150327671526
2022-10-01,37.261359085043
2022-11-01,37.7130413527987
2022-12-01,37.2893383005145
2023-01-01,37.973256713449
2023-02-01,37.8011417487712
2023-03-01,37.4755789704752
2023-04-01,37.6560894001356
2023-05-01,31.8892323768886
2023-06-01,29.641347925019
2023-07-01,25.4508196721311
2023-08-01,27.6329331046312
2023-09-01,38.2359840487919
2023-10-01,38.0888832401288
2023-11-01,38.9265143363504
