"Date","CANSPASTT01GYM"
1966-01-01,1.81384512979812
1966-02-01,-0.249596077775926
1966-03-01,-0.731838927985249
1966-04-01,-2.19915282136822
1966-05-01,-5.21059057759787
1966-06-01,1.16161019950418
1966-07-01,0.518833043104888
1966-08-01,-9.14404135425884
1966-09-01,-12.8546566214019
1966-10-01,-12.709538059987
1966-11-01,-10.7658465991317
1966-12-01,-10.3990285312209
1967-01-01,-8.0969763007355
1967-02-01,-4.89047262653455
1967-03-01,-0.348799021550794
1967-04-01,0.777585781288559
1967-05-01,0.329565762294888
1967-06-01,3.4973277008892
1967-07-01,8.62394247540849
1967-08-01,15.923011866014
1967-09-01,21.2045565030022
1967-10-01,11.9553029424274
1967-11-01,15.5599667860294
1967-12-01,13.8934275689985
1968-01-01,3.5782035473774
1968-02-01,-1.89093642460332
1968-03-01,-7.40496619126087
1968-04-01,-1.18911095028669
1968-05-01,1.6771148997201
1968-06-01,4.338658939464
1968-07-01,0.512316347151658
1968-08-01,4.34537495578351
1968-09-01,7.22059620596209
1968-10-01,15.578196051344
1968-11-01,16.9385532564641
1968-12-01,18.202846975089
1969-01-01,24.8620681760949
1969-02-01,24.3843750374104
1969-03-01,31.5872801580775
1969-04-01,24.2250442268471
1969-05-01,28.6617827728989
1969-06-01,8.98648137542009
1969-07-01,3.32666768100506
1969-08-01,5.78208591556756
1969-09-01,0.270950652606872
1969-10-01,0.171319860155164
1969-11-01,-0.988901263489381
1969-12-01,-4.05596116212554
1970-01-01,-10.1382446233109
1970-02-01,-3.13949683355469
1970-03-01,-6.16512460826742
1970-04-01,-16.7570705513125
1970-05-01,-26.774473051351
1970-06-01,-19.6093401417877
1970-07-01,-10.8303970549566
1970-08-01,-12.8729231970997
1970-09-01,-8.32837596668648
1970-10-01,-12.1329634380376
1970-11-01,-10.5763822896263
1970-12-01,-7.08296968924368
1971-01-01,-0.520286055313537
1971-02-01,-3.16971383147853
1971-03-01,-0.529789475776773
1971-04-01,10.8181144575688
1971-05-01,17.4883181801717
1971-06-01,21.7161252127581
1971-07-01,16.0076906744674
1971-08-01,12.2231290014828
1971-09-01,5.80516723677118
1971-10-01,-0.255751581472712
1971-11-01,-3.97423524436397
1971-12-01,4.53806699453322
1972-01-01,10.6437090439223
1972-02-01,14.4063622370446
1972-03-01,8.69265436231549
1972-04-01,8.07472959685345
1972-05-01,16.0690611993217
1972-06-01,11.900491462735
1972-07-01,14.8827136015618
1972-08-01,21.8122970716868
1972-09-01,21.3592939488758
1972-10-01,28.9683575180676
1972-11-01,34.0131445219866
1972-12-01,23.8294263734933
1973-01-01,15.5618581544507
1973-02-01,12.1213752029348
1973-03-01,13.9208619865407
1973-04-01,9.01357449596043
1973-05-01,2.12323248421743
1973-06-01,4.04875530884097
1973-07-01,8.54442143274391
1973-08-01,0.564202171043224
1973-09-01,7.10443363256355
1973-10-01,16.0564421063744
1973-11-01,-0.351382779715868
1973-12-01,-3.16326696994896
1974-01-01,-4.04067948861903
1974-02-01,-0.659984160380138
1974-03-01,-1.95780944848847
1974-04-01,-8.20153731878917
1974-05-01,-10.5471696477341
1974-06-01,-12.1644908616188
1974-07-01,-13.8160469667319
1974-08-01,-23.0869565217391
1974-09-01,-32.2453973991906
1974-10-01,-32.10511953671
1974-11-01,-28.0888234945923
1974-12-01,-29.6654262573877
1975-01-01,-18.1237671759554
1975-02-01,-18.9606854676352
1975-03-01,-18.5433952324509
1975-04-01,-8.30878609353409
1975-05-01,-0.100800589295743
1975-06-01,4.56387542978309
1975-07-01,-0.500491976990621
1975-08-01,12.9386441709788
1975-09-01,15.2480553358751
1975-10-01,3.93207623002979
1975-11-01,15.335136406397
1975-12-01,14.1389959541308
1976-01-01,6.10759493670887
1976-02-01,6.76219530372739
1976-03-01,6.51677445432497
1976-04-01,6.59276372542217
1976-05-01,4.38730959542057
1976-06-01,0.0246377772934431
1976-07-01,-0.152138978957277
1976-08-01,0.904803157185472
1976-09-01,5.36989051281786
1976-10-01,6.29692887757406
1976-11-01,-6.18978191494784
1976-12-01,6.08050003146171
1977-01-01,-4.12052759685597
1977-02-01,-6.09281632197174
1977-03-01,-3.03389653634887
1977-04-01,-7.46311696526578
1977-05-01,-8.8045579596996
1977-06-01,-2.30306475297239
1977-07-01,-1.57513308636567
1977-08-01,-4.29266431365067
1977-09-01,-2.79257387247277
1977-10-01,-1.9220857965742
1977-11-01,10.5836322138898
1977-12-01,4.7522540335337
1978-01-01,0.184627734296608
1978-02-01,-0.321135471593418
1978-03-01,4.02598546144739
1978-04-01,8.71641250917282
1978-05-01,15.0399005289495
1978-06-01,9.20445289166442
1978-07-01,15.5060811006937
1978-08-01,22.8157081630619
1978-09-01,28.4570080094393
1978-10-01,25.275880189175
1978-11-01,24.7985218382671
1978-12-01,23.53834973905
1979-01-01,35.7517727655142
1979-02-01,37.7535597804471
1979-03-01,37.9126460132047
1979-04-01,37.245492371706
1979-05-01,34.6318083560722
1979-06-01,43.7104851886055
1979-07-01,30.5170926209803
1979-08-01,37.5820679916573
1979-09-01,36.3699344573662
1979-10-01,29.8912685879721
1979-11-01,33.849425106316
1979-12-01,38.5156608097785
1980-01-01,49.601593625498
1980-02-01,58.2678870474101
1980-03-01,22.5870687479967
1980-04-01,25.9797481658144
1980-05-01,29.7472477577369
1980-06-01,27.3688373156369
1980-07-01,41.0294589564213
1980-08-01,30.8328909337581
1980-09-01,29.0058165752416
1980-10-01,41.8471825590305
1980-11-01,41.3392405361198
1980-12-01,25.1234026594307
1981-01-01,9.81210238200914
1981-02-01,-0.595645312827796
1981-03-01,29.790051068659
1981-04-01,23.3431197959282
1981-05-01,20.2608876468888
1981-06-01,14.5428966454023
1981-07-01,2.57215411080468
1981-08-01,-1.86202947687345
1981-09-01,-16.6643068264278
1981-10-01,-17.7456866727675
1981-11-01,-16.2407429763178
1981-12-01,-13.8608013399744
1982-01-01,-19.7493106266785
1982-02-01,-23.3161430039642
1982-03-01,-31.9427537846966
1982-04-01,-32.8759164596367
1982-05-01,-35.7427821965064
1982-06-01,-42.1124631002952
1982-07-01,-37.3574692754781
1982-08-01,-25.8826393961529
1982-09-01,-14.9414363232842
1982-10-01,-3.72187428769903
1982-11-01,-8.63679060081807
1982-12-01,0.196495824463737
1983-01-01,13.6861957233436
1983-02-01,25.0714995153589
1983-03-01,35.7865766486337
1983-04-01,51.1985117913407
1983-05-01,58.8686600861073
1983-06-01,79.0291191103307
1983-07-01,75.4812663786387
1983-08-01,53.9118091885057
1983-09-01,56.0277401514348
1983-10-01,33.0905729295845
1983-11-01,38.2187987880173
1983-12-01,30.3496282072234
1984-01-01,21.5316987206309
1984-02-01,15.7608461659898
1984-03-01,10.4839382948526
1984-04-01,-0.746322854054768
1984-05-01,-7.8863115278954
1984-06-01,-9.23713817496739
1984-07-01,-13.6271906103438
1984-08-01,-3.79688211059608
1984-09-01,-4.27791869033996
1984-10-01,-0.331204364104556
1984-11-01,-6.78305633065579
1984-12-01,-5.95607969126492
1985-01-01,5.11041443893587
1985-02-01,7.23811176818207
1985-03-01,9.68515175685321
1985-04-01,13.4276515705837
1985-05-01,22.7182419553762
1985-06-01,22.1329707241078
1985-07-01,29.8417282323749
1985-08-01,18.049572799846
1985-09-01,10.0140012120452
1985-10-01,13.6652983520733
1985-11-01,20.6304305605985
1985-12-01,20.8417175971637
1986-01-01,9.55318779984972
1986-02-01,10.0521005942242
1986-03-01,16.6276920250611
1986-04-01,16.8321753418004
1986-05-01,14.09416330752
1986-06-01,13.7511520737327
1986-07-01,5.64061037932772
1986-08-01,7.38374031021496
1986-09-01,13.1845379428246
1986-10-01,13.610159860029
1986-11-01,6.63661372402159
1986-12-01,5.70847410880508
1987-01-01,17.7944818076934
1987-02-01,22.5188474103851
1987-03-01,22.7158168321705
1987-04-01,20.7168817333519
1987-05-01,18.0421336527898
1987-06-01,21.2182790471561
1987-07-01,37.3048345501187
1987-08-01,31.8803249455122
1987-09-01,30.9827811902124
1987-10-01,-0.645630476917552
1987-11-01,-2.24694761717211
1987-12-01,3.06146410191185
1988-01-01,-8.70836257222629
1988-02-01,-8.40542680190802
1988-03-01,-11.3834313418746
1988-04-01,-10.1424904620716
1988-05-01,-11.8315225059969
1988-06-01,-7.98649266481115
1988-07-01,-16.2174500973861
1988-08-01,-17.7228565705128
1988-09-01,-15.8534429077714
1988-10-01,12.4616215177841
1988-11-01,10.6213528341291
1988-12-01,7.27646714450719
1989-01-01,18.298323313337
1989-02-01,11.4605142862492
1989-03-01,7.97968489252486
1989-04-01,8.62574368893665
1989-05-01,14.1024615138403
1989-06-01,9.28176249753013
1989-07-01,17.5930560038854
1989-08-01,22.0456385316298
1989-09-01,20.0806404950498
1989-10-01,15.4079492978984
1989-11-01,19.6717131861061
1989-12-01,17.1032952899566
1990-01-01,2.4293266678464
1990-02-01,3.21041846298557
1990-03-01,1.71537803712462
1990-04-01,-7.90688699918684
1990-05-01,-3.38373648663229
1990-06-01,-5.76748712412686
1990-07-01,-10.3153017024277
1990-08-01,-16.5552840257344
1990-09-01,-19.8752250767163
1990-10-01,-21.3703524127899
1990-11-01,-20.0796388353454
1990-12-01,-17.9603958899589
1991-01-01,-11.6479956809286
1991-02-01,-6.08739286101769
1991-03-01,-3.95373117925047
1991-04-01,3.82819515115235
1991-05-01,-0.999165268468084
1991-06-01,-2.20598194130925
1991-07-01,-0.605413905425138
1991-08-01,5.12775304067179
1991-09-01,7.23175286446793
1991-10-01,14.1013741131875
1991-11-01,9.43829139030815
1991-12-01,7.8469663473348
1992-01-01,9.87228842040941
1992-02-01,3.45341485745315
1992-03-01,-2.39036530594731
1992-04-01,-3.26731817002508
1992-05-01,-4.46308724832215
1992-06-01,-2.25401203755534
1992-07-01,-2.71835553898136
1992-08-01,-3.26815221624326
1992-09-01,-2.65652856653718
1992-10-01,-5.10956379275037
1992-11-01,-4.80439378166223
1992-12-01,-4.61000580806067
1993-01-01,-8.08232205821832
1993-02-01,-3.63629764876018
1993-03-01,5.57714513472485
1993-04-01,12.9292875108775
1993-05-01,14.6033123470674
1993-06-01,17.0815007232045
1993-07-01,15.2119114136527
1993-08-01,21.5882242309546
1993-09-01,21.0053125037903
1993-10-01,27.5595602076664
1993-11-01,27.3355610860142
1993-12-01,28.980969663686
1994-01-01,37.7973480322012
1994-02-01,28.1644643638334
1994-03-01,20.1857629828672
1994-04-01,12.6064479694728
1994-05-01,11.4377182770664
1994-06-01,1.48448077209136
1994-07-01,5.33722521759517
1994-08-01,5.12259670577998
1994-09-01,9.110637220876
1994-10-01,0.848540960724143
1994-11-01,-2.07645070462969
1994-12-01,-2.49500743966696
1995-01-01,-11.7977540423944
1995-02-01,-6.75951209808672
1995-03-01,-0.369778410114531
1995-04-01,0.289422373872789
1995-05-01,2.81665075795569
1995-06-01,12.468790758338
1995-07-01,10.4351072154143
1995-08-01,3.84412001379471
1995-09-01,4.03221731761202
1995-10-01,3.90316078897393
1995-11-01,13.8703428193121
1995-12-01,11.864648128327
1996-01-01,23.6703107420572
1996-02-01,19.6108426812386
1996-03-01,15.2359624537221
1996-04-01,20.2595181178978
1996-05-01,17.9326715580492
1996-06-01,11.4182211766785
1996-07-01,6.805993434524
1996-08-01,13.875838554697
1996-09-01,16.8071085600751
1996-10-01,25.5577283613954
1996-11-01,29.0804045327578
1996-12-01,25.7447693241173
1997-01-01,22.9680200787774
1997-02-01,24.8112985738956
1997-03-01,17.6910093485394
1997-04-01,16.1306682055856
1997-05-01,21.6476059774322
1997-06-01,27.6298703229733
1997-07-01,39.5307507379569
1997-08-01,28.5482644849838
1997-09-01,33.0587196918582
1997-10-01,22.2107515512197
1997-11-01,8.24559099967256
1997-12-01,13.0319907272276
1998-01-01,9.66711296030168
1998-02-01,15.1782118405155
1998-03-01,29.2002693915784
1998-04-01,28.2493646084834
1998-05-01,18.9225523807136
1998-06-01,14.4328599788124
1998-07-01,0.781513533633444
1998-08-01,-16.3507915405662
1998-09-01,-20.2565825264231
1998-10-01,-9.26697806020145
1998-11-01,-2.59351613289564
1998-12-01,-3.1868335263843
1999-01-01,0.438195874750009
1999-02-01,-10.9947282266172
1999-03-01,-12.710326122908
1999-04-01,-8.48389887005722
1999-05-01,-9.85509461407314
1999-06-01,-4.84356356617244
1999-07-01,2.15828479837493
1999-08-01,26.0382482538408
1999-09-01,23.9325130207406
1999-10-01,16.8797154767504
1999-11-01,18.5905448882149
1999-12-01,29.7229083216928
2000-01-01,25.6331766118438
2000-02-01,45.5156201239092
2000-03-01,45.2418158201458
2000-04-01,30.2454844825866
2000-05-01,35.8769622029291
2000-06-01,41.9794666815025
2000-07-01,49.2035763158749
2000-08-01,56.796125557862
2000-09-01,55.4382757570009
2000-10-01,39.771671751959
2000-11-01,22.2351303894737
2000-12-01,7.15863913237259
2001-01-01,5.89457050396476
2001-02-01,-5.44603443302
2001-03-01,-17.9452662335968
2001-04-01,-14.6029094833484
2001-05-01,-12.3729216484177
2001-06-01,-20.592573390965
2001-07-01,-27.5487806609466
2001-08-01,-30.4439357509085
2001-09-01,-35.487694822727
2001-10-01,-31.7716970974567
2001-11-01,-20.7809239421794
2001-12-01,-16.2978063588752
2002-01-01,-14.3493966214375
2002-02-01,-13.2234896979856
2002-03-01,-0.00953822283831414
2002-04-01,-0.449362740574403
2002-05-01,-5.9398319950799
2002-06-01,-7.48610392354597
2002-07-01,-12.2586738919706
2002-08-01,-13.2394162408171
2002-09-01,-8.80380909791915
2002-10-01,-11.1426469801917
2002-11-01,-11.4273007175007
2002-12-01,-12.4756182884038
2003-01-01,-12.4337689401596
2003-02-01,-13.475022986203
2003-03-01,-18.9248761502604
2003-04-01,-16.4931570341569
2003-05-01,-12.1759467106568
2003-06-01,-3.87900969136966
2003-07-01,6.12769366147378
2003-08-01,11.7566438697803
2003-09-01,18.938224727083
2003-10-01,24.6404153032481
2003-11-01,21.1786694521374
2003-12-01,21.8826218935225
2004-01-01,26.0776972588826
2004-02-01,33.1069539216438
2004-03-01,35.1663918699926
2004-04-01,33.3909954579514
2004-05-01,22.8399134538797
2004-06-01,19.9791122418199
2004-07-01,18.2283964993308
2004-08-01,12.4117703716667
2004-09-01,12.2213662485316
2004-10-01,14.7439142779599
2004-11-01,14.255239420444
2004-12-01,13.5007260391552
2005-01-01,7.43363918996815
2005-02-01,9.78357412013268
2005-03-01,12.4631211946064
2005-04-01,9.51291173417849
2005-05-01,14.5765840746933
2005-06-01,16.9350037594074
2005-07-01,21.4071099529373
2005-08-01,27.4984884707427
2005-09-01,28.4785242699241
2005-10-01,19.3286398697262
2005-11-01,20.2942335331754
2005-12-01,22.1284806088377
2006-01-01,28.0297432920367
2006-02-01,23.5096287031052
2006-03-01,23.5486677351342
2006-04-01,29.7004916167626
2006-05-01,25.7124425500644
2006-06-01,15.018909410284
2006-07-01,13.9321965976122
2006-08-01,13.8762054043003
2006-09-01,8.03075377731832
2006-10-01,13.951671080506
2006-11-01,15.5915044083095
2006-12-01,15.0649946502404
2007-01-01,9.52603415686878
2007-02-01,12.2005697405412
2007-03-01,8.80691428891231
2007-04-01,10.0973721085789
2007-05-01,17.052153471313
2007-06-01,22.8714952570571
2007-07-01,21.6799096809838
2007-08-01,11.5277871286758
2007-09-01,17.5298601985335
2007-10-01,18.8891016790257
2007-11-01,10.5957578006702
2007-12-01,6.48251553283585
2008-01-01,3.83086726513022
2008-02-01,1.06168944996747
2008-03-01,1.51181438453809
2008-04-01,2.67151029579151
2008-05-01,4.97154321040803
2008-06-01,5.62500134553958
2008-07-01,-3.69356939049899
2008-08-01,-0.353261294859153
2008-09-01,-9.69600288730487
2008-10-01,-31.4633305665368
2008-11-01,-34.1728433162986
2008-12-01,-38.1360834875919
2009-01-01,-32.8430376783577
2009-02-01,-36.6903882060642
2009-03-01,-37.1242531951902
2009-04-01,-33.6060469720147
2009-05-01,-31.5197063527868
2009-06-01,-29.5301849271372
2009-07-01,-24.6221546755454
2009-08-01,-19.1128482778789
2009-09-01,-10.1214260992175
2009-10-01,15.9575134117667
2009-11-01,26.1870404955488
2009-12-01,37.0825703041043
2010-01-01,31.0968204777604
2010-02-01,35.5619121784031
2010-03-01,43.9337700233099
2010-04-01,31.8106462682764
2010-05-01,17.8059056568179
2010-06-01,12.609365916302
2010-07-01,12.1420343849003
2010-08-01,8.44108531145748
2010-09-01,8.17048713787047
2010-10-01,11.2387923633177
2010-11-01,12.5413709615939
2010-12-01,14.5706701347445
2011-01-01,14.8946061507979
2011-02-01,21.515599136757
2011-03-01,16.4300385902928
2011-04-01,14.8558464665542
2011-05-01,15.4183633526006
2011-06-01,12.3794431074205
2011-07-01,15.1461429671322
2011-08-01,5.79636864696542
2011-09-01,-0.0920006314252488
2011-10-01,-5.25976159842521
2011-11-01,-6.26891563713432
2011-12-01,-10.6747641475703
2012-01-01,-8.06657031345651
2012-02-01,-9.84799173502656
2012-03-01,-10.5424004225975
2012-04-01,-13.098562397451
2012-05-01,-14.6368857802287
2012-06-01,-12.4214256927605
2012-07-01,-12.5600300253546
2012-08-01,-4.01268572211499
2012-09-01,0.962822699902976
2012-10-01,3.64790628572007
2012-11-01,1.03920226481299
2012-12-01,3.6341281926606
2013-01-01,2.79310056412577
2013-02-01,1.48419220544076
2013-03-01,2.50288430217538
2013-04-01,1.36196935857392
2013-05-01,8.23877952925192
2013-06-01,6.31342611037556
2013-07-01,7.21602130485346
2013-08-01,5.97870487843174
2013-09-01,4.42016599871055
2013-10-01,5.74774859454282
2013-11-01,10.1363294796262
2013-12-01,8.59909643256747
2014-01-01,8.4120743305534
2014-02-01,9.6940746697156
2014-03-01,11.7828143124833
2014-04-01,17.4327352437077
2014-05-01,16.2390466482287
2014-06-01,22.4121072574977
2014-07-01,22.4527093920134
2014-08-01,21.861031134971
2014-09-01,19.9420501175936
2014-10-01,10.7286912705394
2014-11-01,10.6649109291673
2014-12-01,7.48212524793287
2015-01-01,5.43041686341034
2015-02-01,8.52983433996925
2015-03-01,4.48297955025258
2015-04-01,5.84100243435684
2015-05-01,3.39085578285509
2015-06-01,-0.832859307603826
2015-07-01,-5.38242104118321
2015-08-01,-8.76954024034724
2015-09-01,-12.2884758809465
2015-10-01,-4.76849862324724
2015-11-01,-9.44750538963194
2015-12-01,-8.51728005461626
2016-01-01,-14.3536245186154
2016-02-01,-16.7543286830909
2016-03-01,-10.3241747857801
2016-04-01,-10.7053961994836
2016-05-01,-8.40501853722517
2016-06-01,-5.34830691208022
2016-07-01,-0.0942422878509898
2016-08-01,4.59164366604595
2016-09-01,8.63415897305388
2016-10-01,6.89847612085523
2016-11-01,10.4120248596005
2016-12-01,16.2130570427968
2017-01-01,24.9002977751596
2017-02-01,24.00221545015
2017-03-01,15.9495704746638
2017-04-01,14.5531799550927
2017-05-01,11.7694398031029
2017-06-01,9.01823329848658
2017-07-01,5.03892114508773
2017-08-01,2.99035058671866
2017-09-01,4.36251947400882
2017-10-01,7.54948871349398
2017-11-01,8.16621598281461
2017-12-01,5.49459478231698
2018-01-01,5.1182618403982
2018-02-01,-1.39255510506626
2018-03-01,-0.196387172121402
2018-04-01,-1.64034965987526
2018-05-01,3.14744020251072
2018-06-01,6.1691887421761
2018-07-01,8.38428495074201
2018-08-01,8.0765866909421
2018-09-01,5.57871576252418
2018-10-01,-2.26533084979771
2018-11-01,-5.5407486506935
2018-12-01,-10.0991818491253
2019-01-01,-7.79762380375791
2019-02-01,2.4679037722302
2019-03-01,4.09918113246538
2019-04-01,7.12887367761979
2019-05-01,2.17517060038817
2019-06-01,0.426868472459348
2019-07-01,0.509755240774557
2019-08-01,-0.562369653218646
2019-09-01,3.34288549738509
2019-10-01,6.08331307006606
2019-11-01,11.766970417327
2019-12-01,17.6922683638966
2020-01-01,15.7794287733192
2020-02-01,11.0374284745797
2020-03-01,-14.6556200390209
2020-04-01,-14.5723153562026
2020-05-01,-8.75723938815377
2020-06-01,-5.15695081001041
2020-07-01,-3.54570707590767
2020-08-01,1.97089943832814
2020-09-01,-2.62611745850468
2020-10-01,-0.986296459537704
2020-11-01,-1.07757360130784
2020-12-01,2.90809485679666
2021-01-01,2.55421856008677
2021-02-01,4.00236703106186
2021-03-01,35.6248723389254
2021-04-01,36.125548814277
2021-05-01,30.5931951848136
2021-06-01,29.9025636785506
2021-07-01,26.6355143121436
2021-08-01,23.484833849698
2021-09-01,26.4329546616533
2021-10-01,27.8189878093831
2021-11-01,28.043610693041
2021-12-01,19.4792326254
2022-01-01,18.1369601527082
2022-02-01,16.2128934497735
2022-03-01,15.9082199732127
2022-04-01,12.7266350604047
2022-05-01,4.85727302832533
2022-06-01,-1.81352019834848
2022-07-01,-6.14352377599143
2022-08-01,-2.86848920075464
2022-09-01,-6.70507501808764
2022-10-01,-9.15061203177594
2022-11-01,-7.12884070280903
2022-12-01,-5.76540290356603
2023-01-01,-3.92167951541325
2023-02-01,-3.25877567484529
2023-03-01,-8.20437745592627
2023-04-01,-5.2336003792719
2023-05-01,-0.685285199575709
2023-06-01,0.606674175603806
2023-07-01,7.11216689456655
2023-08-01,1.14652105176533
2023-09-01,5.00103661685856
2023-10-01,1.833817056243
2023-11-01,-0.0645882249538467
