"Date","CANLOLITONOSTSAM"
1966-07-01,99.8925427901444
1966-08-01,99.6865494888456
1966-09-01,99.5251947720199
1966-10-01,99.4123271404505
1966-11-01,99.3363820709327
1966-12-01,99.2946335103086
1967-01-01,99.2829031159428
1967-02-01,99.2987378130021
1967-03-01,99.3369790257965
1967-04-01,99.3987038562777
1967-05-01,99.4828031941954
1967-06-01,99.596301495052
1967-07-01,99.7279500078558
1967-08-01,99.8575487241328
1967-09-01,99.9583180345716
1967-10-01,100.012219530327
1967-11-01,100.024288101937
1967-12-01,100.00132770853
1968-01-01,99.9463117242683
1968-02-01,99.8887176794181
1968-03-01,99.8727559154529
1968-04-01,99.9200676781325
1968-05-01,100.011656729134
1968-06-01,100.145412013006
1968-07-01,100.322183682658
1968-08-01,100.53118045567
1968-09-01,100.75421989815
1968-10-01,100.96725148322
1968-11-01,101.141039324824
1968-12-01,101.256878699867
1969-01-01,101.315085636075
1969-02-01,101.303685627897
1969-03-01,101.220671706862
1969-04-01,101.061926622581
1969-05-01,100.840127128303
1969-06-01,100.563597582476
1969-07-01,100.274809229831
1969-08-01,100.00956889447
1969-09-01,99.7697101787612
1969-10-01,99.5422483055158
1969-11-01,99.306368494961
1969-12-01,99.0566809247406
1970-01-01,98.8011342152454
1970-02-01,98.5580926951977
1970-03-01,98.3243633670254
1970-04-01,98.1133648712627
1970-05-01,97.9453501004436
1970-06-01,97.8287945532449
1970-07-01,97.7514909838414
1970-08-01,97.7230079297667
1970-09-01,97.7532491099274
1970-10-01,97.8789589544657
1970-11-01,98.1395573401965
1970-12-01,98.5194905489086
1971-01-01,98.9625872234561
1971-02-01,99.4115029556158
1971-03-01,99.8104718197729
1971-04-01,100.14291099601
1971-05-01,100.401046185129
1971-06-01,100.589848057654
1971-07-01,100.718710015068
1971-08-01,100.798147827683
1971-09-01,100.845060968476
1971-10-01,100.8925179842
1971-11-01,100.984066614996
1971-12-01,101.130747336495
1972-01-01,101.301134138661
1972-02-01,101.457153397993
1972-03-01,101.588894459371
1972-04-01,101.705086304223
1972-05-01,101.816298629513
1972-06-01,101.937900578839
1972-07-01,102.09882258744
1972-08-01,102.324503154806
1972-09-01,102.59580866
1972-10-01,102.876152378677
1972-11-01,103.127511077795
1972-12-01,103.30325876853
1973-01-01,103.37613885873
1973-02-01,103.336840044889
1973-03-01,103.19984214619
1973-04-01,102.990861087203
1973-05-01,102.749322948968
1973-06-01,102.519626589793
1973-07-01,102.330666983683
1973-08-01,102.185166230931
1973-09-01,102.095529874163
1973-10-01,102.023705068432
1973-11-01,101.921469900634
1973-12-01,101.779635979263
1974-01-01,101.597107746856
1974-02-01,101.353365602154
1974-03-01,101.0337195071
1974-04-01,100.632560340004
1974-05-01,100.162267236278
1974-06-01,99.644056333226
1974-07-01,99.1024805880144
1974-08-01,98.5543614307018
1974-09-01,98.0410045030278
1974-10-01,97.6055370339037
1974-11-01,97.2881796956757
1974-12-01,97.1338456869736
1975-01-01,97.1784668723387
1975-02-01,97.3941615408342
1975-03-01,97.7189209422115
1975-04-01,98.1104492900162
1975-05-01,98.5178661025177
1975-06-01,98.9066478632155
1975-07-01,99.244639292458
1975-08-01,99.5099434916954
1975-09-01,99.7019697369101
1975-10-01,99.8473204916074
1975-11-01,99.9745490343841
1975-12-01,100.095669348827
1976-01-01,100.213231422046
1976-02-01,100.306085850263
1976-03-01,100.350185090566
1976-04-01,100.334778837449
1976-05-01,100.253125208437
1976-06-01,100.118320247111
1976-07-01,99.9640481627447
1976-08-01,99.8270977231084
1976-09-01,99.7164720375972
1976-10-01,99.6679523021053
1976-11-01,99.7072892171821
1976-12-01,99.8273407236079
1977-01-01,99.9819388857431
1977-02-01,100.146224758362
1977-03-01,100.298400235857
1977-04-01,100.414976071202
1977-05-01,100.496819886358
1977-06-01,100.541661965259
1977-07-01,100.551395794675
1977-08-01,100.543311881092
1977-09-01,100.547820518923
1977-10-01,100.583465188035
1977-11-01,100.656266747272
1977-12-01,100.759071728418
1978-01-01,100.875798999855
1978-02-01,101.015472221463
1978-03-01,101.184246074517
1978-04-01,101.369376306249
1978-05-01,101.549829032785
1978-06-01,101.706200245139
1978-07-01,101.831598304693
1978-08-01,101.925684298645
1978-09-01,101.990631993174
1978-10-01,102.009553481841
1978-11-01,101.986471600934
1978-12-01,101.919041502002
1979-01-01,101.812810307499
1979-02-01,101.684520547007
1979-03-01,101.557808620398
1979-04-01,101.443978026102
1979-05-01,101.346337683334
1979-06-01,101.257460126674
1979-07-01,101.163064797863
1979-08-01,101.052024819209
1979-09-01,100.910065319967
1979-10-01,100.748796537657
1979-11-01,100.598169854962
1979-12-01,100.467163831318
1980-01-01,100.345297281406
1980-02-01,100.188778021682
1980-03-01,100.021027302893
1980-04-01,99.9042172046193
1980-05-01,99.9014126117433
1980-06-01,100.057083069011
1980-07-01,100.355202069589
1980-08-01,100.72399809257
1980-09-01,101.07438702022
1980-10-01,101.319046207099
1980-11-01,101.400829933744
1980-12-01,101.303927108439
1981-01-01,101.079784721995
1981-02-01,100.802804066803
1981-03-01,100.50704397581
1981-04-01,100.176636654992
1981-05-01,99.7788800346729
1981-06-01,99.3009964484599
1981-07-01,98.7646597617268
1981-08-01,98.2019151637826
1981-09-01,97.6569073237599
1981-10-01,97.1664082921729
1981-11-01,96.7393787463667
1981-12-01,96.3726890439689
1982-01-01,96.0530533031939
1982-02-01,95.7767041801026
1982-03-01,95.5425857118245
1982-04-01,95.3662245528172
1982-05-01,95.2679361581336
1982-06-01,95.2681953179967
1982-07-01,95.385966631407
1982-08-01,95.6365800091354
1982-09-01,96.0167579372727
1982-10-01,96.525327141912
1982-11-01,97.157835746439
1982-12-01,97.882326226121
1983-01-01,98.6339872216469
1983-02-01,99.3601498729326
1983-03-01,100.020779674214
1983-04-01,100.597635276952
1983-05-01,101.075670574883
1983-06-01,101.447255659263
1983-07-01,101.709331763417
1983-08-01,101.868695302663
1983-09-01,101.943588589025
1983-10-01,101.936045356252
1983-11-01,101.847438231164
1983-12-01,101.668155676119
1984-01-01,101.411550767694
1984-02-01,101.108309566538
1984-03-01,100.785267671023
1984-04-01,100.463525982111
1984-05-01,100.159027349446
1984-06-01,99.8879889619447
1984-07-01,99.6607172829611
1984-08-01,99.4807235024393
1984-09-01,99.3420393437783
1984-10-01,99.2534794747934
1984-11-01,99.2221809352039
1984-12-01,99.2458359175592
1985-01-01,99.3231757330224
1985-02-01,99.4387271955164
1985-03-01,99.5837317349819
1985-04-01,99.7485478082091
1985-05-01,99.9219322595082
1985-06-01,100.087741534806
1985-07-01,100.241886416408
1985-08-01,100.383798960412
1985-09-01,100.504523726969
1985-10-01,100.594797376104
1985-11-01,100.640375340894
1985-12-01,100.629915882534
1986-01-01,100.582466257784
1986-02-01,100.528734885661
1986-03-01,100.492012308
1986-04-01,100.46928005027
1986-05-01,100.448149694745
1986-06-01,100.422984726439
1986-07-01,100.413782851297
1986-08-01,100.440810129214
1986-09-01,100.518862403814
1986-10-01,100.661186383534
1986-11-01,100.872061568794
1986-12-01,101.150893925692
1987-01-01,101.47427090784
1987-02-01,101.798425887274
1987-03-01,102.08605186007
1987-04-01,102.302822975312
1987-05-01,102.430670784146
1987-06-01,102.468188762801
1987-07-01,102.418373438441
1987-08-01,102.288237958564
1987-09-01,102.102081377372
1987-10-01,101.901302641353
1987-11-01,101.724451570974
1987-12-01,101.586310096579
1988-01-01,101.470364540821
1988-02-01,101.365236448624
1988-03-01,101.267677633622
1988-04-01,101.174427634339
1988-05-01,101.094427590612
1988-06-01,101.031509704418
1988-07-01,100.967966816048
1988-08-01,100.907260895312
1988-09-01,100.845995599383
1988-10-01,100.780915265978
1988-11-01,100.707662755952
1988-12-01,100.610507075135
1989-01-01,100.465996310458
1989-02-01,100.262419448625
1989-03-01,100.013302437746
1989-04-01,99.7509741213392
1989-05-01,99.5130832393411
1989-06-01,99.3292743682401
1989-07-01,99.2083156813445
1989-08-01,99.1368296145858
1989-09-01,99.0959931841894
1989-10-01,99.0633919197235
1989-11-01,99.0237106107925
1989-12-01,98.9605453412194
1990-01-01,98.8681665019017
1990-02-01,98.7642576986962
1990-03-01,98.6395225271464
1990-04-01,98.4851586905024
1990-05-01,98.3052991767014
1990-06-01,98.0937850658358
1990-07-01,97.8596246965775
1990-08-01,97.6260996270054
1990-09-01,97.4313109292714
1990-10-01,97.3080724209096
1990-11-01,97.2728654226159
1990-12-01,97.3377773864411
1991-01-01,97.5000363539349
1991-02-01,97.7518846954538
1991-03-01,98.0735183058105
1991-04-01,98.4302033329187
1991-05-01,98.7771838603225
1991-06-01,99.0718639895897
1991-07-01,99.2822222965818
1991-08-01,99.3921394685587
1991-09-01,99.408647956237
1991-10-01,99.3593092086977
1991-11-01,99.2863492947291
1991-12-01,99.2339206988798
1992-01-01,99.2317781920563
1992-02-01,99.2897724909543
1992-03-01,99.3853888907715
1992-04-01,99.4971483291889
1992-05-01,99.5974300877651
1992-06-01,99.6595468990693
1992-07-01,99.6738095086686
1992-08-01,99.6462932492286
1992-09-01,99.5949546551481
1992-10-01,99.5484245945982
1992-11-01,99.5217190914915
1992-12-01,99.5225277103022
1993-01-01,99.5445866648209
1993-02-01,99.5757754374268
1993-03-01,99.6050939700842
1993-04-01,99.6301426911083
1993-05-01,99.6676706044535
1993-06-01,99.7317337022211
1993-07-01,99.8339608464207
1993-08-01,99.9824906894995
1993-09-01,100.165450803848
1993-10-01,100.369100012809
1993-11-01,100.582697974104
1993-12-01,100.802235014447
1994-01-01,101.016944340876
1994-02-01,101.211336186975
1994-03-01,101.374677961307
1994-04-01,101.496685929458
1994-05-01,101.580505207128
1994-06-01,101.623022662403
1994-07-01,101.626767683772
1994-08-01,101.579739957587
1994-09-01,101.468119970174
1994-10-01,101.292598397551
1994-11-01,101.052667165572
1994-12-01,100.754864739497
1995-01-01,100.407748075509
1995-02-01,100.019949974204
1995-03-01,99.6258557724594
1995-04-01,99.262076081927
1995-05-01,98.9573586089855
1995-06-01,98.7262242404901
1995-07-01,98.5582850777112
1995-08-01,98.4303586807914
1995-09-01,98.3276257659342
1995-10-01,98.2608203306396
1995-11-01,98.2558998645939
1995-12-01,98.3238155758807
1996-01-01,98.4553506520818
1996-02-01,98.6309051634668
1996-03-01,98.837796606433
1996-04-01,99.0664444377458
1996-05-01,99.2942762961637
1996-06-01,99.5000000279088
1996-07-01,99.671492528765
1996-08-01,99.8190274592559
1996-09-01,99.9536528685431
1996-10-01,100.089190989713
1996-11-01,100.239036241977
1996-12-01,100.391050294739
1997-01-01,100.541243553353
1997-02-01,100.684873474485
1997-03-01,100.828948627466
1997-04-01,100.983495023538
1997-05-01,101.13808736411
1997-06-01,101.265525474219
1997-07-01,101.341409692626
1997-08-01,101.331797618481
1997-09-01,101.253220855853
1997-10-01,101.127464620023
1997-11-01,100.979684392879
1997-12-01,100.826046305226
1998-01-01,100.66306781231
1998-02-01,100.483256671695
1998-03-01,100.25615219465
1998-04-01,99.9555196258229
1998-05-01,99.589584942517
1998-06-01,99.2021781897508
1998-07-01,98.8661841082948
1998-08-01,98.6394158255822
1998-09-01,98.5435679190148
1998-10-01,98.5818777592061
1998-11-01,98.7254659608642
1998-12-01,98.9413476203673
1999-01-01,99.18849576413
1999-02-01,99.4222044922984
1999-03-01,99.6200716387358
1999-04-01,99.7694434904091
1999-05-01,99.8752992505641
1999-06-01,99.9511056131616
1999-07-01,100.013432704381
1999-08-01,100.086706745151
1999-09-01,100.181099246958
1999-10-01,100.302613724184
1999-11-01,100.450294119814
1999-12-01,100.604792805023
2000-01-01,100.74155122493
2000-02-01,100.855076822277
2000-03-01,100.938368625796
2000-04-01,100.981139741993
2000-05-01,100.989588616511
2000-06-01,100.961350973387
2000-07-01,100.87968732411
2000-08-01,100.723993227846
2000-09-01,100.484099388013
2000-10-01,100.174746275028
2000-11-01,99.8300790166635
2000-12-01,99.4942908745917
2001-01-01,99.1968540735109
2001-02-01,98.9592299745457
2001-03-01,98.7935079516613
2001-04-01,98.6876121216921
2001-05-01,98.6178264844614
2001-06-01,98.5678298615066
2001-07-01,98.5488875932844
2001-08-01,98.5827374244902
2001-09-01,98.6854725443744
2001-10-01,98.8819204011593
2001-11-01,99.1893503127396
2001-12-01,99.5650120312868
2002-01-01,99.9558955149397
2002-02-01,100.300431143765
2002-03-01,100.54332505468
2002-04-01,100.652142857117
2002-05-01,100.628521593161
2002-06-01,100.489185622992
2002-07-01,100.266270461321
2002-08-01,100.015531259129
2002-09-01,99.7699580331849
2002-10-01,99.5422653718893
2002-11-01,99.34760062802
2002-12-01,99.184273083462
2003-01-01,99.0409810218622
2003-02-01,98.9095045001601
2003-03-01,98.8216541701988
2003-04-01,98.8086370273605
2003-05-01,98.8750238986576
2003-06-01,99.015238624146
2003-07-01,99.226756326446
2003-08-01,99.4808052461553
2003-09-01,99.7597807760429
2003-10-01,100.035195333984
2003-11-01,100.290067889275
2003-12-01,100.506028675556
2004-01-01,100.674020305284
2004-02-01,100.780301279358
2004-03-01,100.823277065677
2004-04-01,100.802712333402
2004-05-01,100.72636067416
2004-06-01,100.621583816274
2004-07-01,100.504790424195
2004-08-01,100.385957697622
2004-09-01,100.281343561499
2004-10-01,100.200796803922
2004-11-01,100.149509968387
2004-12-01,100.122982507245
2005-01-01,100.100288848816
2005-02-01,100.059425149238
2005-03-01,99.998930545676
2005-04-01,99.9301980298676
2005-05-01,99.8733414252957
2005-06-01,99.8368515023078
2005-07-01,99.8222330343106
2005-08-01,99.8331861232759
2005-09-01,99.8806435095014
2005-10-01,99.9652526956128
2005-11-01,100.074909250607
2005-12-01,100.187338800502
2006-01-01,100.281936990703
2006-02-01,100.333651686237
2006-03-01,100.342618101772
2006-04-01,100.313986191176
2006-05-01,100.252501227244
2006-06-01,100.186643434371
2006-07-01,100.12939183216
2006-08-01,100.094170087172
2006-09-01,100.090068695088
2006-10-01,100.130433588372
2006-11-01,100.213502081261
2006-12-01,100.319826059602
2007-01-01,100.413870912772
2007-02-01,100.491865494832
2007-03-01,100.55403192522
2007-04-01,100.59864804446
2007-05-01,100.618198875773
2007-06-01,100.611771448184
2007-07-01,100.581356188604
2007-08-01,100.529592132516
2007-09-01,100.461925048394
2007-10-01,100.378074392064
2007-11-01,100.285297942344
2007-12-01,100.197239261648
2008-01-01,100.13619589528
2008-02-01,100.096660248122
2008-03-01,100.054362003881
2008-04-01,99.9869793995389
2008-05-01,99.857658886476
2008-06-01,99.6277118374351
2008-07-01,99.2743669348696
2008-08-01,98.7875944275418
2008-09-01,98.1910736083068
2008-10-01,97.5534456358138
2008-11-01,96.9700342899811
2008-12-01,96.5250078094558
2009-01-01,96.2890689196791
2009-02-01,96.2796320191939
2009-03-01,96.4904469451264
2009-04-01,96.895399252777
2009-05-01,97.4325588597563
2009-06-01,98.0513796861843
2009-07-01,98.6976955181053
2009-08-01,99.3117341457844
2009-09-01,99.8508331676295
2009-10-01,100.297885443428
2009-11-01,100.661719685974
2009-12-01,100.961245577787
2010-01-01,101.192594899651
2010-02-01,101.338437123691
2010-03-01,101.406417827919
2010-04-01,101.390356904482
2010-05-01,101.302541575022
2010-06-01,101.167191021992
2010-07-01,101.033117531744
2010-08-01,100.944250693481
2010-09-01,100.920802719667
2010-10-01,100.957007984557
2010-11-01,101.028193899708
2010-12-01,101.10463192049
2011-01-01,101.144595848129
2011-02-01,101.103919954093
2011-03-01,100.970078179852
2011-04-01,100.763099827512
2011-05-01,100.511424443856
2011-06-01,100.261851119367
2011-07-01,100.040726397908
2011-08-01,99.8600353918592
2011-09-01,99.7326328711267
2011-10-01,99.6544385467211
2011-11-01,99.6211537858958
2011-12-01,99.6162005774005
2012-01-01,99.6240897059477
2012-02-01,99.6246483906428
2012-03-01,99.6067781381336
2012-04-01,99.5617823124839
2012-05-01,99.4945618575886
2012-06-01,99.4169225222277
2012-07-01,99.3496452497158
2012-08-01,99.3064264977179
2012-09-01,99.2891841498893
2012-10-01,99.2906463700652
2012-11-01,99.3162020564248
2012-12-01,99.3628017791928
2013-01-01,99.4228729561859
2013-02-01,99.4769112800674
2013-03-01,99.5109240257304
2013-04-01,99.5399711621674
2013-05-01,99.5939640795032
2013-06-01,99.678537697459
2013-07-01,99.7900469422988
2013-08-01,99.9162207909311
2013-09-01,100.031093714627
2013-10-01,100.112648940002
2013-11-01,100.154979124826
2013-12-01,100.167378334053
2014-01-01,100.17975267078
2014-02-01,100.214533596516
2014-03-01,100.266998236742
2014-04-01,100.329548654619
2014-05-01,100.395674813478
2014-06-01,100.453723982404
2014-07-01,100.49272225215
2014-08-01,100.49752148264
2014-09-01,100.459994019822
2014-10-01,100.380211227986
2014-11-01,100.269305184268
2014-12-01,100.136005211226
2015-01-01,99.985495186942
2015-02-01,99.8414702320552
2015-03-01,99.7235462735413
2015-04-01,99.6299486551891
2015-05-01,99.5523296771774
2015-06-01,99.4685135148003
2015-07-01,99.3607205639117
2015-08-01,99.2305787107325
2015-09-01,99.0952050276508
2015-10-01,98.971034634224
2015-11-01,98.8643980457667
2015-12-01,98.7813514261419
2016-01-01,98.7414077131846
2016-02-01,98.7601285733176
2016-03-01,98.8398745294663
2016-04-01,98.960927645432
2016-05-01,99.1041586556217
2016-06-01,99.2557737037504
2016-07-01,99.4075420142986
2016-08-01,99.5536628979036
2016-09-01,99.7035075458553
2016-10-01,99.8618131134605
2016-11-01,100.031316499325
2016-12-01,100.192364501226
2017-01-01,100.32194064666
2017-02-01,100.412207444147
2017-03-01,100.465514955875
2017-04-01,100.496270543806
2017-05-01,100.516268986473
2017-06-01,100.531409023587
2017-07-01,100.550838853853
2017-08-01,100.582938122159
2017-09-01,100.615617830366
2017-10-01,100.641256105935
2017-11-01,100.644690807276
2017-12-01,100.604415451341
2018-01-01,100.509464415845
2018-02-01,100.384830720438
2018-03-01,100.263344268496
2018-04-01,100.160390316957
2018-05-01,100.080058194461
2018-06-01,100.000482119951
2018-07-01,99.8951108741303
2018-08-01,99.754227767129
2018-09-01,99.5738588000479
2018-10-01,99.3648716566079
2018-11-01,99.1428109682793
2018-12-01,98.9306746680779
2019-01-01,98.7612236575339
2019-02-01,98.6359414687461
2019-03-01,98.5510257172137
2019-04-01,98.4872453966115
2019-05-01,98.4320390406759
2019-06-01,98.3692196953152
2019-07-01,98.3000553828403
2019-08-01,98.23584748984
2019-09-01,98.1935391590651
2019-10-01,98.1851834288061
2019-11-01,98.2232248857358
2019-12-01,98.3127269810682
2020-01-01,98.4612169406388
2020-02-01,98.6611397417345
2020-03-01,97.1486534765094
2020-04-01,96.2740963307433
2020-05-01,97.1684349550698
2020-06-01,98.1549026987054
2020-07-01,98.6329956343723
2020-08-01,98.9726236199846
2020-09-01,99.433353394866
2020-10-01,99.5000252978877
2020-11-01,99.8248105366274
2020-12-01,100.598191771612
2021-01-01,100.904747234757
2021-02-01,101.188956189886
2021-03-01,101.768090383839
2021-04-01,101.777045201693
2021-05-01,102.092949209428
2021-06-01,102.682346371162
2021-07-01,102.774855834805
2021-08-01,102.748425616609
2021-09-01,102.698980446692
2021-10-01,102.639261868215
2021-11-01,102.556272752179
2021-12-01,102.432360422841
2022-01-01,102.268826779635
2022-02-01,102.062952183242
2022-03-01,101.790167535195
2022-04-01,101.431210130081
2022-05-01,100.981006121499
2022-06-01,100.483755822563
2022-07-01,99.9947170041699
2022-08-01,99.5553801606204
2022-09-01,99.1832279717054
2022-10-01,98.8862502628664
2022-11-01,98.6624895225236
2022-12-01,98.4986508168169
2023-01-01,98.3794776952426
2023-02-01,98.2855094812834
2023-03-01,98.2178290694512
2023-04-01,98.1744386648358
2023-05-01,98.1444498236833
2023-06-01,98.1231695939853
2023-07-01,98.118284827817
2023-08-01,98.1135167775369
2023-09-01,98.1020875641058
2023-10-01,98.0871344147505
2023-11-01,98.0820170467264
