"Date","CANCPGRGO01GYM"
2001-08-01,3.02398331595411
2001-09-01,2.69151138716358
2001-10-01,1.44478844169246
2001-11-01,-0.92118730808599
2001-12-01,-0.817995910020451
2002-01-01,0.515463917525774
2002-02-01,0.821355236139631
2002-03-01,1.12130479102957
2002-04-01,0.80726538849648
2002-05-01,-0.796812749003985
2002-06-01,-0.199800199800178
2002-07-01,1.61779575328615
2002-08-01,2.12550607287451
2002-09-01,1.71370967741936
2002-10-01,3.15361139369278
2002-11-01,5.0619834710744
2002-12-01,3.40206185567009
2003-01-01,4.51282051282053
2003-02-01,4.88798370672097
2003-03-01,4.43548387096774
2003-04-01,2.002002002002
2003-05-01,2.20883534136546
2003-06-01,1.6016016016016
2003-07-01,1.09452736318407
2003-08-01,0.991080277502478
2003-09-01,0.991080277502478
2003-10-01,-0.49309664694279
2003-11-01,-0.196656833824976
2003-12-01,1.296111665005
2004-01-01,0
2004-02-01,-0.873786407767002
2004-03-01,-0.965250965250966
2004-04-01,0.98135426889107
2004-05-01,2.55402750491159
2004-06-01,2.75862068965515
2004-07-01,2.16535433070866
2004-08-01,1.47203140333659
2004-09-01,1.47203140333659
2004-10-01,2.87413280475718
2004-11-01,2.75862068965515
2004-12-01,2.16535433070866
2005-01-01,1.57016683022569
2005-02-01,1.9588638589618
2005-03-01,2.53411306042885
2005-04-01,2.62390670553935
2005-05-01,0.862068965517231
2005-06-01,1.15052732502397
2005-07-01,1.83044315992292
2005-08-01,3.09477756286267
2005-09-01,4.64216634429401
2005-10-01,2.98651252408479
2005-11-01,2.01342281879196
2005-12-01,2.11946050096339
2006-01-01,3.67149758454107
2006-02-01,2.209414024976
2006-03-01,1.90114068441065
2006-04-01,2.36742424242423
2006-05-01,2.94396961063629
2006-06-01,2.2748815165877
2006-07-01,2.27057710501419
2006-08-01,1.40712945590993
2006-09-01,-1.66358595194085
2006-10-01,-1.21608980355474
2006-11-01,-0.281954887218056
2006-12-01,0.094339622641499
2007-01-01,-0.931966449207829
2007-02-01,0.939849624060151
2007-03-01,1.49253731343284
2007-04-01,1.01757631822388
2007-05-01,1.10701107011068
2007-06-01,0.92678405931418
2007-07-01,0.462534690101768
2007-08-01,-0.370027752081406
2007-09-01,1.31578947368421
2007-10-01,1.42045454545454
2007-11-01,1.41376060320454
2007-12-01,1.22525918944393
2008-01-01,0.940733772342428
2008-02-01,0
2008-03-01,-0.643382352941187
2008-04-01,0
2008-05-01,0.729927007299291
2008-06-01,2.47933884297518
2008-07-01,3.22283609576426
2008-08-01,3.52831940575674
2008-09-01,3.43228200371057
2008-10-01,1.68067226890759
2008-11-01,0.464684014869879
2008-12-01,-0.837988826815654
2009-01-01,-1.0251630941286
2009-02-01,-0.0931098696461929
2009-03-01,-0.462534690101748
2009-04-01,-2.01465201465202
2009-05-01,-2.08333333333334
2009-06-01,-2.68817204301074
2009-07-01,-3.92506690454951
2009-08-01,-3.31838565022421
2009-09-01,-3.67713004484304
2009-10-01,-1.74471992653812
2009-11-01,0.462534690101768
2009-12-01,1.03286384976527
2010-01-01,2.07156308851224
2010-02-01,1.1183597390494
2010-03-01,1.30111524163569
2010-04-01,2.24299065420561
2010-05-01,1.20259019426458
2010-06-01,0.0920810313075405
2010-07-01,1.29990714948932
2010-08-01,1.20593692022263
2010-09-01,1.67597765363129
2010-10-01,2.5233644859813
2010-11-01,1.38121546961325
2010-12-01,2.23048327137547
2011-01-01,1.93726937269372
2011-02-01,2.11981566820278
2011-03-01,3.6697247706422
2011-04-01,3.93053016453381
2011-05-01,4.57038391224863
2011-06-01,3.77184912603495
2011-07-01,3.48304307974336
2011-08-01,3.75802016498626
2011-09-01,3.93772893772893
2011-10-01,3.82862351868733
2011-11-01,3.3605812897366
2011-12-01,2.36363636363635
2012-01-01,2.80542986425339
2012-02-01,2.9783393501805
2012-03-01,1.59292035398228
2012-04-01,1.40721196130167
2012-05-01,0.262237762237753
2012-06-01,0.620567375886535
2012-07-01,0.265721877767946
2012-08-01,0.706713780918728
2012-09-01,0.616740088105737
2012-10-01,0.526777875329237
2012-11-01,0
2012-12-01,0
2013-01-01,-0.616197183098582
2013-02-01,0.964066608238398
2013-03-01,0.522648083623713
2013-04-01,-0.346921075455334
2013-05-01,0.26155187445511
2013-06-01,1.1453744493392
2013-07-01,1.32508833922261
2013-08-01,0.614035087719289
2013-09-01,0.525394045534132
2013-10-01,-0.17467248908297
2013-11-01,0.439367311072066
2013-12-01,1.06571936056838
2014-01-01,1.15146147032773
2014-02-01,0.347222222222203
2014-03-01,1.38648180242632
2014-04-01,2.26283724978242
2014-05-01,2.52173913043477
2014-06-01,2.61324041811847
2014-07-01,2.0924149956408
2014-08-01,1.743679163034
2014-09-01,1.82926829268294
2014-10-01,2.27471566054243
2014-11-01,1.66229221347333
2014-12-01,0.702987697715291
2015-01-01,-0.175131348511384
2015-02-01,-0.259515570934247
2015-03-01,0
2015-04-01,-0.680851063829788
2015-05-01,-0.254452926208661
2015-06-01,0.169779286926995
2015-07-01,0.683176771989753
2015-08-01,0.685518423307627
2015-09-01,-0.085543199315664
2015-10-01,0.171086398631309
2015-11-01,0.946643717728046
2015-12-01,1.48342059336825
2016-01-01,2.28070175438595
2016-02-01,1.040763226366
2016-03-01,0.683760683760684
2016-04-01,1.6281062553556
2016-05-01,1.10544217687076
2016-06-01,0.932203389830519
2016-07-01,0.254452926208661
2016-08-01,0.340425531914894
2016-09-01,0.856164383561645
2016-10-01,1.02476515798463
2016-11-01,0.255754475703316
2016-12-01,0.945829750644894
2017-01-01,1.97255574614066
2017-02-01,1.88841201716738
2017-03-01,0.848896434634975
2017-04-01,0.75885328836426
2017-05-01,0.084104289318746
2017-06-01,-0.503778337531487
2017-07-01,0.0846023688663189
2017-08-01,0.424088210347762
2017-09-01,0.848896434634975
2017-10-01,0.422654268808106
2017-11-01,1.95578231292518
2017-12-01,1.70357751277683
2018-01-01,1.09335576114381
2018-02-01,1.6849199663016
2018-03-01,1.76767676767678
2018-04-01,2.09205020920501
2018-05-01,2.18487394957983
2018-06-01,2.70042194092827
2018-07-01,2.78951817413355
2018-08-01,2.53378378378379
2018-09-01,1.93602693602695
2018-10-01,2.18855218855221
2018-11-01,0.500417014178482
2018-12-01,0.167504187604672
2019-01-01,-0.166389351081531
2019-02-01,0.579950289975155
2019-03-01,1.48883374689826
2019-04-01,1.39344262295083
2019-05-01,1.89144736842106
2019-06-01,0.903861955628586
2019-07-01,1.31578947368421
2019-08-01,0.906095551894555
2019-09-01,1.32122213047069
2019-10-01,1.31795716639207
2019-11-01,2.32365145228216
2019-12-01,2.50836120401338
2020-01-01,3.08333333333335
2020-02-01,2.05930807248764
2020-03-01,-0.570497147514272
2020-04-01,-2.82942603071949
2020-05-01,-2.3405972558515
2020-06-01,-0.162866449511401
2020-07-01,-0.243506493506485
2020-08-01,-0.163265306122449
2020-09-01,-0.407497962510197
2020-10-01,-0.0813008130081211
2020-11-01,-0.0811030008110391
2020-12-01,-0.0815660685154886
2021-01-01,0.0808407437348334
2021-02-01,1.04923325262308
2021-03-01,3.44262295081968
2021-04-01,5.49084858569052
2021-05-01,5.70247933884299
2021-06-01,4.48613376835236
2021-07-01,5.0447518307567
2021-08-01,5.80539656582175
2021-09-01,6.0556464811784
2021-10-01,6.50935720097641
2021-11-01,6.89935064935065
2021-12-01,6.77551020408163
2022-01-01,7.18901453957996
2022-02-01,7.58785942492012
2022-03-01,9.19175911251982
2022-04-01,9.06940063091484
2022-05-01,10.3987490226739
2022-06-01,11.1631537861046
2022-07-01,9.60495739736639
2022-08-01,8.50077279752706
2022-09-01,8.179012345679
2022-10-01,8.4033613445378
2022-11-01,7.97266514806378
2022-12-01,6.88073394495413
2023-01-01,6.40542577241899
2023-02-01,5.27097253155161
2023-03-01,3.55587808417995
2023-04-01,4.04916847433115
2023-05-01,2.05382436260624
2023-06-01,1.40449438202247
2023-07-01,2.26148409893992
2023-08-01,3.70370370370369
2023-09-01,3.56633380884451
2023-10-01,1.55038759689923
