"Date","CCUSSP01CAM650N"
1984-07-01,0.763650254017948
1984-08-01,0.771396619519394
1984-09-01,0.759070902983687
1984-10-01,0.760803414187488
1984-11-01,0.754773950900249
1984-12-01,0.756601352474853
1985-01-01,0.754375377187689
1985-02-01,0.720824623369134
1985-03-01,0.733352894788449
1985-04-01,0.732064421669107
1985-05-01,0.729501026623147
1985-06-01,0.736377025036819
1985-07-01,0.740960290018971
1985-08-01,0.732547066149
1985-09-01,0.727696119398167
1985-10-01,0.731261431307213
1985-11-01,0.721709012137045
1985-12-01,0.71515412082639
1986-01-01,0.702000706928752
1986-02-01,0.703482237073514
1986-03-01,0.716435024476537
1986-04-01,0.726374664051718
1986-05-01,0.723693732812274
1986-06-01,0.723431966457585
1986-07-01,0.724480190715643
1986-08-01,0.721188523879912
1986-09-01,0.720668785822058
1986-10-01,0.719010641357492
1986-11-01,0.723013525580316
1986-12-01,0.724375226367258
1987-01-01,0.746380062295716
1987-02-01,0.749063676022949
1987-03-01,0.76599004799686
1987-04-01,0.747551773548268
1987-05-01,0.747384155455904
1987-06-01,0.750750756387018
1987-07-01,0.753522724387934
1987-08-01,0.757690564916583
1987-09-01,0.762602003832853
1987-10-01,0.760167242570637
1987-11-01,0.763475339746526
1987-12-01,0.769645199489304
1988-01-01,0.784436780549394
1988-02-01,0.794596748467197
1988-03-01,0.809782168596647
1988-04-01,0.813008136691123
1988-05-01,0.8110300081103
1988-06-01,0.824062635550578
1988-07-01,0.825627476882431
1988-08-01,0.806907124989914
1988-09-01,0.821827751658677
1988-10-01,0.815793773990812
1988-11-01,0.843241427129112
1988-12-01,0.838574423480084
1989-01-01,0.84495142243305
1989-02-01,0.834376310674813
1989-03-01,0.838574423480084
1989-04-01,0.844024307900067
1989-05-01,0.828431785506021
1989-06-01,0.835491686857716
1989-07-01,0.846883476006805
1989-08-01,0.848392303795642
1989-09-01,0.849545500378434
1989-10-01,0.852151690261199
1989-11-01,0.858958949140688
1989-12-01,0.863185160666251
1990-01-01,0.842176183257538
1990-02-01,0.838574423480084
1990-03-01,0.855066274947125
1990-04-01,0.858885174430002
1990-05-01,0.853023969973556
1990-06-01,0.859623492303133
1990-07-01,0.868281678113065
1990-08-01,0.86430424256097
1990-09-01,0.865950813993765
1990-10-01,0.857118360700108
1990-11-01,0.858663918942126
1990-12-01,0.862143295647412
1991-01-01,0.859919167598246
1991-02-01,0.869338433452143
1991-03-01,0.863781636002419
1991-04-01,0.867377916558244
1991-05-01,0.873591326342349
1991-06-01,0.875886835420864
1991-07-01,0.86858337829338
1991-08-01,0.875963552242786
1991-09-01,0.883314202661551
1991-10-01,0.89078923926599
1991-11-01,0.881834215167549
1991-12-01,0.865426222414539
1992-01-01,0.851353652307168
1992-02-01,0.845952119110058
1992-03-01,0.840901446350488
1992-04-01,0.83948959032908
1992-05-01,0.831117021276596
1992-06-01,0.834097923096171
1992-07-01,0.844594594594595
1992-08-01,0.836890116327726
1992-09-01,0.802439415824105
1992-10-01,0.807297973682086
1992-11-01,0.776699029126214
1992-12-01,0.786843968840979
1993-01-01,0.788767944470737
1993-02-01,0.80032012805122
1993-03-01,0.794596742153357
1993-04-01,0.786782061369001
1993-05-01,0.7865963973885
1993-06-01,0.78003120124805
1993-07-01,0.777786419849109
1993-08-01,0.757747973024172
1993-09-01,0.749625187406297
1993-10-01,0.757288905717531
1993-11-01,0.74878322725571
