"Date","CANWSCNDW01GPSAM"
1960-01-01,-15.7744468236974
1960-02-01,-23.135593220339
1960-03-01,-6.83572216097023
1960-04-01,8.75739644970414
1960-05-01,2.50272034820457
1960-06-01,12.6326963906582
1960-07-01,14.8916116870877
1960-08-01,-14.6841673502871
1960-09-01,10.8653846153846
1960-10-01,3.98959236773634
1960-11-01,-5.75479566305254
1960-12-01,13.6283185840708
1961-01-01,-2.72585669781932
1961-02-01,16.2530024019215
1961-03-01,-3.16804407713499
1961-04-01,-8.03698435277383
1961-05-01,-6.2645011600928
1961-06-01,7.0957095709571
1961-07-01,-8.85978428351311
1961-08-01,11.665257819104
1961-09-01,-1.36260408781226
1961-10-01,-9.82348426707598
1961-11-01,2.72340425531915
1961-12-01,-9.9420049710025
1962-01-01,15.0873965041398
1962-02-01,-3.35731414868106
1962-03-01,5.4590570719603
1962-04-01,9.1764705882353
1962-05-01,-8.83620689655172
1962-06-01,8.11662726556344
1962-07-01,-3.79008746355685
1962-08-01,-0.681818181818172
1962-09-01,-2.28832951945081
1962-10-01,5.69867291178767
1962-11-01,-9.37961595273264
1962-12-01,-1.62999185004075
1963-01-01,1.90555095277547
1963-02-01,8.53658536585366
1963-03-01,4.26966292134831
1963-04-01,-3.30459770114943
1963-05-01,13.075780089153
1963-06-01,-8.60709592641262
1963-07-01,11.7181883537024
1963-08-01,-3.21750321750321
1963-09-01,2.92553191489361
1963-10-01,-1.87338501291989
1963-11-01,-4.27913100724161
1963-12-01,26.3411279229711
1964-01-01,-5.0626020685901
1964-02-01,3.38302752293578
1964-03-01,-16.916250693289
1964-04-01,-0.267022696929248
1964-05-01,-1.80722891566264
1964-06-01,0.749829584185408
1964-07-01,14.1407307171854
1964-08-01,-3.0823947836396
1964-09-01,-0.611620795107041
1964-10-01,12.1846153846154
1964-11-01,11.5743280307186
1964-12-01,-18.4857423795477
1965-01-01,-12.183353437877
1965-02-01,11.7445054945055
1965-03-01,2.88875230485557
1965-04-01,1.25448028673834
1965-05-01,-0.29498525073746
1965-06-01,3.07692307692308
1965-07-01,-5.74052812858782
1965-08-01,22.7771010962241
1965-09-01,-22.0734126984127
1965-10-01,-0.509229789942715
1965-11-01,5.18234165067178
1965-12-01,-1.33819951338199
1966-01-01,3.45252774352651
1966-02-01,-6.01907032181168
1966-03-01,-2.34622701331643
1966-04-01,-20.5844155844156
1966-05-01,5.23303352412101
1966-06-01,-6.13830613830612
1966-07-01,2.98013245033112
1966-08-01,-3.77813504823152
1966-09-01,16.4578111946533
1966-10-01,7.8909612625538
1966-11-01,-10.9042553191489
1966-12-01,-2.98507462686567
1967-01-01,-7.46153846153846
1967-02-01,-6.98254364089776
1967-03-01,9.8302055406613
1967-04-01,22.7827502034174
1967-05-01,29.7548045062956
1967-06-01,-2.70684371807968
1967-07-01,-3.88451443569554
1967-08-01,-1.36537411250683
1967-09-01,0.332225913621262
1967-10-01,-5.07726269315672
1967-11-01,-12.8488372093023
1967-12-01,-7.5383589059373
1968-01-01,24.2424242424242
1968-02-01,11.0917537746806
1968-03-01,-0.0522739153162589
1968-04-01,2.82426778242677
1968-05-01,5.69684638860632
1968-06-01,-2.98363811357076
1968-07-01,-4.8611111111111
1968-08-01,-0.312825860271115
1968-09-01,-16.4748953974895
1968-10-01,28.1152160300563
1968-11-01,8.99315738025416
1968-12-01,-2.78026905829596
1969-01-01,15.6826568265682
1969-02-01,21.3317384370016
1969-03-01,-18.4028918830102
1969-04-01,-0.604107933950851
1969-05-01,-10.3322528363047
1969-06-01,0.180750112968827
1969-07-01,-10.4645917907082
1969-08-01,9.16876574307305
1969-09-01,-12.4134748500231
1969-10-01,-4.05690200210748
1969-11-01,-12.0812740252608
1969-12-01,10.9306683322923
1970-01-01,-3.37837837837838
1970-02-01,-5.94405594405594
1970-03-01,5.14250309789343
1970-04-01,-5.18562168532704
1970-05-01,-21.752641392169
1970-06-01,17.5536139793487
1970-07-01,25.472972972973
1970-08-01,0.0538502961766308
1970-09-01,3.65984930032293
1970-10-01,34.0602284527518
1970-11-01,-6.81642137877615
1970-12-01,2.36907730673317
1971-01-01,-18.5546082013804
1971-02-01,6.18145563310071
1971-03-01,-5.11737089201879
1971-04-01,25.9277585353785
1971-05-01,-15.1669941060904
1971-06-01,6.80870773506254
1971-07-01,2.081526452732
1971-08-01,2.37892948173323
1971-09-01,0.497925311203318
1971-10-01,-1.56895127993394
1971-11-01,5.53691275167786
1971-12-01,-0.357710651828294
1972-01-01,-12.6445951336259
1972-02-01,32.283105022831
1972-03-01,-9.69968933379358
1972-04-01,-10.8562691131498
1972-05-01,17.7101200686106
1972-06-01,-3.82513661202186
1972-07-01,-6.8939393939394
1972-08-01,1.74938974776241
1972-09-01,4.27828868452619
1972-10-01,-4.4861963190184
1972-11-01,-6.14211160176636
1972-12-01,-5.43199315654407
1973-01-01,19.8100407055631
1973-02-01,-4.00151000377501
1973-03-01,3.06724341329139
1973-04-01,10.7210988172453
1973-05-01,-8.37353549276361
1973-06-01,1.95562241444152
1973-07-01,4.72150497971228
1973-08-01,-7.04473406128919
1973-09-01,-0.947328533535429
1973-10-01,3.63427697016068
1973-11-01,-4.65116279069767
1973-12-01,2.01316298877274
1974-01-01,8.72865275142314
1974-02-01,-4.46771378708551
1974-03-01,0.365363536719032
1974-04-01,-10.6297779395704
1974-05-01,3.74745417515273
1974-06-01,-4.47585394581861
1974-07-01,-13.8923140156186
1974-08-01,-1.19331742243437
1974-09-01,-5.55555555555555
1974-10-01,-9.25831202046036
1974-11-01,0.620067643742962
1974-12-01,-0.504201680672274
1975-01-01,-0.957207207207203
1975-02-01,-7.22001137009665
1975-03-01,-8.39460784313726
1975-04-01,26.5551839464883
1975-05-01,11.3107822410148
1975-06-01,-3.988603988604
1975-07-01,18.2492581602374
1975-08-01,2.59305729820158
1975-09-01,4.32123929881778
1975-10-01,12.1141070730754
1975-11-01,-6.90135935866156
1975-12-01,17.2220142268813
1976-01-01,-11.4659853082082
1976-02-01,12.0851370851371
1976-03-01,-10.5889925973608
1976-04-01,-2.59179265658748
1976-05-01,4.39763488543977
1976-06-01,-1.66371681415929
1976-07-01,-2.3398128149748
1976-08-01,-10.0995208256543
1976-09-01,10.0041000410004
1976-10-01,-11.516958628401
1976-11-01,26.4532434709351
1976-12-01,-7.69487008660892
1977-01-01,-16.5283291230603
1977-02-01,0.475572849113702
1977-03-01,-4.69018932874355
1977-04-01,11.6930022573363
1977-05-01,4.32497978981409
1977-06-01,3.29329717163888
1977-07-01,-2.25056264066014
1977-08-01,-3.72217958557178
1977-09-01,2.43124750896773
1977-10-01,-11.1673151750973
1977-11-01,1.7520805957074
1977-12-01,13.6030994403788
1978-01-01,0.947328533535429
1978-02-01,5.7807807807808
1978-03-01,3.4776437189496
1978-04-01,-30.0754458161866
1978-05-01,-1.96174595389897
1978-06-01,1.60080040020009
1978-07-01,7.33628754308224
1978-08-01,0.229357798165126
1978-09-01,-5.90389016018306
1978-10-01,3.79377431906615
1978-11-01,10.0749765698219
1978-12-01,-17.8373776074926
1979-01-01,13.2642487046632
1979-02-01,-16.4684354986276
1979-03-01,0.821467688937572
1979-04-01,1.95545898967952
1979-05-01,9.6430474160895
1979-06-01,-7.53158406219631
1979-07-01,-5.20231213872832
1979-08-01,12.7494456762749
