"Date","CANSACRMISMEI"
1976-02-01,114.596106265531
1976-03-01,130.341197639884
1976-04-01,142.615261811055
1976-05-01,135.656365933547
1976-06-01,134.730085020519
1976-07-01,133.844223638242
1976-08-01,128.913040886707
1976-09-01,107.792151922565
1976-10-01,146.130076839216
1976-11-01,138.745091741715
1976-12-01,156.080017992245
1977-01-01,153.552113173238
1977-02-01,142.246433592959
1977-03-01,143.53312198851
1977-04-01,137.382616726007
1977-05-01,137.793548621968
1977-06-01,135.036599795376
1977-07-01,132.789947544505
1977-08-01,141.042268406023
1977-09-01,130.597188001302
1977-10-01,144.136046655535
1977-11-01,141.318468532817
1977-12-01,134.83281799451
1978-01-01,132.390804678346
1978-02-01,139.826314189285
1978-03-01,133.736438222908
1978-04-01,143.17776694733
1978-05-01,144.575609052444
1978-06-01,146.892995482127
1978-07-01,140.072199668016
1978-08-01,137.55608387881
1978-09-01,164.71969269012
1978-10-01,132.006819136218
1978-11-01,124.330476587893
1978-12-01,123.703973861263
1979-01-01,135.390270689441
1979-02-01,137.711025413353
1979-03-01,149.81835902018
1979-04-01,138.251636637138
1979-05-01,145.089273922396
1979-06-01,144.469507784225
1979-07-01,153.14623371862
1979-08-01,135.915724589194
1979-09-01,136.956527506014
1979-10-01,136.680327379221
1979-11-01,134.509461748507
1979-12-01,140.877221988793
1980-01-01,136.803270118586
1980-02-01,146.387751347749
1980-03-01,135.403743866357
1980-04-01,121.561738731498
1980-05-01,115.694170184247
1980-06-01,116.40993270795
1980-07-01,132.067448432344
1980-08-01,135.551948812442
1980-09-01,131.301161495203
1980-10-01,135.297642598138
1980-11-01,134.938919262729
1980-12-01,135.260591361617
1981-01-01,140.552181595676
1981-02-01,134.256839681318
1981-03-01,136.779692058982
1981-04-01,135.535107341296
1981-05-01,126.369978743668
1981-06-01,122.425706201285
1981-07-01,122.82316492033
1981-08-01,119.722650082359
1981-09-01,122.937686924122
1981-10-01,105.343402017944
1981-11-01,149.692047986585
1981-12-01,108.782430425948
1982-01-01,91.4323468513855
1982-02-01,100.462743679846
1982-03-01,95.5854536359778
1982-04-01,100.309486292418
1982-05-01,103.691253698526
1982-06-01,104.135868536779
1982-07-01,87.1445082976256
1982-08-01,102.892967966207
1982-09-01,111.815579379334
1982-10-01,85.7197198386778
1982-11-01,102.337199418391
1982-12-01,123.325040760479
1983-01-01,99.506148118756
1983-02-01,97.8455790637649
1983-03-01,113.632774115982
1983-04-01,120.051058769706
1983-05-01,118.373648243569
1983-06-01,118.210285973453
1983-07-01,113.403730108397
1983-08-01,121.101966569213
1983-09-01,118.654900811706
1983-10-01,126.624284957972
1983-11-01,136.345182103416
1983-12-01,132.904469548298
1984-01-01,137.042419008859
1984-02-01,136.272763777489
1984-03-01,140.398924208247
1984-04-01,125.058028141398
1984-05-01,138.913506453174
1984-06-01,137.754813238333
1984-07-01,139.526536002887
1984-08-01,133.012254963632
1984-09-01,123.919544691931
1984-10-01,143.396706072227
1984-11-01,134.245050651516
1984-12-01,144.939384829197
1985-01-01,152.632568848669
1985-02-01,149.560684511647
1985-03-01,152.838034796649
1985-04-01,156.005915519203
1985-05-01,156.64589142275
1985-06-01,163.168593197578
1985-07-01,154.466605056463
1985-08-01,163.037229722639
1985-09-01,162.862078422721
1985-10-01,161.349714313815
1985-11-01,171.308076202417
1985-12-01,167.909467325164
1986-01-01,167.055604738064
1986-02-01,167.506956164775
1986-03-01,151.643974492401
1986-04-01,145.724197384598
1986-05-01,150.620013046727
1986-06-01,150.183818944047
1986-07-01,164.640537775734
1986-08-01,155.012268721592
1986-09-01,167.407591485014
1986-10-01,145.67367297116
1986-11-01,139.075184576175
1986-12-01,150.783375316843
1987-01-01,138.300476903462
1987-02-01,148.125791170011
1987-03-01,152.602254200606
1987-04-01,158.872333908245
1987-05-01,141.121423320409
1987-06-01,156.304009558487
1987-07-01,145.778090092265
1987-08-01,150.434756864122
1987-09-01,143.854794087397
1987-10-01,151.224621860867
1987-11-01,156.280431498882
1987-12-01,144.584029788017
1988-01-01,150.998946147511
1988-02-01,146.305228139134
1988-03-01,150.719377726488
1988-04-01,145.845455976849
1988-05-01,151.216201125294
1988-06-01,141.360572210681
1988-07-01,148.600720656327
1988-08-01,145.816825475901
1988-09-01,149.27606364928
1988-10-01,147.162459020463
1988-11-01,145.062327568562
1988-12-01,156.482529152634
1989-01-01,133.295191678884
1989-02-01,140.646493834093
1989-03-01,138.462155026463
1989-04-01,157.627749190559
1989-05-01,144.680026173549
1989-06-01,130.502875762885
1989-07-01,125.243284324003
1989-08-01,135.924145324767
1989-09-01,141.793398019132
1989-10-01,134.356204361079
1989-11-01,135.979722179549
1989-12-01,139.740422686441
1990-01-01,134.804187493561
1990-02-01,129.305447164407
1990-03-01,137.273147163558
1990-04-01,126.979639999151
1990-05-01,121.848043740979
1990-06-01,129.620382674837
1990-07-01,121.898568154417
1990-08-01,126.049990791894
1990-09-01,116.55645350692
1990-10-01,118.247337209974
1990-11-01,115.660487241955
1990-12-01,111.684215904396
1991-01-01,131.739039744998
1991-02-01,125.187707469222
1991-03-01,117.667990602553
1991-04-01,119.424556043076
1991-05-01,127.966550208304
1991-06-01,135.464373162483
1991-07-01,131.733987303654
1991-08-01,118.281020152266
1991-09-01,129.074719009708
1991-10-01,108.187926494495
1991-11-01,114.927883247106
1991-12-01,110.912876525911
1992-01-01,122.119191426429
1992-02-01,114.161596309965
1992-03-01,107.889832455212
1992-04-01,112.091779506128
1992-05-01,110.407632391532
1992-06-01,112.314086925254
1992-07-01,114.850412479835
1992-08-01,109.861968726403
1992-09-01,112.543130932839
1992-10-01,109.365145327598
1992-11-01,108.952529284522
1992-12-01,109.432511212181
1993-01-01,104.612482170209
1993-02-01,94.1303505289674
1993-03-01,107.179122372853
1993-04-01,108.927267077803
1993-05-01,108.352972911726
1993-06-01,99.4589919995473
1993-07-01,106.072637718564
1993-08-01,106.909658834517
1993-09-01,99.9356056329778
1993-10-01,103.953980648402
1993-11-01,105.471397198653
1993-12-01,99.6610896532988
1994-01-01,110.107854205134
1994-02-01,109.013158580647
1994-03-01,110.66699104718
1994-04-01,110.754566697139
1994-05-01,106.328628079982
1994-06-01,106.229263400221
1994-07-01,101.355341650582
1994-08-01,94.873059406504
1994-09-01,101.338500179436
1994-10-01,104.69332123171
1994-11-01,102.138470058869
1994-12-01,103.361160864065
1995-01-01,99.1928967554412
1995-02-01,95.2907278909236
1995-03-01,94.0343541434355
1995-04-01,90.7788977709225
1995-05-01,90.7940550949539
1995-06-01,96.7862505286844
1995-07-01,92.0537971366712
1995-08-01,95.9694391781056
1995-09-01,99.2265796977332
1995-10-01,92.5472522412477
1995-11-01,90.0496620703027
1995-12-01,91.9746422222852
1996-01-01,90.073240129907
1996-02-01,94.0141443780603
1996-03-01,87.0603009418958
1996-04-01,85.2262647341014
1996-05-01,89.0425420957746
1996-06-01,93.9754089944246
1996-07-01,91.9123287790452
1996-08-01,91.2150918736027
1996-09-01,95.5467182523422
1996-10-01,100.088863020406
1996-11-01,97.3352824880425
1996-12-01,97.3420190765009
1997-01-01,99.0935320756801
1997-02-01,103.044541206521
1997-03-01,107.620368916877
1997-04-01,99.9507629570092
1997-05-01,105.201933660318
1997-06-01,101.641646660063
1997-07-01,104.98636282965
1997-08-01,106.252841459825
1997-09-01,101.311553825602
1997-10-01,101.235767205445
1997-11-01,102.771709373957
1997-12-01,110.715831313503
1998-01-01,86.4994799527356
1998-02-01,106.266314636742
1998-03-01,105.654969234144
1998-04-01,106.547567204879
1998-05-01,110.104485910905
1998-06-01,111.525906075624
1998-07-01,105.244037338183
1998-08-01,102.837391111426
1998-09-01,104.538379697167
1998-10-01,96.4982613720886
1998-11-01,107.770258010076
1998-12-01,104.142605125237
1999-01-01,104.718583438429
1999-02-01,111.069502207568
1999-03-01,107.083125987321
1999-04-01,110.251006709875
1999-05-01,107.217857756488
1999-06-01,110.207218884895
1999-07-01,112.745228586591
1999-08-01,111.849262321626
1999-09-01,113.903921801432
1999-10-01,120.237999099426
1999-11-01,119.141619327824
1999-12-01,129.758482738234
2000-01-01,115.013774749951
2000-02-01,117.519785656469
2000-03-01,123.737656803555
2000-04-01,119.976956296663
2000-05-01,116.612030361702
2000-06-01,114.370430552175
2000-07-01,118.082290792744
2000-08-01,124.204165554298
2000-09-01,128.825465236748
2000-10-01,118.644795929018
2000-11-01,116.28530582147
2000-12-01,116.856231693318
2001-01-01,115.965317869697
2001-02-01,113.095531186426
2001-03-01,114.956513748054
2001-04-01,119.818646467891
2001-05-01,123.119574812498
2001-06-01,123.018525985623
2001-07-01,122.848427127049
2001-08-01,123.454720088303
2001-09-01,120.648930995387
2001-10-01,123.912808103473
2001-11-01,129.851110829536
2001-12-01,132.213969231314
2002-01-01,134.546512985028
2002-02-01,129.750062002661
2002-03-01,130.285620785102
2002-04-01,130.683079504146
2002-05-01,131.920927633374
2002-06-01,129.923529155464
2002-07-01,128.695785908924
2002-08-01,132.725949954151
2002-09-01,133.002150080944
2002-10-01,132.387436384117
2002-11-01,123.463140823876
2002-12-01,136.794849383013
2003-01-01,127.889079441033
2003-02-01,136.144768596779
2003-03-01,126.614180075284
2003-04-01,116.753498719328
2003-05-01,125.751896752611
2003-06-01,117.181272086435
2003-07-01,121.182805630714
2003-08-01,119.586234166077
2003-09-01,121.684681470863
2003-10-01,115.535860355475
2003-11-01,116.593504743441
2003-12-01,112.669441966434
2004-01-01,115.943423957207
2004-02-01,112.571761433787
2004-03-01,117.001068345173
2004-04-01,118.32649212436
2004-05-01,117.63767595449
2004-06-01,112.391557692526
2004-07-01,112.977640888405
2004-08-01,114.074020660006
2004-09-01,110.76972402117
2004-10-01,117.169483056633
2004-11-01,116.327409499335
2004-12-01,115.983843487958
2005-01-01,111.930101383126
2005-02-01,127.466358515269
2005-03-01,120.071268535081
2005-04-01,121.38658743158
2005-05-01,107.872990984066
2005-06-01,118.924364350041
2005-07-01,123.205466315343
2005-08-01,118.53532636657
2005-09-01,114.941356424023
2005-10-01,122.385286670535
2005-11-01,116.862968281776
2005-12-01,119.896117235163
2006-01-01,123.473245706563
2006-02-01,122.102349955283
2006-03-01,120.059479505279
2006-04-01,119.372347482524
2006-05-01,116.108470374438
2006-06-01,119.141619327824
2006-07-01,119.800120849631
2006-08-01,120.061163652393
2006-09-01,120.197579568675
2006-10-01,117.149273291258
2006-11-01,123.5928201517
2006-12-01,132.633321862848
2007-01-01,119.166881534543
2007-02-01,118.297861623412
2007-03-01,117.420420976708
2007-04-01,132.288071704356
2007-05-01,123.552400620949
2007-06-01,124.436577856112
2007-07-01,120.113372212946
2007-08-01,124.286688762913
2007-09-01,120.197579568675
2007-10-01,115.593121357371
2007-11-01,112.910275003821
2007-12-01,118.424172657006
2008-01-01,144.996645831093
2008-02-01,139.492853060595
2008-03-01,132.794999985849
2008-04-01,129.9622645391
2008-05-01,134.521250778309
2008-06-01,135.011337588657
2008-07-01,126.79606796366
2008-08-01,123.323356613364
2008-09-01,124.73635604251
2008-10-01,115.480283500694
2008-11-01,102.335515271276
2008-12-01,97.0270835660716
2009-01-01,102.190678619421
2009-02-01,101.884163844565
2009-03-01,101.843744313814
2009-04-01,103.728304935047
2009-05-01,103.772092760026
2009-06-01,100.501479063482
2009-07-01,106.810294154756
2009-08-01,107.596790857272
2009-09-01,108.534860800102
2009-10-01,111.344018187247
2009-11-01,102.753183755696
2009-12-01,108.228346025246
2010-01-01,103.440315778451
2010-02-01,112.273667394504
2010-03-01,104.514801637563
2010-04-01,95.6191365782698
2010-05-01,96.5386809028389
2010-06-01,95.4220913658621
2010-07-01,98.5663940288118
2010-08-01,94.9387411439732
2010-09-01,96.621204111454
2010-10-01,100.422324149096
2010-11-01,100.147808169417
2010-12-01,97.599693585034
2011-01-01,97.3420190765009
2011-02-01,98.1419889559337
2011-03-01,100.94440975462
2011-04-01,103.687885404296
2011-05-01,89.940192507854
2011-06-01,101.705644250418
2011-07-01,94.1387712645404
2011-08-01,94.1909798250928
2011-09-01,93.6166856590158
2011-10-01,96.7020431729546
2011-11-01,98.1605145741942
2011-12-01,99.5415152081625
2012-01-01,110.580059600334
2012-02-01,108.010028417999
2012-03-01,108.339747255595
2012-04-01,108.880087616315
2012-05-01,105.532311233531
2012-06-01,108.180739750355
2012-07-01,94.7236131227375
2012-08-01,103.139809920925
2012-09-01,111.488645095926
2012-10-01,104.974070733315
2012-11-01,104.524792991893
2012-12-01,108.93319017268
2013-01-01,106.009469284358
2013-02-01,106.757217197427
2013-03-01,109.797819133351
2013-04-01,104.053452288347
2013-05-01,108.627791381068
2013-06-01,105.600541708719
2013-07-01,105.759846764019
2013-08-01,109.83719380239
2013-09-01,108.812455382181
2013-10-01,106.857160205055
2013-11-01,107.238499077825
2013-12-01,100.051071348606
2014-01-01,101.049226490153
2014-02-01,101.070763801332
2014-03-01,100.421853556288
2014-04-01,107.952599169806
2014-05-01,108.260201145833
2014-06-01,108.783120370496
2014-07-01,111.605288947742
2014-08-01,111.89561513466
2014-09-01,107.130571533948
2014-10-01,108.28710121122
2014-11-01,106.398761447733
2014-12-01,106.518809348727
2015-01-01,100.497762538154
2015-02-01,100.619365589014
2015-03-01,96.3090040028731
2015-04-01,111.532564048095
2015-05-01,108.515730522503
2015-06-01,92.4480321286749
2015-07-01,99.0987885800774
2015-08-01,100.353609623081
2015-09-01,99.5209265164232
2015-10-01,98.9827068761898
2015-11-01,96.8845990092339
2015-12-01,95.2369105656814
2016-01-01,98.0808836693093
2016-02-01,95.0100143509117
2016-03-01,94.9872423055908
2016-04-01,100.944378109496
2016-05-01,90.7725160322612
2016-06-01,89.7831427074287
2016-07-01,91.6059700421032
2016-08-01,88.296902669211
2016-09-01,89.8492901755727
2016-10-01,92.7851763776348
2016-11-01,92.2372661309892
2016-12-01,90.604632517643
2017-01-01,90.4345118493638
2017-02-01,91.4600520650674
2017-03-01,90.729481789013
2017-04-01,99.3119214292776
2017-05-01,93.65977121149
2017-06-01,90.1952604787393
2017-07-01,92.1158444998245
2017-08-01,92.9518275933885
2017-09-01,91.8676688757435
2017-10-01,86.8539555760798
2017-11-01,85.984054242978
2017-12-01,85.0633091349894
2018-01-01,85.9622501595271
2018-02-01,87.020615682446
2018-03-01,86.2672001427749
2018-04-01,83.4207636910552
2018-05-01,86.9979214800889
2018-06-01,86.6159132614054
2018-07-01,81.3958350800289
2018-08-01,79.4567582327116
2018-09-01,82.3087031456576
2018-10-01,77.6671519328367
2018-11-01,74.6368243063161
2018-12-01,73.3493406581819
2019-01-01,72.7476040222143
2019-02-01,73.2887033623576
2019-03-01,79.7919437764736
2019-04-01,75.2218750290701
2019-05-01,74.9464727080269
2019-06-01,72.3573839139891
2019-07-01,68.5659847650719
2019-08-01,67.4506942141329
2019-09-01,63.0567453701774
2019-10-01,63.5753703428864
2019-11-01,63.4466898492016
2019-12-01,60.2182046902178
2020-01-01,62.4853770947764
2020-02-01,65.458714102315
2020-03-01,35.7935848730952
2020-04-01,7.45729631840864
2020-05-01,29.1858364124557
2020-06-01,43.5715865865795
2020-07-01,48.1576904910673
2020-08-01,52.7287186802406
2020-09-01,50.9884422095611
2020-10-01,49.6571018945762
2020-11-01,50.4188825262733
2020-12-01,50.9337022546368
2021-01-01,50.0235575003644
2021-02-01,48.5238755665784
2021-03-01,48.1473055330305
2021-04-01,48.009544914537
2021-05-01,47.8383688316806
2021-06-01,46.9695359012986
2021-07-01,46.1484293221285
2021-08-01,44.043290095834
2021-09-01,44.5160826891348
2021-10-01,45.7705493993744
2021-11-01,39.3179972123178
2021-12-01,42.9949168518424
2022-01-01,51.9189046123045
2022-02-01,46.163201907804
2022-03-01,40.594401966438
2022-04-01,38.6892083418717
2022-05-01,32.3402383886184
2022-06-01,31.4935297064746
2022-07-01,34.4453994886157
2022-08-01,35.066928221474
2022-09-01,31.2904757552561
2022-10-01,35.1874977730582
2022-11-01,39.8424696938661
2022-12-01,43.878663933938
2023-01-01,45.2427810267654
2023-02-01,40.7440028970133
2023-03-01,32.3750756655525
2023-04-01,34.4498800036369
2023-05-01,28.9678491371928
2023-06-01,33.6759685923778
2023-07-01,29.6976723188506
2023-08-01,29.1200757760625
2023-09-01,36.8141427854458
