"Date","LCEAMN01CAM657S"
1960-01-01,-0.561797752808983
1960-02-01,0
1960-03-01,0.564971751412423
1960-04-01,0.561797752809002
1960-05-01,0
1960-06-01,-0.558659217877108
1960-07-01,-0.561797752808983
1960-08-01,-0.564971751412423
1960-09-01,0.568181818181812
1960-10-01,0.564971751412423
1960-11-01,0.561797752809002
1960-12-01,2.23463687150838
1961-01-01,-0.546448087431688
1961-02-01,0
1961-03-01,0.549450549450544
1961-04-01,0.546448087431707
1961-05-01,0
1961-06-01,-0.543478260869578
1961-07-01,-0.546448087431688
1961-08-01,0
1961-09-01,0
1961-10-01,1.09890109890111
1961-11-01,0
1961-12-01,2.17391304347824
1962-01-01,-1.06382978723403
1962-02-01,0.537634408602163
1962-03-01,0
1962-04-01,1.06951871657753
1962-05-01,0
1962-06-01,0
1962-07-01,-0.529100529100542
1962-08-01,-1.06382978723403
1962-09-01,1.07526881720429
1962-10-01,0.531914893617034
1962-11-01,0.529100529100524
1962-12-01,2.10526315789473
1963-01-01,-0.515463917525768
1963-02-01,0
1963-03-01,0
1963-04-01,1.03626943005182
1963-05-01,0
1963-06-01,0
1963-07-01,-1.02564102564103
1963-08-01,0
1963-09-01,1.03626943005182
1963-10-01,0.512820512820507
1963-11-01,1.02040816326531
1963-12-01,1.5151515151515
1964-01-01,-0.99502487562188
1964-02-01,0
1964-03-01,1.00502512562813
1964-04-01,0
1964-05-01,0.497512437810957
1964-06-01,0
1964-07-01,-0.495049504950507
1964-08-01,0.497512437810957
1964-09-01,0.49504950495049
1964-10-01,0
1964-11-01,0.492610837438435
1964-12-01,1.96078431372549
1965-01-01,0
1965-02-01,0
1965-03-01,1.44230769230768
1965-04-01,0.473933649289111
1965-05-01,-0.471698113207558
1965-06-01,0
1965-07-01,-0.947867298578189
1965-08-01,0
1965-09-01,1.91387559808612
1965-10-01,0.938967136150241
1965-11-01,0.465116279069778
1965-12-01,0.925925925925916
1966-01-01,0.45871559633027
1966-02-01,0.456621004566221
1966-03-01,0.909090909090915
1966-04-01,0.45045045045043
1966-05-01,0
1966-06-01,0
1966-07-01,0
1966-08-01,0.448430493273553
1966-09-01,1.33928571428572
1966-10-01,0.881057268722458
1966-11-01,0.873362445414853
1966-12-01,0
1967-01-01,0.865800865800871
1967-02-01,0.858369098712437
1967-03-01,0.85106382978724
1967-04-01,0.421940928270038
1967-05-01,0
1967-06-01,0.420168067226901
1967-07-01,0.418410041840986
1967-08-01,0
1967-09-01,1.25000000000002
1967-10-01,0.823045267489717
1967-11-01,0.408163265306104
1967-12-01,1.62601626016261
1968-01-01,-0.399999999999996
1968-02-01,0
1968-03-01,0.8032128514056
1968-04-01,1.99203187250998
1968-05-01,0.390624999999996
1968-06-01,0
1968-07-01,-0.389105058365755
1968-08-01,1.17187499999999
1968-09-01,1.15830115830117
1968-10-01,0.763358778625959
1968-11-01,0.75757575757575
1968-12-01,1.50375939849625
1969-01-01,0.370370370370354
1969-02-01,0.369003690036909
1969-03-01,0.735294117647064
1969-04-01,0.364963503649631
1969-05-01,0.72727272727272
1969-06-01,0.361010830324906
1969-07-01,-0.359712230215824
1969-08-01,0.361010830324906
1969-09-01,1.43884892086331
1969-10-01,0.709219858156033
1969-11-01,1.40845070422535
1969-12-01,1.3888888888889
1970-01-01,0
1970-02-01,0.342465753424666
1970-03-01,1.02389078498292
1970-04-01,1.01351351351353
1970-05-01,0
1970-06-01,0.668896321070216
1970-07-01,-0.332225913621259
1970-08-01,0.666666666666671
1970-09-01,0
1970-10-01,1.32450331125828
1970-11-01,0.980392156862735
1970-12-01,2.58899676375406
1971-01-01,0.630914826498416
1971-02-01,0.626959247648896
1971-03-01,0
1971-04-01,0.623052959501572
1971-05-01,1.23839009287924
1971-06-01,0.611620795107048
1971-07-01,-0.607902735562324
1971-08-01,0.305810397553524
1971-09-01,1.21951219512194
1971-10-01,0.903614457831346
1971-11-01,0.298507462686554
1971-12-01,1.48809523809525
1972-01-01,0.293255131964796
1972-02-01,0.29239766081872
1972-03-01,0.87463556851312
1972-04-01,1.15606936416184
1972-05-01,0.285714285714292
1972-06-01,0
1972-07-01,0.569800569800564
1972-08-01,0.849858356940511
1972-09-01,0.842696629213484
1972-10-01,0.835654596100279
1972-11-01,0.552486187845317
1972-12-01,1.37362637362637
1973-01-01,0.542005420054195
1973-02-01,0.269541778975748
1973-03-01,1.07526881720429
1973-04-01,0.797872340425551
1973-05-01,0.791556728232173
1973-06-01,0.785340314136144
1973-07-01,0
1973-08-01,-0.519480519480532
1973-09-01,2.61096605744126
1973-10-01,1.27226463104325
1973-11-01,-0.251256281407024
1973-12-01,1.76322418136019
1974-01-01,0.990099009900996
1974-02-01,0.245098039215675
1974-03-01,1.46699266503669
1974-04-01,1.4457831325301
1974-05-01,1.42517814726839
1974-06-01,0.702576112412194
1974-07-01,2.09302325581394
1974-08-01,1.13895216400914
1974-09-01,2.25225225225224
1974-10-01,2.20264317180616
1974-11-01,0.431034482758631
1974-12-01,1.07296137339055
1975-01-01,1.27388535031846
1975-02-01,1.25786163522014
1975-03-01,1.65631469979296
1975-04-01,1.0183299389002
1975-05-01,1.00806451612903
1975-06-01,1.19760479041918
1975-07-01,0
1975-08-01,0.197238658777112
1975-09-01,1.18110236220473
1975-10-01,1.9455252918288
1975-11-01,0.763358778625959
1975-12-01,1.13636363636362
1976-01-01,1.49812734082397
1976-02-01,1.66051660516605
1976-03-01,1.27041742286752
1976-04-01,1.25448028673836
1976-05-01,1.41592920353982
1976-06-01,1.39616055846421
1976-07-01,-0.344234079173823
1976-08-01,0.172711571675295
1976-09-01,1.20689655172414
1976-10-01,0.681431005110737
1976-11-01,0.169204737732649
1976-12-01,1.68918918918918
1977-01-01,1.49501661129569
1977-02-01,0.818330605564645
1977-03-01,0.81168831168832
1977-04-01,0.966183574879206
1977-05-01,1.43540669856462
1977-06-01,0.471698113207526
1977-07-01,0.15649452269172
1977-08-01,-0.156250000000014
1977-09-01,2.03442879499217
1977-10-01,0.460122699386524
1977-11-01,0.305343511450389
1977-12-01,0.45662100456619
1978-01-01,0.30303030303031
1978-02-01,0.604229607250749
1978-03-01,0.900900900900902
1978-04-01,0
1978-05-01,0.892857142857144
1978-06-01,0.442477876106195
1978-07-01,0
1978-08-01,0.440528634361234
1978-09-01,1.90058479532163
1978-10-01,0.573888091822108
