"Date","LRAC55FECAM156N"
1983-01-01,32.5577387107894
1983-02-01,32.5105358217941
1983-03-01,33.0271291208791
1983-04-01,33.2304791291677
1983-05-01,32.8201180395176
1983-06-01,32.5732342642412
1983-07-01,31.4658480429778
1983-08-01,32.0537918120691
1983-09-01,32.8290983258265
1983-10-01,33.3616226767377
1983-11-01,32.8841427239597
1983-12-01,32.9665679221329
1984-01-01,32.9586748922505
1984-02-01,32.4023289173909
1984-03-01,33.5187526337969
1984-04-01,32.7329349381365
1984-05-01,32.2404371584699
1984-06-01,31.9113201209271
1984-07-01,31.5802717664821
1984-08-01,31.3222724987431
1984-09-01,32.275619557937
1984-10-01,32.5276012044162
1984-11-01,32.5810765630224
1984-12-01,32.5258937520882
1985-01-01,32.7378964941569
1985-02-01,33.7254901960784
1985-03-01,33.9392928619079
1985-04-01,34.4195349612468
1985-05-01,33.5582208895552
1985-06-01,33.3832833832834
1985-07-01,32.8036605657238
1985-08-01,32.5045734242475
1985-09-01,32.9123390112173
1985-10-01,33.2032223237273
1985-11-01,33.7290386850407
1985-12-01,33.4163139988383
1986-01-01,32.3961184374222
1986-02-01,32.8330984163834
1986-03-01,33.2449233319519
1986-04-01,32.8666114333057
1986-05-01,33.648033126294
1986-06-01,32.8780730072014
1986-07-01,32.5802714333002
1986-08-01,32.3351807428241
1986-09-01,32.8261948073425
1986-10-01,32.9668512854427
1986-11-01,33.0413223140496
1986-12-01,33.0275987440093
1987-01-01,33.0166859408558
1987-02-01,33.4489307241351
1987-03-01,33.8121182103352
1987-04-01,35.1101576037627
1987-05-01,34.7162652589904
1987-06-01,33.599868106504
1987-07-01,33.6135146271117
1987-08-01,33.5145823035096
1987-09-01,34.8348842954789
1987-10-01,34.8373816385344
1987-11-01,34.1838834471973
1987-12-01,34.9160631994733
1988-01-01,34.6223465525753
1988-02-01,34.6055770338077
1988-03-01,34.3230794538575
1988-04-01,34.6764246361319
1988-05-01,35.1311354106717
1988-06-01,34.0073982737361
1988-07-01,33.5635018495684
1988-08-01,33.9444261756002
1988-09-01,35.6626109832292
1988-10-01,34.5666831113304
1988-11-01,33.7966770850469
1988-12-01,34.1724251398486
1989-01-01,34.0439542349164
1989-02-01,34.2527789213668
1989-03-01,33.8659199472904
1989-04-01,34.1873300930884
1989-05-01,33.6849044166117
1989-06-01,33.9321028345419
1989-07-01,32.8086368880831
1989-08-01,32.5255522584899
1989-09-01,34.1027120600115
1989-10-01,34.2897188556353
1989-11-01,34.4355570215222
1989-12-01,34.3422680412371
1990-01-01,34.6613874453518
1990-02-01,33.5698374721558
1990-03-01,34.2656765676568
1990-04-01,35.0523970624639
1990-05-01,34.9971124494679
1990-06-01,34.9311112944477
1990-07-01,34.5430550973276
1990-08-01,35.1529644594706
1990-09-01,35.5234954657873
1990-10-01,35.5588526211672
1990-11-01,34.9872249237616
1990-12-01,35.2698805109188
1991-01-01,34.253460777851
1991-02-01,34.7037983027107
1991-03-01,35.3212520593081
1991-04-01,35.3619369183892
1991-05-01,34.9250782150502
1991-06-01,35.6901802617499
1991-07-01,34.7765248168574
1991-08-01,35.3144550543299
1991-09-01,36.0612547340688
1991-10-01,35.973651708522
1991-11-01,35.2573075339646
1991-12-01,34.7933476041495
1992-01-01,35.3202700477523
1992-02-01,34.5080279950597
1992-03-01,34.4063889346287
1992-04-01,34.713533091867
1992-05-01,34.8559670781893
1992-06-01,35.1629361421988
1992-07-01,34.6906877262257
1992-08-01,36.2141271277033
1992-09-01,36.5011509371917
1992-10-01,37.0890861275477
1992-11-01,37.3367288260905
1992-12-01,36.3307875502997
1993-01-01,35.4761904761905
1993-02-01,36.4434597078615
1993-03-01,36.3300795668936
1993-04-01,37.134191327158
1993-05-01,36.2228594838181
1993-06-01,35.7616436113612
1993-07-01,35.3999672828398
1993-08-01,34.9648635397941
1993-09-01,35.4804473834599
1993-10-01,35.7970305106869
1993-11-01,35.9419580989647
1993-12-01,34.5333116142694
1994-01-01,34.9336805273008
1994-02-01,35.7502845065843
1994-03-01,37.225921715121
1994-04-01,38.0090864838553
1994-05-01,38.0115063609108
1994-06-01,38.3874362503036
1994-07-01,36.5467044076021
1994-08-01,37.6555178542576
1994-09-01,37.3668065870197
1994-10-01,37.014034521697
1994-11-01,36.3665672604175
1994-12-01,35.8869018849686
1995-01-01,37.0915821664252
1995-02-01,36.193309745899
1995-03-01,36.2847501205206
1995-04-01,35.6666934253833
1995-05-01,35.5327507416019
1995-06-01,36.3075690828995
1995-07-01,35.4645114827559
1995-08-01,36.4021417725565
1995-09-01,37.1047588629831
1995-10-01,36.8030629337162
1995-11-01,36.2390438247012
1995-12-01,35.535742716128
1996-01-01,35.8919348430671
1996-02-01,36.0447583525117
1996-03-01,36.2079898541535
1996-04-01,36.4608076009501
1996-05-01,36.7193675889328
1996-06-01,37.4309174167061
1996-07-01,36.2762099952704
1996-08-01,37.0600740099205
1996-09-01,36.690251572327
1996-10-01,36.3722025912839
1996-11-01,35.9294117647059
1996-12-01,35.0125352554058
1997-01-01,35.3852170512319
1997-02-01,36.372158425123
1997-03-01,36.9012326415978
1997-04-01,36.9490733530603
1997-05-01,37.0442354038716
1997-06-01,36.8657874321179
1997-07-01,36.4988381099923
1997-08-01,36.8331529302613
1997-09-01,37.0313223268014
1997-10-01,37.5510204081633
1997-11-01,38.2196940579599
1997-12-01,37.8117087393539
1998-01-01,37.3296585515235
1998-02-01,39.1324270658317
1998-03-01,39.1463414634146
1998-04-01,38.4954742526812
1998-05-01,37.4193548387097
1998-06-01,38.4574629125038
1998-07-01,38.0966767371601
1998-08-01,38.4024114544084
1998-09-01,39.5656421432329
1998-10-01,39.7465696933343
1998-11-01,39.7711122746653
1998-12-01,39.1297858049108
1999-01-01,38.553140815719
1999-02-01,38.9210448204215
1999-03-01,39.4861543017918
1999-04-01,40.0694290567989
1999-05-01,39.3117677400339
1999-06-01,38.3660274777753
1999-07-01,38.4575910856975
1999-08-01,39.2690058479532
1999-09-01,39.8103574033552
1999-10-01,39.3959243085881
1999-11-01,39.8111837327524
1999-12-01,40.8290455830133
2000-01-01,41.1246024862677
2000-02-01,41.47624882866
2000-03-01,40.5840886203424
2000-04-01,41.2516147552749
2000-05-01,40.9188492915414
2000-06-01,40.5654315699293
2000-07-01,40.4202279202279
2000-08-01,42.2962226640159
2000-09-01,41.3797988383624
2000-10-01,42.4856920794178
2000-11-01,42.0637158161827
2000-12-01,41.7252530933633
2001-01-01,41.2835047938974
2001-02-01,41.3636680857003
2001-03-01,42.1583634845533
2001-04-01,41.7850460813526
2001-05-01,41.0497237569061
2001-06-01,41.4889225264896
2001-07-01,40.5190714236801
2001-08-01,40.8145166791732
2001-09-01,41.6944085875399
2001-10-01,42.0066301332792
2001-11-01,42.4587403166049
2001-12-01,43.6963519313305
2002-01-01,43.3557583427696
2002-02-01,42.5843665053371
2002-03-01,42.6516201412262
2002-04-01,42.3490813648294
2002-05-01,42.2273024167211
2002-06-01,42.4902470741222
2002-07-01,41.7809105018107
2002-08-01,44.1718186501803
2002-09-01,44.3355119825708
2002-10-01,45.8647096362476
2002-11-01,46.5704659589346
2002-12-01,47.7233867392819
2003-01-01,47.4851884532964
2003-02-01,47.9246467817896
2003-03-01,48.3955714017639
2003-04-01,47.7898144689329
2003-05-01,47.841726618705
2003-06-01,47.4382716049383
2003-07-01,46.4916056823074
2003-08-01,47.530637254902
2003-09-01,48.0907649139929
2003-10-01,48.0974957451982
2003-11-01,49.3670119328851
2003-12-01,49.8581517474497
2004-01-01,49.2786727578745
2004-02-01,48.8537738672413
2004-03-01,48.079217370556
2004-04-01,48.8348591130662
2004-05-01,49.2417061611374
2004-06-01,48.1922736655854
2004-07-01,47.3285134896844
2004-08-01,48.4078670100679
2004-09-01,49.3873978996499
2004-10-01,49.6801953715548
2004-11-01,50.18835120255
2004-12-01,49.6823012939002
2005-01-01,48.6220585697025
2005-02-01,49.5415998166399
2005-03-01,49.3488690884167
2005-04-01,49.4506120125249
2005-05-01,50.0680426400544
2005-06-01,49.5280619454021
2005-07-01,48.2337033072286
2005-08-01,49.2340497166264
2005-09-01,49.6084135153278
2005-10-01,49.913567166676
2005-11-01,49.6386479875472
2005-12-01,49.7810542652846
2006-01-01,49.3515094652023
2006-02-01,50.2724120851907
2006-03-01,50.5130315500686
2006-04-01,50.218818380744
2006-05-01,50.9157309495258
2006-06-01,50.1766208358242
2006-07-01,50.2140341370902
2006-08-01,50.477887574923
2006-09-01,50.9342523288999
2006-10-01,50.2953178694158
2006-11-01,50.5809906291834
2006-12-01,50.7903449749012
2007-01-01,50.7978723404255
2007-02-01,51.4006791171477
2007-03-01,52.0319610540798
2007-04-01,52.5313785465668
2007-05-01,51.8672417420576
2007-06-01,51.6523289970625
2007-07-01,50.7894186532832
2007-08-01,52.1952236938158
2007-09-01,52.5847722071978
2007-10-01,53.3326417345298
2007-11-01,52.8894407367168
2007-12-01,52.6473320260089
2008-01-01,52.9562982005142
2008-02-01,52.9849215304134
2008-03-01,54.3305878139868
2008-04-01,53.6127683442966
2008-05-01,54.0918569757388
2008-06-01,53.4671532846715
2008-07-01,51.6885743174924
2008-08-01,51.9941511622044
2008-09-01,52.9423589125081
2008-10-01,53.701568843667
2008-11-01,53.7869319602059
2008-12-01,53.8219895287958
2009-01-01,54.3741922656328
2009-02-01,54.8724300222937
2009-03-01,55.6181440853839
2009-04-01,55.8862662001676
2009-05-01,55.7002457002457
2009-06-01,55.7998335210302
2009-07-01,54.169921875
2009-08-01,55.097867367806
2009-09-01,55.4585152838428
2009-10-01,55.8109154248113
2009-11-01,55.3148371531966
2009-12-01,54.7156192859205
2010-01-01,54.28256282371
2010-02-01,54.5641368763143
2010-03-01,54.4228386235821
2010-04-01,54.6171759897343
2010-05-01,54.8578199052133
2010-06-01,55.5592291706027
2010-07-01,55.1064631618617
2010-08-01,55.8247640512748
2010-09-01,56.5400646279211
2010-10-01,57.3183835552441
2010-11-01,57.3239502260335
2010-12-01,56.7908122936718
2011-01-01,57.3071216617211
2011-02-01,57.4778024417314
2011-03-01,56.4697738809414
2011-04-01,57.6237623762376
2011-05-01,57.2216097023153
2011-06-01,56.5251283932502
2011-07-01,54.5354691075515
2011-08-01,55.3202172821473
2011-09-01,55.1141282062964
2011-10-01,55.3074404220484
2011-11-01,55.7023517660946
2011-12-01,56.7174326896927
2012-01-01,56.8992037640246
2012-02-01,57.0235246308755
2012-03-01,57.8847714362997
2012-04-01,58.2842233118899
2012-05-01,57.6631191342225
2012-06-01,57.2190595723699
2012-07-01,55.4020212861104
2012-08-01,56.9292568623075
2012-09-01,57.3388569646755
2012-10-01,57.0888720935402
2012-11-01,57.181523716555
2012-12-01,57.4477506199079
2013-01-01,57.8745198463508
2013-02-01,58.9997796871558
2013-03-01,58.2728751703821
2013-04-01,58.5493136867956
2013-05-01,58.9331816391721
2013-06-01,58.2125392944464
2013-07-01,57.2461243685769
2013-08-01,58.4981095997566
2013-09-01,58.7133691694122
2013-10-01,58.8189487345879
2013-11-01,58.9759088161644
2013-12-01,59.1218545329197
2014-01-01,59.1024373468598
2014-02-01,59.1874383285426
2014-03-01,58.4578498951064
2014-04-01,59.411563754377
2014-05-01,58.9586262729558
2014-06-01,58.8457779099911
2014-07-01,57.4766751484309
2014-08-01,57.6755406949676
2014-09-01,57.9371780798784
2014-10-01,58.0355637957189
2014-11-01,58.0175785356828
2014-12-01,57.6069165232719
2015-01-01,57.7990871404045
2015-02-01,58.7100008354917
2015-03-01,59.484699407988
2015-04-01,58.7476596629915
2015-05-01,58.427106257526
2015-06-01,58.3526586052675
2015-07-01,56.6020581063768
2015-08-01,57.8150775321676
2015-09-01,57.9668408277451
2015-10-01,58.831499425193
2015-11-01,58.7690542534011
2015-12-01,58.8377228856535
2016-01-01,58.6651436031332
2016-02-01,59.2544359433502
2016-03-01,59.4865754092368
2016-04-01,59.8354009567826
2016-05-01,60.0946372239748
2016-06-01,59.578590457738
2016-07-01,58.3235946000403
2016-08-01,59.8407464007078
2016-09-01,60.4753874568377
2016-10-01,60.6975345760674
2016-11-01,59.6909775038027
2016-12-01,59.6898605171656
2017-01-01,59.5772681954138
2017-02-01,59.9068248785538
2017-03-01,59.5849566669317
2017-04-01,59.6269101012106
2017-05-01,59.296522221342
2017-06-01,60.3448275862069
2017-07-01,59.1084965255843
2017-08-01,60.491783898806
2017-09-01,60.4391280396632
2017-10-01,60.9061259774451
2017-11-01,61.3018401538039
2017-12-01,61.8618500959918
2018-01-01,60.8406647116325
2018-02-01,60.7590488461989
2018-03-01,60.3321896444167
2018-04-01,60.1315328637584
2018-05-01,60.0598383587193
2018-06-01,60.2467603010786
2018-07-01,59.5034279738157
2018-08-01,60.8635097493036
2018-09-01,61.7512945358992
2018-10-01,62.0001543924656
2018-11-01,62.0257557063541
2018-12-01,60.8827947463698
2019-01-01,59.3608183985847
2019-02-01,59.4167819271554
2019-03-01,60.1128338962235
2019-04-01,60.326524355191
2019-05-01,60.0160777858592
2019-06-01,60.9764489983178
2019-07-01,59.59364497403
2019-08-01,60.6213266162888
2019-09-01,62.1691709251773
2019-10-01,62.6014710926484
2019-11-01,62.4614329790881
2019-12-01,61.7138723922644
2020-01-01,61.0128219761823
2020-02-01,61.8292451036319
2020-03-01,59.5621769534813
2020-04-01,56.7255460588794
2020-05-01,56.4930133657351
2020-06-01,58.2893788183508
2020-07-01,58.291285708866
2020-08-01,60.1828666818423
2020-09-01,60.2648252836059
2020-10-01,61.6724209887316
2020-11-01,61.81369759059
2020-12-01,62.1029863772626
2021-01-01,61.7010778806741
2021-02-01,62.4373766509792
2021-03-01,62.6589244373601
2021-04-01,62.8904322744696
2021-05-01,62.3690602702292
2021-06-01,62.5778047669652
2021-07-01,61.2026421684003
2021-08-01,62.5735880587945
2021-09-01,63.0429000265988
2021-10-01,62.8045767286274
2021-11-01,62.792820200791
2021-12-01,62.062012554689
2022-01-01,61.3888148627556
2022-02-01,61.6952380952381
2022-03-01,61.7234545315954
2022-04-01,61.5000381300999
2022-05-01,61.3453393872334
2022-06-01,60.6757014697461
2022-07-01,59.6676852559206
2022-08-01,60.6438293317021
2022-09-01,62.1929757441273
2022-10-01,62.6928524941618
2022-11-01,62.0780812995671
2022-12-01,61.7499329013458
2023-01-01,62.0029172424382
2023-02-01,63.3992702131746
2023-03-01,63.2632671098644
2023-04-01,63.4035681328822
2023-05-01,63.2575320327831
2023-06-01,63.5226179018287
2023-07-01,62.331959477678
2023-08-01,61.6644823066841
2023-09-01,62.5920925747348
2023-10-01,62.7769628657454
2023-11-01,62.798872107845
