"Date","CANCP090000CTGYM"
2015-12-01,0.126319644505981
2016-01-01,0.160532817011102
2016-02-01,0.100862654786742
2016-03-01,0.133273220663759
2016-04-01,0.168769878627036
2016-05-01,0.121953961523737
2016-06-01,0.119136103653773
2016-07-01,0.176156493900086
2016-08-01,0.0887341733662604
2016-09-01,0.101144194987973
2016-10-01,0.0979878227981265
2016-11-01,0.131008029029121
2016-12-01,0.174535963854019
2017-01-01,0.267432506612662
2017-02-01,0.240644056975432
2017-03-01,0.328609333150546
2017-04-01,0.247389019019301
2017-05-01,0.16183317994441
2017-06-01,0.175299613098773
2017-07-01,0.0873036521797369
2017-08-01,0.112462727997738
2017-09-01,0.16744620768032
2017-10-01,0.0993304346956846
2017-11-01,0.134553016806792
2017-12-01,0.0493533126691823
2018-01-01,0.0244670476707461
2018-02-01,0.105860382301979
2018-03-01,0.113827963631155
2018-04-01,-0.0404969666840692
2018-05-01,0.202329672628448
2018-06-01,0.00809939333681276
2018-07-01,0.21868362009397
2018-08-01,0.210422859533586
2018-09-01,0.17764174009672
2018-10-01,0.193642944132101
2018-11-01,0.1447897642054
2018-12-01,0.193790989196422
2019-01-01,0.163624349296629
2019-02-01,0.11088847411166
2019-03-01,0.0737031493343116
2019-04-01,0.257186946082933
2019-05-01,0.227623392010816
2019-06-01,0.293267920554791
2019-07-01,0.277152378829591
2019-08-01,0.248163226961267
2019-09-01,0.227112643935998
2019-10-01,0.277565730625011
2019-11-01,0.176092558139864
2019-12-01,0.161539181427032
2020-01-01,0.0806486781525666
2020-02-01,0.225761788061287
2020-03-01,0.101279231648019
2020-04-01,0.180057877693567
2020-05-01,0.114730876094056
2020-06-01,0.258712654200351
2020-07-01,0.105444842840456
2020-08-01,0.164684515036688
2020-09-01,0.122259563356102
2020-10-01,0.157754954629327
2020-11-01,0.315972533759034
2020-12-01,0.373422085351584
2021-01-01,0.486893348804123
2021-02-01,0.185352155902313
2021-03-01,0.186437673652842
2021-04-01,0.223765368417413
2021-05-01,0.230304741725908
2021-06-01,0.239596186958834
2021-07-01,0.331331130688576
2021-08-01,0.17246116048524
2021-09-01,0.217609867757443
2021-10-01,0.291370744813483
2021-11-01,0.141743677415642
2021-12-01,0.0971942683451084
2022-01-01,0.193263277432967
2022-02-01,0.33280841844039
2022-03-01,0.463595451646977
2022-04-01,0.300199677227555
2022-05-01,0.328233384434838
2022-06-01,0.320541896224298
2022-07-01,0.319386984732293
2022-08-01,0.380542813113948
2022-09-01,0.401022713819516
2022-10-01,0.315703049903079
2022-11-01,0.418163237473567
2022-12-01,0.369539075271465
2023-01-01,0.323619238186651
2023-02-01,0.274552236653906
2023-03-01,0.259600369561369
2023-04-01,0.392967775624305
2023-05-01,0.4137366166426
2023-06-01,0.221383839709906
2023-07-01,0.328674385820796
2023-08-01,0.310249409467566
2023-09-01,0.218542330279789
2023-10-01,0.369766502449826
