"Date","CANCP060000GPM"
2015-01-01,0.138783900000017
2015-02-01,0.0677492749140338
2015-03-01,-0.474877444033946
2015-04-01,0.931069903187052
2015-05-01,0.609089082597222
2015-06-01,-0.0955413962109308
2015-07-01,-0.0372285119792624
2015-08-01,-0.151818979667646
2015-09-01,-0.0276810888976136
2015-10-01,-0.0582580540809145
2015-11-01,0.248243027800795
2015-12-01,-0.0213863485119908
2016-01-01,0.000990837841140595
2016-02-01,0.217651889194486
2016-03-01,-0.212831387595323
2016-04-01,0.948081629810777
2016-05-01,0.186544307724189
2016-06-01,0.00552897286641209
2016-07-01,-0.384063607592188
2016-08-01,0.405412242663661
2016-09-01,0.477805240951842
2016-10-01,-0.232469608522457
2016-11-01,0.154414967345002
2016-12-01,-0.209633468552592
2017-01-01,0.195121951219534
2017-02-01,0.0973709834469221
2017-03-01,0.0972762645914506
2017-04-01,1.26336248785227
2017-05-01,-0.191938579654511
2017-06-01,0.288461538461528
2017-07-01,0.287631831256003
2017-08-01,-0.0956022944550776
2017-09-01,0.0956937799043169
2017-10-01,0.0956022944550776
2017-11-01,-0.382043935052552
2017-12-01,0.191754554170662
2018-01-01,0
2018-02-01,0.0956937799043169
2018-03-01,0.191204588910134
2018-04-01,0.477099236641211
2018-05-01,-0.189933523266857
2018-06-01,0
2018-07-01,0
2018-08-01,0.095147478591828
2018-09-01,-0.095057034220543
2018-10-01,-0.190294957183614
2018-11-01,-0.571973307912319
2018-12-01,0.287631831256003
2019-01-01,0
2019-02-01,0.191204588910134
2019-03-01,0.286259541984722
2019-04-01,0.856327307326367
2019-05-01,0.188679245283019
2019-06-01,0.282485875706204
2019-07-01,0.281690140845081
2019-08-01,-0.280898876404505
2019-09-01,-0.28169014084506
2019-10-01,0.376647834274953
2019-11-01,0.281425891181999
2019-12-01,0
2020-01-01,0.0935453695041992
2020-02-01,0.280373831775691
2020-03-01,-0.0931966449207726
2020-04-01,0.559701492537314
2020-05-01,-0.278293135436003
2020-06-01,0.186046511627907
2020-07-01,0.437875133802236
2020-08-01,-0.620857574223999
2020-09-01,0.186046511627907
2020-10-01,0.185701021355638
2020-11-01,0.185356811862816
2020-12-01,-0.185013876040683
2021-01-01,0
2021-02-01,0.0926784059314078
2021-03-01,0.0925925925925824
2021-04-01,1.85013876040703
2021-05-01,-0.0908265213442225
2021-06-01,0.272727272727263
2021-07-01,0.362647325475975
2021-08-01,-0.1806684733514
2021-09-01,0.180995475113122
2021-10-01,-0.0903342366757102
2021-11-01,-0.0904159132007134
2021-12-01,0
2022-01-01,-0.361990950226245
2022-02-01,0.181653042688465
2022-03-01,-0.0906618313689837
2022-04-01,2.08711433756805
2022-05-01,-0.0888888888888791
2022-06-01,0.177935943060479
2022-07-01,0.799289520426298
2022-08-01,0.176211453744494
2022-09-01,0.615655233069491
2022-10-01,0.0874125874125778
2022-11-01,0.524017467248909
2022-12-01,-0.0868809730668888
2023-01-01,0.260869565217382
2023-02-01,0.173460537727667
2023-03-01,0.086580086580077
2023-04-01,2.50865051903115
2023-05-01,0
2023-06-01,0.168776371308017
2023-07-01,0.252737994945231
2023-08-01,0.252100840336144
2023-09-01,-0.335289186923722
2023-10-01,0
