"Date","CANLORSGPNOSTSAM"
1961-02-01,98.4905931761646
1961-03-01,98.7646312034648
1961-04-01,99.0344670017283
1961-05-01,99.2919402993607
1961-06-01,99.5275198608339
1961-07-01,99.7326115974321
1961-08-01,99.9017871062268
1961-09-01,100.036846075925
1961-10-01,100.153091395138
1961-11-01,100.266105273104
1961-12-01,100.379667014554
1962-01-01,100.473719639252
1962-02-01,100.520955669545
1962-03-01,100.504480317182
1962-04-01,100.438385925459
1962-05-01,100.350451939541
1962-06-01,100.268366187968
1962-07-01,100.207629194883
1962-08-01,100.172402541777
1962-09-01,100.154720863896
1962-10-01,100.131755810762
1962-11-01,100.078383879347
1962-12-01,99.9798944043375
1963-01-01,99.8465703431789
1963-02-01,99.6997965250921
1963-03-01,99.5607530478163
1963-04-01,99.4402412519464
1963-05-01,99.3473631939412
1963-06-01,99.2967299147819
1963-07-01,99.3136018589152
1963-08-01,99.4211291989123
1963-09-01,99.6227800696823
1963-10-01,99.8939934255132
1963-11-01,100.187800042535
1963-12-01,100.450963143655
1964-01-01,100.638389907791
1964-02-01,100.716889222663
1964-03-01,100.674120056001
1964-04-01,100.534805230396
1964-05-01,100.338267109222
1964-06-01,100.122938493568
1964-07-01,99.9153582568125
1964-08-01,99.7361267265142
1964-09-01,99.6053674745023
1964-10-01,99.546218180318
1964-11-01,99.5739023730039
1964-12-01,99.6797751129592
1965-01-01,99.8290290123977
1965-02-01,99.9712334612375
1965-03-01,100.067445126293
1965-04-01,100.117637930429
1965-05-01,100.14373776074
1965-06-01,100.175858747199
1965-07-01,100.240352895939
1965-08-01,100.356915083039
1965-09-01,100.533402578042
1965-10-01,100.756841296918
1965-11-01,101.0053151944
1965-12-01,101.256334330419
1966-01-01,101.493342293323
1966-02-01,101.700844976299
1966-03-01,101.860479234459
1966-04-01,101.949174661899
1966-05-01,101.946340568542
1966-06-01,101.846094394814
1966-07-01,101.67577167731
1966-08-01,101.472673880309
1966-09-01,101.266186128865
1966-10-01,101.062786205624
1966-11-01,100.860246457516
1966-12-01,100.661560448628
1967-01-01,100.488750613254
1967-02-01,100.36396434492
1967-03-01,100.289166864971
1967-04-01,100.243184693071
1967-05-01,100.18680877962
1967-06-01,100.086173120112
1967-07-01,99.9367063626274
1967-08-01,99.751496944799
1967-09-01,99.5532728726344
1967-10-01,99.3691429223855
1967-11-01,99.2276094901468
1967-12-01,99.1548321296727
1968-01-01,99.1680655736818
1968-02-01,99.2738265304117
1968-03-01,99.4598045404419
1968-04-01,99.6971622805375
1968-05-01,99.9449811942665
1968-06-01,100.168046909595
1968-07-01,100.353871539127
1968-08-01,100.502422181847
1968-09-01,100.618335068911
1968-10-01,100.705680409502
1968-11-01,100.765718600556
1968-12-01,100.796661031695
1969-01-01,100.795350663694
1969-02-01,100.759756370634
1969-03-01,100.693723896058
1969-04-01,100.614093285185
1969-05-01,100.541744044927
1969-06-01,100.493718198276
1969-07-01,100.474922733816
1969-08-01,100.481370888919
1969-09-01,100.501240716193
1969-10-01,100.514050608211
1969-11-01,100.497202647367
1969-12-01,100.432950050563
1970-01-01,100.317365225405
1970-02-01,100.155152836163
1970-03-01,99.9580748979147
1970-04-01,99.7466550502272
1970-05-01,99.5397659576481
1970-06-01,99.3454150570904
1970-07-01,99.1513484365886
1970-08-01,98.9380560037442
1970-09-01,98.6915225675937
1970-10-01,98.4170902437041
1970-11-01,98.1366157774845
1970-12-01,97.8876145677099
1971-01-01,97.7229393578004
1971-02-01,97.6918902135991
1971-03-01,97.8156312794843
1971-04-01,98.0802675770999
1971-05-01,98.4393979507756
1971-06-01,98.8331833675569
1971-07-01,99.2003894224031
1971-08-01,99.4871366414295
1971-09-01,99.6575540964522
1971-10-01,99.7098889315627
1971-11-01,99.6642439736655
1971-12-01,99.5582094600037
1972-01-01,99.4492190544165
1972-02-01,99.3887443144744
1972-03-01,99.3970631949238
1972-04-01,99.4604772214078
1972-05-01,99.5428437340154
1972-06-01,99.6184199894808
1972-07-01,99.7029949593351
1972-08-01,99.8295317919425
1972-09-01,100.023128235425
1972-10-01,100.287146472058
1972-11-01,100.602908423984
1972-12-01,100.938201564397
1973-01-01,101.251862028514
1973-02-01,101.503667556335
1973-03-01,101.665781823024
1973-04-01,101.738486745568
1973-05-01,101.73838208301
1973-06-01,101.69274501883
1973-07-01,101.639056375232
1973-08-01,101.611523728244
1973-09-01,101.628440566682
1973-10-01,101.677819475025
1973-11-01,101.734481024632
1973-12-01,101.774673002642
1974-01-01,101.790126853068
1974-02-01,101.778079148169
1974-03-01,101.73313609983
1974-04-01,101.641219184764
1974-05-01,101.484254879109
1974-06-01,101.248294917723
1974-07-01,100.936235857575
1974-08-01,100.559243932053
1974-09-01,100.133803095347
1974-10-01,99.6835837052817
1974-11-01,99.2364466371491
1974-12-01,98.8235470156595
1975-01-01,98.4785563763652
1975-02-01,98.2311873493252
1975-03-01,98.0962489957729
1975-04-01,98.072345208364
1975-05-01,98.1422055636269
1975-06-01,98.2812277498773
1975-07-01,98.4591331318402
1975-08-01,98.6498220251535
1975-09-01,98.8384318303055
1975-10-01,99.027450854793
1975-11-01,99.227773138422
1975-12-01,99.4496102159273
1976-01-01,99.6924702750098
1976-02-01,99.9464892273027
1976-03-01,100.19213237651
1976-04-01,100.399005067273
1976-05-01,100.53568068155
1976-06-01,100.58232466666
1976-07-01,100.548199894033
1976-08-01,100.457227529765
1976-09-01,100.339260597522
1976-10-01,100.225563635919
1976-11-01,100.141061203388
1976-12-01,100.096524876244
1977-01-01,100.078814375945
1977-02-01,100.065814138841
1977-03-01,100.039373530929
1977-04-01,99.9979046498242
1977-05-01,99.9503783044378
1977-06-01,99.9115116954547
1977-07-01,99.8975333603714
1977-08-01,99.9213645539114
1977-09-01,99.9861541948937
1977-10-01,100.076176613688
1977-11-01,100.168668080856
1977-12-01,100.243882063968
1978-01-01,100.295045384888
1978-02-01,100.323381737443
1978-03-01,100.334945839378
1978-04-01,100.339202285194
1978-05-01,100.345582227018
1978-06-01,100.360722203153
1978-07-01,100.385710339772
1978-08-01,100.419057056186
1978-09-01,100.459088766065
1978-10-01,100.5058796241
1978-11-01,100.561290847179
1978-12-01,100.628678620607
1979-01-01,100.712139961277
1979-02-01,100.8142046548
1979-03-01,100.932524911803
1979-04-01,101.055367522215
1979-05-01,101.168003354159
1979-06-01,101.258927517603
1979-07-01,101.326966872216
1979-08-01,101.375469002013
1979-09-01,101.408287628373
1979-10-01,101.427348189274
1979-11-01,101.431032793578
1979-12-01,101.413747842196
1980-01-01,101.366792605704
1980-02-01,101.281821505001
1980-03-01,101.156602624714
1980-04-01,101.003611736957
1980-05-01,100.844945015982
1980-06-01,100.709457224412
1980-07-01,100.630597058467
1980-08-01,100.641018157388
1980-09-01,100.763432273125
1980-10-01,100.99513899979
1980-11-01,101.318423857466
1980-12-01,101.702938436111
1981-01-01,102.101419645221
1981-02-01,102.460463832818
1981-03-01,102.730632823967
1981-04-01,102.879705694016
1981-05-01,102.888334356154
1981-06-01,102.754207828575
1981-07-01,102.505931814234
1981-08-01,102.179867179006
1981-09-01,101.805275717133
1981-10-01,101.395419216207
1981-11-01,100.952761321158
1981-12-01,100.476693341635
1982-01-01,99.9734665196562
1982-02-01,99.4520548693216
1982-03-01,98.9220324387861
1982-04-01,98.3927821740256
1982-05-01,97.8740517406955
1982-06-01,97.3763988012304
1982-07-01,96.9108192379482
1982-08-01,96.4932488498724
1982-09-01,96.1466085580202
1982-10-01,95.8993444049695
1982-11-01,95.7780640967984
1982-12-01,95.7929946553553
1983-01-01,95.9318790592706
1983-02-01,96.163850776921
1983-03-01,96.4515850162192
1983-04-01,96.7563803908224
1983-05-01,97.0459549627763
1983-06-01,97.3007750422938
1983-07-01,97.5211282722483
1983-08-01,97.7184263858365
1983-09-01,97.9084544402697
1983-10-01,98.1058322224808
1983-11-01,98.3220115439341
1983-12-01,98.5623541244718
1984-01-01,98.821437583268
1984-02-01,99.0867903422413
1984-03-01,99.3408905530118
1984-04-01,99.562353780913
1984-05-01,99.7335479981971
1984-06-01,99.8502270402209
1984-07-01,99.9343598677195
1984-08-01,100.016577693196
1984-09-01,100.120668152197
1984-10-01,100.248005494621
1984-11-01,100.38655128806
1984-12-01,100.517898120662
1985-01-01,100.623280762945
1985-02-01,100.688993132245
1985-03-01,100.713462988522
1985-04-01,100.716912748748
1985-05-01,100.72687891069
1985-06-01,100.765188461821
1985-07-01,100.834456678397
1985-08-01,100.924144087412
1985-09-01,101.014229351495
1985-10-01,101.077318174778
1985-11-01,101.087131719974
1985-12-01,101.028884041726
1986-01-01,100.913311704627
1986-02-01,100.760083453309
1986-03-01,100.585398372978
1986-04-01,100.392501331445
1986-05-01,100.177563665579
1986-06-01,99.9369119052138
1986-07-01,99.6758404426405
1986-08-01,99.409346950462
1986-09-01,99.1644575146876
1986-10-01,98.9831241003895
1986-11-01,98.9049001685405
1986-12-01,98.9455368606235
1987-01-01,99.0894771634241
1987-02-01,99.2987325655649
1987-03-01,99.5352778211376
1987-04-01,99.7788869244351
1987-05-01,100.021543042974
1987-06-01,100.261433999063
1987-07-01,100.497075038193
1987-08-01,100.727312883161
1987-09-01,100.951757287636
1987-10-01,101.171742429713
1987-11-01,101.387121013432
1987-12-01,101.593540105211
1988-01-01,101.780233641861
1988-02-01,101.932879402501
1988-03-01,102.038135051547
1988-04-01,102.090884037343
1988-05-01,102.092378805483
1988-06-01,102.052399460165
1988-07-01,101.995340179841
1988-08-01,101.949472735886
1988-09-01,101.937884129996
1988-10-01,101.969063684537
1988-11-01,102.041292656395
1988-12-01,102.144249309533
1989-01-01,102.257967721508
1989-02-01,102.360293535705
1989-03-01,102.433939643667
1989-04-01,102.474724069858
1989-05-01,102.484865643302
1989-06-01,102.468954892973
1989-07-01,102.432466298623
1989-08-01,102.381956957677
1989-09-01,102.327084907976
1989-10-01,102.283964426412
1989-11-01,102.265946340268
1989-12-01,102.273909013128
1990-01-01,102.285033323279
1990-02-01,102.266775800636
1990-03-01,102.190882583918
1990-04-01,102.049740154213
1990-05-01,101.845718579495
1990-06-01,101.585370238218
1990-07-01,101.278338595455
1990-08-01,100.93378427269
1990-09-01,100.56037474833
1990-10-01,100.169118524325
1990-11-01,99.7742991767443
1990-12-01,99.3957912055957
1991-01-01,99.0617159069764
1991-02-01,98.7981957371871
1991-03-01,98.6161757622987
1991-04-01,98.5089059995197
1991-05-01,98.4546756527987
1991-06-01,98.4296240398675
1991-07-01,98.4166041559211
1991-08-01,98.4045326157274
1991-09-01,98.3867945128663
1991-10-01,98.3594556828888
1991-11-01,98.3208599816297
1991-12-01,98.2717407025457
1992-01-01,98.2159469425209
1992-02-01,98.1592446440626
1992-03-01,98.1083872539854
1992-04-01,98.0700330031015
1992-05-01,98.0501064785506
1992-06-01,98.0520175611415
1992-07-01,98.0732947483516
1992-08-01,98.1095690067357
1992-09-01,98.1568653974094
1992-10-01,98.2125188437341
1992-11-01,98.2757669340963
1992-12-01,98.3474312468932
1993-01-01,98.4287349306582
1993-02-01,98.5208428398173
1993-03-01,98.6233782163491
1993-04-01,98.7318239489229
1993-05-01,98.8399562503538
1993-06-01,98.9415161978966
1993-07-01,99.0315678721082
1993-08-01,99.1091290809278
1993-09-01,99.1802876450281
1993-10-01,99.2618741464768
1993-11-01,99.3737753282576
1993-12-01,99.5301995151086
1994-01-01,99.7284132770696
