"Date","COCANZ3221"
2019-12-01,100
2020-01-01,99.7
2020-02-01,99.6
2020-03-01,99.8
2020-04-01,99.5
2020-05-01,99.4
2020-06-01,99.4
2020-07-01,96.4
2020-08-01,95.6
2020-09-01,95.1
2020-10-01,95.2
2020-11-01,95.3
2020-12-01,95.7
2021-01-01,96
2021-02-01,97.2
2021-03-01,99.5
2021-04-01,99.7
2021-05-01,106.3
2021-06-01,108.9
2021-07-01,117.9
2021-08-01,117.7
2021-09-01,116.3
2021-10-01,115.4
2021-11-01,112.8
2021-12-01,113.4
