"Date","CANCP060000CTGYM"
2015-12-01,0.0305442673536181
2016-01-01,0.0268516657878123
2016-02-01,0.0307148560777266
2016-03-01,0.0374492549950237
2016-04-01,0.0382880678549447
2016-05-01,0.0268338318455322
2016-06-01,0.0294883478821635
2016-07-01,0.0200468505122254
2016-08-01,0.0350723998346867
2016-09-01,0.0488526888826588
2016-10-01,0.0440333762127285
2016-11-01,0.0416217407172387
2016-12-01,0.0366504880117551
2017-01-01,0.042701117308606
2017-02-01,0.0393464753085365
2017-03-01,0.0475996489403738
2017-04-01,0.0566080541995677
2017-05-01,0.0459501852945924
2017-06-01,0.0536941182192008
2017-07-01,0.072285574470827
2017-08-01,0.0586703131758511
2017-09-01,0.0482298412377895
2017-10-01,0.0571586902312635
2017-11-01,0.0424304625309042
2017-12-01,0.0536344327588786
2018-01-01,0.0478609656340998
2018-02-01,0.0477871630656593
2018-03-01,0.0503643426322399
2018-04-01,0.0290465003177298
2018-05-01,0.0290242424630802
2018-06-01,0.0211247275038037
2018-07-01,0.013202954689877
2018-08-01,0.0184699724765061
2018-09-01,0.0131625786816511
2018-10-01,0.005261009294301
2018-11-01,0
2018-12-01,0.00263251573633057
2019-01-01,0.00267736597343994
2019-02-01,0.00532240148984151
2019-03-01,0.00795957333413064
2019-04-01,0.0185166068335637
2019-05-01,0.0290757127865221
2019-06-01,0.0369500552532036
2019-07-01,0.0446340631268358
2019-08-01,0.0341573642557822
2019-09-01,0.0290104718453406
2019-10-01,0.0447006314536463
2019-11-01,0.06867293308054
2019-12-01,0.0607946721900004
2020-01-01,0.0633429518626348
2020-02-01,0.065540724665799
2020-03-01,0.0546882649390107
2020-04-01,0.0466688512987942
2020-05-01,0.0335572348691506
2020-06-01,0.0310440879268085
2020-07-01,0.0353018722145197
2020-08-01,0.0257755189109649
2020-09-01,0.0388336011786341
2020-10-01,0.0335572348691511
2020-11-01,0.0310213283315537
2020-12-01,0.0258511069429619
2021-01-01,0.0231979670198687
2021-02-01,0.017964073441878
2021-03-01,0.0232319318324888
2021-04-01,0.0597642540172879
2021-05-01,0.0647702238614992
2021-06-01,0.0553102346652333
2021-07-01,0.0537872563107185
2021-08-01,0.0639126686923358
2021-09-01,0.0639593543524471
2021-10-01,0.0573122330891994
2021-11-01,0.050870214151634
2021-12-01,0.0552297248622266
2022-01-01,0.0464623211381327
2022-02-01,0.0483294502158745
2022-03-01,0.0439056226905089
2022-04-01,0.0499275017012117
2022-05-01,0.050351027722536
2022-06-01,0.04804889052282
2022-07-01,0.0580175145887627
2022-08-01,0.0662211828326935
2022-09-01,0.0763595216232657
2022-10-01,0.0799541335159503
2022-11-01,0.0941367178635004
2022-12-01,0.0922181706244347
2023-01-01,0.10627789212723
2023-02-01,0.105632791658993
2023-03-01,0.108324030572621
2023-04-01,0.125757145028914
2023-05-01,0.125961280258917
2023-06-01,0.125560723092107
2023-07-01,0.114465838138305
2023-08-01,0.117410826337833
2023-09-01,0.095228423800038
2023-10-01,0.0926286226805439
