"Date","XTEXVA01CAM657S"
1960-01-01,1.44820646738122
1960-02-01,10.82535219071
1960-03-01,-9.54815457167834
1960-04-01,-12.525867006035
1960-05-01,6.8646123969137
1960-06-01,-1.26219598942693
1960-07-01,4.82496273298231
1960-08-01,0.815793527060989
1960-09-01,-4.54676411676113
1960-10-01,2.71284796755154
1960-11-01,-3.18537199848504
1960-12-01,-2.08690982064128
1961-01-01,9.95585675332031
1961-02-01,-4.04692448851678
1961-03-01,1.90822622821413
1961-04-01,9.13572941188255
1961-05-01,-20.2401688902652
1961-06-01,17.885848345597
1961-07-01,2.83227980789821
1961-08-01,-2.06772227512063
1961-09-01,6.70099646054911
1961-10-01,-4.02504261410281
1961-11-01,-3.70461697684591
1961-12-01,7.67455072284045
1962-01-01,-5.04140880188495
1962-02-01,1.70528694290583
1962-03-01,-2.16900431654019
1962-04-01,-2.03711353321359
1962-05-01,3.33813860771712
1962-06-01,-0.638810093590843
1962-07-01,-1.17345327146422
1962-08-01,3.7168785087528
1962-09-01,-6.99413232039301
1962-10-01,11.7619031820724
1962-11-01,-2.24584310763484
1962-12-01,-7.29217437096661
1963-01-01,9.64658399938962
1963-02-01,-3.62458201277476
1963-03-01,3.20254458515954
1963-04-01,0.220931914625026
1963-05-01,3.58206603315519
1963-06-01,-4.44454520803248
1963-07-01,-0.0311611965969596
1963-08-01,1.91800748748352
1963-09-01,6.06718596045795
1963-10-01,-1.18424386663216
1963-11-01,9.95550077369844
1963-12-01,-1.59183492871458
1964-01-01,2.88257095583175
1964-02-01,0.468017118080226
1964-03-01,-4.1649908134842
1964-04-01,10.4138069355257
1964-05-01,-10.6628032190386
1964-06-01,19.7557433384803
1964-07-01,-3.42403098344403
1964-08-01,0.586018270008443
1964-09-01,0.283744783396952
1964-10-01,-8.27392659577978
1964-11-01,1.39120185634346
1964-12-01,3.6909734598678
1965-01-01,-7.254902720929
1965-02-01,2.32116008110832
1965-03-01,8.14371708776984
1965-04-01,-4.89925742535373
1965-05-01,1.44489158209183
1965-06-01,-0.339802272411016
1965-07-01,8.10104101417044
1965-08-01,-2.67167969599653
1965-09-01,-3.41404627235638
1965-10-01,12.7882384687375
1965-11-01,7.07694220276448
1965-12-01,-7.64228462818946
1966-01-01,4.63838378235524
