"Date","CANCP040200IXOBM"
1960-01-01,8.50382055706187
1960-02-01,8.50382055706187
1960-03-01,8.50382055706187
1960-04-01,8.65171308848903
1960-05-01,8.65171308848903
1960-06-01,8.65171308848903
1960-07-01,8.65171308848903
1960-08-01,8.65171308848903
1960-09-01,8.65171308848903
1960-10-01,8.65171308848903
1960-11-01,8.72565935420261
1960-12-01,8.72565935420261
1961-01-01,8.72565935420261
1961-02-01,8.72565935420261
1961-03-01,8.72565935420261
1961-04-01,8.79960561991619
1961-05-01,8.79960561991619
1961-06-01,8.79960561991619
1961-07-01,8.79960561991619
1961-08-01,8.79960561991619
1961-09-01,8.87355188562978
1961-10-01,8.87355188562978
1961-11-01,8.87355188562978
1961-12-01,8.87355188562978
1962-01-01,8.87355188562978
1962-02-01,8.87355188562978
1962-03-01,8.87355188562978
1962-04-01,8.94749815134336
1962-05-01,9.09539068277052
1962-06-01,9.09539068277052
1962-07-01,9.09539068277052
1962-08-01,9.1693369484841
1962-09-01,9.1693369484841
1962-10-01,9.1693369484841
1962-11-01,9.1693369484841
1962-12-01,9.1693369484841
1963-01-01,9.24328321419768
1963-02-01,9.24328321419768
1963-03-01,9.24328321419768
1963-04-01,9.24328321419768
1963-05-01,9.24328321419768
1963-06-01,9.24328321419768
1963-07-01,9.24328321419768
1963-08-01,9.31722947991126
1963-09-01,9.39117574562484
1963-10-01,9.46512201133843
1963-11-01,9.46512201133843
1963-12-01,9.46512201133843
1964-01-01,9.46512201133843
1964-02-01,9.53906827705201
1964-03-01,9.61301454276559
1964-04-01,9.61301454276559
1964-05-01,9.68696080847918
1964-06-01,9.68696080847918
1964-07-01,9.76090707419276
1964-08-01,9.76090707419276
1964-09-01,9.76090707419276
1964-10-01,9.83485333990634
1964-11-01,9.90879960561992
1964-12-01,9.90879960561992
1965-01-01,9.90879960561992
1965-02-01,10.0566921370471
1965-03-01,10.0566921370471
1965-04-01,10.0566921370471
1965-05-01,10.1306384027607
1965-06-01,10.1306384027607
1965-07-01,10.1306384027607
1965-08-01,10.2045846684742
1965-09-01,10.2045846684742
1965-10-01,10.2045846684742
1965-11-01,10.2045846684742
1965-12-01,10.2785309341878
1966-01-01,10.3524771999014
1966-02-01,10.426423465615
1966-03-01,10.426423465615
1966-04-01,10.426423465615
1966-05-01,10.5003697313286
1966-06-01,10.5003697313286
1966-07-01,10.5003697313286
1966-08-01,10.5743159970422
1966-09-01,10.5743159970422
1966-10-01,10.6482622627557
1966-11-01,10.7222085284693
1966-12-01,10.7961547941829
1967-01-01,10.8701010598965
1967-02-01,10.8701010598965
1967-03-01,10.9440473256101
1967-04-01,11.0919398570372
1967-05-01,11.1658861227508
1967-06-01,11.1658861227508
1967-07-01,11.1658861227508
1967-08-01,11.2398323884644
1967-09-01,11.313778654178
1967-10-01,11.313778654178
1967-11-01,11.313778654178
1967-12-01,11.313778654178
1968-01-01,11.5356174513187
1968-02-01,11.6095637170323
1968-03-01,11.7574562484595
1968-04-01,11.831402514173
1968-05-01,11.9792950456002
1968-06-01,11.9792950456002
1968-07-01,11.9792950456002
1968-08-01,11.9792950456002
1968-09-01,12.1271875770274
1968-10-01,12.2750801084545
1968-11-01,12.2750801084545
1968-12-01,12.2750801084545
1969-01-01,12.4969189055953
1969-02-01,12.5708651713089
1969-03-01,12.718757702736
1969-04-01,12.9405964998768
1969-05-01,13.0884890313039
1969-06-01,13.0884890313039
1969-07-01,13.0884890313039
1969-08-01,13.0884890313039
1969-09-01,13.1624352970175
1969-10-01,13.3103278284447
1969-11-01,13.3103278284447
1969-12-01,13.5321666255854
1970-01-01,13.6800591570126
1970-02-01,13.7540054227262
1970-03-01,13.8279516884397
1970-04-01,13.9758442198669
1970-05-01,14.0497904855805
1970-06-01,14.0497904855805
1970-07-01,14.1976830170076
1970-08-01,14.2716292827212
1970-09-01,14.2716292827212
1970-10-01,14.5674143455756
1970-11-01,14.6413606112891
1970-12-01,14.7153068770027
1971-01-01,14.8631994084299
1971-02-01,15.011091939857
1971-03-01,15.011091939857
1971-04-01,15.1589844712842
1971-05-01,15.1589844712842
1971-06-01,15.1589844712842
1971-07-01,15.3068770027114
1971-08-01,15.3808232684249
1971-09-01,15.3808232684249
1971-10-01,15.6766083312793
1971-11-01,15.89844712842
1971-12-01,15.89844712842
1972-01-01,15.9723933941336
1972-02-01,16.0463396598472
1972-03-01,16.1202859255608
1972-04-01,16.1942321912743
1972-05-01,16.4160709884151
1972-06-01,16.4160709884151
1972-07-01,16.5639635198422
1972-08-01,16.6379097855558
1972-09-01,16.7118560512694
1972-10-01,17.0076411141237
1972-11-01,17.0815873798373
1972-12-01,17.3034261769781
1973-01-01,17.4513187084052
1973-02-01,17.673157505546
1973-03-01,17.7471037712596
1973-04-01,17.8949963026867
1973-05-01,18.0428888341139
1973-06-01,18.1168350998275
1973-07-01,18.2647276312546
1973-08-01,18.3386738969682
1973-09-01,18.4865664283954
1973-10-01,18.6344589598225
1973-11-01,18.7084052255361
1973-12-01,18.8562977569633
1974-01-01,18.9302440226769
1974-02-01,19.078136554104
1974-03-01,19.2260290855312
1974-04-01,19.4478678826719
1974-05-01,19.6697066798127
1974-06-01,19.8915454769534
1974-07-01,19.965491742667
1974-08-01,20.2612768055213
1974-09-01,20.3352230712349
1974-10-01,20.7049543998028
1974-11-01,20.85284693123
1974-12-01,21.0007394626571
1975-01-01,20.85284693123
1975-02-01,21.0746857283707
1975-03-01,21.1486319940843
1975-04-01,21.2225782597979
1975-05-01,21.370470791225
1975-06-01,21.6662558540794
1975-07-01,21.8141483855065
1975-08-01,22.257825979788
1975-09-01,22.4057185112152
1975-10-01,23.145181168351
1975-11-01,23.3670199654917
1975-12-01,23.5888587626325
1976-01-01,23.7367512940597
1976-02-01,23.9585900912004
1976-03-01,24.1804288883411
1976-04-01,24.3283214197683
1976-05-01,24.550160216909
1976-06-01,24.7719990140498
1976-07-01,24.919891545477
1976-08-01,25.2156766083313
1976-09-01,25.3635691397584
1976-10-01,26.2509243283214
1976-11-01,26.4727631254622
1976-12-01,26.6206556568893
1977-01-01,26.7685481883165
1977-02-01,26.9164407197437
1977-03-01,26.9903869854572
1977-04-01,27.0643332511708
1977-05-01,27.212225782598
1977-06-01,27.5819571111659
1977-07-01,27.6559033768795
1977-08-01,27.8777421740202
1977-09-01,28.0256347054474
1977-10-01,28.7650973625832
1977-11-01,28.9129898940104
1977-12-01,29.0608824254375
1978-01-01,29.1348286911511
1978-02-01,29.2827212225783
1978-03-01,29.504560019719
1978-04-01,29.504560019719
1978-05-01,29.6524525511462
1978-06-01,29.8742913482869
1978-07-01,30.0221838797141
1978-08-01,30.2440226768548
1978-09-01,30.391915208282
1978-10-01,30.909539068277
1978-11-01,30.9834853339906
1978-12-01,31.1313778654178
1979-01-01,31.2053241311314
1979-02-01,31.279270396845
1979-03-01,31.4271629282721
1979-04-01,31.5011091939857
1979-05-01,31.5750554596993
1979-06-01,31.79689425684
1979-07-01,31.8708405225536
1979-08-01,31.9447867882672
1979-09-01,32.0926793196944
1979-10-01,32.5363569139758
1979-11-01,32.684249445403
1979-12-01,32.8321419768302
1980-01-01,32.9060882425438
1980-02-01,33.2018733053981
1980-03-01,33.3497658368252
1980-04-01,33.6455508996796
1980-05-01,33.9413359625339
1980-06-01,34.2371210253882
1980-07-01,34.458959822529
1980-08-01,34.6807986196697
1980-09-01,34.9026374168105
1980-10-01,35.0505299482376
1980-11-01,35.4202612768055
1980-12-01,35.6421000739463
1981-01-01,36.0118314025142
1981-02-01,36.3815627310821
1981-03-01,36.6034015282228
1981-04-01,37.1949716539315
1981-05-01,37.7125955139266
1981-06-01,38.3781119053488
1981-07-01,38.8217894996303
1981-08-01,39.2654670939118
1981-09-01,39.7091446881933
1981-10-01,40.8922849396106
1981-11-01,41.1880700024649
1981-12-01,41.7056938624599
1982-01-01,42.1493714567414
1982-02-01,42.4451565195958
1982-03-01,42.7409415824501
1982-04-01,43.0367266453044
1982-05-01,43.3325117081588
1982-06-01,43.5543505052995
1982-07-01,43.9240818338674
1982-08-01,44.1459206310081
1982-09-01,44.5156519595761
1982-10-01,45.6248459452798
1982-11-01,45.7727384767069
1982-12-01,45.9945772738477
1983-01-01,46.0685235395613
1983-02-01,46.1424698052748
1983-03-01,46.290362336702
1983-04-01,46.290362336702
1983-05-01,46.3643086024156
1983-06-01,46.5861473995563
1983-07-01,46.6600936652699
1983-08-01,46.9558787281242
1983-09-01,47.0298249938378
1983-10-01,47.5474488538329
1983-11-01,47.6213951195465
1983-12-01,47.7692876509736
1984-01-01,47.7692876509736
1984-02-01,47.7692876509736
1984-03-01,47.8432339166872
1984-04-01,47.9171801824008
1984-05-01,47.9911264481144
1984-06-01,47.9911264481144
1984-07-01,47.9911264481144
1984-08-01,48.065072713828
1984-09-01,48.2129652452551
1984-10-01,48.8045353709638
1984-11-01,48.8784816366773
1984-12-01,48.8784816366773
1985-01-01,48.9524279023909
1985-02-01,49.0263741681045
1985-03-01,49.1003204338181
1985-04-01,49.2482129652453
1985-05-01,49.3221592309588
1985-06-01,49.470051762386
1985-07-01,49.470051762386
1985-08-01,49.470051762386
1985-09-01,49.6179442938132
1985-10-01,49.9876756223811
1985-11-01,50.0616218880947
1985-12-01,50.2095144195218
1986-01-01,50.2095144195218
1986-02-01,50.4313532166626
1986-03-01,50.7271382795169
1986-04-01,50.875030810944
1986-05-01,51.0229233423712
1986-06-01,51.0968696080848
1986-07-01,51.1708158737984
1986-08-01,51.244762139512
1986-09-01,51.4666009366527
1986-10-01,52.5018486566428
1986-11-01,52.7236874537836
1986-12-01,52.9455262509243
1987-01-01,53.0934187823515
1987-02-01,53.3152575794922
1987-03-01,53.6110426423466
1987-04-01,54.1286665023416
1987-05-01,54.2026127680552
1987-06-01,54.424451565196
1987-07-01,54.5723440966231
1987-08-01,54.7941828937639
1987-09-01,54.942075425191
1987-10-01,55.829430613754
1987-11-01,55.9773231451812
1987-12-01,56.1991619423219
1988-01-01,56.3470544737491
1988-02-01,56.1991619423219
1988-03-01,56.6428395366034
1988-04-01,56.7907320680306
1988-05-01,57.0125708651713
1988-06-01,57.234409662312
1988-07-01,57.5301947251664
1988-08-01,57.6780872565935
1988-09-01,57.9738723194479
1988-10-01,59.009120039438
1988-11-01,59.2309588365788
1988-12-01,59.4527976337195
1989-01-01,59.7485826965738
1989-02-01,60.0443677594282
1989-03-01,60.6359378851368
1989-04-01,61.301454276559
1989-05-01,61.5232930736998
1989-06-01,61.7451318708405
1989-07-01,62.188809465122
1989-08-01,62.4845945279763
1989-09-01,62.4845945279763
1989-10-01,63.6677347793936
1989-11-01,63.8156273108208
1989-12-01,64.1114123736751
1990-01-01,64.6290362336702
1990-02-01,64.9987675622381
1990-03-01,65.2945526250924
1990-04-01,65.5163914222332
1990-05-01,65.8121764850875
1990-06-01,65.9600690165147
1990-07-01,65.9600690165147
1990-08-01,66.1079615479418
1990-09-01,66.255854079369
1990-10-01,67.4389943307863
1990-11-01,67.4389943307863
1990-12-01,67.3650480650727
1991-01-01,67.8826719250678
1991-02-01,68.030564456495
1991-03-01,67.660833127927
1991-04-01,67.9566181907814
1991-05-01,67.9566181907814
1991-06-01,68.2524032536357
1991-07-01,68.4002957850629
1991-08-01,68.4742420507764
1991-09-01,68.4002957850629
1991-10-01,69.2137047079123
1991-11-01,69.1397584421987
1991-12-01,68.9918659107715
1992-01-01,68.8439733793444
1992-02-01,68.7700271136308
1992-03-01,68.6221345822036
1992-04-01,68.4002957850629
1992-05-01,68.6221345822036
1992-06-01,68.4002957850629
1992-07-01,68.54818831649
1992-08-01,68.4742420507764
1992-09-01,68.2524032536357
1992-10-01,69.1397584421987
1992-11-01,69.1397584421987
1992-12-01,69.2876509736258
1993-01-01,69.2137047079123
1993-02-01,68.9918659107715
1993-03-01,69.0658121764851
1993-04-01,68.9918659107715
1993-05-01,68.7700271136308
1993-06-01,68.7700271136308
1993-07-01,68.6221345822036
1993-08-01,68.6221345822036
1993-09-01,68.6221345822036
1993-10-01,69.2137047079123
1993-11-01,68.9179196450579
1993-12-01,68.8439733793444
1994-01-01,68.54818831649
1994-02-01,68.4002957850629
1994-03-01,68.2524032536357
1994-04-01,67.7347793936406
1994-05-01,67.8826719250678
1994-06-01,68.030564456495
1994-07-01,68.030564456495
1994-08-01,68.2524032536357
1994-09-01,68.4002957850629
1994-10-01,68.54818831649
1994-11-01,68.4742420507764
1994-12-01,68.6221345822036
1995-01-01,68.9179196450579
1995-02-01,68.9918659107715
1995-03-01,69.2137047079123
1995-04-01,69.2137047079123
1995-05-01,69.5094897707666
1995-06-01,69.435543505053
1995-07-01,69.3615972393394
1995-08-01,69.3615972393394
1995-09-01,69.3615972393394
1995-10-01,69.3615972393394
1995-11-01,69.3615972393394
1995-12-01,69.2876509736258
1996-01-01,69.2137047079123
1996-02-01,69.1397584421987
1996-03-01,68.9918659107715
1996-04-01,68.9918659107715
1996-05-01,68.9918659107715
1996-06-01,68.7700271136308
1996-07-01,68.7700271136308
1996-08-01,68.54818831649
1996-09-01,68.6221345822036
1996-10-01,68.6221345822036
1996-11-01,68.4002957850629
1996-12-01,68.4002957850629
