"Date","MAM2A4CAM189N"
1986-02-01,3.44439e+11
1986-03-01,3.44975e+11
1986-04-01,3.49415e+11
1986-05-01,3.53506e+11
1986-06-01,3.56105e+11
1986-07-01,3.59641e+11
1986-08-01,3.60572e+11
1986-09-01,3.62159e+11
1986-10-01,3.65237e+11
1986-11-01,3.71737e+11
1986-12-01,3.78174e+11
1987-01-01,3.78728e+11
1987-02-01,3.81732e+11
1987-03-01,3.85006e+11
1987-04-01,3.90216e+11
1987-05-01,3.93915e+11
1987-06-01,3.97193e+11
1987-07-01,4.00175e+11
1987-08-01,4.00376e+11
1987-09-01,4.02338e+11
1987-10-01,4.03379e+11
1987-11-01,4.12632e+11
1987-12-01,4.17693e+11
1988-01-01,4.21088e+11
1988-02-01,4.26286e+11
1988-03-01,4.30426e+11
1988-04-01,4.3383e+11
1988-05-01,4.3748e+11
1988-06-01,4.43811e+11
1988-07-01,4.4819e+11
1988-08-01,4.5163e+11
1988-09-01,4.54337e+11
1988-10-01,4.56786e+11
1988-11-01,4.68314e+11
1988-12-01,4.74238e+11
1989-01-01,4.76562e+11
1989-02-01,4.77443e+11
1989-03-01,4.80637e+11
1989-04-01,4.8391e+11
1989-05-01,4.89287e+11
1989-06-01,4.93525e+11
1989-07-01,4.97741e+11
1989-08-01,5.01226e+11
1989-09-01,5.05559e+11
1989-10-01,5.0942e+11
1989-11-01,5.19486e+11
1989-12-01,5.2603e+11
1990-01-01,5.28211e+11
1990-02-01,5.30673e+11
1990-03-01,5.33629e+11
1990-04-01,5.38254e+11
1990-05-01,5.39687e+11
1990-06-01,5.41354e+11
1990-07-01,5.43381e+11
1990-08-01,5.44665e+11
1990-09-01,5.47577e+11
1990-10-01,5.51491e+11
1990-11-01,5.56477e+11
1990-12-01,5.6371e+11
1991-01-01,5.6456e+11
1991-02-01,5.65959e+11
1991-03-01,5.71915e+11
1991-04-01,5.76321e+11
1991-05-01,5.8008e+11
1991-06-01,5.82968e+11
1991-07-01,5.87152e+11
1991-08-01,5.87202e+11
1991-09-01,5.89126e+11
1991-10-01,5.90867e+11
1991-11-01,6.00151e+11
1991-12-01,6.05889e+11
1992-01-01,6.05945e+11
1992-02-01,6.0824e+11
1992-03-01,6.11824e+11
1992-04-01,6.17338e+11
1992-05-01,6.19735e+11
1992-06-01,6.23073e+11
1992-07-01,6.2853e+11
1992-08-01,6.31282e+11
1992-09-01,6.35631e+11
1992-10-01,6.33518e+11
1992-11-01,6.43249e+11
1992-12-01,6.45344e+11
1993-01-01,6.42077e+11
1993-02-01,6.43697e+11
1993-03-01,6.47609e+11
1993-04-01,6.54061e+11
1993-05-01,6.58834e+11
1993-06-01,6.66277e+11
1993-07-01,6.68951e+11
1993-08-01,6.71676e+11
1993-09-01,6.74955e+11
1993-10-01,6.78046e+11
1993-11-01,6.86359e+11
1993-12-01,6.94519e+11
1994-01-01,6.97035e+11
1994-02-01,7.02457e+11
1994-03-01,7.0551e+11
1994-04-01,7.06737e+11
1994-05-01,7.06222e+11
1994-06-01,7.09081e+11
1994-07-01,7.11491e+11
1994-08-01,7.12531e+11
1994-09-01,7.1476e+11
1994-10-01,7.16708e+11
1994-11-01,7.24021e+11
1994-12-01,7.28187e+11
1995-01-01,7.25788e+11
1995-02-01,7.24401e+11
1995-03-01,7.26857e+11
1995-04-01,7.31478e+11
1995-05-01,7.33211e+11
1995-06-01,7.39818e+11
1995-07-01,7.4283e+11
1995-08-01,7.446e+11
1995-09-01,7.47591e+11
1995-10-01,7.49376e+11
1995-11-01,7.54928e+11
1995-12-01,7.62509e+11
1996-01-01,7.63379e+11
1996-02-01,7.70516e+11
1996-03-01,7.75786e+11
1996-04-01,7.80535e+11
1996-05-01,7.85414e+11
1996-06-01,7.91354e+11
1996-07-01,7.91715e+11
1996-08-01,7.94695e+11
1996-09-01,7.97498e+11
1996-10-01,8.02786e+11
1996-11-01,8.11541e+11
1996-12-01,8.20801e+11
1997-01-01,8.23811e+11
1997-02-01,8.31931e+11
1997-03-01,8.37158e+11
1997-04-01,8.40391e+11
1997-05-01,8.43841e+11
1997-06-01,8.48427e+11
1997-07-01,8.49554e+11
1997-08-01,8.51051e+11
1997-09-01,8.52786e+11
1997-10-01,8.56234e+11
1997-11-01,8.61595e+11
1997-12-01,8.74037e+11
1998-01-01,8.72516e+11
1998-02-01,8.74831e+11
1998-03-01,8.80043e+11
1998-04-01,8.85225e+11
1998-05-01,8.88337e+11
1998-06-01,8.92532e+11
1998-07-01,8.95975e+11
1998-08-01,8.97999e+11
1998-09-01,9.00302e+11
1998-10-01,9.03746e+11
1998-11-01,9.08858e+11
1998-12-01,9.21562e+11
1999-01-01,9.23102e+11
1999-02-01,9.26091e+11
1999-03-01,9.31235e+11
1999-04-01,9.36862e+11
1999-05-01,9.40732e+11
1999-06-01,9.44217e+11
1999-07-01,9.47066e+11
1999-08-01,9.49883e+11
1999-09-01,9.51215e+11
1999-10-01,9.54515e+11
1999-11-01,9.59503e+11
1999-12-01,9.74464e+11
2000-01-01,9.75003e+11
2000-02-01,9.83747e+11
2000-03-01,9.9347e+11
2000-04-01,1.002637e+12
2000-05-01,1.003672e+12
2000-06-01,1.011086e+12
2000-07-01,1.014381e+12
2000-08-01,1.016627e+12
2000-09-01,1.020058e+12
2000-10-01,1.024343e+12
2000-11-01,1.029028e+12
2000-12-01,1.053239e+12
2001-01-01,1.052075e+12
2001-02-01,1.0597e+12
2001-03-01,1.067198e+12
2001-04-01,1.074352e+12
2001-05-01,1.079846e+12
2001-06-01,1.083632e+12
2001-07-01,1.088028e+12
2001-08-01,1.090279e+12
2001-09-01,1.099799e+12
2001-10-01,1.106217e+12
2001-11-01,1.117299e+12
2001-12-01,1.132308e+12
2002-01-01,1.132717e+12
2002-02-01,1.136832e+12
2002-03-01,1.141748e+12
2002-04-01,1.146443e+12
2002-05-01,1.149202e+12
2002-06-01,1.155688e+12
2002-07-01,1.157565e+12
2002-08-01,1.161526e+12
2002-09-01,1.163647e+12
2002-10-01,1.167161e+12
2002-11-01,1.171099e+12
2002-12-01,1.178257e+12
2003-01-01,1.174858e+12
2003-02-01,1.174927e+12
2003-03-01,1.177039e+12
2003-04-01,1.180799e+12
2003-05-01,1.185986e+12
2003-06-01,1.194184e+12
2003-07-01,1.200324e+12
2003-08-01,1.203619e+12
2003-09-01,1.204934e+12
2003-10-01,1.207143e+12
2003-11-01,1.213878e+12
2003-12-01,1.224893e+12
2004-01-01,1.225034e+12
2004-02-01,1.231316e+12
2004-03-01,1.235975e+12
2004-04-01,1.246369e+12
2004-05-01,1.253842e+12
2004-06-01,1.263295e+12
2004-07-01,1.266597e+12
2004-08-01,1.266642e+12
2004-09-01,1.267513e+12
2004-10-01,1.270999e+12
2004-11-01,1.274844e+12
2004-12-01,1.29321e+12
2005-01-01,1.292339e+12
2005-02-01,1.29865e+12
2005-03-01,1.303175e+12
2005-04-01,1.313948e+12
2005-05-01,1.321093e+12
2005-06-01,1.331535e+12
2005-07-01,1.334243e+12
2005-08-01,1.334976e+12
2005-09-01,1.342466e+12
2005-10-01,1.349034e+12
2005-11-01,1.355618e+12
2005-12-01,1.377762e+12
2006-01-01,1.375458e+12
2006-02-01,1.384403e+12
2006-03-01,1.392214e+12
2006-04-01,1.405468e+12
2006-05-01,1.410419e+12
2006-06-01,1.42188e+12
2006-07-01,1.430982e+12
2006-08-01,1.435515e+12
2006-09-01,1.445111e+12
2006-10-01,1.453474e+12
2006-11-01,1.466483e+12
2006-12-01,1.496327e+12
2007-01-01,1.49537e+12
2007-02-01,1.505042e+12
2007-03-01,1.515782e+12
2007-04-01,1.53083e+12
2007-05-01,1.53849e+12
2007-06-01,1.554365e+12
2007-07-01,1.567365e+12
2007-08-01,1.570177e+12
2007-09-01,1.579256e+12
2007-10-01,1.580038e+12
2007-11-01,1.589858e+12
2007-12-01,1.628928e+12
2008-01-01,1.628434e+12
2008-02-01,1.638058e+12
2008-03-01,1.648755e+12
2008-04-01,1.664154e+12
2008-05-01,1.677613e+12
2008-06-01,1.693599e+12
2008-07-01,1.700291e+12
2008-08-01,1.707328e+12
2008-09-01,1.713834e+12
2008-10-01,1.721582e+12
2008-11-01,1.743039e+12
2008-12-01,1.772044e+12
2009-01-01,1.779217e+12
2009-02-01,1.785187e+12
2009-03-01,1.797134e+12
2009-04-01,1.814346e+12
2009-05-01,1.824404e+12
2009-06-01,1.835334e+12
2009-07-01,1.845621e+12
2009-08-01,1.852627e+12
2009-09-01,1.857558e+12
2009-10-01,1.864063e+12
2009-11-01,1.872579e+12
2009-12-01,1.888491e+12
2010-01-01,1.881454e+12
2010-02-01,1.886677e+12
2010-03-01,1.889688e+12
2010-04-01,1.900744e+12
2010-05-01,1.913341e+12
2010-06-01,1.926721e+12
2010-07-01,1.933621e+12
2010-08-01,1.935302e+12
2010-09-01,1.943686e+12
2010-10-01,1.951859e+12
2010-11-01,1.955245e+12
2010-12-01,1.976983e+12
2011-01-01,1.973387e+12
2011-02-01,1.976792e+12
2011-03-01,1.984233e+12
2011-04-01,1.99563e+12
2011-05-01,2.00411e+12
2011-06-01,2.021001e+12
2011-07-01,2.026886e+12
2011-08-01,2.03119e+12
2011-09-01,2.049346e+12
2011-10-01,2.063324e+12
2011-11-01,2.071191e+12
2011-12-01,2.09531e+12
2012-01-01,2.095366e+12
2012-02-01,2.096935e+12
2012-03-01,2.101393e+12
2012-04-01,2.117108e+12
2012-05-01,2.129608e+12
2012-06-01,2.151194e+12
2012-07-01,2.161822e+12
2012-08-01,2.167168e+12
2012-09-01,2.170523e+12
2012-10-01,2.177185e+12
2012-11-01,2.196102e+12
2012-12-01,2.22101e+12
2013-01-01,2.222543e+12
2013-02-01,2.236294e+12
2013-03-01,2.259156e+12
2013-04-01,2.272695e+12
2013-05-01,2.279448e+12
2013-06-01,2.295997e+12
2013-07-01,2.302718e+12
2013-08-01,2.312626e+12
2013-09-01,2.320244e+12
2013-10-01,2.329736e+12
2013-11-01,2.347393e+12
2013-12-01,2.380397e+12
2014-01-01,2.384918e+12
2014-02-01,2.388593e+12
2014-03-01,2.402762e+12
2014-04-01,2.414984e+12
2014-05-01,2.429127e+12
2014-06-01,2.446469e+12
2014-07-01,2.456312e+12
2014-08-01,2.470866e+12
2014-09-01,2.485403e+12
2014-10-01,2.498524e+12
2014-11-01,2.509466e+12
2014-12-01,2.55044e+12
2015-01-01,2.550623e+12
2015-02-01,2.562416e+12
2015-03-01,2.576108e+12
2015-04-01,2.595022e+12
2015-05-01,2.606355e+12
