"Date","LRHUADTTCAM156N"
1987-08-01,7.19779545690477
1987-09-01,6.8535186307886
1987-10-01,6.50699943109221
1987-11-01,6.63234261642874
1987-12-01,6.90301304152301
1988-01-01,7.72629421773504
1988-02-01,7.53057604331995
1988-03-01,7.75774104376542
1988-04-01,7.23773731614074
1988-05-01,6.49391224442913
1988-06-01,6.1924594476107
1988-07-01,6.49989427328976
1988-08-01,6.82753272818501
1988-09-01,6.20819056942405
1988-10-01,6.03961203032032
1988-11-01,6.39197185787134
1988-12-01,6.41027977763602
1989-01-01,7.34217332701905
1989-02-01,7.31192344636352
1989-03-01,7.73305084745763
1989-04-01,7.44148506860371
1989-05-01,6.61112149615902
1989-06-01,6.10135812435132
1989-07-01,6.42373986936281
1989-08-01,6.50023509789831
1989-09-01,5.9438373413876
1989-10-01,5.77908922751696
1989-11-01,6.42460811037306
1989-12-01,6.67610995529193
1990-01-01,7.62203218781537
1990-02-01,7.43157337100477
1990-03-01,7.42630985120936
1990-04-01,6.99543794821502
1990-05-01,6.63809888046728
1990-06-01,6.23756552428075
1990-07-01,6.48303427901116
1990-08-01,7.0208908839779
1990-09-01,6.61262652255962
1990-10-01,6.99930581147211
1990-11-01,7.81789828288833
1990-12-01,8.23255894651005
1991-01-01,9.39361526353778
1991-02-01,9.80983583823045
1991-03-01,10.466535974687
1991-04-01,9.5020019589985
1991-05-01,8.7282669058909
1991-06-01,8.52114588283212
1991-07-01,8.62340149080216
1991-08-01,9.07530463452354
1991-09-01,8.16161924895783
1991-10-01,8.37370300927301
1991-11-01,8.91489743130074
1991-12-01,9.18002031016024
1992-01-01,10.0989671118026
1992-02-01,10.0983567023805
1992-03-01,10.9616091502039
1992-04-01,10.0541847425367
1992-05-01,9.39771326560972
1992-06-01,9.14351362995126
1992-07-01,9.48685326547922
1992-08-01,9.8767730796574
1992-09-01,9.25145410098626
1992-10-01,9.36070559098299
1992-11-01,10.4661315780636
1992-12-01,10.3911617937356
1993-01-01,10.967758439853
1993-02-01,10.6977614479145
1993-03-01,11.2129653076728
1993-04-01,10.9249222417964
1993-05-01,10.1483679525223
1993-06-01,9.54372370674604
1993-07-01,10.0022555825669
1993-08-01,10.1143703802357
1993-09-01,9.33777910487376
1993-10-01,9.21274702982233
1993-11-01,9.55833333333333
1993-12-01,10.2248066562209
1994-01-01,11.0460025594396
1994-02-01,10.5660060463554
1994-03-01,10.5597549031918
1994-04-01,10.368749844032
1994-05-01,9.26956091119181
1994-06-01,8.60697213286052
1994-07-01,8.75048554120282
1994-08-01,9.16106914679855
1994-09-01,8.22980985483541
1994-10-01,8.00504616090372
1994-11-01,8.22895976624698
1994-12-01,8.48785153061645
1995-01-01,9.58139227541547
1995-02-01,9.31462038543826
1995-03-01,9.62859719603181
1995-04-01,8.94867863560677
1995-05-01,8.32209829635985
1995-06-01,7.901210432856
1995-07-01,8.31038287091897
1995-08-01,8.49886215864759
1995-09-01,7.19591307168342
1995-10-01,7.50050728460696
1995-11-01,7.71536131050083
1995-12-01,8.07460526423379
1996-01-01,9.21193410596297
1996-02-01,9.07392907246093
1996-03-01,9.2805293405191
1996-04-01,8.69374385317522
1996-05-01,8.02243020816524
1996-06-01,8.0761559964437
1996-07-01,8.33186075278318
1996-08-01,8.39473347001538
1996-09-01,7.93645730326326
1996-10-01,8.15220860462147
1996-11-01,8.27845870383722
1996-12-01,8.38306519626348
1997-01-01,9.07068052274724
1997-02-01,9.01993821960124
1997-03-01,8.73813578973461
1997-04-01,8.55632008154944
1997-05-01,7.8855954565863
1997-06-01,7.00319971068955
1997-07-01,7.20262976981612
1997-08-01,7.46355273579949
1997-09-01,6.77770319841406
1997-10-01,7.00489493047328
1997-11-01,7.2359160436673
1997-12-01,6.89541145718515
1998-01-01,8.14729410649841
1998-02-01,7.89711439502856
1998-03-01,7.70039298124515
1998-04-01,7.32828725134493
1998-05-01,6.83853628603164
1998-06-01,6.36065929131603
1998-07-01,6.7624959163672
1998-08-01,6.90576500108423
1998-09-01,6.28229514003866
1998-10-01,6.25630831580488
1998-11-01,6.49672768295227
1998-12-01,6.6712693253485
1999-01-01,7.36765026641324
1999-02-01,7.25825842130165
1999-03-01,7.24931829449678
1999-04-01,7.18872417236347
1999-05-01,6.38268615213024
1999-06-01,5.84633239419414
1999-07-01,6.11878590769278
1999-08-01,6.64423757583139
1999-09-01,5.54129502540236
1999-10-01,5.38215347100511
1999-11-01,5.48019574858541
1999-12-01,5.38246883672437
2000-01-01,6.27210654199858
2000-02-01,6.13007496389354
2000-03-01,6.10414157889121
2000-04-01,5.92253221492828
2000-05-01,5.30936738649992
2000-06-01,5.17574527273411
2000-07-01,5.5159292639111
2000-08-01,6.17719996994063
2000-09-01,5.21266845956219
2000-10-01,5.28179315414794
2000-11-01,5.4951817717871
2000-12-01,5.4778625033907
2001-01-01,6.56801916522449
2001-02-01,6.311188152391
2001-03-01,6.52072764386276
2001-04-01,6.26265796770023
2001-05-01,5.81488456234523
2001-06-01,5.6280997853283
2001-07-01,5.86152547563736
2001-08-01,6.51827710084812
2001-09-01,5.42921441473454
2001-10-01,5.64045342358453
2001-11-01,5.96361161054509
2001-12-01,6.66538438776114
2002-01-01,7.62508694300978
2002-02-01,7.27789465913705
2002-03-01,7.18816067653277
2002-04-01,6.87563933947099
2002-05-01,6.29974867638644
2002-06-01,5.88948466107138
2002-07-01,6.29180192152676
2002-08-01,6.56586757333026
2002-09-01,5.78096793604401
2002-10-01,5.72884563007984
2002-11-01,5.95668128780712
2002-12-01,6.21798041028066
2003-01-01,6.94876447209262
2003-02-01,6.81451757371646
2003-03-01,6.84099879869573
2003-04-01,6.74227744215206
2003-05-01,6.4520917869615
2003-06-01,5.86513573176666
2003-07-01,6.24995559597309
2003-08-01,6.95600056409533
2003-09-01,5.96303549743439
2003-10-01,5.72170191869234
2003-11-01,5.95182126292006
2003-12-01,5.86194764987335
2004-01-01,6.67803132117645
2004-02-01,6.49735240821564
2004-03-01,6.58772374197906
2004-04-01,6.22480527765898
2004-05-01,5.6535797410489
2004-06-01,5.55011698707935
2004-07-01,5.71015591013065
2004-08-01,6.32524457751628
2004-09-01,5.22052581035755
2004-10-01,5.26871341171242
2004-11-01,5.7892218392638
2004-12-01,5.84347366297232
2005-01-01,6.36844131751199
2005-02-01,6.39756442499948
2005-03-01,6.28183007263518
2005-04-01,5.9793242211892
2005-05-01,5.47780887644942
2005-06-01,5.1014723985448
2005-07-01,5.40124099446133
2005-08-01,6.19886980792234
2005-09-01,5.09668859603896
2005-10-01,5.07423958483494
2005-11-01,5.15395742922091
2005-12-01,5.34287846540811
2006-01-01,6.26681141482101
2006-02-01,6.02731960900884
2006-03-01,5.9838315835943
2006-04-01,5.72972009515257
2006-05-01,5.05700187170325
2006-06-01,4.85972284552514
2006-07-01,5.44402997844016
2006-08-01,5.99099681960269
2006-09-01,4.84439165111149
2006-10-01,4.83552162365935
2006-11-01,5.26333661584434
2006-12-01,5.23796573293446
2007-01-01,5.87606764896042
2007-02-01,5.73864601379123
2007-03-01,5.88350816363846
2007-04-01,5.51979846961173
2007-05-01,4.9489374004128
2007-06-01,4.72866139622136
2007-07-01,5.07758451954293
2007-08-01,5.62965343617762
2007-09-01,4.53078103114787
2007-10-01,4.50833582909055
2007-11-01,4.81043647177004
2007-12-01,4.97331311498407
2008-01-01,5.58896522198661
2008-02-01,5.39463141025641
2008-03-01,5.77847196836263
2008-04-01,5.32152396645892
2008-05-01,4.92107951362573
2008-06-01,4.5891732114996
2008-07-01,5.2528381144817
2008-08-01,5.84604427562467
2008-09-01,4.80913124524141
2008-10-01,4.72165339648934
2008-11-01,5.29533039184788
2008-12-01,5.751392684465
2009-01-01,7.05343007915567
2009-02-01,7.35377215921784
2009-03-01,7.87087651306357
2009-04-01,7.62695828629966
2009-05-01,7.16699859228938
2009-06-01,6.83121917071242
2009-07-01,7.39691985743714
2009-08-01,8.02557186576067
2009-09-01,6.5895108649946
2009-10-01,6.58764678890189
2009-11-01,6.86333301092949
2009-12-01,7.00720451742714
2010-01-01,7.73555161811454
2010-02-01,7.60791050895106
2010-03-01,7.69555174919548
2010-04-01,7.31768666679566
2010-05-01,6.79744847260954
2010-06-01,6.27858548176917
2010-07-01,7.13408873263878
2010-08-01,7.87814125402481
2010-09-01,6.26135454118125
2010-10-01,6.20861085439307
2010-11-01,6.37505816658911
2010-12-01,6.5053202052491
2011-01-01,7.24110783253218
2011-02-01,7.18029015146674
2011-03-01,7.29237821032539
2011-04-01,7.0022950029797
2011-05-01,6.19784174941228
2011-06-01,5.9180643734799
2011-07-01,6.25011980141717
2011-08-01,7.06096497326541
2011-09-01,5.60418985932598
2011-10-01,5.72014455421732
2011-11-01,6.05573147561748
2011-12-01,6.12299329404592
2012-01-01,7.04355943936036
2012-02-01,6.7247955019958
2012-03-01,6.77467515214393
2012-04-01,6.575325286095
2012-05-01,6.09480812641084
2012-06-01,5.61788633114187
2012-07-01,6.13461368820334
2012-08-01,6.69169515057559
2012-09-01,5.39209292214044
2012-10-01,5.64916004195136
2012-11-01,5.73983790330094
2012-12-01,5.79345245143559
2013-01-01,6.5775243953516
2013-02-01,6.40097747688778
2013-03-01,6.67842804777698
2013-04-01,6.28586316631824
2013-05-01,5.7588460115892
2013-06-01,5.53472539128504
2013-07-01,6.17742396204622
2013-08-01,6.64492909655788
2013-09-01,5.41999926283587
2013-10-01,5.41917639827904
2013-11-01,5.59803167768722
2013-12-01,6.0703683817494
2014-01-01,6.64495436702042
2014-02-01,6.57486771668162
2014-03-01,6.5863448847436
2014-04-01,6.33125990222611
2014-05-01,5.96770433267482
2014-06-01,5.54323860852523
2014-07-01,6.11363959168298
2014-08-01,6.47428964703569
2014-09-01,5.10753183003528
2014-10-01,5.17072153311985
2014-11-01,5.25286324102892
2014-12-01,5.31357109773043
2015-01-01,6.20660232113819
2015-02-01,6.2358290615142
2015-03-01,6.43940324919508
2015-04-01,6.0865675117509
2015-05-01,5.68698706144897
2015-06-01,5.38206060900984
2015-07-01,5.93240615203401
2015-08-01,6.58690635248391
2015-09-01,5.41755525397441
2015-10-01,5.37453262957599
2015-11-01,5.7580294204998
2015-12-01,6.04216567169623
2016-01-01,6.84802830217451
2016-02-01,6.82848565142878
2016-03-01,6.87701184330398
2016-04-01,6.6686836293226
2016-05-01,5.68491170589511
2016-06-01,5.45547563874929
2016-07-01,5.97409383088083
2016-08-01,6.73609732324964
2016-09-01,5.37111897310837
2016-10-01,5.39207440161492
2016-11-01,5.43701358501014
2016-12-01,5.83881430488443
2017-01-01,6.28830477658306
2017-02-01,6.14108432937723
2017-03-01,6.34527359005585
2017-04-01,5.99270671784339
2017-05-01,5.51982245176031
2017-06-01,5.22559265867958
2017-07-01,5.68547496373069
2017-08-01,6.16362549494256
2017-09-01,4.95753389008493
2017-10-01,5.04457002340813
2017-11-01,4.92032379745486
2017-12-01,5.02026447356744
2018-01-01,5.54897326133164
2018-02-01,5.5008888703914
2018-03-01,5.48908175190276
2018-04-01,5.15215141209522
2018-05-01,4.77782945827716
2018-06-01,4.67067272460794
2018-07-01,5.13618171729455
2018-08-01,5.90142025638471
2018-09-01,4.50209732277768
2018-10-01,4.42310719345191
2018-11-01,4.48012196825101
2018-12-01,4.59769445399102
2019-01-01,5.38516842898978
2019-02-01,5.3631837899211
2019-03-01,5.50295995626941
2019-04-01,5.22837268201294
2019-05-01,4.46841738268532
2019-06-01,4.375
2019-07-01,4.87374777398154
2019-08-01,5.42667747517779
2019-09-01,4.09661581423029
2019-10-01,4.18536496016119
2019-11-01,4.5929342121113
2019-12-01,4.50146349317707
2020-01-01,5.24011421649217
2020-02-01,5.29902722615553
2020-03-01,7.46421328003292
2020-04-01,12.1237412014507
2020-05-01,11.4273875367071
2020-06-01,9.18364367836226
2020-07-01,8.93609807142565
2020-08-01,9.0150530178267
2020-09-01,6.86387823997254
2020-10-01,6.74263574725087
2020-11-01,6.69839530690041
2020-12-01,7.00654806877762
2021-01-01,8.34804104745753
2021-02-01,7.50183166956681
2021-03-01,7.17809093083925
2021-04-01,7.20700173903128
2021-05-01,6.8369902929165
2021-06-01,6.29020202935314
2021-07-01,6.7978012318125
2021-08-01,7.42601993174988
2021-09-01,5.71875298789096
2021-10-01,5.42967585116499
2021-11-01,5.08782283674788
2021-12-01,4.87403204611211
2022-01-01,5.98638684061259
2022-02-01,4.96733352499169
2022-03-01,5.04113317251191
2022-04-01,4.68522459952952
2022-05-01,4.21226846176136
2022-06-01,3.88367960481464
2022-07-01,4.26938655775067
2022-08-01,5.35115189880484
2022-09-01,3.86878092492305
2022-10-01,3.84169380746034
2022-11-01,3.92923381051276
2022-12-01,3.9643376879715
2023-01-01,4.68359134500718
2023-02-01,4.51939852122622
2023-03-01,4.6684212559107
2023-04-01,4.43659919384551
2023-05-01,4.08941815978912
2023-06-01,4.0749964655088
2023-07-01,4.86595041866488
2023-08-01,5.37019487380587
2023-09-01,4.28282544282717
2023-10-01,4.40688930217514
2023-11-01,4.44733041622659
