"Date","LREM55MACAM156N"
2001-09-01,58.5826111266424
2001-10-01,58.0247772828508
2001-11-01,56.7151767151767
2001-12-01,56.8718090244239
2002-01-01,56.5613650380319
2002-02-01,57.2851296043656
2002-03-01,57.6860401955459
2002-04-01,58.5133675398326
2002-05-01,59.3481182795699
2002-06-01,60.0615466952101
2002-07-01,58.9327300552266
2002-08-01,59.280365780929
2002-09-01,60.3507383966245
2002-10-01,60.1247537754432
2002-11-01,60.4421479495062
2002-12-01,59.3953609590826
2003-01-01,58.9066856883471
2003-02-01,59.0929646617999
2003-03-01,59.1941816309455
2003-04-01,60.3203074951954
2003-05-01,60.9419873635842
2003-06-01,61.4812932732008
2003-07-01,61.0492342741425
2003-08-01,61.7480136208854
2003-09-01,62.5439477649423
2003-10-01,62.7752752752752
2003-11-01,61.6809027994264
2003-12-01,61.1684275947794
2004-01-01,60.3057687546422
2004-02-01,61.2193317716681
2004-03-01,60.3919641211525
2004-04-01,61.0838946723821
2004-05-01,62.2993836577776
2004-06-01,62.6298839399648
2004-07-01,61.6847332404772
2004-08-01,61.8283784598685
2004-09-01,62.9560617899862
2004-10-01,63.3596932662353
2004-11-01,63.0441273063832
2004-12-01,61.9688132365195
2005-01-01,62.271757173346
2005-02-01,61.9449692961738
2005-03-01,61.8010594467334
2005-04-01,62.3973245716968
2005-05-01,63.7643896452989
2005-06-01,64.0726933830382
2005-07-01,63.3476544356712
2005-08-01,63.6269010582316
2005-09-01,64.303009339329
2005-10-01,64.1034482758621
2005-11-01,62.9404686873317
2005-12-01,62.3228976234004
2006-01-01,61.4277588168373
2006-02-01,61.2557427258806
2006-03-01,61.226105644158
2006-04-01,61.7874259937976
2006-05-01,63.0807258019212
2006-06-01,63.4102621555008
2006-07-01,62.9733050374176
2006-08-01,63.1892282868748
2006-09-01,63.954068896655
2006-10-01,64.2699115044248
2006-11-01,63.4237811603794
2006-12-01,62.9654072485288
2007-01-01,61.115066542527
2007-02-01,61.8493637009121
2007-03-01,61.8736383442265
2007-04-01,62.9762292412895
2007-05-01,63.926619405812
2007-06-01,63.7707748758904
2007-07-01,63.4134537828682
2007-08-01,64.1570141570142
2007-09-01,64.8823529411765
2007-10-01,65.0898618740334
2007-11-01,63.791086054675
2007-12-01,63.5510052517108
2008-01-01,62.4108228082228
2008-02-01,62.2199968376114
2008-03-01,62.2246753929454
2008-04-01,62.3827736155498
2008-05-01,63.1367222193198
2008-06-01,63.4721499219157
2008-07-01,62.7835747287546
2008-08-01,63.0312127956934
2008-09-01,64.2403920557132
2008-10-01,64.3176791317319
2008-11-01,62.9359868691014
2008-12-01,62.2915601023018
2009-01-01,61.8290258449304
2009-02-01,60.3271360357615
2009-03-01,60.5429772577623
2009-04-01,61.6957883042117
2009-05-01,62.206111866284
2009-06-01,62.8303495311168
2009-07-01,62.8668566571671
2009-08-01,62.8420475502168
2009-09-01,63.0400238355348
2009-10-01,62.8514851485148
2009-11-01,62.6789063271148
2009-12-01,61.7341666256582
2010-01-01,60.4990930038731
2010-02-01,61.4047084106672
2010-03-01,61.1121932216595
2010-04-01,62.2942861303947
2010-05-01,63.1079707690074
2010-06-01,63.4912982692957
2010-07-01,63.0744087675447
2010-08-01,63.0537861008669
2010-09-01,65.1526006591202
2010-10-01,64.8216072024008
2010-11-01,64.6270783847981
2010-12-01,63.7272554965883
2011-01-01,62.3334907888522
2011-02-01,62.3198643684657
2011-03-01,62.353770260747
2011-04-01,62.9575814389501
2011-05-01,64.0226231653735
2011-06-01,64.2087589198265
2011-07-01,63.8398882941587
2011-08-01,63.7583580980684
2011-09-01,64.954808806489
2011-10-01,64.9051365108746
2011-11-01,63.968583968584
2011-12-01,63.8095677446141
2012-01-01,62.3670274004145
2012-02-01,62.531028776317
2012-03-01,63.3985128063894
2012-04-01,63.9653671721105
2012-05-01,65.2869883375257
2012-06-01,64.9271789252614
2012-07-01,64.7578698009202
2012-08-01,65.5373141116012
2012-09-01,66.5123246629443
2012-10-01,66.1576801087449
2012-11-01,65.2284034373587
2012-12-01,65.3649948083608
2013-01-01,64.1136476203341
2013-02-01,64.2516853932584
2013-03-01,64.4013815996053
2013-04-01,64.9872477515772
2013-05-01,66.1531591873186
2013-06-01,66.3695913729335
2013-07-01,65.4856634807735
2013-08-01,65.8783334072858
2013-09-01,66.1177512173528
2013-10-01,66.0495736314231
2013-11-01,65.0965863985181
2013-12-01,63.7992515958618
2014-01-01,62.9706102007644
2014-02-01,64.0106998772145
2014-03-01,64.295719163092
2014-04-01,64.832525437792
2014-05-01,66.1494879058618
2014-06-01,67.6014086344072
2014-07-01,66.6073598333623
2014-08-01,65.6358281358281
2014-09-01,66.4347450302506
2014-10-01,66.369009102282
2014-11-01,65.139510850844
2014-12-01,64.2479473842583
2015-01-01,63.4979194371756
2015-02-01,64.6132111819855
2015-03-01,64.7594222716007
2015-04-01,65.3998720409469
2015-05-01,66.3942103022563
2015-06-01,67.6434365311929
2015-07-01,67.2841337798313
2015-08-01,66.8641056016246
2015-09-01,67.7712114816378
2015-10-01,67.1891459149707
2015-11-01,65.8857671601615
2015-12-01,65.9333277353262
2016-01-01,64.1280214486197
2016-02-01,65.0518307975255
2016-03-01,64.871067345406
2016-04-01,65.3727613494377
2016-05-01,67.5199468085106
2016-06-01,67.3013107682097
2016-07-01,66.9206875129426
2016-08-01,67.3280423280423
2016-09-01,68.4069335534461
2016-10-01,67.9634055880656
2016-11-01,66.6296342015389
2016-12-01,65.8353192538417
2017-01-01,65.1318217229079
2017-02-01,65.6321650835244
2017-03-01,65.3243939331998
2017-04-01,65.7414588350545
2017-05-01,66.7549291184618
2017-06-01,67.3539938181227
2017-07-01,67.1011491452471
2017-08-01,67.8054711246201
2017-09-01,68.4983611864201
2017-10-01,68.2747474747475
2017-11-01,67.4990922661072
2017-12-01,66.9419489989123
2018-01-01,65.0532663316583
2018-02-01,65.6349110763178
2018-03-01,66.8403752104546
2018-04-01,66.4919580699368
2018-05-01,68.3537730196141
2018-06-01,69.333546045547
2018-07-01,68.8007644529384
2018-08-01,68.7664041994751
2018-09-01,69.5436310918696
2018-10-01,68.9756407204634
2018-11-01,68.6863483257381
2018-12-01,68.4966751108296
2019-01-01,66.9591336653229
2019-02-01,67.132535828497
2019-03-01,67.3226328035651
2019-04-01,67.9176183350398
2019-05-01,69.5575221238938
2019-06-01,69.9897871003221
2019-07-01,69.6080354690626
2019-08-01,69.531801427339
2019-09-01,70.1238147480605
2019-10-01,69.5813917061519
2019-11-01,68.7972131981682
2019-12-01,68.0580549252797
2020-01-01,67.7133025729256
2020-02-01,67.6580942703041
2020-03-01,65.822982579486
2020-04-01,58.860734783118
2020-05-01,62.7473170731707
2020-06-01,65.1353248576554
2020-07-01,65.9154709918902
2020-08-01,66.7667355452454
2020-09-01,68.2195625901524
2020-10-01,68.6315789473684
2020-11-01,67.5841097812951
2020-12-01,67.5399610136452
2021-01-01,66.0986547085202
2021-02-01,66.6692664664821
2021-03-01,68.0132579450185
2021-04-01,67.1280951452525
2021-05-01,68.2927780377476
2021-06-01,69.5484323818437
2021-07-01,69.174662610188
2021-08-01,69.4805448230106
2021-09-01,70.2175016595728
2021-10-01,70.0031254883576
2021-11-01,69.3534516456884
2021-12-01,68.1633291614518
2022-01-01,66.9315068493151
2022-02-01,67.3742754190819
2022-03-01,67.8761755485894
2022-04-01,68.1707699545241
2022-05-01,69.3249127211391
2022-06-01,68.5059456065304
2022-07-01,69.1996544140748
2022-08-01,68.9060104563859
2022-09-01,70.0708103855232
2022-10-01,69.7791599417392
2022-11-01,69.2919900713132
2022-12-01,69.0375744194299
2023-01-01,68.611813013266
2023-02-01,69.0292758089368
2023-03-01,69.2219498695343
2023-04-01,69.5122433640571
2023-05-01,69.9619922400824
2023-06-01,69.6771637948109
2023-07-01,69.4966309948474
2023-08-01,69.6152320507735
2023-09-01,70.4469672912036
2023-10-01,71.076153021094
2023-11-01,71.0105748588694
