"Date","CANCPIENGMINMEI"
1982-12-01,39.2082520211876
1983-01-01,38.6060775020909
1983-02-01,37.8700864231949
1983-03-01,41.0147755784778
1983-04-01,39.141343741288
1983-05-01,37.8031781432952
1983-06-01,41.2155004181767
1983-07-01,41.6169500975746
1983-08-01,41.8845832171731
1983-09-01,41.7507666573738
1983-10-01,41.349316977976
1983-11-01,41.0147755784778
1983-12-01,41.6169500975746
1984-01-01,42.6205742960691
1984-02-01,42.821299135768
1984-03-01,41.8845832171731
1984-04-01,42.0183997769724
1984-05-01,41.7507666573738
1984-06-01,42.1522163367717
1984-07-01,42.8882074156677
1984-08-01,42.3529411764706
1984-09-01,42.5536660161695
1984-10-01,42.5536660161695
1984-11-01,43.758015054363
1984-12-01,44.2263730136604
1985-01-01,44.9623640925564
1985-02-01,44.8285475327572
1985-03-01,44.8285475327572
1985-04-01,44.8285475327572
1985-05-01,44.8285475327572
1985-06-01,44.6947309729579
1985-07-01,44.1594647337608
1985-08-01,44.2932812935601
1985-09-01,45.2969054920546
1985-10-01,45.5645386116532
1985-11-01,45.8321717312517
1985-12-01,46.0328965709506
1986-01-01,46.4343462503485
1986-02-01,46.4343462503485
1986-03-01,44.8954558126568
1986-04-01,41.8845832171731
1986-05-01,40.8140507387789
1986-06-01,40.6802341789796
1986-07-01,40.5464176191804
1986-08-01,40.4126010593811
1986-09-01,39.877334820184
1986-10-01,39.5427934206858
1986-11-01,39.9442431000836
1986-12-01,40.0780596598829
1987-01-01,40.61332589908
1987-02-01,41.4831335377753
1987-03-01,42.2860328965709
1987-04-01,42.5536660161695
1987-05-01,42.6205742960691
1987-06-01,43.0889322553666
1987-07-01,43.2896570950655
1987-08-01,43.4903819347644
1987-09-01,43.8249233342626
1987-10-01,43.6911067744633
1987-11-01,43.8249233342626
1987-12-01,43.8249233342626
1988-01-01,43.8249233342626
1988-02-01,43.2227488151659
1988-03-01,42.8882074156677
1988-04-01,43.3565653749651
1988-05-01,43.758015054363
1988-06-01,43.6241984945637
1988-07-01,43.6911067744633
1988-08-01,42.9551156955673
1988-09-01,43.022023975467
1988-10-01,42.7543908558684
1988-11-01,42.3529411764706
1988-12-01,42.2191246166713
1989-01-01,42.5536660161695
1989-02-01,42.821299135768
1989-03-01,43.0889322553666
1989-04-01,43.4903819347644
1989-05-01,45.1630889322554
1989-06-01,45.4307220518539
1989-07-01,45.5645386116532
1989-08-01,45.5645386116532
1989-09-01,45.4976303317536
1989-10-01,45.3638137719543
1989-11-01,45.5645386116532
1989-12-01,45.3638137719543
1990-01-01,46.4343462503485
1990-02-01,46.9696124895456
1990-03-01,47.3710621689434
1990-04-01,47.7725118483412
1990-05-01,48.3077780875383
1990-06-01,48.5754112071369
1990-07-01,48.4415946473376
1990-08-01,48.5754112071369
1990-09-01,49.110677446334
1990-10-01,51.318650683022
1990-11-01,53.0582659604126
1990-12-01,52.991357680513
1991-01-01,55.2662391971006
1991-02-01,52.1215500418177
1991-03-01,50.4488430443267
1991-04-01,49.5790354056314
1991-05-01,51.0510175634235
1991-06-01,51.1848341232227
1991-07-01,51.8539169222191
1991-08-01,51.7201003624198
1991-09-01,52.054641761918
1991-10-01,51.0510175634235
1991-11-01,51.0510175634235
1991-12-01,50.4488430443267
1992-01-01,51.9208252021188
1992-02-01,50.582659604126
1992-03-01,50.2481182046278
1992-04-01,50.3150264845274
1992-05-01,51.0510175634235
1992-06-01,51.8539169222191
1992-07-01,52.8575411207137
1992-08-01,52.2553666016169
1992-09-01,51.9208252021188
1992-10-01,51.8539169222191
1992-11-01,52.3891831614162
1992-12-01,52.3222748815166
1993-01-01,52.5899080011151
1993-02-01,52.3222748815166
1993-03-01,51.9208252021188
1993-04-01,51.9877334820184
1993-05-01,52.3222748815166
1993-06-01,52.790632840814
1993-07-01,52.5899080011151
1993-08-01,52.2553666016169
1993-09-01,52.4560914413159
1993-10-01,52.1884583217173
1993-11-01,52.1884583217173
1993-12-01,51.5862838026206
1994-01-01,51.1179258433231
1994-02-01,51.7201003624198
1994-03-01,51.8539169222191
1994-04-01,51.7870086423195
1994-05-01,52.2553666016169
1994-06-01,52.991357680513
1994-07-01,53.4597156398104
1994-08-01,53.9280735991079
1994-09-01,53.3928073599108
1994-10-01,52.3222748815166
1994-11-01,53.1920825202119
1994-12-01,52.7237245609144
1995-01-01,52.5229997212155
1995-02-01,52.6568162810148
1995-03-01,52.991357680513
1995-04-01,53.1920825202119
1995-05-01,54.3964315584053
1995-06-01,54.3295232785057
1995-07-01,53.9280735991079
1995-08-01,53.1920825202119
1995-09-01,53.3258990800111
1995-10-01,52.7237245609144
1995-11-01,52.5229997212155
1995-12-01,53.1920825202119
1996-01-01,53.1920825202119
1996-02-01,53.0582659604126
1996-03-01,53.9280735991079
1996-04-01,54.6640646780039
1996-05-01,56.4036799553945
1996-06-01,55.6007805965988
1996-07-01,54.1957067187064
1996-08-01,54.2626149986061
1996-09-01,54.6640646780039
1996-10-01,55.8015054362977
1996-11-01,55.7345971563981
1996-12-01,56.0691385558963
1997-01-01,56.4705882352941
1997-02-01,56.8051296347923
1997-03-01,56.5374965151937
1997-04-01,55.6007805965988
1997-05-01,55.6676888764985
1997-06-01,55.935321996097
1997-07-01,55.4669640367995
1997-08-01,56.6044047950934
1997-09-01,56.8051296347923
1997-10-01,56.3367716754948
1997-11-01,55.6676888764985
1997-12-01,55.4669640367995
1998-01-01,55.0655143574017
1998-02-01,54.0618901589072
1998-03-01,53.4597156398104
1998-04-01,53.5266239197101
1998-05-01,54.3295232785057
1998-06-01,54.2626149986061
1998-07-01,53.7942570393086
1998-08-01,53.727348759409
1998-09-01,52.9244494006133
1998-10-01,54.0618901589072
1998-11-01,53.727348759409
1998-12-01,53.1251742403122
1999-01-01,53.1920825202119
1999-02-01,52.790632840814
1999-03-01,53.5266239197101
1999-04-01,55.5338723166992
1999-05-01,55.935321996097
1999-06-01,55.5338723166992
1999-07-01,56.7382213548927
1999-08-01,58.7454697518818
1999-09-01,59.5483691106774
1999-10-01,60.2843601895734
1999-11-01,59.7490939503764
1999-12-01,61.0872595483691
2000-01-01,61.2210761081684
2000-02-01,63.0275996654586
