"Date","CANPROINDMISMEI"
1986-02-01,65.6448626579007
1986-03-01,64.494043786658
1986-04-01,65.0259904406068
1986-05-01,63.6625818764007
1986-06-01,63.4183399402626
1986-07-01,63.8784785201436
1986-08-01,63.3044863491421
1986-09-01,63.5898289592532
1986-10-01,63.515186355946
1986-11-01,63.3786565309094
1986-12-01,64.500185266677
1987-01-01,65.1672444810426
1987-02-01,65.3084985214784
1987-03-01,65.7379297012647
1987-04-01,65.4261314849182
1987-05-01,65.4691218450508
1987-06-01,66.2368068474191
1987-07-01,66.9567772742556
1987-08-01,67.7131241596659
1987-09-01,68.0853923331221
1987-10-01,68.7803244183429
1987-11-01,69.3420336293066
1987-12-01,70.0346036068277
1988-01-01,70.5982025039511
1988-02-01,70.8093749322949
1988-03-01,71.4022639648932
1988-04-01,71.2737653060352
1988-05-01,71.7901220491666
1988-06-01,71.4008467002734
1988-07-01,70.9851157451447
1988-08-01,71.0200749390987
1988-09-01,71.4915516359379
1988-10-01,70.8537825570472
1988-11-01,70.3903370263867
1988-12-01,71.3536045462815
1989-01-01,71.1164489332422
1989-02-01,71.8472850554968
1989-03-01,71.4419473742464
1989-04-01,71.8718509755726
1989-05-01,71.1821155272909
1989-06-01,70.6411928640837
1989-07-01,70.0761767023406
1989-08-01,70.19664419502
1989-09-01,70.3860852325275
1989-10-01,69.5352540391334
1989-11-01,70.249082985951
1989-12-01,71.0210197821786
1990-01-01,69.4242349772524
1990-02-01,69.7856374552904
1990-03-01,70.126253385572
1990-04-01,69.5886376731442
1990-05-01,69.7365056151389
1990-06-01,69.8394935108412
1990-07-01,69.9032704187303
1990-08-01,68.8403219539126
1990-09-01,67.6380091348188
1990-10-01,67.6701337995333
1990-11-01,66.9005591110053
1990-12-01,66.3643606631973
1991-01-01,66.7035593288591
1991-02-01,65.5447092914378
1991-03-01,65.5900617592701
1991-04-01,65.6264382178438
1991-05-01,66.1182290408995
1991-06-01,66.459317392721
1991-07-01,66.6426169502096
1991-08-01,66.5552189653245
1991-09-01,66.8259165076981
1991-10-01,66.5358496821879
1991-11-01,66.1980682811458
1991-12-01,65.497467137446
1992-01-01,66.4186891402879
1992-02-01,66.3530225462392
1992-03-01,66.2977492260687
1992-04-01,66.902448797165
1992-05-01,66.5552189653245
1992-06-01,66.7928469999038
1992-07-01,66.1286223147777
1992-08-01,66.5788400423205
1992-09-01,66.9496909511569
1992-10-01,67.7542248336389
1992-11-01,67.9332725972682
1992-12-01,68.0929510777608
1993-01-01,68.2195600504591
1993-02-01,69.2121177058288
1993-03-01,69.9198051726274
1993-04-01,69.6061172701212
1993-05-01,69.2418802628437
1993-06-01,69.6354074055962
1993-07-01,69.181882727274
1993-08-01,70.1201119055531
1993-09-01,71.029995791437
1993-10-01,71.0488926530338
1993-11-01,71.2510890721191
1993-12-01,70.6170993655478
1994-01-01,71.350770017042
1994-02-01,71.5472973776483
1994-03-01,72.5407998760979
1994-04-01,73.0491254530507
1994-05-01,73.7492541752106
1994-06-01,74.7068526366264
1994-07-01,74.6893730396494
1994-08-01,75.3408423431976
1994-09-01,75.9979807052249
1994-10-01,75.7428730736687
1994-11-01,76.6395291564349
1994-12-01,77.8394798678291
1995-01-01,78.6703414702792
1995-02-01,78.6801721226158
1995-03-01,78.1194608412
1995-04-01,77.9519756532446
1995-05-01,77.8733304345525
1995-06-01,77.7306039265558
1995-07-01,77.484837618143
1995-08-01,77.6566919849146
1995-09-01,77.4109256765018
1995-10-01,77.3716030671558
1995-11-01,77.568216113886
1995-12-01,77.2041178792004
1996-01-01,77.9570730285302
1996-02-01,77.9374117238572
1996-03-01,77.4455150087969
1996-04-01,77.8387411022574
1996-05-01,78.2323312939525
1996-06-01,78.4242110636318
1996-07-01,79.2212220993585
1996-08-01,79.4917470877299
1996-09-01,79.4720857830569
1996-10-01,79.2212220993585
1996-11-01,80.4609765884629
1996-12-01,79.1178182007078
1997-01-01,80.6423645769759
1997-02-01,81.5301646693779
1997-03-01,81.0413470149041
1997-04-01,82.1581556117065
1997-05-01,82.291339885125
1997-06-01,81.5966142105053
1997-07-01,83.6197603253461
1997-08-01,83.4355268336366
1997-09-01,83.2994906485817
1997-10-01,84.2751296193839
1997-11-01,84.3758021001477
1997-12-01,84.6518671465483
1998-01-01,84.0295800274924
1998-02-01,85.0642535691674
1998-03-01,85.9024303990965
1998-04-01,85.525692871932
1998-05-01,84.8426600350215
1998-06-01,84.7904700520759
1998-07-01,83.466612670473
1998-08-01,85.6101094563686
1998-09-01,85.8530923277873
1998-10-01,86.0270589376059
1998-11-01,86.26890104437
1998-12-01,87.6355371005185
1999-01-01,88.6123168359752
1999-02-01,88.5281854427022
1999-03-01,88.1973636928833
1999-04-01,88.73580460983
1999-05-01,88.5703937349205
1999-06-01,89.786163665505
1999-07-01,90.2975114219061
1999-08-01,91.1599295007444
1999-09-01,92.3737030931834
1999-10-01,91.8600738074732
1999-11-01,93.0379133132939
1999-12-01,94.4889659538789
2000-01-01,94.8508735405342
2000-02-01,94.484973277588
2000-03-01,95.5775406254813
2000-04-01,95.3086053581716
2000-05-01,96.7556653224656
2000-06-01,97.0824943959936
2000-07-01,97.0873426457754
2000-08-01,98.0718225426504
2000-09-01,98.0330365443957
2000-10-01,98.2503522110871
2000-11-01,98.2429372408325
2000-12-01,98.3404726187964
2001-01-01,95.8242309820272
2001-02-01,95.598929962754
2001-03-01,94.8751147894434
2001-04-01,95.1956696573713
2001-05-01,95.3228649163534
2001-06-01,94.3854415614786
2001-07-01,93.0712806794394
2001-08-01,93.5643762013678
2001-09-01,92.1298646482737
2001-10-01,92.4036481653652
2001-11-01,92.48635360282
2001-12-01,90.6842306397978
2002-01-01,93.8735234227502
2002-02-01,95.1423389097712
2002-03-01,94.98776529908
2002-04-01,96.3432788998466
2002-05-01,96.2850999024646
2002-06-01,95.5986447715904
2002-07-01,96.5905396387198
2002-08-01,96.3911910153376
2002-09-01,95.5136578048266
2002-10-01,96.1596157904644
2002-11-01,95.554154950063
2002-12-01,94.4872548068971
2003-01-01,95.5239246867175
2003-02-01,95.6765019592633
2003-03-01,95.3220093428625
2003-04-01,94.9786391818436
2003-05-01,95.0402404731892
2003-06-01,94.59334591977
2003-07-01,95.6285898437723
2003-08-01,94.3446592250786
2003-09-01,96.2223578464645
2003-10-01,96.7659322043566
2003-11-01,96.8457857301749
2003-12-01,97.040571294939
2004-01-01,96.6381665630472
2004-02-01,96.3053484750828
2004-03-01,97.4826175985763
2004-04-01,97.3038027389759
2004-05-01,96.8871384489023
2004-06-01,98.3031125763599
2004-07-01,97.6383319739221
2004-08-01,98.1645096708324
2004-09-01,98.6598867220698
