"Date","CANPRCNTO01GPSAM"
1961-02-01,-1.08080808080808
1961-03-01,0.158276319820293
1961-04-01,-0.158026201763789
1961-05-01,0.469723271724682
1961-06-01,0.482772639495912
1961-07-01,0.768725029080054
1961-08-01,0.491844416562101
1961-09-01,-0.169804724566726
1961-10-01,-0.860473260293182
1961-11-01,0.262400968865108
1961-12-01,0.2214505007801
1962-01-01,-0.175764575905181
1962-02-01,-0.0955830566455269
1962-03-01,0.911425550128402
1962-04-01,0.888223552894203
1962-05-01,-0.316549609259071
1962-06-01,2.92249677483379
1962-07-01,-0.366388661235133
1962-08-01,0.111288527604424
1962-09-01,-0.314161430642833
1962-10-01,-0.649696969696991
1962-11-01,-0.883314625933334
1962-12-01,-1.77744953225012
1963-01-01,-1.54894982204623
1963-02-01,0.351323828920603
1963-03-01,0.705261555634458
1963-04-01,0.539097138250716
1963-05-01,1.1626158857429
1963-06-01,0.549858820032726
1963-07-01,0.221696718888546
1963-08-01,0.186796441036228
1963-09-01,1.45233305529663
1963-10-01,1.08332930309034
1963-11-01,-0.071766901105199
1963-12-01,-0.47400172364262
1964-01-01,1.69336604608648
1964-02-01,2.37475755712191
1964-03-01,-1.85758513931887
1964-04-01,-0.470831960073472
1964-05-01,-0.614977056625196
1964-06-01,-0.433147698605346
1964-07-01,0.114733722153175
1964-08-01,0.319931238659135
1964-09-01,0.475986481983935
1964-10-01,2.17442796911269
1964-11-01,2.25797477744807
1964-12-01,3.9945590569032
1965-01-01,1.39954656435297
1965-02-01,-1.93920110074387
1965-03-01,0.578795053933185
1965-04-01,-0.470834423227818
1965-05-01,-0.363556723609272
1965-06-01,0.285751967292381
1965-07-01,0.618095739084681
1965-08-01,0.888772709449734
1965-09-01,0.297966057779515
1965-10-01,0.947214328769475
1965-11-01,0.686684295828724
1965-12-01,1.70288473757784
1966-01-01,0.241576075638305
1966-02-01,-0.174512818382034
1966-03-01,1.16961498439128
1966-04-01,-1.35357524890973
1966-05-01,-1.00512991616969
1966-06-01,-1.07010448264241
1966-07-01,-0.421599523038896
1966-08-01,-0.603002181071726
1966-09-01,-0.976680148007915
1966-10-01,1.05583315229197
1966-11-01,0.683635738240625
1966-12-01,1.00354443353118
1967-01-01,1.27684762387959
1967-02-01,-1.99549135843701
1967-03-01,-1.34605554608962
1967-04-01,-0.302245250431767
1967-05-01,1.8189692507579
1967-06-01,1.6290940025521
1967-07-01,0.359938057171565
1967-08-01,0.291922098502845
1967-09-01,0.349286872635036
1967-10-01,-0.0953051837732484
1967-11-01,0.344255495644964
1967-12-01,0.165337080973826
1968-01-01,0.259976065695539
1968-02-01,1.24711886730326
1968-03-01,2.98386113256638
1968-04-01,1.55528362215289
1968-05-01,1.15054223189647
1968-06-01,-0.415017484532933
1968-07-01,0.964692263168056
1968-08-01,-1.07395375501624
1968-09-01,-1.30968938340286
1968-10-01,-0.19181835975728
1968-11-01,-1.16096642610608
1968-12-01,-5.17063492063493
1969-01-01,2.6781604385488
1969-02-01,1.37751151322492
1969-03-01,1.42311557788946
1969-04-01,-0.788774822624783
1969-05-01,-1.96963643627644
1969-06-01,-4.20181766312101
1969-07-01,2.72696332851187
1969-08-01,1.13885782912992
1969-09-01,0.241585455736613
1969-10-01,0.400310444834781
1969-11-01,0.280727450262412
1969-12-01,0.572054527750737
1970-01-01,-0.0605107103957471
1970-02-01,1.56615806894322
1970-03-01,-0.751132660360845
1970-04-01,-1.1572498298162
1970-05-01,0.7656781720953
1970-06-01,-1.16994331202508
1970-07-01,0.32137336262306
1970-08-01,0.137869510563219
1970-09-01,1.65620570965782
1970-10-01,-0.302740599107694
1970-11-01,1.190666453572
1970-12-01,-1.15296533206982
1971-01-01,-4.58975792921625
1971-02-01,0.950387272346642
1971-03-01,0.414731254147315
1971-04-01,2.8952585494796
1971-05-01,-0.180628587484434
1971-06-01,1.29483673797652
1971-07-01,0.869392616117504
1971-08-01,0.802865126529976
1971-09-01,-0.925311365322322
1971-10-01,-0.236443883984863
1971-11-01,-0.64781166060989
1971-12-01,-0.914440203562344
1972-01-01,-0.200625952973278
1972-02-01,-0.743808298488242
1972-03-01,-0.170130027949933
1972-04-01,4.45120714140797
1972-05-01,-2.55224924248308
1972-06-01,-0.785329878413395
1972-07-01,0.474124075859834
1972-08-01,0.551867551787556
1972-09-01,-1.3164174355711
1972-10-01,-1.7168419779954
1972-11-01,0.76270143929142
1972-12-01,-0.484271354738935
1973-01-01,2.40860390938087
1973-02-01,-0.686818671884359
1973-03-01,0.784045675686551
1973-04-01,1.1529561956435
1973-05-01,0.749359100769074
1973-06-01,-0.919945194754371
1973-07-01,0.99960489924932
1973-08-01,-0.402926104134906
1973-09-01,0.911233307148496
1973-10-01,1.24163163630702
1973-11-01,0.292184075967858
1973-12-01,0.482999195001326
1974-01-01,2.07149124480221
1974-02-01,-0.384960382717871
1974-03-01,0.146324991558154
1974-04-01,-1.22508616814027
1974-05-01,-2.27953726531384
1974-06-01,-1.49821456295608
1974-07-01,1.89928284340769
1974-08-01,0.545243619489549
1974-09-01,1.00765355178648
1974-10-01,1.45832540075389
1974-11-01,0.273962320798613
1974-12-01,0.763501628054948
1975-01-01,2.22857779593656
1975-02-01,0.879264615049236
1975-03-01,-3.38555735638394
1975-04-01,4.03355079217148
1975-05-01,1.87408177159851
1975-06-01,-0.337671473795288
1975-07-01,3.05286934425072
1975-08-01,3.08229733894997
1975-09-01,1.61134921425963
1975-10-01,2.54708344232279
1975-11-01,0.736536683352969
1975-12-01,2.23776666455656
1976-01-01,-0.507724219064412
