"Date","CPGREN01CAM659N"
1978-04-01,8.94941634241245
1978-05-01,8.52713178294574
1978-06-01,8.13953488372091
1978-07-01,8.52713178294574
1978-08-01,10.0775193798449
1978-09-01,9.81132075471698
1978-10-01,8.98876404494383
1978-11-01,8.58208955223881
1978-12-01,9.73782771535582
1979-01-01,11.5671641791045
1979-02-01,10.7011070110701
1979-03-01,6.76156583629892
1979-04-01,7.85714285714286
1979-05-01,8.2142857142857
1979-06-01,8.60215053763442
1979-07-01,9.28571428571427
1979-08-01,8.09859154929578
1979-09-01,9.9656357388316
1979-10-01,10.9965635738831
1979-11-01,12.0274914089347
1979-12-01,12.6279863481228
1980-01-01,12.3745819397994
1980-02-01,12.3333333333333
1980-03-01,15.3333333333334
1980-04-01,15.5629139072848
1980-05-01,15.5115511551155
1980-06-01,16.1716171617162
1980-07-01,16.3398692810458
1980-08-01,17.2638436482085
1980-09-01,12.5
1980-10-01,18.5758513931889
1980-11-01,20.5521472392638
1980-12-01,19.3939393939394
1981-01-01,24.7023809523809
1981-02-01,24.9258160237389
1981-03-01,27.4566473988439
1981-04-01,26.3610315186246
1981-05-01,28.8571428571428
1981-06-01,34.375
1981-07-01,34.2696629213483
1981-08-01,33.3333333333333
1981-09-01,37.5
1981-10-01,30.5483028720627
1981-11-01,27.2264631043257
1981-12-01,30.4568527918782
1982-01-01,24.1050119331742
1982-02-01,23.7529691211401
1982-03-01,24.4897959183673
1982-04-01,24.9433106575964
1982-05-01,23.7250554323725
1982-06-01,18.1818181818182
1982-07-01,16.9456066945607
1982-08-01,17.5
1982-09-01,18.989898989899
1982-10-01,16.4
1982-11-01,17.2
1982-12-01,14.0077821011673
1983-01-01,10.9615384615385
1983-02-01,8.63723608445298
1983-03-01,11.6575591985428
1983-04-01,6.17059891107077
1983-05-01,1.25448028673838
1983-06-01,10.1967799642218
1983-07-01,11.2701252236136
1983-08-01,10.9929078014185
1983-09-01,5.94227504244484
1983-10-01,6.18556701030927
1983-11-01,4.60750853242319
1983-12-01,6.14334470989759
1984-01-01,10.3986135181976
1984-02-01,13.0742049469965
1984-03-01,2.12071778140293
1984-04-01,7.35042735042736
1984-05-01,10.4424778761062
1984-06-01,2.27272727272728
1984-07-01,3.0546623794212
1984-08-01,1.11821086261982
1984-09-01,1.92307692307692
1984-10-01,2.9126213592233
1984-11-01,6.6884176182708
1984-12-01,6.27009646302249
1985-01-01,5.49450549450551
1985-02-01,4.68750000000001
1985-03-01,7.02875399361024
1985-04-01,6.68789808917198
1985-05-01,7.37179487179487
1985-06-01,6.03174603174603
1985-07-01,2.96411856474261
1985-08-01,4.58135860979463
1985-09-01,6.44654088050314
1985-10-01,7.0754716981132
1985-11-01,4.74006116207952
1985-12-01,4.08472012102875
1986-01-01,3.27380952380952
1986-02-01,3.5820895522388
1986-03-01,0.149253731343267
1986-04-01,-6.56716417910449
1986-05-01,-8.95522388059702
1986-06-01,-8.98203592814372
1986-07-01,-8.18181818181819
1986-08-01,-8.76132930513595
1986-09-01,-11.9645494830133
1986-10-01,-13.215859030837
1986-11-01,-12.8467153284672
1986-12-01,-12.9360465116279
1987-01-01,-12.536023054755
1987-02-01,-10.6628242074928
1987-03-01,-5.81222056631892
1987-04-01,1.59744408945688
1987-05-01,4.42622950819672
1987-06-01,5.92105263157896
1987-07-01,6.76567656765678
1987-08-01,7.6158940397351
1987-09-01,9.89932885906041
1987-10-01,10.4906937394247
1987-11-01,9.71524288107203
1987-12-01,9.34891485809684
1988-01-01,7.90774299835254
1988-02-01,4.19354838709676
1988-03-01,1.42405063291138
1988-04-01,1.88679245283019
1988-05-01,2.66875981161696
1988-06-01,1.24223602484472
1988-07-01,0.927357032457495
1988-08-01,-1.23076923076923
1988-09-01,-1.8320610687023
1988-10-01,-2.14395099540582
1988-11-01,-3.3587786259542
1988-12-01,-3.66412213740459
1989-01-01,-2.90076335877863
1989-02-01,-0.928792569659429
1989-03-01,0.468018720748856
1989-04-01,0.308641975308646
1989-05-01,3.21100917431194
1989-06-01,4.14110429447852
1989-07-01,4.28790199081163
1989-08-01,6.07476635514018
1989-09-01,5.75427682737171
1989-10-01,6.10328638497651
1989-11-01,7.58293838862558
1989-12-01,7.4484944532488
1990-01-01,9.11949685534591
1990-02-01,9.68750000000001
1990-03-01,9.93788819875775
1990-04-01,9.84615384615386
1990-05-01,6.96296296296296
1990-06-01,6.92194403534608
1990-07-01,6.3142437591777
1990-08-01,6.6079295154185
1990-09-01,7.94117647058824
1990-10-01,13.1268436578171
1990-11-01,16.4464023494861
1990-12-01,16.8141592920354
1991-01-01,19.0201729106628
1991-02-01,10.968660968661
1991-03-01,6.49717514124295
1991-04-01,3.781512605042
1991-05-01,5.67867036011079
1991-06-01,5.3719008264463
1991-07-01,7.0441988950276
1991-08-01,6.47382920110194
1991-09-01,5.99455040871933
1991-10-01,-0.521512385919172
1991-11-01,-3.7831021437579
1991-12-01,-4.79797979797979
1992-01-01,-6.05326876513318
1992-02-01,-2.95250320924262
1992-03-01,-0.397877984084891
1992-04-01,1.48448043184884
1992-05-01,0
1992-06-01,1.30718954248364
1992-07-01,1.93548387096775
1992-08-01,1.03492884864165
1992-09-01,-0.257069408740374
1992-10-01,1.57273918741809
1992-11-01,2.62123197903016
1992-12-01,3.71352785145889
1993-01-01,1.28865979381444
1993-02-01,3.43915343915345
1993-03-01,3.32889480692409
1993-04-01,3.3244680851064
1993-05-01,2.49017038007865
1993-06-01,1.80645161290324
1993-07-01,-0.506329113924057
1993-08-01,0
1993-09-01,1.03092783505156
1993-10-01,0.645161290322584
1993-11-01,-0.383141762452118
1993-12-01,-1.40664961636831
1994-01-01,-2.79898218829515
1994-02-01,-1.15089514066497
1994-03-01,-0.12886597938144
1994-04-01,-0.386100386100396
1994-05-01,-0.12787723785168
1994-06-01,0.380228136882118
1994-07-01,1.65394402035625
1994-08-01,3.20102432778488
1994-09-01,1.7857142857143
1994-10-01,0.25641025641027
1994-11-01,1.92307692307693
1994-12-01,2.20492866407266
1995-01-01,2.74869109947643
1995-02-01,1.81112548512291
1995-03-01,2.19354838709678
1995-04-01,2.71317829457365
1995-05-01,4.09731113956467
1995-06-01,2.52525252525254
1995-07-01,0.876095118898598
1995-08-01,-1.36476426799006
1995-09-01,-0.125313283208037
1995-10-01,0.767263427109974
1995-11-01,-1.25786163522013
1995-12-01,0.888324873096442
1996-01-01,1.27388535031848
1996-02-01,0.762388818297331
1996-03-01,1.76767676767676
1996-04-01,2.76729559748428
1996-05-01,3.690036900369
1996-06-01,2.33990147783251
1996-07-01,0.496277915632781
1996-08-01,2.01257861635219
1996-09-01,2.5094102885822
1996-10-01,5.83756345177665
1996-11-01,6.11464968152866
1996-12-01,5.40880503144653
1997-01-01,6.16352201257863
1997-02-01,7.06179066834805
1997-03-01,4.83870967741936
1997-04-01,1.71358629130966
1997-05-01,-1.30486358244364
1997-06-01,0.601684717208186
1997-07-01,2.34567901234567
1997-08-01,4.31565967940814
1997-09-01,3.91676866585068
1997-10-01,0.959232613908865
1997-11-01,-0.12004801920766
1997-12-01,-1.07398568019092
1998-01-01,-2.4881516587678
1998-02-01,-4.82921083627799
1998-03-01,-5.4437869822485
1998-04-01,-3.73044524669073
1998-05-01,-2.40384615384616
1998-06-01,-2.99043062200958
1998-07-01,-3.01568154402894
1998-08-01,-5.08274231678486
1998-09-01,-6.83156654888106
1998-10-01,-4.03800475059383
1998-11-01,-3.48557692307694
1998-12-01,-4.22195416164053
1999-01-01,-3.4021871202916
1999-02-01,-2.35148514851485
1999-03-01,0.125156445556943
1999-04-01,3.75
1999-05-01,2.95566502463054
1999-06-01,2.34278668310729
1999-07-01,5.47263681592038
1999-08-01,9.33997509339975
1999-09-01,12.5158027812895
1999-10-01,11.509900990099
1999-11-01,11.2079701120797
1999-12-01,14.9874055415617
2000-01-01,15.0943396226415
2000-02-01,19.3916349809886
2000-03-01,22.375
2000-04-01,13.6144578313253
2000-05-01,14.1148325358852
2000-06-01,19.3975903614458
2000-07-01,17.8066037735849
2000-08-01,11.8451025056948
2000-09-01,15.1685393258427
2000-10-01,15.2053274139845
2000-11-01,18.0291153415454
2000-12-01,13.5815991237678
2001-01-01,10.3825136612022
2001-02-01,6.36942675159235
2001-03-01,3.67722165474974
2001-04-01,11.558854718982
2001-05-01,16.0377358490566
2001-06-01,10.29263370333
2001-07-01,2.80280280280281
2001-08-01,4.78615071283097
2001-09-01,3.12195121951219
2001-10-01,-2.69749518304432
2001-11-01,-12.5237191650854
2001-12-01,-11.3789778206365
2002-01-01,-6.93069306930693
2002-02-01,-5.7884231536926
2002-03-01,-3.34975369458128
2002-04-01,-5.03802281368821
2002-05-01,-10.4787714543812
2002-06-01,-10.3385178408051
2002-07-01,-3.11587147030186
2002-08-01,0
2002-09-01,-1.70293282876061
2002-10-01,5.74257425742574
2002-11-01,13.9913232104121
2002-12-01,7.0729053318825
2003-01-01,15.2127659574468
2003-02-01,19.7033898305085
2003-03-01,17.533129459735
2003-04-01,6.10610610610612
2003-05-01,4.64177598385471
2003-06-01,7.85714285714285
2003-07-01,6.73366834170855
2003-08-01,7.58017492711368
2003-09-01,6.44850818094317
2003-10-01,-1.0299625468165
2003-11-01,-0.666032350142702
2003-12-01,6.80894308943087
2004-01-01,-1.10803324099723
2004-02-01,-3.09734513274338
2004-03-01,-4.07632263660019
2004-04-01,6.41509433962261
2004-05-01,16.2005785920926
2004-06-01,12.961210974456
2004-07-01,10.6403013182674
2004-08-01,6.23306233062331
2004-09-01,5.78661844484631
2004-10-01,13.0558183538316
2004-11-01,12.1647509578544
2004-12-01,8.08753568030448
2005-01-01,7.3762838468721
2005-02-01,7.30593607305936
2005-03-01,9.40325497287524
2005-04-01,10.72695035461
2005-05-01,1.65975103734439
2005-06-01,3.9363484087102
2005-07-01,9.19148936170215
2005-08-01,12.4149659863945
2005-09-01,21.4529914529915
2005-10-01,13.4728033472803
2005-11-01,8.79590093936805
2005-12-01,10.2112676056338
2006-01-01,15.3913043478261
2006-02-01,8.17021276595744
2006-03-01,7.43801652892563
2006-04-01,11.208967173739
2006-05-01,14.1224489795918
2006-06-01,11.5229653505238
2006-07-01,10.6780982073266
2006-08-01,7.18608169440243
2006-09-01,-9.35960591133005
2006-10-01,-8.70206489675515
2006-11-01,-2.82574568288854
2006-12-01,1.51757188498402
2007-01-01,-5.65184626978146
2007-02-01,0
2007-03-01,4.53846153846154
2007-04-01,0.143988480921522
2007-05-01,1.57367668097281
2007-06-01,1.22832369942195
2007-07-01,-1.69014084507042
2007-08-01,-3.74029640084685
2007-09-01,6.05590062111799
2007-10-01,8.64297253634894
2007-11-01,10.2584814216478
2007-12-01,8.73328088119591
2008-01-01,11.0223642172524
2008-02-01,9.67741935483874
2008-03-01,5.37159676232523
2008-04-01,7.97987059669303
2008-05-01,11.5492957746479
2008-06-01,17.9871520342613
2008-07-01,21.1318051575931
2008-08-01,20.2346041055718
2008-09-01,18.2284040995608
2008-10-01,9.66542750929369
2008-11-01,-4.24908424908426
2008-12-01,-10.9985528219971
2009-01-01,-10.9352517985612
2009-02-01,-8.75179340028696
2009-03-01,-11.2430167597765
2009-04-01,-17.5099866844208
2009-05-01,-18.3080808080808
2009-06-01,-18.9957652752571
2009-07-01,-23.3589591957422
2009-08-01,-19.1463414634146
2009-09-01,-18.6996904024768
2009-10-01,-12.6779661016949
2009-11-01,1.30068859984699
2009-12-01,5.93495934959352
2010-01-01,8.1583198707593
2010-02-01,4.00943396226417
2010-03-01,5.82218725413061
2010-04-01,9.76594027441485
2010-05-01,6.18238021638331
2010-06-01,1.34428678117997
2010-07-01,7.87037037037038
2010-08-01,4.97737556561086
2010-09-01,5.63594821020563
2010-10-01,9.08385093167702
2010-11-01,6.72205438066465
2010-12-01,10.5141980046047
2011-01-01,9.03659447348766
2011-02-01,10.5820105820106
2011-03-01,12.7881040892193
2011-04-01,17.0588235294117
2011-05-01,16.5938864628821
2011-06-01,15.6963890935888
2011-07-01,12.9470672389127
2011-08-01,13.433908045977
2011-09-01,12.4729632299928
2011-10-01,11.6725978647687
2011-11-01,9.05874026893134
2011-12-01,6.04166666666667
2012-01-01,6.5068493150685
2012-02-01,7.24538619275461
2012-03-01,5.14172709294661
2012-04-01,1.13065326633169
2012-05-01,-1.5605493133583
2012-06-01,-0.828025477707004
2012-07-01,-1.20329322355922
2012-08-01,0.82330588980365
2012-09-01,2.94871794871795
2012-10-01,1.65710643722116
2012-11-01,-0.194678780012952
2012-12-01,-0.523903077930568
2013-01-01,-1.73633440514469
2013-02-01,2.03951561504143
2013-03-01,0.250783699059575
2013-04-01,-1.86335403726709
2013-05-01,1.01458465440714
2013-06-01,4.11046885035323
2013-07-01,5.25641025641026
2013-08-01,2.38693467336687
2013-09-01,1.49439601494398
2013-10-01,-1.56739811912225
2013-11-01,2.3407022106632
2013-12-01,4.60829493087558
2014-01-01,4.84293193717274
2014-02-01,1.56152404747033
2014-03-01,4.56535334584114
2014-04-01,8.35443037974683
2014-05-01,8.41180163214058
2014-06-01,6.72424429364591
2014-07-01,4.68940316686968
2014-08-01,3.25153374233128
2014-09-01,2.69938650306747
2014-10-01,4.20382165605094
2014-11-01,-0.571791613723024
2014-12-01,-6.4191315292637
2015-01-01,-12.9213483146067
2015-02-01,-10.7626076260763
2015-03-01,-10.4066985645933
2015-04-01,-13.4929906542056
2015-05-01,-11.7544875506659
2015-06-01,-8.95953757225435
2015-07-01,-7.38801628853987
2015-08-01,-7.24896019013667
2015-09-01,-10.8124253285544
2015-10-01,-10.3911980440098
2015-11-01,-6.38977635782746
2015-12-01,-3.56422326832546
2016-01-01,-0.35842293906809
2016-02-01,-7.23638869745004
2016-03-01,-7.81041388518024
2016-04-01,-3.17353139770423
2016-05-01,-3.60892388451443
2016-06-01,-4.38095238095236
2016-07-01,-7.41206030150753
2016-08-01,-5.82959641255605
2016-09-01,-1.33958472873409
2016-10-01,2.4556616643929
2016-11-01,0.204778156996604
2016-12-01,3.97489539748952
2017-01-01,12.0863309352518
2017-02-01,12.258543833581
2017-03-01,8.47212165097755
2017-04-01,9.62343096234308
2017-05-01,3.3356024506467
2017-06-01,-1.26162018592299
2017-07-01,0.271370420624167
2017-08-01,2.31292517006802
2017-09-01,4.88798370672097
2017-10-01,0.998668442077224
2017-11-01,7.56130790190734
2017-12-01,4.49362843729042
2018-01-01,2.37483953786906
2018-02-01,5.29450694904037
2018-03-01,7.4766355140187
2018-04-01,6.29770992366413
2018-05-01,11.5942028985507
2018-06-01,12.4411566913248
2018-07-01,14.2083897158322
2018-08-01,11.1702127659575
2018-09-01,7.63754045307445
2018-10-01,7.91034937376402
2018-11-01,-1.3299556681444
2018-12-01,-3.65853658536586
2019-01-01,-6.89655172413792
2019-02-01,-5.65681961030799
2019-03-01,-1.18012422360249
2019-04-01,0.658288450029903
2019-05-01,-0.118063754427407
2019-06-01,-4.12679425837321
2019-07-01,-3.19905213270143
2019-08-01,-4.7248803827751
2019-09-01,-4.57005411906196
2019-10-01,-2.93219303604154
2019-11-01,1.47625160462131
2019-12-01,5.4630246502332
2020-01-01,6.80134680134681
2020-02-01,4.33044636908728
2020-03-01,-11.6279069767442
2020-04-01,-23.7217598097503
2020-05-01,-19.0307328605201
2020-06-01,-8.79600748596382
2020-07-01,-8.38433292533662
2020-08-01,-6.27746390458257
2020-09-01,-5.60806553245115
2020-10-01,-5.97860289490246
2020-11-01,-5.69259962049336
2020-12-01,-3.97978521794063
2021-01-01,-2.71122320302649
2021-02-01,2.42656449553001
2021-03-01,19.0611664295875
2021-04-01,32.6578332034294
2021-05-01,26.4233576642336
2021-06-01,19.4938440492476
2021-07-01,19.7060788243153
2021-08-01,20.6965840589417
2021-09-01,20.0934579439252
2021-10-01,25.5020080321285
2021-11-01,26.3581488933602
2021-12-01,21.1842105263158
2022-01-01,23.1367465975373
2022-02-01,24.0648379052369
2022-03-01,27.7777777777778
2022-04-01,26.3807285546416
2022-05-01,34.7575057736721
2022-06-01,38.8093875214654
2022-07-01,28.0133928571428
2022-08-01,19.0344062153164
2022-09-01,14.0077821011673
2022-10-01,16.2133333333334
2022-11-01,13.9065817409766
2022-12-01,7.32899022801304
2023-01-01,5.42105263157895
2023-02-01,-0.552763819095478
2023-03-01,-6.87237026647968
2023-04-01,-4.23059042305903
2023-05-01,-12.4250214224507
2023-06-01,-14.5567010309278
2023-07-01,-8.15170008718397
2023-08-01,1.81818181818181
2023-09-01,5.4119941491955
2023-10-01,-5.36943552088115
