"Date","MABMBM01CAM657S"
1970-02-01,0.91622347427729
1970-03-01,0.0652230628750263
1970-04-01,1.12110546213011
1970-05-01,0.404795668428515
1970-06-01,0.323558112064094
1970-07-01,1.7303163714549
1970-08-01,1.04166666666668
1970-09-01,1.21769012401015
1970-10-01,0.435456491253971
1970-11-01,1.54320987654322
1970-12-01,1.74168958363487
1971-01-01,-0.367507587253415
1971-02-01,0.461673924942284
1971-03-01,1.12756129337913
1971-04-01,0.2225293387365
1971-05-01,0.701163932127331
1971-06-01,1.31597270575129
1971-07-01,0.517719286188817
1971-08-01,1.34916474851296
1971-09-01,1.31771266668166
1971-10-01,0.969882593159769
1971-11-01,0.316525256077729
1971-12-01,1.12406328059949
1972-01-01,2.06279387228879
1972-02-01,0.974460225463353
1972-03-01,1.67991253521718
1972-04-01,1.22619466098717
1972-05-01,1.54634963435061
1972-06-01,1.17479028786384
1972-07-01,0.574609802167226
1972-08-01,0.610865095682426
1972-09-01,0.53248973336215
1972-10-01,1.70041435384254
1972-11-01,1.21651228043202
1972-12-01,0.609489813355618
1973-01-01,1.14742960670342
1973-02-01,1.69975371296364
1973-03-01,0.653127121287187
1973-04-01,1.43083681169458
1973-05-01,1.39807360552042
1973-06-01,1.11473434232446
1973-07-01,1.72465165191481
1973-08-01,1.72297937593687
1973-09-01,1.393993800708
1973-10-01,2.19170759413318
1973-11-01,2.7250138947919
1973-12-01,2.45858595502936
1974-01-01,1.9196719783804
1974-02-01,1.97799518454176
1974-03-01,1.93962940824866
1974-04-01,1.76053241080067
1974-05-01,3.46879096500957
1974-06-01,0.512342155456865
1974-07-01,2.54865295380567
1974-08-01,1.73566556358479
1974-09-01,1.24933616569305
1974-10-01,1.18802533405017
1974-11-01,0.59351795456606
1974-12-01,0.0979066022544277
1975-01-01,1.9742345658357
1975-02-01,0.909951410361587
1975-03-01,0.971784481464807
1975-04-01,0.464494073055624
1975-05-01,0.186171524387245
1975-06-01,1.50752532027222
1975-07-01,1.50695892536734
1975-08-01,0.880241738029545
1975-09-01,1.65395908315969
1975-10-01,1.83319551367909
1975-11-01,0.223022816949722
1975-12-01,1.99475065616799
1976-01-01,0.826825393273503
1976-02-01,2.10393155564433
1976-03-01,1.95407170725877
1976-04-01,2.46666169212565
1976-05-01,1.56462938881664
1976-06-01,1.66856159542759
1976-07-01,1.02258759999195
1976-08-01,1.446052277283
1976-09-01,1.15214848166098
1976-10-01,1.41503474415668
1976-11-01,1.37708311372195
1976-12-01,1.52852875562445
1977-01-01,0.946883292211717
1977-02-01,1.25251332755346
1977-03-01,1.48478775733285
1977-04-01,1.21712593124496
1977-05-01,1.71505595658266
1977-06-01,0.871839581517
1977-07-01,0.707000864304232
1977-08-01,1.45900204260285
1977-09-01,1.44986381092559
1977-10-01,1.28155955041189
1977-11-01,1.03071565584635
1977-12-01,0.436763064186247
1978-01-01,0.657974800619845
1978-02-01,1.10262114324402
1978-03-01,1.67017443158264
1978-04-01,1.46787839819339
1978-05-01,0.829965302195463
1978-06-01,1.181817485074
1978-07-01,1.24300290109757
1978-08-01,1.47837797396379
1978-09-01,1.73773924326874
1978-10-01,1.00439877385084
1978-11-01,3.73155209895322
1978-12-01,0.303638124221885
1979-01-01,1.95422668753751
1979-02-01,1.46496858366076
1979-03-01,0.649251094861333
1979-04-01,1.38880610359421
1979-05-01,2.02103337905805
1979-06-01,1.39322849971829
1979-07-01,1.85147764587018
1979-08-01,1.14512809066787
1979-09-01,0.909653730867539
1979-10-01,1.46577331235612
1979-11-01,2.32524725208935
1979-12-01,0.939035806225117
1980-01-01,1.22359078394437
1980-02-01,1.57642181451706
1980-03-01,1.27178122656984
1980-04-01,1.35600768181691
1980-05-01,1.23022171451168
1980-06-01,1.28525778397468
1980-07-01,1.68407520488512
1980-08-01,-0.567864555348368
1980-09-01,0.580114009620895
1980-10-01,1.73188447782734
1980-11-01,1.17790813869804
1980-12-01,1.03370280532613
1981-01-01,2.09082528845082
1981-02-01,2.34568023734633
1981-03-01,-0.585583402006872
1981-04-01,1.00350103860895
1981-05-01,-0.267451964854689
1981-06-01,1.761978062405
1981-07-01,1.6867561576589
1981-08-01,1.80425874295978
1981-09-01,0.695679344205054
1981-10-01,-0.0237287980907397
1981-11-01,-1.48568403083652
1981-12-01,1.61418855056618
1982-01-01,-0.881360569031559
1982-02-01,-0.375367432275156
1982-03-01,0.881466124273336
1982-04-01,0.32588795313071
1982-05-01,0.197087484944718
1982-06-01,0.554584198448255
1982-07-01,0.143994348901019
1982-08-01,0.49421233496112
1982-09-01,0.596167430810824
1982-10-01,0.129708647541354
1982-11-01,0.217538906855818
1982-12-01,0.148425486394338
1983-01-01,0.464199245175528
1983-02-01,0.226375641803737
1983-03-01,0.0906109387293379
1983-04-01,-0.625311883133807
1983-05-01,-0.41327639303029
1983-06-01,0.0901379288802748
1983-07-01,-0.0129289398715219
1983-08-01,0.514995050696926
1983-09-01,0.313180646678112
1983-10-01,0.220222433502131
1983-11-01,0.240918136370232
1983-12-01,0.240339115851388
1984-01-01,-0.160281040728952
1984-02-01,0.486453201970444
1984-03-01,0.265685047228031
1984-04-01,0.551352625582242
1984-05-01,1.10838080022228
1984-06-01,0.746278269905392
1984-07-01,0.734783294335271
1984-08-01,0.334671738219843
1984-09-01,0.332290357675997
1984-10-01,0.9683520363132
1984-11-01,-0.381294904135136
1984-12-01,1.32041885691841
1985-01-01,0.685835415996507
1985-02-01,0.428031342543855
1985-03-01,0.174969207050981
1985-04-01,0.654276001058572
1985-05-01,0.925079483217513
1985-06-01,0.202397508707093
1985-07-01,0.490772516739068
1985-08-01,0.446981185395695
1985-09-01,0.547621689305916
1985-10-01,0.698730226289267
1985-11-01,0.66922616322075
1985-12-01,0.409751622095491
1986-01-01,1.59669819539032
1986-02-01,0.410050036774926
1986-03-01,1.26725443387241
1986-04-01,1.12996679434228
1986-05-01,-0.823830682967833
1986-06-01,0.0631506572899755
1986-07-01,0.911185549493419
1986-08-01,0.615417636544621
1986-09-01,0.680064438772133
1986-10-01,1.37578314793506
1986-11-01,1.40215710934375
1986-12-01,1.5298942400637
1987-01-01,0.745545105478865
1987-02-01,1.49777470494428
1987-03-01,0.488467778926409
1987-04-01,1.41433754023811
1987-05-01,0.71275741727883
1987-06-01,0.834114308011969
1987-07-01,0.724680822914599
1987-08-01,0.121826677743803
1987-09-01,0.793697647112843
