"Date","LRIN55FECAM156N"
2010-06-01,44.4407708293973
2010-07-01,44.8982475975127
2010-08-01,44.1799314457435
2010-09-01,43.4599353720789
2010-10-01,42.6816164447559
2010-11-01,42.6807102577248
2010-12-01,43.2091877063282
2011-01-01,42.6836053412463
2011-02-01,42.5175730669626
2011-03-01,43.5302261190586
2011-04-01,42.3762376237624
2011-05-01,42.7692024990812
2011-06-01,43.470286133529
2011-07-01,45.4736842105263
2011-08-01,44.6797827178527
2011-09-01,44.8813157774842
2011-10-01,44.6880116427142
2011-11-01,44.2976482339054
2011-12-01,43.27803462968
2012-01-01,43.0962721679334
2012-02-01,42.9809906533616
2012-03-01,42.1152285637003
2012-04-01,41.7202753160286
2012-05-01,42.3368808657775
2012-06-01,42.7809404276301
2012-07-01,44.6024505858152
2012-08-01,43.0618165588038
2012-09-01,42.6566884939196
2012-10-01,42.9111279064598
2012-11-01,42.8229134312464
2012-12-01,42.5522493800921
2013-01-01,42.1298953596185
2013-02-01,41.004626569729
2013-03-01,41.7227278723124
2013-04-01,41.455071701092
2013-05-01,41.0668183608279
2013-06-01,41.7874607055536
2013-07-01,42.7538756314231
2013-08-01,41.4975446525575
2013-09-01,41.2909658401248
2013-10-01,41.1853774605235
2013-11-01,41.0197737673776
2013-12-01,40.8738366080662
2014-01-01,40.9018613248506
2014-02-01,40.8125616714574
2014-03-01,41.5464314766451
2014-04-01,40.588436245623
2014-05-01,41.0413737270442
2014-06-01,41.1542220900089
2014-07-01,42.5233248515691
2014-08-01,42.3244593050324
2014-09-01,42.0586000168876
2014-10-01,41.9644362042811
2014-11-01,41.9866268556289
2014-12-01,42.3846896378058
2015-01-01,42.2009128595955
2015-02-01,41.2899991645083
2015-03-01,40.5111314933711
2015-04-01,41.2523403370085
2015-05-01,41.5728937424739
2015-06-01,41.6473413947325
2015-07-01,43.4020746373517
2015-08-01,42.1807984163642
2015-09-01,42.0372732134776
2015-10-01,41.1726063393004
2015-11-01,41.2350434355024
2015-12-01,41.1622771143465
2016-01-01,41.3348563968668
2016-02-01,40.7455640566498
2016-03-01,40.5174864941712
2016-04-01,40.1645990432174
2016-05-01,39.9094071018361
2016-06-01,40.421409542262
2016-07-01,41.6723755792867
2016-08-01,40.1592535992922
2016-09-01,39.5246125431623
2016-10-01,39.3064742433353
2016-11-01,40.3130253782724
2016-12-01,40.3141361256544
2017-01-01,40.4267198404786
2017-02-01,40.0931751214462
2017-03-01,40.4229943547746
2017-04-01,40.3770589402659
2017-05-01,40.703477778658
2017-06-01,39.6551724137931
2017-07-01,40.8954516740366
2017-08-01,39.5042755250818
2017-09-01,39.5608719603368
2017-10-01,39.0938740225549
2017-11-01,38.6942362773178
2017-12-01,38.1342318692944
2018-01-01,39.1593352883675
2018-02-01,39.2409511538011
2018-03-01,39.6717092950717
2018-04-01,39.8606841265517
2018-05-01,39.9362760335716
2018-06-01,39.7532396989214
2018-07-01,40.4926986094434
2018-08-01,39.1364902506964
2018-09-01,38.2448411778344
2018-10-01,37.9959857958932
2018-11-01,37.9626773596545
2018-12-01,39.1249085236683
2019-01-01,40.6353357434044
2019-02-01,40.5832180728446
2019-03-01,39.8871661037765
2019-04-01,39.673475644809
2019-05-01,39.9839222141408
2019-06-01,39.0235510016822
2019-07-01,40.4063550259701
2019-08-01,39.3786733837112
2019-09-01,37.8346426664633
2019-10-01,37.3985289073517
2019-11-01,37.5347579324268
2019-12-01,38.282320694381
2020-01-01,38.9871780238177
2020-02-01,38.1707548963681
2020-03-01,40.4416235937975
2020-04-01,43.2744539411206
2020-05-01,43.5069866342649
2020-06-01,41.7068265472622
2020-07-01,41.708714291134
2020-08-01,39.8209272327187
2020-09-01,39.7313806578897
2020-10-01,38.3275790112684
2020-11-01,38.1900967558338
2020-12-01,37.8970136227374
2021-01-01,38.2989221193259
2021-02-01,37.5626233490208
2021-03-01,37.3410755626399
2021-04-01,37.1095677255304
2021-05-01,37.6309397297708
2021-06-01,37.4146045240626
2021-07-01,38.7973578315997
2021-08-01,37.4302100345626
2021-09-01,36.9608997986093
2021-10-01,37.1992245409967
2021-11-01,37.207179799209
2021-12-01,37.937987445311
2022-01-01,38.6111851372445
2022-02-01,38.3047619047619
2022-03-01,38.272734202302
2022-04-01,38.4999618699001
2022-05-01,38.6546606127666
2022-06-01,39.3281160526818
2022-07-01,40.3323147440794
2022-08-01,39.3599938828567
2022-09-01,37.8070242558727
2022-10-01,37.3109758431913
2022-11-01,37.9219187004329
2022-12-01,38.2500670986542
2023-01-01,37.9932442806694
2023-02-01,36.6007297868254
2023-03-01,36.7328901356492
2023-04-01,36.5964318671178
2023-05-01,36.7424679672169
2023-06-01,36.4773820981713
2023-07-01,37.6718924540657
2023-08-01,38.3355176933159
2023-09-01,37.404050144648
2023-10-01,37.2230371342546
2023-11-01,37.1934026034223
