"Date","CANODCNPI03GPSAM"
1960-01-01,-16.7362409404052
1960-02-01,9.44420521653542
1960-03-01,-6.86011381999578
1960-04-01,2.5994598916766
1960-05-01,9.985883598506
1960-06-01,4.60579969784886
1960-07-01,4.8695074256793
1960-08-01,-8.67133037585922
1960-09-01,17.2971963115684
1960-10-01,-1.39705798700781
1960-11-01,6.34699034279056
1960-12-01,5.51035021481577
1961-01-01,-9.33769318567418
1961-02-01,2.643756379721
1961-03-01,11.0584413431896
1961-04-01,3.44247778805878
1961-05-01,-3.5924169704431
1961-06-01,-6.25236945547419
1961-07-01,10.3398001426033
1961-08-01,-0.923005700066554
1961-09-01,-3.62615112045636
1961-10-01,-0.482823405824195
1961-11-01,0.407011560752321
1961-12-01,-3.17516477295703
1962-01-01,-1.72473194616998
1962-02-01,11.679467975481
1962-03-01,3.67467300832343
1962-04-01,-11.7545050831284
1962-05-01,12.7972384249873
1962-06-01,7.1973083836475
1962-07-01,-7.87923606751911
1962-08-01,-3.80845701484178
1962-09-01,-7.93304221251819
1962-10-01,-9.48089591567853
1962-11-01,2.15649743828599
1962-12-01,15.4835179865955
1963-01-01,17.9813652335268
1963-02-01,0.578914785751339
1963-03-01,4.28110392094889
1963-04-01,3.69058728753399
1963-05-01,-12.43
1963-06-01,5.9345929849527
1963-07-01,2.32758692173105
1963-08-01,-6.51842727950471
1963-09-01,3.5636269070735
1963-10-01,-12.4908973725841
1963-11-01,32.7992883651529
1963-12-01,-5.6655550673802
1964-01-01,1.5575729348797
1964-02-01,1.57277860058792
1964-03-01,-5.10121757151846
1964-04-01,0.818949716487413
1964-05-01,-10.884011666138
1964-06-01,10.1324721773704
1964-07-01,0.629798369933626
1964-08-01,17.4801237614068
1964-09-01,-6.82086397610363
1964-10-01,8.01568503982083
1964-11-01,2.89162852013539
1964-12-01,-20.4844255012297
1965-01-01,17.5365581124192
1965-02-01,-7.43662165885918
1965-03-01,10.4409630484129
1965-04-01,-11.9984635497392
1965-05-01,11.381509928095
1965-06-01,18.7209526166708
1965-07-01,-14.5232276670412
1965-08-01,-7.38670623225815
1965-09-01,5.30065837600586
1965-10-01,8.80121712308781
1965-11-01,-10.7141716949207
1965-12-01,11.1509993921407
1966-01-01,17.8867385541859
1966-02-01,-35.8720508216494
1966-03-01,11.283308227164
1966-04-01,-1.71231043369864
1966-05-01,-1.97712418300654
1966-06-01,3.28943712841029
1966-07-01,-4.90074775404809
1966-08-01,10.9215651414995
1966-09-01,13.0831044506451
1966-10-01,-21.6081794110257
1966-11-01,-2.99312124524362
1966-12-01,1.61898387793658
1967-01-01,19.9428085503718
1967-02-01,1.83778298313048
1967-03-01,-7.28058261041683
1967-04-01,36.2623853481148
1967-05-01,0.909203865872158
1967-06-01,-4.93977193639916
1967-07-01,5.2724948328199
1967-08-01,-13.1100708840444
1967-09-01,5.59971431913755
1967-10-01,-17.2120060170015
1967-11-01,-5.7207045417732
1967-12-01,12.971539553298
1968-01-01,19.596654213641
1968-02-01,15.4811137157769
1968-03-01,12.343385693699
1968-04-01,-22.1418678485436
1968-05-01,-1.59881334223691
1968-06-01,-11.8886175650945
1968-07-01,17.9168455342037
1968-08-01,0.593195385068394
1968-09-01,4.17045871852597
1968-10-01,1.54141695916292
1968-11-01,12.659374276715
1968-12-01,19.3777746018418
1969-01-01,-25.3537303493532
1969-02-01,14.7615587019171
1969-03-01,4.83408886443239
1969-04-01,-8.49000404087532
1969-05-01,-7.37707530034098
1969-06-01,11.321524412421
1969-07-01,-6.98022490364111
1969-08-01,-5.77681584530606
1969-09-01,-10.7064417981422
1969-10-01,-1.45321614333585
1969-11-01,-2.05397112533346
1969-12-01,4.48105763948146
1970-01-01,-0.253405308645428
1970-02-01,-9.80865000672977
1970-03-01,-7.82790911691187
1970-04-01,8.93525733136347
1970-05-01,5.61190998154546
1970-06-01,-3.85833235604549
