"Date","CANCPGRSE01GPM"
1961-02-01,0
1961-03-01,0
1961-04-01,0
1961-05-01,0.757575757575758
1961-06-01,0
1961-07-01,0
1961-08-01,0
1961-09-01,0.751879699248121
1961-10-01,0
1961-11-01,0
1961-12-01,0
1962-01-01,0
1962-02-01,0
1962-03-01,0
1962-04-01,0
1962-05-01,0
1962-06-01,0.746268656716418
1962-07-01,0.740740740740741
1962-08-01,0
1962-09-01,0
1962-10-01,0
1962-11-01,0
1962-12-01,0
1963-01-01,0.735294117647039
1963-02-01,0
1963-03-01,0
1963-04-01,0
1963-05-01,0.729927007299291
1963-06-01,0
1963-07-01,0
1963-08-01,0
1963-09-01,0
1963-10-01,0
1963-11-01,0.724637681159421
1963-12-01,0
1964-01-01,0
1964-02-01,0.719424460431655
1964-03-01,0
1964-04-01,0.714285714285695
1964-05-01,0.709219858156029
1964-06-01,0
1964-07-01,0
1964-08-01,0
1964-09-01,0
1964-10-01,0
1964-11-01,0
1964-12-01,0.704225352112696
1965-01-01,1.39860139860138
1965-02-01,0
1965-03-01,0
1965-04-01,0.689655172413794
1965-05-01,0.684931506849316
1965-06-01,0
1965-07-01,0
1965-08-01,0
1965-09-01,0
1965-10-01,0.680272108843557
1965-11-01,0.675675675675657
1965-12-01,0
1966-01-01,0
1966-02-01,0.671140939597316
1966-03-01,0.666666666666667
1966-04-01,0
1966-05-01,0
1966-06-01,0
1966-07-01,0.66225165562914
1966-08-01,0
1966-09-01,0
1966-10-01,0.657894736842106
1966-11-01,0.653594771241831
1966-12-01,0
1967-01-01,0.64935064935065
1967-02-01,0.645161290322581
1967-03-01,0
1967-04-01,1.92307692307692
1967-05-01,0
1967-06-01,0.628930817610064
1967-07-01,0.625
1967-08-01,0
1967-09-01,0
1967-10-01,1.24223602484472
1967-11-01,0
1967-12-01,0
1968-01-01,0.613496932515321
1968-02-01,0
1968-03-01,0.609756097560993
1968-04-01,0.606060606060606
1968-05-01,1.20481927710843
1968-06-01,0.595238095238079
1968-07-01,0
1968-08-01,0
1968-09-01,0.591715976331378
1968-10-01,0.588235294117648
1968-11-01,0.584795321637411
1968-12-01,0
1969-01-01,0.581395348837226
1969-02-01,0.578034682080909
1969-03-01,1.14942528735634
1969-04-01,1.13636363636364
1969-05-01,0.561797752808974
1969-06-01,0.558659217877096
1969-07-01,0.555555555555572
1969-08-01,0
1969-09-01,0.552486187845289
1969-10-01,0.549450549450565
1969-11-01,0
1969-12-01,0.546448087431679
1970-01-01,0.543478260869566
1970-02-01,0.540540540540556
1970-03-01,0.537634408602136
1970-04-01,0.534759358288771
1970-05-01,1.06382978723404
1970-06-01,0
1970-07-01,0
1970-08-01,0.526315789473699
1970-09-01,0
1970-10-01,1.04712041884815
1970-11-01,0
1970-12-01,0.518134715025893
1971-01-01,0.515463917525788
1971-02-01,0.512820512820513
1971-03-01,0
1971-04-01,1.02040816326531
1971-05-01,0
1971-06-01,0
1971-07-01,0.505050505050491
1971-08-01,0.502512562814085
1971-09-01,0.5
1971-10-01,0.995024875621891
1971-11-01,0.49261083743841
1971-12-01,0
1972-01-01,0.490196078431387
1972-02-01,0
1972-03-01,0.487804878048781
1972-04-01,0.48543689320387
1972-05-01,0.483091787439627
1972-06-01,0.480769230769218
1972-07-01,0.478468899521532
1972-08-01,0.952380952380953
1972-09-01,0
1972-10-01,0
1972-11-01,1.41509433962264
1972-12-01,0
1973-01-01,0.930232558139536
1973-02-01,0
1973-03-01,0.460829493087558
1973-04-01,0.917431192660551
1973-05-01,0.454545454545468
1973-06-01,0
1973-07-01,0.904977375565599
1973-08-01,0.896860986547086
1973-09-01,0.444444444444445
1973-10-01,0.442477876106195
1973-11-01,0
1973-12-01,0.881057268722456
1974-01-01,0.436681222707436
1974-02-01,0.869565217391293
1974-03-01,0.431034482758633
1974-04-01,0.858369098712447
1974-05-01,0.851063829787223
1974-06-01,0.843881856540085
1974-07-01,1.25523012552301
1974-08-01,0.826446280991736
1974-09-01,0.409836065573771
1974-10-01,0.816326530612246
1974-11-01,0.809716599190284
1974-12-01,0.803212851405623
1975-01-01,0.398406374501992
1975-02-01,1.58730158730159
1975-03-01,0.390625
1975-04-01,1.16731517509728
1975-05-01,0.384615384615385
1975-06-01,1.14942528735632
1975-07-01,0.378787878787879
1975-08-01,1.88679245283019
1975-09-01,0.740740740740741
1975-10-01,1.83823529411765
1975-11-01,0.7220216606498
1975-12-01,0.716845878136221
1976-01-01,1.06761565836297
1976-02-01,1.05633802816902
1976-03-01,1.04529616724739
1976-04-01,0.689655172413794
1976-05-01,0.684931506849316
1976-06-01,0.680272108843557
1976-07-01,1.0135135135135
1976-08-01,1.33779264214047
1976-09-01,0.33003300330033
1976-10-01,1.64473684210526
1976-11-01,0.647249190938512
1976-12-01,0.643086816720258
1977-01-01,0.319488817891374
1977-02-01,0.955414012738854
1977-03-01,0.630914826498423
1977-04-01,0.626959247648903
1977-05-01,0.311526479750779
1977-06-01,0.621118012422361
1977-07-01,0.617283950617284
1977-08-01,0.613496932515321
1977-09-01,0.304878048780505
1977-10-01,1.2158054711246
1977-11-01,0.600600600600618
1977-12-01,0
1978-01-01,0.895522388059686
1978-02-01,0.591715976331378
1978-03-01,0.588235294117648
1978-04-01,0.292397660818697
1978-05-01,0.291545189504374
1978-06-01,0.290697674418621
1978-07-01,0.869565217391289
1978-08-01,0.574712643678177
1978-09-01,0.571428571428572
1978-10-01,0.568181818181803
1978-11-01,0.847457627118661
1978-12-01,0.280112044817912
1979-01-01,0.279329608938548
1979-02-01,0.557103064066868
1979-03-01,0.5540166204986
1979-04-01,0.550964187327824
1979-05-01,1.09589041095891
1979-06-01,0.542005420054201
1979-07-01,0.539083557951483
1979-08-01,0.536193029490617
1979-09-01,0.800000000000001
1979-10-01,0.52910052910053
1979-11-01,0.789473684210527
1979-12-01,0.522193211488251
1980-01-01,0.51948051948052
1980-02-01,0.516795865633075
1980-03-01,0.77120822622108
1980-04-01,0.76530612244898
1980-05-01,0.506329113924051
1980-06-01,1.00755667506297
1980-07-01,0.748129675810461
1980-08-01,0.742574257425757
1980-09-01,0.737100737100738
1980-10-01,0.975609756097548
1980-11-01,0.24154589371982
1980-12-01,0.722891566265048
1981-01-01,1.43540669856459
1981-02-01,1.17924528301887
1981-03-01,0.699300699300713
1981-04-01,1.15740740740741
1981-05-01,0.686498855835228
1981-06-01,1.36363636363636
1981-07-01,0.896860986547086
1981-08-01,1.11111111111111
1981-09-01,0.659340659340648
1981-10-01,1.74672489082971
1981-11-01,1.07296137339056
1981-12-01,0.849256900212315
1982-01-01,1.47368421052632
1982-02-01,1.24481327800829
1982-03-01,0.819672131147553
1982-04-01,0.813008130081301
1982-05-01,0.806451612903215
1982-06-01,1
1982-07-01,0.990099009900991
1982-08-01,0.980392156862746
1982-09-01,0.194174757281554
1982-10-01,1.35658914728682
1982-11-01,0.764818355640536
1982-12-01,0.189753320683112
1983-01-01,0
1983-02-01,0.378787878787879
1983-03-01,0.377358490566038
1983-04-01,0.18796992481203
1983-05-01,0.375234521575985
1983-06-01,0.560747663551402
1983-07-01,0.557620817843867
1983-08-01,0.554528650646951
1983-09-01,0.183823529411765
1983-10-01,0.55045871559631
1983-11-01,0.182481751824838
1983-12-01,0.182149362477232
1984-01-01,0
1984-02-01,0.363636363636364
1984-03-01,0.181159420289835
1984-04-01,0.180831826401467
1984-05-01,0.541516245487365
1984-06-01,0.359066427289049
1984-07-01,0.536672629695886
1984-08-01,0.355871886120977
1984-09-01,0.531914893617042
1984-10-01,0
1984-11-01,0
1984-12-01,0.17636684303349
1985-01-01,0.176056338028169
1985-02-01,0.351493848857665
1985-03-01,0.525394045534132
1985-04-01,0.348432055749149
1985-05-01,0.520833333333314
1985-06-01,0.172711571675302
1985-07-01,0.862068965517242
1985-08-01,0.17094017094019
1985-09-01,0.341296928327626
1985-10-01,0.510204081632672
1985-11-01,0.169204737732657
1985-12-01,0.337837837837819
1986-01-01,0
1986-02-01,0.673400673400674
1986-03-01,0.668896321070253
1986-04-01,0.332225913621244
1986-05-01,0.827814569536425
1986-06-01,0.164203612479475
1986-07-01,0.98360655737705
1986-08-01,0.487012987012987
1986-09-01,-0.161550888529887
1986-10-01,0.970873786407768
1986-11-01,0
1986-12-01,0.320512820512821
1987-01-01,-0.319488817891374
1987-02-01,0.641025641025642
1987-03-01,0.477707006369427
1987-04-01,0.475435816164818
1987-05-01,0.473186119873817
1987-06-01,0.156985871271586
1987-07-01,1.25391849529779
1987-08-01,0.309597523219832
1987-09-01,0
1987-10-01,0.308641975308642
1987-11-01,0.153846153846137
1987-12-01,0.460829493087575
1988-01-01,-0.152905198776759
1988-02-01,0.459418070444088
1988-03-01,1.06707317073173
1988-04-01,0.150829562594269
1988-05-01,0.451807228915663
1988-06-01,0
1988-07-01,0.749625187406298
1988-08-01,0.446428571428572
1988-09-01,0.296296296296297
1988-10-01,0.738552437223044
1988-11-01,0.439882697947214
1988-12-01,0
1989-01-01,0.437956204379546
1989-02-01,0.581395348837226
1989-03-01,0.722543352601157
1989-04-01,0.430416068866571
1989-05-01,0.428571428571413
1989-06-01,0.56899004267427
1989-07-01,0.848656294200834
1989-08-01,0.420757363253857
1989-09-01,0.279329608938548
1989-10-01,0.557103064066868
1989-11-01,0.415512465373946
1989-12-01,0.275862068965533
1990-01-01,0.275103163686383
1990-02-01,0.548696844993126
1990-03-01,0.545702592087313
1990-04-01,0.407055630936228
1990-05-01,0.540540540540556
1990-06-01,0.134408602150523
1990-07-01,0.805369127516779
1990-08-01,0.399467376830907
1990-09-01,0.530503978779826
1990-10-01,0.791556728232205
1990-11-01,0.261780104712028
1990-12-01,0
1991-01-01,2.61096605744124
1991-02-01,0.381679389312992
1991-03-01,0
1991-04-01,0.253485424588072
1991-05-01,0.252844500632126
1991-06-01,0.252206809583859
1991-07-01,0.251572327044025
