"Date","CANPRMNTO01IXOBM"
1997-08-01,92.1007446944202
1997-09-01,98.6823127716565
1997-10-01,98.8530332316206
1997-11-01,98.1701513917642
1997-12-01,84.9716937628163
1998-01-01,87.3382325526633
1998-02-01,97.8640319463114
1998-03-01,100.507255619548
1998-04-01,100.042189538957
1998-05-01,100.000981152069
1998-06-01,101.43150086832
1998-07-01,85.5898195661346
1998-08-01,95.7506303902042
1998-09-01,103.073949431422
1998-10-01,102.926776621108
1998-11-01,103.168140030023
1998-12-01,89.8166226783489
1999-01-01,94.814611316608
1999-02-01,103.697962147153
1999-03-01,105.575887206758
1999-04-01,105.252107024068
1999-05-01,105.481696608157
1999-06-01,109.596648384533
1999-07-01,93.3546570382944
1999-08-01,105.081386564104
1999-09-01,111.233210035223
1999-10-01,109.932202392049
1999-11-01,113.346611591331
1999-12-01,98.4703839248045
2000-01-01,102.644204825306
2000-02-01,110.791691604282
2000-03-01,116.743360053375
2000-04-01,113.976511219474
2000-05-01,117.63228382767
2000-06-01,120.846538004925
2000-07-01,103.821587307817
2000-08-01,116.50199664446
2000-09-01,121.394020859293
2000-10-01,121.187978924854
2000-11-01,122.371248319777
2000-12-01,103.297652103099
2001-01-01,104.940100666202
2001-02-01,113.158230394129
2001-03-01,114.941964855133
2001-04-01,112.757920350075
2001-05-01,115.407030935725
2001-06-01,117.290842907742
2001-07-01,99.1414919398358
2001-08-01,109.961636954112
2001-09-01,112.381157955672
2001-10-01,111.863109663367
2001-11-01,113.02283140864
2001-12-01,94.072860352626
2002-01-01,101.219572021468
2002-02-01,113.170004218954
2002-03-01,112.563652240461
2002-04-01,115.601299045339
2002-05-01,116.713925491312
2002-06-01,118.297504930289
2002-07-01,101.96132298545
2002-08-01,114.000058869124
2002-09-01,117.114235535366
2002-10-01,116.796342265088
2002-11-01,116.596187243061
2002-12-01,97.9523356324997
2003-01-01,100.730958291226
2003-02-01,110.774030867044
2003-03-01,112.622521364586
2003-04-01,111.886657313017
2003-05-01,113.075813620353
2003-06-01,114.671166884155
2003-07-01,99.2062479763738
2003-08-01,107.771705536641
2003-09-01,116.761020790612
2003-10-01,117.231973783617
2003-11-01,117.985498572424
2003-12-01,100.501368707136
2004-01-01,101.272554233181
2004-02-01,111.262644597286
2004-03-01,116.078138950756
2004-04-01,114.076588730487
2004-05-01,114.247309190451
2004-06-01,119.433679025912
2004-07-01,101.313762620068
2004-08-01,114.465124949716
2004-09-01,119.781006858253
2004-10-01,117.702926776621
2004-11-01,117.867760324173
2004-12-01,101.531578379333
2005-01-01,106.258769046615
2005-02-01,115.595412132926
2005-03-01,114.447464212478
2005-04-01,117.714700601446
2005-05-01,117.337938207043
2005-06-01,119.963501143042
2005-07-01,102.915002796283
2005-08-01,116.73158622855
2005-09-01,120.00470952993
2005-10-01,119.510208887275
2005-11-01,120.240186026432
2005-12-01,103.739170534041
2006-01-01,107.477359916013
2006-02-01,116.843437564388
2006-03-01,117.961950922774
2006-04-01,116.431353695509
2006-05-01,115.989835264568
2006-06-01,119.280619303186
2006-07-01,102.320424642615
2006-08-01,113.352498503743
2006-09-01,114.700601446218
2006-10-01,113.005170671402
2006-11-01,113.593861912658
2006-12-01,99.0649620784725
2007-01-01,100.430725758185
2007-02-01,109.808577231385
2007-03-01,111.957300261968
2007-04-01,111.645293904102
2007-05-01,112.528330765985
2007-06-01,116.301841622433
2007-07-01,101.537465291746
2007-08-01,109.437701749394
2007-09-01,113.117022007241
2007-10-01,112.598973714936
2007-11-01,112.7225988756
2007-12-01,95.0559747255227
2008-01-01,95.950785412231
2008-02-01,104.333748687709
2008-03-01,103.009193394884
2008-04-01,106.323525083153
2008-05-01,107.253657244336
