"Date","CANPERMITMISMEI"
1960-01-01,1.46258360078737
1960-02-01,1.60071299750913
1960-03-01,1.49090226394854
1960-04-01,1.52965767032398
1960-05-01,1.68240750473815
1960-06-01,1.75989582450796
1960-07-01,1.8455940823666
1960-08-01,1.68555652208728
1960-09-01,1.97711054265516
1960-10-01,1.94948916190703
1960-11-01,2.07322305074701
1960-12-01,2.18746490157746
1961-01-01,1.98320614052385
1961-02-01,2.03563727938697
1961-03-01,2.26074703388808
1961-04-01,2.33857274837387
1961-05-01,2.25456146409513
1961-06-01,2.11359795175915
1961-07-01,2.33213975578921
1961-08-01,2.31061397290975
1961-09-01,2.22682761844167
1961-10-01,2.21607597349247
1961-11-01,2.22509565889964
1961-12-01,2.15444520537366
1962-01-01,2.11728680065386
1962-02-01,2.36457463448531
1962-03-01,2.4514650203404
1962-04-01,2.16330743991338
1962-05-01,2.44015105086458
1962-06-01,2.61577624702212
1962-07-01,2.40967306152115
1962-08-01,2.3179016987749
1962-09-01,2.13402157856641
1962-10-01,1.93169721388441
1962-11-01,1.97335421481727
1962-12-01,2.27889886960774
1963-01-01,2.68867599865462
1963-02-01,2.70424114155178
1963-03-01,2.82001251509466
1963-04-01,2.92408753848362
1963-05-01,2.5606234574501
1963-06-01,2.71258603752699
1963-07-01,2.77572383537717
1963-08-01,2.59479029568823
1963-09-01,2.68725894084751
1963-10-01,2.35159618441065
1963-11-01,3.12290299811944
1963-12-01,2.94597320906011
1964-01-01,2.99185889043324
1964-02-01,3.03891420682176
1964-03-01,2.88389258132
1964-04-01,2.90751021143852
1964-05-01,2.5910564608314
1964-06-01,2.8535945358251
1964-07-01,2.87156642769624
1964-08-01,3.37351979314855
1964-09-01,3.14341659685095
1964-10-01,3.39538297074398
1964-11-01,3.49356483309383
1964-12-01,2.77792814752157
1965-01-01,3.26508113143294
1965-02-01,3.02226940083347
1965-03-01,3.33782343219798
1965-04-01,2.93733590433105
1965-05-01,3.27164908190399
1965-06-01,3.88413295631098
1965-07-01,3.32003148417536
1965-08-01,3.07479051162085
1965-09-01,3.23777465241971
1965-10-01,3.52273822953547
1965-11-01,3.14530600726043
1965-12-01,3.49603906101101
1966-01-01,4.12136642760626
1966-02-01,2.64294776814895
1966-03-01,2.94115971111215
1966-04-01,2.89079792650703
1966-05-01,2.83364326162021
1966-06-01,2.92685417515464
1966-07-01,2.78341643490149
1966-08-01,3.08740907399846
1966-09-01,3.49133802796837
1966-10-01,2.7369234430396
1966-11-01,2.65500400599993
1966-12-01,2.69798809281564
1967-01-01,3.23604269287769
1967-02-01,3.29551413481423
1967-03-01,3.05558150579112
1967-04-01,4.16360824604682
1967-05-01,4.20146393317965
1967-06-01,3.99392119689051
1967-07-01,4.20450048562346
1967-08-01,3.65328749163823
1967-09-01,3.85786115442676
1967-10-01,3.19384586039926
1967-11-01,3.01113537520617
1967-12-01,3.40172599140438
1968-01-01,4.06835047123545
1968-02-01,4.69817643404376
1968-03-01,5.27809047186825
1968-04-01,4.10942265466061
1968-05-01,4.04372065696899
1968-06-01,3.56297817266122
1968-07-01,4.20135146827432
1968-08-01,4.22627369129463
1968-09-01,4.402528690922
1968-10-01,4.47039001479588
1968-11-01,5.03631341839779
1968-12-01,6.01223888085723
1969-01-01,4.48791204704572
1969-02-01,5.15039781836078
1969-03-01,5.39937262577213
1969-04-01,4.94096567166216
1969-05-01,4.57646691349964
1969-06-01,5.09459273233787
1969-07-01,4.73897870169614
1969-08-01,4.46521662915087
1969-09-01,3.98715080958987
1969-10-01,3.92920889036576
1969-11-01,3.84850407430361
1969-12-01,4.02095776013095
1970-01-01,4.01076843970839
1970-02-01,3.61736620087702
1970-03-01,3.33420206224648
1970-04-01,3.63212159645583
1970-05-01,3.8359529908692
1970-06-01,3.6879491754598
1970-07-01,3.34693308952941
1970-08-01,4.54484178212189
1970-09-01,5.52348889529023
1970-10-01,5.48727519577516
1970-11-01,5.65981885352676
1970-12-01,5.31322450829219
1971-01-01,4.8315823047418
1971-02-01,5.3694794539364
1971-03-01,5.15046529730398
1971-04-01,5.62036616473829
1971-05-01,5.79734093975975
1971-06-01,6.16037765415302
1971-07-01,6.13667005211024
1971-08-01,5.98940850507599
1971-09-01,6.35732619636042
1971-10-01,7.8267701563727
1971-11-01,6.67189053655807
1971-12-01,6.13475814871969
1972-01-01,6.62546502363937
1972-02-01,6.57199920764725
1972-03-01,5.94750408135141
1972-04-01,7.70416091658598
1972-05-01,6.23249015144824
1972-06-01,7.00681102461977
1972-07-01,6.82767692341605
1972-08-01,6.77706771601922
1972-09-01,7.2928317718456
1972-10-01,6.75023358960836
1972-11-01,7.04734337649936
1972-12-01,7.05512594794794
1973-01-01,7.5088768549774
1973-02-01,7.77874764179838
1973-03-01,8.90103493204946
1973-04-01,7.6756623095763
1973-05-01,8.44629433385312
1973-06-01,8.29550138879163
1973-07-01,8.74133476648612
1973-08-01,9.41335756177285
1973-09-01,8.84070875683243
1973-10-01,9.47591054211533
1973-11-01,11.105774443085
1973-12-01,10.952709706936
1974-01-01,9.78156766181113
1974-02-01,10.2837684500552
1974-03-01,11.2167997976232
1974-04-01,9.51486838532036
1974-05-01,9.21112316901511
1974-06-01,7.86039716306527
1974-07-01,7.72478698022282
1974-08-01,8.07929885479236
1974-09-01,7.68339989506275
1974-10-01,7.59059385518749
1974-11-01,7.05652051277399
1974-12-01,6.91823366518478
1975-01-01,7.90819474782894
1975-02-01,8.08645162277112
1975-03-01,8.63174896273618
1975-04-01,10.417781631242
1975-05-01,11.1171558915041
1975-06-01,11.8657223013559
1975-07-01,12.6290216138054
1975-08-01,13.1207856588352
1975-09-01,13.339934773354
1975-10-01,13.3422515504037
1975-11-01,14.0425255299084
1975-12-01,13.3565570863612
1976-01-01,15.7206368752631
1976-02-01,14.7708032708393
1976-03-01,13.8799237697876
1976-04-01,13.4129469898918
1976-05-01,13.1132280171972
1976-06-01,14.7267620139136
1976-07-01,14.4580383691269
1976-08-01,13.581576868938
1976-09-01,13.9172171323938
1976-10-01,13.9808497758275
1976-11-01,14.3058058732772
1976-12-01,12.28557628592
1977-01-01,13.4788064384509
1977-02-01,13.6465590912356
1977-03-01,15.8125881818579
1977-04-01,14.7232756018484
1977-05-01,14.3075603258003
1977-06-01,14.2166886822967
1977-07-01,14.0439650806966
1977-08-01,13.7278487248054
1977-09-01,13.8469040735838
1977-10-01,13.4244858891783
1977-11-01,15.3847716819966
1977-12-01,14.6150618699435
1978-01-01,14.3950580221442
1978-02-01,13.9927260698299
1978-03-01,12.4697938008444
1978-04-01,14.0095733126478
1978-05-01,14.4931724055508
1978-06-01,14.0017457552371
1978-07-01,14.4623345285104
1978-08-01,13.9161599622838
1978-09-01,14.3605537891901
1978-10-01,15.2660987138963
1978-11-01,13.8482311594667
1978-12-01,14.9815175174587
1979-01-01,13.2973105742353
1979-02-01,12.5812015360607
1979-03-01,14.0021731218773
1979-04-01,13.8539443766573
1979-05-01,15.6135927783735
1979-06-01,14.5450412198873
1979-07-01,15.4247417093496
1979-08-01,16.2464103076635
1979-09-01,16.247962323357
1979-10-01,14.8331088283901
1979-11-01,14.5179146847226
1979-12-01,13.541246953888
1980-01-01,13.1571118232556
1980-02-01,13.1952149331801
1980-03-01,12.2290289315219
1980-04-01,11.2477276465879
1980-05-01,10.3435323007456
1980-06-01,13.7732395605951
1980-07-01,13.0443770021565
1980-08-01,15.391092209676
1980-09-01,16.3853944376657
1980-10-01,16.3893981882953
1980-11-01,16.9454246802285
1980-12-01,15.8739715271849
1981-01-01,17.5309844563004
1981-02-01,18.7779053546341
1981-03-01,20.4208151846216
1981-04-01,21.0455802266903
1981-05-01,21.6218279086011
1981-06-01,20.7110871052688
1981-07-01,19.1328445958439
1981-08-01,17.1456796906525
1981-09-01,14.5203439266777
1981-10-01,12.950446313228
1981-11-01,14.9063459747386
1981-12-01,21.9958861837164
1982-01-01,14.1030316489739
1982-02-01,10.1906250154639
1982-03-01,9.7374364329611
1982-04-01,9.76631742064889
1982-05-01,9.44855907713998
1982-06-01,8.79662251394452
1982-07-01,9.12128620264046
1982-08-01,10.3738753322026
1982-09-01,11.5079264515508
1982-10-01,13.1333142492885
1982-11-01,15.294597320906
1982-12-01,16.4728921340096
1983-01-01,16.9211547536591
1983-02-01,17.3458447291523
1983-03-01,19.5130434547899
1983-04-01,22.9030056170972
1983-05-01,14.9670770236148
1983-06-01,13.8837475765687
1983-07-01,15.4810191479749
1983-08-01,14.8366852123795
1983-09-01,16.0916136119724
1983-10-01,16.9101106999561
1983-11-01,15.2444154801494
1983-12-01,15.1712683057252
1984-01-01,14.886169770723
1984-02-01,15.9833548941053
1984-03-01,15.2047378615503
1984-04-01,15.4345936350562
1984-05-01,16.3055443548841
1984-06-01,16.8626280169273
1984-07-01,18.4836746693194
1984-08-01,14.6848350972079
1984-09-01,14.8381697491298
1984-10-01,14.2406437071312
1984-11-01,17.3215972955639
1984-12-01,17.2403751409373
1985-01-01,15.5564156205056
1985-02-01,15.8805169846749
1985-03-01,17.7796443619768
1985-04-01,18.7163420654585
1985-05-01,20.7172276890996
1985-06-01,21.5686095154007
1985-07-01,21.6424089862758
1985-08-01,23.1971463304876
1985-09-01,24.5648095511796
1985-10-01,22.9332136906678
1985-11-01,21.634176555206
1985-12-01,20.6017262313295
1986-01-01,24.2233660986089
1986-02-01,26.0357155549611
1986-03-01,23.271058266268
1986-04-01,25.03336083975
1986-05-01,24.2298890631179
1986-06-01,24.5661816230245
1986-07-01,25.2299045082982
1986-08-01,29.3522381340903
1986-09-01,27.4087096121655
1986-10-01,30.3549527369984
1986-11-01,30.3954176099348
1986-12-01,29.7227875041593
1987-01-01,35.6997348977252
1987-02-01,34.3784971899519
1987-03-01,39.2805275113901
1987-04-01,35.2077459228848
1987-05-01,36.1659244232837
1987-06-01,35.7874575238797
1987-07-01,33.5542868847776
1987-08-01,35.8383816330114
1987-09-01,36.6919002925137
1987-10-01,35.8821754671455
1987-11-01,32.8886296031323
1987-12-01,32.2241194635214
1988-01-01,33.536157542039
1988-02-01,33.3852521320722
1988-03-01,35.8260554793877
1988-04-01,36.5440764209528
1988-05-01,38.2169918876814
1988-06-01,40.6889030278102
1988-07-01,38.4695205861011
1988-08-01,38.3814830582117
1988-09-01,39.8832494320147
1988-10-01,35.0639258019535
1988-11-01,38.7320811540759
1988-12-01,43.8007844652076
1989-01-01,43.2202406239133
1989-02-01,45.4392856709064
1989-03-01,42.1745869201516
1989-04-01,39.0053258880566
1989-05-01,37.4512633332768
1989-06-01,37.1929989246856
1989-07-01,39.3371873306935
1989-08-01,39.6988744662228
1989-09-01,39.0275489533491
1989-10-01,38.878622925716
1989-11-01,42.8276931183624
1989-12-01,44.0014218563097
1990-01-01,53.9881929843792
1990-02-01,46.8407333491584
1990-03-01,43.5254028980257
1990-04-01,36.3131634773369
1990-05-01,32.5385038598705
1990-06-01,28.572496452482
1990-07-01,26.4753183769005
1990-08-01,28.7088713966807
1990-09-01,25.0356101378565
1990-10-01,28.168207610815
1990-11-01,22.8761714906863
1990-12-01,20.9115670455034
1991-01-01,20.6478593354944
1991-02-01,24.9820768429212
1991-03-01,24.1095966003809
1991-04-01,30.8791066747621
1991-05-01,32.1598345236369
1991-06-01,32.4335066242579
1991-07-01,35.6127320469647
1991-08-01,33.4409222602087
1991-09-01,36.3875927516818
