"Date","CSCICP02CAM661N"
2002-01-01,1.11200628359012
2002-02-01,1.18948517884489
2002-03-01,1.23861671099567
2002-04-01,1.23079405395059
2002-05-01,1.25558728353142
2002-06-01,1.26042510724046
2002-07-01,1.18882057325376
2002-08-01,1.14673641879807
2002-09-01,1.18867727292775
2002-10-01,1.11317856108958
2002-11-01,1.11967450095239
2002-12-01,1.11128814924565
2003-01-01,1.205408866924
2003-02-01,1.08422117074994
2003-03-01,1.06277841363979
2003-04-01,1.18224615029888
2003-05-01,1.18885873078446
2003-06-01,1.09271862638036
2003-07-01,1.1135538827562
2003-08-01,1.10426860416985
2003-09-01,1.16633521326073
2003-10-01,1.17185039646964
2003-11-01,1.21060216162744
2003-12-01,1.14735076871212
2004-01-01,1.2358560327197
2004-02-01,1.17264317683604
2004-03-01,1.199466387624
2004-04-01,1.19869600450549
2004-05-01,1.10135696385462
2004-06-01,1.08241873908122
2004-07-01,1.1613613848209
2004-08-01,1.1532582507589
2004-09-01,1.18794776789341
2004-10-01,1.14474264599708
2004-11-01,1.16433552234785
2004-12-01,1.17614037852424
2005-01-01,1.23029914933388
2005-02-01,1.18547683907589
2005-03-01,1.22210710020515
2005-04-01,1.16611086128077
2005-05-01,1.20810464862451
2005-06-01,1.19125198713161
2005-07-01,1.21522980011768
2005-08-01,1.11648596259147
2005-09-01,0.951781174182326
2005-10-01,1.00992935511942
2005-11-01,1.15719733781678
2005-12-01,1.10446354339179
2006-01-01,1.26259189041716
2006-02-01,1.23000872595058
2006-03-01,1.21045258089518
2006-04-01,1.25318390588419
2006-05-01,1.17999283134482
2006-06-01,1.2565654439017
2006-07-01,1.185324026372
2006-08-01,1.16866235423213
2006-09-01,1.17061977906239
2006-10-01,1.20430152041316
2006-11-01,1.16798668958164
2006-12-01,1.21075896626079
2007-01-01,1.277097321286
2007-02-01,1.2267761186385
2007-03-01,1.22266367802897
2007-04-01,1.21302813535431
2007-05-01,1.20587071576467
2007-06-01,1.20034219075513
2007-07-01,1.21075738803389
2007-08-01,1.23827809863822
2007-09-01,1.25042741167797
2007-10-01,1.20417147585484
2007-11-01,1.24186088113789
2007-12-01,1.16449689150782
2008-01-01,1.15747185944086
2008-02-01,1.17161147624136
2008-03-01,1.12874338656373
2008-04-01,1.08174163385656
2008-05-01,0.940590074961696
2008-06-01,0.810821256101206
2008-07-01,0.841655884630784
2008-08-01,0.887045658367754
2008-09-01,0.953103393274539
2008-10-01,0.72769260784097
2008-11-01,0.678614074193703
2008-12-01,0.613074320716333
2009-01-01,0.66255386939209
2009-02-01,0.63989046160221
2009-03-01,0.661974398866095
2009-04-01,0.731668248966325
2009-05-01,0.823362740650044
2009-06-01,0.851050453661546
2009-07-01,0.857014002529648
2009-08-01,0.961768958269578
2009-09-01,1.0079353223077
2009-10-01,0.999054125251412
2009-11-01,0.931956893825251
2009-12-01,0.976144622753328
2010-01-01,1.13919237281055
2010-02-01,1.04463899631978
2010-03-01,1.08955846933784
2010-04-01,1.00467381747946
2010-05-01,1.04960214233344
2010-06-01,0.990334990398398
2010-07-01,0.943494821933609
2010-08-01,0.935847447490378
2010-09-01,0.920552698603916
2010-10-01,0.939671134711994
2010-11-01,0.986511303176782
2010-12-01,0.955921805403859
2011-01-01,1.03908700247399
2011-02-01,1.05342582955505
2011-03-01,0.987467224982186
2011-04-01,1.03430739344698
2011-05-01,1.00945342650648
2011-06-01,0.979819850538956
2011-07-01,0.958789570820071
2011-08-01,0.881359904582358
2011-09-01,0.885183591803974
2011-10-01,0.846946719587819
2011-11-01,0.901434262495839
2011-12-01,0.82496051806353
2012-01-01,0.871800686528319
2012-02-01,0.887095435414781
2012-03-01,0.937759291101186
2012-04-01,0.885183591803974
2012-05-01,0.953054039987648
2012-06-01,0.888051357220185
2012-07-01,0.907169793328262
2012-08-01,0.8918750444418
2012-09-01,0.969304710679513
2012-10-01,0.956877727209263
2012-11-01,0.947318509155224
2012-12-01,0.918640854993108
2013-01-01,0.978863928733552
2013-02-01,0.953054039987648
2013-03-01,0.949230352766032
2013-04-01,0.8918750444418
2013-05-01,0.952098118182244
2013-06-01,0.983643537760571
2013-07-01,0.974084319706532
2013-08-01,0.998938286647033
2013-09-01,1.07350018746853
2013-10-01,1.04864622052803
2013-11-01,1.02761594080915
2013-12-01,0.949230352766032
2014-01-01,0.959745492625474
2014-02-01,1.00467381747946
2014-03-01,1.04386661150101
2014-04-01,1.05916136038748
2014-05-01,1.02952778441996
2014-06-01,1.02474817539294
2014-07-01,1.01327711372809
2014-08-01,1.04291068969561
2014-09-01,1.03717515886319
2014-10-01,0.990334990398398
2014-11-01,0.97599616331734
2014-12-01,1.04864622052803
