"Date","CANCP090000GPM"
2015-01-01,-0.610848419999999
2015-02-01,2.82776477645831
2015-03-01,0.996170309518613
2015-04-01,-1.3089839884139
2015-05-01,0.575381502294232
2015-06-01,-0.135239521164717
2015-07-01,0.180753818450659
2015-08-01,0.248595685801765
2015-09-01,0.175075830163618
2015-10-01,0.257569742649509
2015-11-01,-0.991176112285484
2015-12-01,-0.664053904925657
2016-01-01,-0.205221960765729
2016-02-01,2.08786166123646
2016-03-01,1.36988992104593
2016-04-01,-0.883223262846694
2016-05-01,0.0304647659133983
2016-06-01,-0.162811333001643
2016-07-01,0.845505768710236
2016-08-01,-0.769274315687529
2016-09-01,0.31629284626147
2016-10-01,0.218761933915792
2016-11-01,-0.597948862654476
2016-12-01,-0.1557982994044
2017-01-01,0.868725868725859
2017-02-01,1.72248803827751
2017-03-01,2.35183443085608
2017-04-01,-1.74632352941176
2017-05-01,-0.935453695042096
2017-06-01,0
2017-07-01,-0.188857412653468
2017-08-01,-0.473036896877946
2017-09-01,0.950570342205324
2017-10-01,-0.56497175141243
2017-11-01,-0.18939393939394
2017-12-01,-1.13851992409867
2018-01-01,0.575815738963532
2018-02-01,2.67175572519084
2018-03-01,2.41635687732342
2018-04-01,-3.44827586206897
2018-05-01,1.8796992481203
2018-06-01,-2.2140221402214
2018-07-01,2.26415094339623
2018-08-01,-0.553505535055351
2018-09-01,0.556586270871986
2018-10-01,-0.369003690036901
2018-11-01,-0.740740740740741
2018-12-01,-0.559701492537314
2019-01-01,0.375234521575985
2019-02-01,1.9626168224299
2019-03-01,1.92483959670029
2019-04-01,-1.16906474820145
2019-05-01,1.45586897179254
2019-06-01,-1.34529147982062
2019-07-01,2
2019-08-01,-0.891265597147951
2019-09-01,0.269784172661861
2019-10-01,0.269058295964136
2019-11-01,-1.96779964221827
2019-12-01,-0.72992700729925
2020-01-01,-0.643382352941187
2020-02-01,3.79278445883443
2020-03-01,0.356506238859161
2020-04-01,-0.177619893428044
2020-05-01,0.622775800711734
2020-06-01,0.442086648983191
2020-07-01,0.06585031812676
2020-08-01,-0.153777224349394
2020-09-01,-0.264317180616731
2020-10-01,0.706713780918728
2020-11-01,0
2020-12-01,0
2021-01-01,0.789473684210517
2021-02-01,-0.0870322019147182
2021-03-01,0.348432055749149
2021-04-01,0.260416666666657
2021-05-01,0.692640692640693
2021-06-01,0.429922613929484
2021-07-01,1.11301369863015
2021-08-01,-1.94750211685014
2021-09-01,0.259067357512963
2021-10-01,1.55038759689923
2021-11-01,-1.69635284139101
2021-12-01,-0.517687661777395
2022-01-01,1.90806591500434
2022-02-01,1.53191489361702
2022-03-01,1.84409052808047
2022-04-01,-1.56378600823046
2022-05-01,1.08695652173914
2022-06-01,0.33085194375517
2022-07-01,1.07172300082439
2022-08-01,-1.14192495921697
2022-09-01,0.495049504950496
2022-10-01,0.492610837438424
2022-11-01,-0.408496732026135
2022-12-01,-1.06644790812142
2023-01-01,1.16086235489221
2023-02-01,0.819672131147542
2023-03-01,1.46341463414634
2023-04-01,0.0801282051282141
2023-05-01,1.20096076861488
2023-06-01,-1.74050632911393
2023-07-01,2.09339774557166
2023-08-01,-1.18296529968455
2023-09-01,-0.558659217877087
2023-10-01,2.08667736757625
