"Date","CANLOCOISNOSTSAM"
1960-01-01,99.6818416217244
1960-02-01,99.9178870570299
1960-03-01,100.167182953818
1960-04-01,100.40976759302
1960-05-01,100.607399541885
1960-06-01,100.731634953763
1960-07-01,100.772493555565
1960-08-01,100.755895122754
1960-09-01,100.735817627859
1960-10-01,100.748659775847
1960-11-01,100.804240421431
1960-12-01,100.90294612281
1961-01-01,101.028556901042
1961-02-01,101.128871950026
1961-03-01,101.164555300842
1961-04-01,101.094254632636
1961-05-01,100.927342935592
1961-06-01,100.690886144078
1961-07-01,100.456144202274
1961-08-01,100.300630870771
1961-09-01,100.266484675109
1961-10-01,100.326284489528
1961-11-01,100.42955672872
1961-12-01,100.535442745683
1962-01-01,100.599426597105
1962-02-01,100.585530348467
1962-03-01,100.483943534777
1962-04-01,100.323461526304
1962-05-01,100.144936990378
1962-06-01,99.9969011080707
1962-07-01,99.9086126109499
1962-08-01,99.8774299006445
1962-09-01,99.891391019294
1962-10-01,99.938299248097
1962-11-01,100.011409650981
1962-12-01,100.083037528272
1963-01-01,100.113068541735
1963-02-01,100.098367715736
1963-03-01,100.03585825844
1963-04-01,99.9010406906352
1963-05-01,99.7176856520579
1963-06-01,99.5245629340548
1963-07-01,99.3205774615402
1963-08-01,99.1204858850328
1963-09-01,98.9112246751876
1963-10-01,98.7232630238102
1963-11-01,98.5665582692448
1963-12-01,98.4516015967028
1964-01-01,98.399043216529
1964-02-01,98.4285070818162
1964-03-01,98.5334062525428
1964-04-01,98.7110754067861
1964-05-01,98.9271794682336
1964-06-01,99.1350794498519
1964-07-01,99.3065159499099
1964-08-01,99.4134042789297
1964-09-01,99.4771696589478
1964-10-01,99.521551255046
1964-11-01,99.5518748769622
1964-12-01,99.5744235166155
1965-01-01,99.5829709043039
1965-02-01,99.5630250118815
1965-03-01,99.4974303266262
1965-04-01,99.4194352402593
1965-05-01,99.3479156684022
1965-06-01,99.2878128037506
1965-07-01,99.238948846593
1965-08-01,99.2071137160985
1965-09-01,99.1704197023949
1965-10-01,99.1060747627871
1965-11-01,99.0426180591999
1965-12-01,99.0123588882741
1966-01-01,99.0388521765311
1966-02-01,99.1289193900087
1966-03-01,99.2881476303857
1966-04-01,99.5067519337273
1966-05-01,99.7593694931445
1966-06-01,100.026841574447
1966-07-01,100.287903178162
1966-08-01,100.526414123517
1966-09-01,100.742535038439
1966-10-01,100.931470203364
1966-11-01,101.114622138224
1966-12-01,101.296680535504
1967-01-01,101.482512684344
1967-02-01,101.637559021076
1967-03-01,101.734120035838
1967-04-01,101.753534268306
1967-05-01,101.721058164166
1967-06-01,101.632423763562
1967-07-01,101.503510804185
1967-08-01,101.352579801714
1967-09-01,101.215484544195
1967-10-01,101.081665293917
1967-11-01,100.936690267479
1967-12-01,100.785616364499
1968-01-01,100.654916001884
1968-02-01,100.503044399394
1968-03-01,100.287207578004
1968-04-01,100.020148005304
1968-05-01,99.7425931059847
1968-06-01,99.4844309553248
1968-07-01,99.248565272562
1968-08-01,99.0355237676304
1968-09-01,98.8460069702155
1968-10-01,98.7057772939188
1968-11-01,98.6322811936959
1968-12-01,98.6151164020495
1969-01-01,98.6187053884924
1969-02-01,98.6571541219886
1969-03-01,98.7517844566789
1969-04-01,98.9032403162147
1969-05-01,99.0754883617581
1969-06-01,99.2649558946836
1969-07-01,99.4696932568276
1969-08-01,99.6886099252839
1969-09-01,99.9251557854423
1969-10-01,100.178582423694
1969-11-01,100.446872290872
1969-12-01,100.723533308091
1970-01-01,100.996242287165
1970-02-01,101.249258783368
1970-03-01,101.50313000035
1970-04-01,101.738909814516
1970-05-01,101.969337851898
1970-06-01,102.209854770253
1970-07-01,102.473392121188
1970-08-01,102.712056880632
1970-09-01,102.911642563655
1970-10-01,102.984000323717
1970-11-01,102.8249935241
1970-12-01,102.467449767901
1971-01-01,101.986546897799
1971-02-01,101.457290276524
1971-03-01,100.946404244216
1971-04-01,100.460551584911
1971-05-01,100.012699893642
1971-06-01,99.6165959327005
1971-07-01,99.2880126476766
1971-08-01,99.0815329651575
1971-09-01,99.014457939717
1971-10-01,99.0385886655841
1971-11-01,99.1000575911875
1971-12-01,99.1582334883865
1972-01-01,99.1897203696616
1972-02-01,99.2125366307121
1972-03-01,99.2177175982627
1972-04-01,99.2123034245008
1972-05-01,99.217559709416
1972-06-01,99.2251032572723
1972-07-01,99.2007532352304
1972-08-01,99.0725750248562
1972-09-01,98.8525102814714
1972-10-01,98.592107284954
1972-11-01,98.3321290716046
1972-12-01,98.1108638734608
1973-01-01,97.9491045654042
1973-02-01,97.8494773468853
1973-03-01,97.8157787290251
1973-04-01,97.8453654924656
1973-05-01,97.9143057070077
1973-06-01,97.9830327140732
1973-07-01,98.0160935263589
1973-08-01,97.9979386293178
1973-09-01,97.8813375094844
1973-10-01,97.714987705037
1973-11-01,97.5690801099927
1973-12-01,97.4910906015335
1974-01-01,97.5026762151657
1974-02-01,97.6370207665703
1974-03-01,97.893570442582
1974-04-01,98.2360199704603
1974-05-01,98.6255155660193
1974-06-01,99.0581050643975
1974-07-01,99.5328504209313
1974-08-01,100.048474959699
1974-09-01,100.612728823836
1974-10-01,101.237578354581
1974-11-01,101.893993611248
1974-12-01,102.529432510648
1975-01-01,103.048864271268
1975-02-01,103.368109676044
1975-03-01,103.493167100925
1975-04-01,103.421429996808
1975-05-01,103.189690392018
1975-06-01,102.840516943172
1975-07-01,102.446893096536
1975-08-01,102.083321302956
1975-09-01,101.795753109424
1975-10-01,101.558589676748
1975-11-01,101.351476383025
1975-12-01,101.175437807086
1976-01-01,101.021133254911
1976-02-01,100.876571431353
1976-03-01,100.757732234817
1976-04-01,100.691352793864
1976-05-01,100.700674671572
1976-06-01,100.77875582516
1976-07-01,100.864803219479
1976-08-01,100.917826991231
1976-09-01,100.968183764677
1976-10-01,100.95349398285
1976-11-01,100.841783001314
1976-12-01,100.67437826809
1977-01-01,100.506804997437
1977-02-01,100.372394347775
1977-03-01,100.287755293274
1977-04-01,100.254776436081
1977-05-01,100.254182536812
1977-06-01,100.275066176801
1977-07-01,100.312651678172
1977-08-01,100.357268061995
1977-09-01,100.373371657203
1977-10-01,100.35281516121
1977-11-01,100.276402428867
1977-12-01,100.109862894102
1978-01-01,99.8526117447525
1978-02-01,99.5105896991756
1978-03-01,99.1021416969119
1978-04-01,98.657752946826
1978-05-01,98.230096329553
1978-06-01,97.8489617291338
1978-07-01,97.5278746922685
1978-08-01,97.2423206496608
1978-09-01,96.9723920714966
1978-10-01,96.7639989300847
1978-11-01,96.6459208626772
1978-12-01,96.634002809445
1979-01-01,96.7296900401185
1979-02-01,96.9022722875283
1979-03-01,97.1113205416657
1979-04-01,97.3267932884347
1979-05-01,97.532899755647
1979-06-01,97.7316122001573
1979-07-01,97.9395053243768
1979-08-01,98.1929413136799
1979-09-01,98.521103165518
1979-10-01,98.9041459335423
1979-11-01,99.3131787019347
1979-12-01,99.7254159386795
1980-01-01,100.129432024841
1980-02-01,100.562287632744
1980-03-01,101.013250082504
1980-04-01,101.39814663933
1980-05-01,101.660831395207
1980-06-01,101.753342012512
1980-07-01,101.657958913837
1980-08-01,101.40367222706
1980-09-01,101.039808774314
1980-10-01,100.65551356946
1980-11-01,100.313462781372
1980-12-01,100.055087359056
1981-01-01,99.8822349306561
1981-02-01,99.7732448857395
1981-03-01,99.7287684536496
1981-04-01,99.7685452536059
1981-05-01,99.9442673950508
1981-06-01,100.263091977234
1981-07-01,100.703373429695
1981-08-01,101.24757332584
1981-09-01,101.813853728741
1981-10-01,102.394469460543
1981-11-01,102.979044585519
1981-12-01,103.511765054471
1982-01-01,103.949764887126
1982-02-01,104.285106061165
1982-03-01,104.548823042111
1982-04-01,104.734843709607
1982-05-01,104.811411237627
1982-06-01,104.779714012386
1982-07-01,104.641512873558
1982-08-01,104.402787012444
1982-09-01,104.087701343911
1982-10-01,103.688415329921
1982-11-01,103.149797253763
1982-12-01,102.499126898168
1983-01-01,101.832780496456
1983-02-01,101.182079844557
1983-03-01,100.553322399767
1983-04-01,99.9505896500846
1983-05-01,99.391367100419
1983-06-01,98.8957473036738
1983-07-01,98.4951034350195
1983-08-01,98.1767882069384
1983-09-01,97.9051546701635
1983-10-01,97.7106684641644
1983-11-01,97.6133302802896
1983-12-01,97.6147402145567
1984-01-01,97.7070713954712
1984-02-01,97.8797573640422
1984-03-01,98.1083691633338
1984-04-01,98.3657617760242
1984-05-01,98.6214639340888
1984-06-01,98.8555817238826
1984-07-01,99.0632582700156
1984-08-01,99.2708691254708
1984-09-01,99.5051857850814
1984-10-01,99.7494725832416
1984-11-01,99.9691426726881
1984-12-01,100.153392709558
1985-01-01,100.238357148096
1985-02-01,100.209462750315
1985-03-01,100.085671562218
1985-04-01,99.8999017379314
1985-05-01,99.6932242293229
1985-06-01,99.5114420735495
1985-07-01,99.3679046971618
1985-08-01,99.2441539558692
1985-09-01,99.1457084957185
1985-10-01,99.073127898692
1985-11-01,99.0223000419398
1985-12-01,99.0167405726521
1986-01-01,99.0571813733503
1986-02-01,99.1310652109594
1986-03-01,99.2355108321045
1986-04-01,99.376903947693
1986-05-01,99.558658124569
1986-06-01,99.7566647404453
1986-07-01,99.9317501137708
1986-08-01,100.081010439076
1986-09-01,100.162540562822
1986-10-01,100.159579999296
1986-11-01,100.088080273097
1986-12-01,99.959599614993
1987-01-01,99.814173062664
1987-02-01,99.6832403934857
1987-03-01,99.5723357952765
1987-04-01,99.4618979485438
1987-05-01,99.3442206716504
1987-06-01,99.2066970768975
1987-07-01,99.0479377448857
1987-08-01,98.8677913207967
1987-09-01,98.6689577302058
1987-10-01,98.467228231705
1987-11-01,98.2847805039019
1987-12-01,98.1506701545348
1988-01-01,98.0860796338156
1988-02-01,98.122192208766
1988-03-01,98.2394769086451
1988-04-01,98.4196959747195
1988-05-01,98.6232171813472
1988-06-01,98.8262667845996
1988-07-01,99.0072277748985
1988-08-01,99.1210661663903
1988-09-01,99.1762965312278
1988-10-01,99.1901907205129
1988-11-01,99.1542000160823
1988-12-01,99.0757948341978
1989-01-01,99.0037546193462
1989-02-01,98.9860163083643
1989-03-01,99.0452284012438
1989-04-01,99.1663365821829
1989-05-01,99.3351976584292
1989-06-01,99.5240640606208
1989-07-01,99.7111116514136
1989-08-01,99.8827736923489
1989-09-01,100.031275764261
1989-10-01,100.182009666486
1989-11-01,100.348261348126
1989-12-01,100.538036961698
1990-01-01,100.729423329335
1990-02-01,100.850898144424
1990-03-01,100.917283321686
1990-04-01,100.958362071485
1990-05-01,100.992024023083
1990-06-01,101.050925992817
1990-07-01,101.163853228649
1990-08-01,101.348638654931
1990-09-01,101.574425099936
1990-10-01,101.833006600778
1990-11-01,102.132450734425
1990-12-01,102.424512416962
1991-01-01,102.647416302148
1991-02-01,102.749218718466
1991-03-01,102.683759994165
1991-04-01,102.467428082417
1991-05-01,102.172272449058
1991-06-01,101.873232724044
1991-07-01,101.631882000073
1991-08-01,101.481956523882
1991-09-01,101.428206561792
1991-10-01,101.458248899324
1991-11-01,101.533241782855
1991-12-01,101.610485324965
1992-01-01,101.637575487469
1992-02-01,101.569157486914
1992-03-01,101.422100813878
1992-04-01,101.215388618536
1992-05-01,100.996316453682
1992-06-01,100.795911403093
1992-07-01,100.6368336661
1992-08-01,100.494175543612
1992-09-01,100.347069792714
1992-10-01,100.170941716203
1992-11-01,99.9759226028388
1992-12-01,99.7566824947486
1993-01-01,99.5275873802203
1993-02-01,99.3151692595418
1993-03-01,99.1564509308489
1993-04-01,99.0908256808995
1993-05-01,99.1049823645798
1993-06-01,99.1596863456706
1993-07-01,99.2132756460416
1993-08-01,99.2457495744248
1993-09-01,99.2914622722598
1993-10-01,99.3924828112103
1993-11-01,99.5346651206191
1993-12-01,99.6737148627548
1994-01-01,99.7355341378005
