"Date","CANSARTMISMEI"
2003-06-01,72.1758183319674
2003-07-01,72.6935330718902
2003-08-01,72.5392142551825
2003-09-01,71.824135411918
2003-10-01,72.0027587101946
2003-11-01,71.8135937090689
2003-12-01,70.9998328141336
2004-01-01,71.9605918987981
2004-02-01,73.5555706693353
2004-03-01,73.464628897331
2004-04-01,72.3709957929714
2004-05-01,72.3453455495856
2004-06-01,72.3500092302012
2004-07-01,72.6065116640596
2004-08-01,73.2897408742458
2004-09-01,74.2201451570592
2004-10-01,74.4043605413756
2004-11-01,74.9616703749405
2004-12-01,74.234136198906
2005-01-01,75.700863752514
2005-02-01,76.6662456399444
2005-03-01,75.393060831884
2005-04-01,74.9593385346327
2005-05-01,75.215840968491
2005-06-01,76.5146760199372
2005-07-01,76.9064251916481
2005-08-01,75.7708189617481
2005-09-01,74.8054370743177
2005-10-01,76.008666673144
2005-11-01,76.7012232445615
2005-12-01,77.0579948116553
2006-01-01,77.90212100308
2006-02-01,78.5690273311116
2006-03-01,78.7322561526578
2006-04-01,79.3641848760724
2006-05-01,78.8814939323572
2006-06-01,79.4947679333094
2006-07-01,80.4111811742759
2006-08-01,80.0637369684133
2006-09-01,79.9354857514841
2006-10-01,80.0660688087211
2006-11-01,80.516113988127
2006-12-01,81.8475948038825
2007-01-01,81.5071461189433
2007-02-01,81.486159556173
2007-03-01,81.8336037620357
2007-04-01,82.9249050260874
2007-05-01,83.5964750347347
2007-06-01,83.2117213839472
2007-07-01,83.2700173916423
2007-08-01,84.4429330664672
2007-09-01,83.3003313156437
2007-10-01,83.486878540268
2007-11-01,84.8276867172546
2007-12-01,86.208136179474
2008-01-01,86.7258047278062
2008-02-01,85.9866113502327
2008-03-01,86.1824859360881
2008-04-01,86.6861634425736
2008-05-01,86.4739659745635
2008-06-01,86.4576430924089
2008-07-01,86.1521720120867
2008-08-01,85.900333258844
2008-09-01,86.2920824305549
2008-10-01,86.0145934339263
2008-11-01,84.0441883738329
2008-12-01,81.5980878909476
2009-01-01,83.15575721656
2009-02-01,82.7803309270037
2009-03-01,83.0531562430166
2009-04-01,83.629120799044
2009-05-01,83.9345918793661
2009-06-01,84.0232018110626
2009-07-01,84.2400629596883
2009-08-01,84.5688524430885
2009-09-01,85.7207815551431
2009-10-01,85.7837412434538
2009-11-01,84.0325291722938
2009-12-01,85.5598845739048
2010-01-01,86.4553112521011
2010-02-01,86.550916704721
2010-03-01,88.6402456205124
2010-04-01,87.5862538013855
2010-05-01,87.035939488744
2010-06-01,88.0736084257163
2010-07-01,88.1971959620299
2010-08-01,88.2228462054157
2010-09-01,88.5306491260457
2010-10-01,88.2694830115718
2010-11-01,89.6522643140989
2010-12-01,88.987689826375
2011-01-01,88.4513665555804
2011-02-01,88.9130709365254
2011-03-01,88.5796177725095
2011-04-01,89.0016808682219
2011-05-01,88.325447178959
2011-06-01,90.2865248778213
2011-07-01,89.391098199625
2011-08-01,89.3491250740845
2011-09-01,89.4470623670122
2011-10-01,89.9950448393459
2011-11-01,90.1559418205843
2011-12-01,91.7742389941995
2012-01-01,90.904462559389
2012-02-01,90.6479601255307
2012-03-01,91.3498440581794
2012-04-01,89.9554035541133
2012-05-01,90.5476909922952
2012-06-01,91.1912789172488
2012-07-01,91.2332520427893
2012-08-01,90.7971979052301
2012-09-01,90.7552247796897
2012-10-01,90.8788123160032
2012-11-01,91.3241938147936
2012-12-01,91.2519067652517
2013-01-01,92.3175577859176
2013-02-01,91.6156738532689
2013-03-01,92.4481408431546
2013-04-01,92.7582756040924
2013-05-01,94.4791737512509
2013-06-01,93.460159536741
2013-07-01,94.3415951730906
2013-08-01,95.0528064669704
2013-09-01,94.6587254549518
2013-10-01,95.341954665138
2013-11-01,95.5471566122247
2013-12-01,95.1344208777436
