"Date","CCUSMA02CAM659N"
1998-09-01,9.66260578171856
1998-10-01,11.2351685755657
1998-11-01,8.92536586132646
1998-12-01,8.17523472843581
1999-01-01,5.30989817108667
1999-02-01,4.38477708969238
1999-03-01,7.15644246837245
1999-04-01,4.02436770047353
1999-05-01,1.21154511517789
1999-06-01,0.194243633682415
1999-07-01,0.0872345174004109
1999-08-01,-2.7644439388755
1999-09-01,-2.90790999602428
1999-10-01,-4.32458284441681
1999-11-01,-4.7059918472839
1999-12-01,-4.51518311668275
2000-01-01,-4.62960168438009
2000-02-01,-3.15016996570319
2000-03-01,-3.7668724547247
2000-04-01,-1.2717842169471
2000-05-01,2.19743308488281
2000-06-01,0.511488795592302
2000-07-01,-0.740854049075444
2000-08-01,-0.590916508409095
2000-09-01,0.574540557011065
2000-10-01,2.3685001811841
2000-11-01,5.12858463082942
2000-12-01,3.38449874627193
2001-01-01,3.76827626515758
2001-02-01,5.01654524999963
2001-03-01,6.71375883678695
2001-04-01,6.12086787315109
2001-05-01,3.09405852892456
2001-06-01,3.23449154888506
2001-07-01,3.47425138219725
2001-08-01,3.82090742203783
2001-09-01,5.48782517318034
2001-10-01,3.89066164086815
2001-11-01,3.07458044386784
2001-12-01,3.58408024864142
2002-01-01,6.40991606904224
2002-02-01,4.80496748459687
2002-03-01,1.78014027047993
2002-04-01,1.45270920822292
2002-05-01,0.593854733914346
2002-06-01,0.425499890550906
2002-07-01,1.03542225971067
2002-08-01,1.94333463055027
2002-09-01,0.510072733252836
2002-10-01,0.456270909604289
2002-11-01,-1.16647828928582
2002-12-01,-1.15955953427963
2003-01-01,-3.69931079948573
2003-02-01,-5.28298535676462
2003-03-01,-6.99355073845211
2003-04-01,-7.8245241455173
2003-05-01,-10.7759172285027
2003-06-01,-11.706263718901
2003-07-01,-10.6971707086434
2003-08-01,-11.0800308330093
2003-09-01,-13.4145966472784
2003-10-01,-16.1748179176339
2003-11-01,-16.5201148566278
2003-12-01,-15.8183359985359
2004-01-01,-15.8374271609221
2004-02-01,-12.1265140519252
2004-03-01,-9.98229571784975
2004-04-01,-7.95967531527625
2004-05-01,-0.415498269081972
2004-06-01,0.467090124786379
2004-07-01,-4.16572530319344
2004-08-01,-5.8964457510761
2004-09-01,-5.57163412689974
2004-10-01,-5.69083328747876
2004-11-01,-8.84621154624566
2004-12-01,-7.1802389474371
2005-01-01,-5.49966242667168
2005-02-01,-6.82832501346649
2005-03-01,-8.47646416125912
2005-04-01,-7.79184681932247
2005-05-01,-8.96751923750352
2005-06-01,-8.66677352266116
2005-07-01,-7.19870812857029
2005-08-01,-8.20824113943658
2005-09-01,-8.50521217493522
2005-10-01,-5.56175696337651
2005-11-01,-1.22458074048345
2005-12-01,-4.58851361939133
2006-01-01,-5.52847599995115
2006-02-01,-7.18352612024534
2006-03-01,-4.77770978471926
2006-04-01,-7.50361716759965
2006-05-01,-11.5362157303412
2006-06-01,-10.179093961136
2006-07-01,-8.00905164659316
2006-08-01,-7.16193751094865
2006-09-01,-5.25227015023407
2006-10-01,-4.23440405120706
2006-11-01,-3.79633597654922
2006-12-01,-0.781332580264199
2007-01-01,1.58042439126802
2007-02-01,1.89280064277026
2007-03-01,0.981868800038971
2007-04-01,-0.76682634842083
2007-05-01,-1.30260585883076
2007-06-01,-4.30996900798705
2007-07-01,-6.884939370728
2007-08-01,-5.38964556773089
