"Date","PISPFG01CAM661N"
1981-01-01,0.529366504231854
1981-02-01,0.531418312387792
1981-03-01,0.536547832777635
1981-04-01,0.541677353167479
1981-05-01,0.545780969479354
1981-06-01,0.551936393947166
1981-07-01,0.556040010259041
1981-08-01,0.560143626570916
1981-09-01,0.563221338804822
1981-10-01,0.570402667350603
1981-11-01,0.570402667350603
1981-12-01,0.573480379584509
1982-01-01,0.578609899974352
1982-02-01,0.582713516286227
1982-03-01,0.58886894075404
1982-04-01,0.595024365221852
1982-05-01,0.601179789689664
1982-06-01,0.605283406001539
1982-07-01,0.608361118235445
1982-08-01,0.608361118235445
1982-09-01,0.61246473454732
1982-10-01,0.616568350859195
1982-11-01,0.615542446781226
1982-12-01,0.616568350859195
1983-01-01,0.616568350859195
1983-02-01,0.616568350859195
1983-03-01,0.621697871249038
1983-04-01,0.623749679404976
1983-05-01,0.623749679404976
1983-06-01,0.628879199794819
1983-07-01,0.630931007950757
1983-08-01,0.634008720184663
1983-09-01,0.634008720184663
1983-10-01,0.6360605283406
1983-11-01,0.6360605283406
1983-12-01,0.639138240574506
1984-01-01,0.645293665042319
1984-02-01,0.647345473198256
1984-03-01,0.650423185432162
1984-04-01,0.6524749935881
1984-05-01,0.654526801744037
1984-06-01,0.655552705822006
1984-07-01,0.661708130289818
1984-08-01,0.663759938445755
1984-09-01,0.665811746601693
1984-10-01,0.666837650679662
1984-11-01,0.668889458835599
1984-12-01,0.672993075147474
1985-01-01,0.678122595537317
1985-02-01,0.681200307771224
1985-03-01,0.685303924083098
1985-04-01,0.68427802000513
1985-05-01,0.685303924083098
1985-06-01,0.685303924083098
1985-07-01,0.686329828161067
1985-08-01,0.685303924083098
1985-09-01,0.688381636317004
1985-10-01,0.694537060784817
1985-11-01,0.696588868940754
1985-12-01,0.700692485252629
1986-01-01,0.700692485252629
1986-02-01,0.69966658117466
1986-03-01,0.694537060784817
1986-04-01,0.694537060784817
1986-05-01,0.691459348550911
1986-06-01,0.694537060784817
1986-07-01,0.697614773018723
1986-08-01,0.701718389330598
1986-09-01,0.701718389330598
1986-10-01,0.708899717876379
1986-11-01,0.709925621954347
1986-12-01,0.70787381379841
1987-01-01,0.709925621954347
1987-02-01,0.706847909720441
1987-03-01,0.706847909720441
1987-04-01,0.708899717876379
1987-05-01,0.713003334188254
1987-06-01,0.715055142344191
1987-07-01,0.71608104642216
1987-08-01,0.718132854578097
1987-09-01,0.718132854578097
1987-10-01,0.717106950500128
1987-11-01,0.718132854578097
1987-12-01,0.718132854578097
1988-01-01,0.718132854578097
1988-02-01,0.717106950500128
1988-03-01,0.715055142344191
1988-04-01,0.713003334188254
1988-05-01,0.715055142344191
1988-06-01,0.715055142344191
1988-07-01,0.717106950500128
1988-08-01,0.719158758656066
1988-09-01,0.720184662734034
1988-10-01,0.721210566812003
1988-11-01,0.726340087201847
1988-12-01,0.723262374967941
1989-01-01,0.728391895357784
1989-02-01,0.726340087201847
1989-03-01,0.729417799435753
1989-04-01,0.730443703513722
1989-05-01,0.733521415747628
1989-06-01,0.735573223903565
1989-07-01,0.736599127981534
1989-08-01,0.736599127981534
1989-09-01,0.738650936137471
1989-10-01,0.73967684021544
1989-11-01,0.740702744293409
1989-12-01,0.740702744293409
1990-01-01,0.743780456527315
1990-02-01,0.750961785073096
1990-03-01,0.749935880995127
1990-04-01,0.749935880995127
1990-05-01,0.753013593229033
1990-06-01,0.751987689151064
1990-07-01,0.750961785073096
1990-08-01,0.750961785073096
1990-09-01,0.757117209540908
1990-10-01,0.76327263400872
1990-11-01,0.767376250320595
1990-12-01,0.769428058476533
1991-01-01,0.774557578866376
1991-02-01,0.772505770710439
1991-03-01,0.768402154398564
1991-04-01,0.766350346242626
1991-05-01,0.766350346242626
1991-06-01,0.766350346242626
1991-07-01,0.766350346242626
1991-08-01,0.766350346242626
1991-09-01,0.766350346242626
1991-10-01,0.769428058476533
1991-11-01,0.770453962554501
1991-12-01,0.769428058476533
1992-01-01,0.767376250320595
1992-02-01,0.774557578866376
1992-03-01,0.776609387022314
1992-04-01,0.774557578866376
1992-05-01,0.77968709925622
1992-06-01,0.780713003334188
1992-07-01,0.781738907412157
1992-08-01,0.782764811490126
1992-09-01,0.785842523724032
1992-10-01,0.798153372659656
1992-11-01,0.802256988971531
1992-12-01,0.805334701205437
1993-01-01,0.808412413439344
1993-02-01,0.8032828930495
1993-03-01,0.802256988971531
1993-04-01,0.807386509361375
1993-05-01,0.81149012567325
1993-06-01,0.81149012567325
1993-07-01,0.813541933829187
1993-08-01,0.819697358296999
1993-09-01,0.818671454219031
1993-10-01,0.824826878686843
1993-11-01,0.822775070530905
1993-12-01,0.822775070530905
1994-01-01,0.822775070530905
1994-02-01,0.832008207232624
1994-03-01,0.836111823544499
1994-04-01,0.840215439856374
1994-05-01,0.841241343934342
1994-06-01,0.845344960246217
1994-07-01,0.846370864324186
1994-08-01,0.849448576558092
1994-09-01,0.84329315209028
1994-10-01,0.844319056168248
1994-11-01,0.848422672480123
1994-12-01,0.853552192869967
1995-01-01,0.863811233649654
1995-02-01,0.864837137727623
1995-03-01,0.869966658117466
1995-04-01,0.863811233649654
1995-05-01,0.864837137727623
1995-06-01,0.869966658117466
1995-07-01,0.864837137727623
1995-08-01,0.864837137727623
1995-09-01,0.868940754039497
1995-10-01,0.873044370351372
1995-11-01,0.877147986663247
1995-12-01,0.883303411131059
1996-01-01,0.882277507053091
1996-02-01,0.886381123364966
1996-03-01,0.886381123364966
1996-04-01,0.888432931520903
1996-05-01,0.893562451910746
1996-06-01,0.89048473967684
1996-07-01,0.89048473967684
1996-08-01,0.895614260066684
1996-09-01,0.895614260066684
1996-10-01,0.89869197230059
1996-11-01,0.896640164144653
1996-12-01,0.901769684534496
1997-01-01,0.89869197230059
1997-02-01,0.900743780456527
1997-03-01,0.903821492690434
1997-04-01,0.912028725314183
1997-05-01,0.909976917158246
1997-06-01,0.907925109002308
1997-07-01,0.905873300846371
1997-08-01,0.913054629392152
1997-09-01,0.912028725314183
1997-10-01,0.917158245704027
1997-11-01,0.923313670171839
1997-12-01,0.924339574249808
1998-01-01,0.928443190561683
1998-02-01,0.929469094639651
1998-03-01,0.920235957937933
1998-04-01,0.928443190561683
1998-05-01,0.932546806873557
1998-06-01,0.937676327263401
1998-07-01,0.940754039497307
1998-08-01,0.947935368043088
1998-09-01,0.944857655809182
1998-10-01,0.96229802513465
1998-11-01,0.963323929212619
1998-12-01,0.958194408822775
1999-01-01,0.958194408822775
1999-02-01,0.951013080276994
1999-03-01,0.963323929212619
1999-04-01,0.959220312900744
1999-05-01,0.953064888432932
1999-06-01,0.953064888432932
1999-07-01,0.96229802513465
1999-08-01,0.965375737368556
1999-09-01,0.966401641446525
1999-10-01,0.968453449602462
1999-11-01,0.963323929212619
1999-12-01,0.9705052577584
2000-01-01,0.964349833290588
2000-02-01,0.9705052577584
2000-03-01,0.977686586304181
2000-04-01,0.979738394460118
2000-05-01,0.984867914849962
2000-06-01,0.984867914849962
2000-07-01,0.98589381892793
2000-08-01,0.986919723005899
2000-09-01,0.988971531161837
2000-10-01,1.00128238009746
2000-11-01,1.00948961272121
2000-12-01,1.00025647601949
2001-01-01,1.00025647601949
2001-02-01,1.00743780456527
2001-03-01,1.01564503718902
2001-04-01,1.02180046165684
2001-05-01,1.02180046165684
2001-06-01,1.01154142087715
2001-07-01,1.01154142087715
2001-08-01,1.01154142087715
2001-09-01,1.02385226981277
2001-10-01,1.01564503718902
2001-11-01,1.01667094126699
2001-12-01,1.00948961272121
2002-01-01,1.02077455757887
2002-02-01,1.0228263657348
2002-03-01,1.02692998204668
2002-04-01,1.02795588612465
2002-05-01,1.01872274942293
2002-06-01,1.01769684534496
2002-07-01,1.01667094126699
2002-08-01,1.02487817389074
2002-09-01,1.03308540651449
2002-10-01,1.03718902282637
2002-11-01,1.03411131059246
2002-12-01,1.03000769428058
2003-01-01,1.03000769428058
2003-02-01,1.03411131059246
2003-03-01,1.02590407796871
2003-04-01,1.01051551679918
2003-05-01,0.986919723005899
2003-06-01,0.976660682226212
2003-07-01,0.993075147473711
2003-08-01,0.998204667863555
2003-09-01,0.992049243395743
2003-10-01,0.974608874070275
2003-11-01,0.967427545524494
2003-12-01,0.9705052577584
2004-01-01,0.971531161836368
2004-02-01,0.984867914849962
2004-03-01,0.987945627083868
2004-04-01,0.995126955629649
2004-05-01,1.01769684534496
2004-06-01,1.00846370864324
2004-07-01,0.998204667863555
2004-08-01,0.996152859707617
2004-09-01,0.988971531161837
2004-10-01,0.979738394460118
2004-11-01,0.961272121056681
2004-12-01,0.963323929212619
2005-01-01,0.971531161836368
2005-02-01,0.979738394460118
2005-03-01,0.979738394460118
2005-04-01,0.989997435239805
2005-05-01,0.993075147473711
2005-06-01,0.991023339317774
2005-07-01,0.991023339317774
2005-08-01,0.996152859707617
2005-09-01,0.999230571941524
2005-10-01,0.986919723005899
2005-11-01,0.976660682226212
2005-12-01,0.972557065914337
2006-01-01,0.978712490382149
2006-02-01,0.969479353680431
2006-03-01,0.981790202616056
2006-04-01,0.988971531161837
2006-05-01,0.979738394460118
2006-06-01,0.980764298538087
