"Date","CANCP110000CTGYM"
2015-12-01,0.169051608590182
2016-01-01,0.178766386717618
2016-02-01,0.183813099109526
2016-03-01,0.18767604900267
2016-04-01,0.194015089179729
2016-05-01,0.1591591826926
2016-06-01,0.121308937698152
2016-07-01,0.145748551997968
2016-08-01,0.12756902831183
2016-09-01,0.156567952701212
2016-10-01,0.166751065314914
2016-11-01,0.183904253918443
2016-12-01,0.134987992889335
2017-01-01,0.139945489215017
2017-02-01,0.192366289716306
2017-03-01,0.139571067854321
2017-04-01,0.195977050781004
2017-05-01,0.201359333686797
2017-06-01,0.216945849545899
2017-07-01,0.244239472608134
2017-08-01,0.214470332830613
2017-09-01,0.154221382533405
2017-10-01,0.16926074154905
2017-11-01,0.162752955490462
2017-12-01,0.165805354813106
2018-01-01,0.189688811030618
2018-02-01,0.164143466137263
2018-03-01,0.233229134732667
2018-04-01,0.213496890329195
2018-05-01,0.188235256923104
2018-06-01,0.244893491848194
2018-07-01,0.175820968506396
2018-08-01,0.207058782615415
2018-09-01,0.0500809399153211
2018-10-01,0.181404718570278
2018-11-01,0.174615798120594
2018-12-01,0.162763054724794
2019-01-01,0.17381336784827
2019-02-01,0.102378624382913
2019-03-01,0.0893116761805419
2019-04-01,0.0381615746363527
2019-05-01,0.0699104408911627
2019-06-01,0.0571138237166086
2019-07-01,0.0694419420318772
2019-08-01,0.0379056475337258
2019-09-01,0.0697535737837031
2019-10-01,0.0948347855895981
2019-11-01,0.10796247725773
2019-12-01,0.127109892529385
2020-01-01,0.082497745368435
2020-02-01,0.113463298863032
2020-03-01,0.0876626422776515
2020-04-01,0.043637947663214
2020-05-01,-0.0993057666964569
2020-06-01,-0.180387868759787
2020-07-01,-0.203541211597542
2020-08-01,-0.17972855637397
2020-09-01,-0.0248993533970939
2020-10-01,-0.105512377114986
2020-11-01,-0.0559413991828366
2020-12-01,-0.0124314220406305
2021-01-01,0
2021-02-01,-0.00617047294884212
2021-03-01,-0.00620661041852925
2021-04-01,0.0499821950285041
2021-05-01,0.099670593172197
2021-06-01,0.084227100330404
2021-07-01,0.143137974901869
2021-08-01,0.213356033108311
2021-09-01,0.208546488610804
2021-10-01,0.242242545497858
2021-11-01,0.276446519397908
2021-12-01,0.296839408305459
2022-01-01,0.29020240561614
2022-02-01,0.332784972363758
2022-03-01,0.374940493313049
2022-04-01,0.450590796769875
2022-05-01,0.537407604529343
2022-06-01,0.612209191537642
2022-07-01,0.663584207136791
2022-08-01,0.608729779901482
2022-09-01,0.564507996753518
2022-10-01,0.544165558352682
2022-11-01,0.487504234114736
2022-12-01,0.483525657050042
2023-01-01,0.512023937978743
2023-02-01,0.514778196618406
2023-03-01,0.46772114183838
2023-04-01,0.434602365889841
2023-05-01,0.455186000203698
2023-06-01,0.449525334971812
2023-07-01,0.372954837296834
2023-08-01,0.395024577802872
2023-09-01,0.44257612212153
2023-10-01,0.391873179256823
