"Date","CANLORSGPTDSTSAM"
1992-11-01,57.2357865249163
1992-12-01,57.3176537553597
1993-01-01,57.4022194907377
1993-02-01,57.489498610395
1993-03-01,57.5794985745784
1993-04-01,57.6722196267971
1993-05-01,57.7676553680079
1993-06-01,57.8657933085681
1993-07-01,57.9666153984878
1993-08-01,58.0700986102351
1993-09-01,58.176215501358
1993-10-01,58.2849347576019
1993-11-01,58.3962209696506
1993-12-01,58.5100343864069
1994-01-01,58.6263306448553
1994-02-01,58.7450620071765
1994-03-01,58.8661785838955
1994-04-01,58.9896295444408
1994-05-01,59.1153643299201
1994-06-01,59.2433338559062
1994-07-01,59.3734917064031
1994-08-01,59.5057950799422
1994-09-01,59.6402057278417
1994-10-01,59.776690885365
1994-11-01,59.9152233999316
1994-12-01,60.0557818475428
1995-01-01,60.1983506374362
1995-02-01,60.3429204140618
1995-03-01,60.4894884500095
1995-04-01,60.6380590299915
1995-05-01,60.7886424876345
1995-06-01,60.9412542175403
1995-07-01,61.095913661717
1995-08-01,61.2526434096333
1995-09-01,61.4114682728111
1995-10-01,61.5724143330165
1995-11-01,61.7355083927749
1995-12-01,61.9007774035968
1996-01-01,62.0682478711529
1996-02-01,62.2379447081498
1996-03-01,62.409890054638
1996-04-01,62.5841020645313
1996-05-01,62.7605946421365
1996-06-01,62.9393771567693
1996-07-01,63.1204541349726
1996-08-01,63.3038252026237
1996-09-01,63.4894850071513
1996-10-01,63.6774231196649
1996-11-01,63.867623835166
1996-12-01,64.0600659513668
1997-01-01,64.2547225259911
1997-02-01,64.4515614491992
1997-03-01,64.6505460040032
1997-04-01,64.8516354152094
1997-05-01,65.0547851077637
1997-06-01,65.2599469516977
1997-07-01,65.4670694940809
1997-08-01,65.6760982872263
1997-09-01,65.8869762060236
1997-10-01,66.0996437548969
1997-11-01,66.314039031832
1997-12-01,66.5300976788775
1998-01-01,66.7477528194811
1998-02-01,66.9669357403683
1998-03-01,67.187576570054
1998-04-01,67.4096049546738
1998-05-01,67.63294846881
1998-06-01,67.8575309906928
1998-07-01,68.0832710417057
1998-08-01,68.3100815536619
1998-09-01,68.5378696252704
1998-10-01,68.7665362685251
1998-11-01,68.995976935354
1998-12-01,69.2260820457762
1999-01-01,69.4567375186108
1999-02-01,69.6878261241677
1999-03-01,69.9192288493538
1999-04-01,70.1508262762145
1999-05-01,70.3824983165349
1999-06-01,70.6141239432309
1999-07-01,70.8455809194371
1999-08-01,71.0767468294077
1999-09-01,71.3075001240893
1999-10-01,71.537721182087
1999-11-01,71.7672931472187
1999-12-01,71.99610278038
2000-01-01,72.2240413262264
2000-02-01,72.4510057788442
2000-03-01,72.6769001664092
2000-04-01,72.9016368549507
2000-05-01,73.1251371676807
2000-06-01,73.3473320169503
2000-07-01,73.5681625489738
2000-08-01,73.7875805111731
2000-09-01,74.0055486293836
2000-10-01,74.222040995061
2000-11-01,74.4370419081447
2000-12-01,74.6505447094403
2001-01-01,74.8625506033155
2001-02-01,75.0730681451067
2001-03-01,75.2821127300069
2001-04-01,75.4897060838121
2001-05-01,75.6958752686384
2001-06-01,75.9006516845074
2001-07-01,76.104070067245
2001-08-01,76.3061668424277
2001-09-01,76.5069784666804
2001-10-01,76.7065397568401
2001-11-01,76.9048835071745
2001-12-01,77.1020401129904
2002-01-01,77.2980372005752
2002-02-01,77.4929009634516
2002-03-01,77.686657518604
2002-04-01,77.8793342820597
2002-05-01,78.0709596619909
2002-06-01,78.2615627566723
2002-07-01,78.4511730572762
2002-08-01,78.639820704614
2002-09-01,78.8275367558338
2002-10-01,79.0143534608417
2002-11-01,79.2003039359906
2002-12-01,79.3854218412994
2003-01-01,79.5697410611104
2003-02-01,79.7532954034271
2003-03-01,79.9361183026233
2003-04-01,80.1182425253885
2003-05-01,80.2996984776215
2003-06-01,80.4805124972061
2003-07-01,80.6607051327778
2003-08-01,80.8402904636006
2003-09-01,81.0192754189008
2003-10-01,81.1976590966702
2003-11-01,81.3754327282891
2003-12-01,81.5525796490207
2004-01-01,81.7290752745054
2004-02-01,81.9048871551542
2004-03-01,82.0799750376334
2004-04-01,82.2542909337987
2004-05-01,82.4277801701896
2004-06-01,82.6003824520268
2004-07-01,82.7720329420445
2004-08-01,82.9426633680787
