"Date","MABMBM01CAM661S"
1970-01-01,0.0277435485767754
1970-02-01,0.0279977414814333
1970-03-01,0.0280160024659633
1970-04-01,0.0283300913998798
1970-05-01,0.0284447703827283
1970-06-01,0.0285368057447596
1970-07-01,0.0290305827664515
1970-08-01,0.0293329846702687
1970-09-01,0.029690169527676
1970-10-01,0.0298194572981486
1970-11-01,0.0302796341083052
1970-12-01,0.0308070113415323
1971-01-01,0.0306937932374461
1971-02-01,0.0308354984773991
1971-03-01,0.0311831876228508
1971-04-01,0.0312525793640649
1971-05-01,0.0314717111784252
1971-06-01,0.0318858703075661
1971-07-01,0.0320509496077175
1971-08-01,0.0324833697213885
1971-09-01,0.0329114071987723
1971-10-01,0.0332306092083571
1971-11-01,0.03333579247925
1971-12-01,0.0337105078818061
1972-01-01,0.0344058861727095
1972-02-01,0.0347411578486807
1972-03-01,0.0353247789142603
1972-04-01,0.0357579294673125
1972-05-01,0.0363108720788816
1972-06-01,0.036737448677503
1972-07-01,0.0369485456586701
1972-08-01,0.0371742514274612
1972-09-01,0.0373722004997666
1972-10-01,0.0380076827614115
1972-11-01,0.0384700508897117
1972-12-01,0.0387045219310772
1973-01-01,0.0391486290748474
1973-02-01,0.0398140593511215
1973-03-01,0.040074095770829
1973-04-01,0.0406474906850718
1973-05-01,0.0412157725236462
1973-06-01,0.0416752188944216
1973-07-01,0.0423939712455233
1973-08-01,0.0431244106267243
1973-09-01,0.0437255622374527
1973-10-01,0.0446838987055884
1973-11-01,0.0459015411540504
1973-12-01,0.0470300699980059
1974-01-01,0.0479328930731703
1974-02-01,0.0488810033899692
1974-03-01,0.049829113706768
1974-04-01,0.0507063714035904
1974-05-01,0.0524652694335223
1974-06-01,0.0527340711258043
1974-07-01,0.0540780795872141
1974-08-01,0.0550166941920573
1974-09-01,0.0557040376497675
1974-10-01,0.0563658157291356
1974-11-01,0.0567003569657256
1974-12-01,0.0567558703586969
1975-01-01,0.0578763643694592
1975-02-01,0.0584030111633051
1975-03-01,0.0589705625624982
1975-04-01,0.0592444773304486
1975-05-01,0.0593547736770099
1975-06-01,0.0602495619189811
1975-07-01,0.0611574980698139
1975-08-01,0.0616958318937591
1975-09-01,0.0627162557092968
1975-10-01,0.0638659672953071
1975-11-01,0.0640084029746413
1975-12-01,0.0652852110129806
1976-01-01,0.0658250057156882
1976-02-01,0.0672099187824452
1976-03-01,0.0685232487898446
1976-04-01,0.0702134855179436
1976-05-01,0.0713120663472699
1976-06-01,0.0725019520992463
1976-07-01,0.0732433480711653
1976-08-01,0.0743024851739067
1976-09-01,0.0751585601286742
1976-10-01,0.0762220798677028
1976-11-01,0.0772717212584886
1976-12-01,0.0784528417378906
1977-01-01,0.079195698588572
1977-02-01,0.0801876352682429
1977-03-01,0.0813782514596005
1977-04-01,0.082368727260509
1977-05-01,0.0837813970237517
1977-06-01,0.0845118364049527
1977-07-01,0.0851093358187751
1977-08-01,0.0863510827668167
1977-09-01,0.0876030558661952
1977-10-01,0.0887257411951011
1977-11-01,0.0896402513003647
1977-12-01,0.0900317668086884
1978-01-01,0.0906241531468424
1978-02-01,0.0916233942203254
1978-03-01,0.0931536647239414
1978-04-01,0.0945210472455496
1978-05-01,0.0953055391409595
1978-06-01,0.0964318766667714
1978-07-01,0.0976305276913222
1978-08-01,0.0990738759085753
1978-09-01,0.100795521530066
1978-10-01,0.101807910512411
1978-11-01,0.105606925734037
1978-12-01,0.105927588622384
1979-01-01,0.107997653828708
1979-02-01,0.109579785528389
1979-03-01,0.110291233485679
1979-04-01,0.111822964868057
1979-05-01,0.114082944313493
1979-06-01,0.115672380406986
1979-07-01,0.117814028672667
1979-08-01,0.119163150209746
1979-09-01,0.120247122251448
1979-10-01,0.122009672478286
1979-11-01,0.12484669903487
1979-12-01,0.126019054241698
1980-01-01,0.127561011775413
1980-02-01,0.12957191139186
1980-03-01,0.131219782635849
1980-04-01,0.132999132968455
1980-05-01,0.134635317182345
1980-06-01,0.13636572807641
1980-07-01,0.138662229490906
1980-08-01,0.137874815837971
1980-09-01,0.138674646960386
1980-10-01,0.141076331645775
1980-11-01,0.142738081238007
1980-12-01,0.144213568788033
1981-01-01,0.147228822553631
1981-02-01,0.150682339947949
1981-03-01,0.149799969175458
1981-04-01,0.15130321342197
1981-05-01,0.150898550004784
1981-06-01,0.153557349352356
1981-07-01,0.156147487398095
1981-08-01,0.158964792091387
1981-09-01,0.160070677314525
1981-10-01,0.160032694466703
1981-11-01,0.157655114280893
1981-12-01,0.160199965084998
1982-01-01,0.158788025761136
1982-02-01,0.158191987226076
1982-03-01,0.159586396004789
1982-04-01,0.160106468844204
1982-05-01,0.160422018656883
1982-06-01,0.161311693823185
1982-07-01,0.161543973546407
1982-08-01,0.16234234379006
1982-09-01,0.163310175970151
1982-10-01,0.1635220033907
1982-11-01,0.163877727369344
1982-12-01,0.164120963683284
1983-01-01,0.164882811957877
1983-02-01,0.165256066481671
1983-03-01,0.165405806554817
1983-04-01,0.164371504391036
1983-05-01,0.163692195766519
1983-06-01,0.163839744521522
1983-07-01,0.163818561779467
1983-08-01,0.164662219264754
1983-09-01,0.165177909467882
1983-10-01,0.16554166827972
1983-11-01,0.165940488181856
1983-12-01,0.166339308083992
1984-01-01,0.166072697709853
1984-02-01,0.166880563665462
1984-03-01,0.167323940369851
1984-04-01,0.168246485308308
1984-05-01,0.170111297048514
1984-06-01,0.171380800693041
1984-07-01,0.172640078186231
1984-08-01,0.173217855736761
1984-09-01,0.173793441969148
1984-10-01,0.175476374303435
1984-11-01,0.174807291830255
1984-12-01,0.17711548027485
1985-01-01,0.178330200965787
1985-02-01,0.179093510119142
1985-03-01,0.179406868613677
1985-04-01,0.180580684699267
1985-05-01,0.182251199564074
1985-06-01,0.18262007145158
1985-07-01,0.183516320572314
1985-08-01,0.184336603997403
1985-09-01,0.185346071222222
1985-10-01,0.186641140245092
1985-11-01,0.187890191586945
1985-12-01,0.188660074694731
1986-01-01,0.191672406702804
1986-02-01,0.192458359476976
1986-03-01,0.194897296570806
1986-04-01,0.197099571305127
1986-05-01,0.195475804560717
1986-06-01,0.19559924881614
1986-07-01,0.197381520906271
1986-08-01,0.198596241597208
1986-09-01,0.199946824013049
1986-10-01,0.202697658722651
1986-11-01,0.205539798354904
1986-12-01,0.208684339890975
1987-01-01,0.210240175772933
1987-02-01,0.21338909994529
1987-03-01,0.214431436942264
1987-04-01,0.21746422125301
1987-05-01,0.219014213619919
1987-06-01,0.220841042512302
1987-07-01,0.222441435196514
1987-08-01,0.222712428206939
1987-09-01,0.224480091509446
1987-10-01,0.225766395259741
1987-11-01,0.223432641436803
1987-12-01,0.225872308970015
1988-01-01,0.226384346976237
1988-02-01,0.227924113191808
1988-03-01,0.23038861566398
1988-04-01,0.232661743018278
1988-05-01,0.234781478102523
1988-06-01,0.239229123494656
1988-07-01,0.241340093306327
1988-08-01,0.245353857706026
1988-09-01,0.246961554784049
1988-10-01,0.248244936776819
1988-11-01,0.250898623048723
1988-12-01,0.252385797628848
1989-01-01,0.254498958758662
1989-02-01,0.256297300515179
1989-03-01,0.260186159780693
1989-04-01,0.261797509055622
1989-05-01,0.265157530209147
1989-06-01,0.267786381542089
1989-07-01,0.269723506781034
1989-08-01,0.27316971978154
1989-09-01,0.27538368154596
1989-10-01,0.277612982537386
1989-11-01,0.282144628458357
1989-12-01,0.284955359197218
1990-01-01,0.287533079773476
1990-02-01,0.289267142864447
1990-03-01,0.289985164776168
1990-04-01,0.292891583073967
1990-05-01,0.295493408149804
1990-06-01,0.296163221062366
1990-07-01,0.298030954560097
1990-08-01,0.300317229823256
1990-09-01,0.302268233410443
1990-10-01,0.30409067966654
1990-11-01,0.305407661870845
1990-12-01,0.30805039155203
1991-01-01,0.31053753764502
1991-02-01,0.312273061614753
1991-03-01,0.313653592045223
1991-04-01,0.314598780604497
1991-05-01,0.317134135696646
1991-06-01,0.316682724159063
1991-07-01,0.316484775086758
1991-08-01,0.315730961645359
1991-09-01,0.317232014573727
1991-10-01,0.320218050764076
1991-11-01,0.320619061984355
1991-12-01,0.322143488972922
1992-01-01,0.323873899866987
1992-02-01,0.325786920606352
1992-03-01,0.327278477822765
1992-04-01,0.328480781044222
1992-05-01,0.328353684591893
1992-06-01,0.329997903638976
1992-07-01,0.33296860060232
1992-08-01,0.333995598372289
1992-09-01,0.335408268135532
1992-10-01,0.337277462512025
1992-11-01,0.34010280203851
1992-12-01,0.340874146025058
1993-01-01,0.341482602029599
1993-02-01,0.34353878888768
1993-03-01,0.344918588878768
1993-04-01,0.344896675697332
1993-05-01,0.345300608675136
1993-06-01,0.346169831538766
1993-07-01,0.34703028912982
1993-08-01,0.346741035134865
1993-09-01,0.348855657143441
1993-10-01,0.34985855041383
1993-11-01,0.349905298534227
1993-12-01,0.351307011706752
1994-01-01,0.353439164260478
1994-02-01,0.352937352405593
1994-03-01,0.353278467596613
1994-04-01,0.355979632428295
1994-05-01,0.357133726650592
1994-06-01,0.360375416624362
1994-07-01,0.363067085744088
1994-08-01,0.365944286466638
1994-09-01,0.366887283707769
1994-10-01,0.366897509859106
1994-11-01,0.367616262210207
1994-12-01,0.368868965748967
1995-01-01,0.369720658067447
1995-02-01,0.370080764682379
1995-03-01,0.372428396853559
1995-04-01,0.37449042722669
1995-05-01,0.376553188039201
1995-06-01,0.378399008355496
1995-07-01,0.381122086368613
1995-08-01,0.383360152632613
1995-09-01,0.38497588454383
1995-10-01,0.384262245268396
1995-11-01,0.388474689179782
1995-12-01,0.38802912115725
1996-01-01,0.391156132148171
1996-02-01,0.394624258330113
1996-03-01,0.395049374049972
1996-04-01,0.396253138150192
1996-05-01,0.399667942257306
