"Date","LREM55TTCAM156N"
1976-01-01,49.4726800572367
1976-02-01,49.424011836821
1976-03-01,49.8313837074507
1976-04-01,50.6042454812947
1976-05-01,50.8121135911139
1976-06-01,51.3584117032393
1976-07-01,51.3312145052884
1976-08-01,51.8366498675118
1976-09-01,52.0580611715915
1976-10-01,51.6863231947031
1976-11-01,50.9317090796469
1976-12-01,50.5536955961885
1977-01-01,49.4631941233883
1977-02-01,48.772864682072
1977-03-01,49.1155419222904
1977-04-01,48.9312860276488
1977-05-01,49.9643874643875
1977-06-01,49.6700172606356
1977-07-01,49.8961446881808
1977-08-01,50.040428542551
1977-09-01,50.3177004538578
1977-10-01,50.4831890477149
1977-11-01,49.5930466237942
1977-12-01,48.6883683603351
1978-01-01,47.6774451897087
1978-02-01,47.9344622608522
1978-03-01,48.0075806692933
1978-04-01,48.2250435648494
1978-05-01,49.3765214367331
1978-06-01,49.6701879680603
1978-07-01,49.6533280507132
1978-08-01,50.1136812969553
1978-09-01,50.4243979470983
1978-10-01,50.1699758585013
1978-11-01,49.874563431551
1978-12-01,49.2434662998624
1979-01-01,49.2546096508435
1979-02-01,49.7944199706314
1979-03-01,50.0244403167465
1979-04-01,50.5634970971362
1979-05-01,51.1983632112237
1979-06-01,51.5758754863813
1979-07-01,50.9711566475672
1979-08-01,50.6278787878788
1979-09-01,50.8303074316146
1979-10-01,50.6113178369497
1979-11-01,50.4391044199961
1979-12-01,49.5831927914037
1980-01-01,49.7162097162097
1980-02-01,49.6565967052495
1980-03-01,49.6427372560303
1980-04-01,49.5140983292642
1980-05-01,50.7431302270012
1980-06-01,50.5602975537647
1980-07-01,50.6379737192916
1980-08-01,50.1853788382926
1980-09-01,50.4505786378296
1980-10-01,50.6652147152123
1980-11-01,50.0827149406816
1980-12-01,49.3936677204737
1981-01-01,48.4366170653607
1981-02-01,49.2010527305198
1981-03-01,49.1930943891912
1981-04-01,48.9883851629824
1981-05-01,50.1963534361852
1981-06-01,50.0186584569456
1981-07-01,49.8719321939179
1981-08-01,50.4440001859686
1981-09-01,51.1784355572051
1981-10-01,50.7826972952946
1981-11-01,50.3213575623064
1981-12-01,49.379068371728
1982-01-01,48.4404515088689
1982-02-01,48.2619091410705
1982-03-01,47.9963277484508
1982-04-01,48.1899001008157
1982-05-01,48.8815699190339
1982-06-01,48.5647788983708
1982-07-01,47.9358425225554
1982-08-01,47.9996362975086
1982-09-01,48.0555429504924
1982-10-01,47.7376692784999
1982-11-01,47.2489714724897
1982-12-01,46.8002527303908
1983-01-01,46.0055840763758
1983-02-01,46.0881678874758
1983-03-01,46.1265868209752
1983-04-01,46.8365199480589
1983-05-01,47.3618371085199
1983-06-01,47.2012845100575
1983-07-01,46.5998663994656
1983-08-01,46.9623572285676
1983-09-01,47.6484160085189
1983-10-01,47.8027819615487
1983-11-01,46.8264850280862
1983-12-01,46.3896126838316
1984-01-01,46.1623242075563
1984-02-01,46.4307719390899
1984-03-01,47.0071196273183
1984-04-01,46.4677490127249
1984-05-01,46.9041672144078
1984-06-01,47.3744092420795
1984-07-01,46.3945459312997
1984-08-01,46.033963417296
1984-09-01,46.3869870481008
1984-10-01,46.7247386759582
1984-11-01,45.9355961705831
1984-12-01,45.3565217391304
1985-01-01,45.3933365188306
1985-02-01,45.7307809176542
1985-03-01,45.7577860674937
1985-04-01,45.8308052353298
1985-05-01,46.3084051444161
1985-06-01,46.8025268258913
1985-07-01,46.5911547274221
1985-08-01,46.1445418808588
1985-09-01,46.443984118764
1985-10-01,46.6126180516624
1985-11-01,46.936137205895
1985-12-01,46.2253994229361
1986-01-01,45.5656439605835
1986-02-01,45.6691897471185
1986-03-01,45.9273586933161
1986-04-01,46.0722415496285
1986-05-01,46.725321888412
1986-06-01,46.6915390882971
1986-07-01,46.4786317458957
1986-08-01,45.3221384509938
1986-09-01,45.8584820855272
1986-10-01,45.9037433155081
1986-11-01,45.5723265061786
1986-12-01,44.9249967947348
1987-01-01,44.5502690697873
1987-02-01,45.4180716206411
1987-03-01,45.3397602695901
1987-04-01,45.764951617716
1987-05-01,46.2108626198083
1987-06-01,45.5334723581734
1987-07-01,45.7128274923443
1987-08-01,45.6176145541103
1987-09-01,46.7932381923208
1987-10-01,46.5704584040747
1987-11-01,46.1208907741251
1987-12-01,46.201458368662
1988-01-01,45.2974072191154
1988-02-01,45.4464625936746
1988-03-01,45.4506982649175
1988-04-01,45.9774976736317
1988-05-01,46.7706484064587
1988-06-01,46.7787588188078
1988-07-01,46.3935810810811
1988-08-01,46.6165730929968
1988-09-01,47.6347216947293
1988-10-01,47.3502109704641
1988-11-01,46.0785554571151
1988-12-01,45.9143640582156
1989-01-01,45.8572392845089
1989-02-01,45.9354566547142
1989-03-01,45.8660254787817
1989-04-01,45.8943106575007
1989-05-01,46.1460617304773
1989-06-01,46.7116357504216
1989-07-01,45.1548998946259
1989-08-01,45.2576581131758
1989-09-01,46.7076715675949
1989-10-01,46.6032093669713
1989-11-01,46.1658314734493
1989-12-01,45.9640405911828
1990-01-01,45.8950825193668
1990-02-01,45.5483056198695
1990-03-01,45.5364283008544
1990-04-01,46.1800588977703
1990-05-01,46.1959036043235
1990-06-01,46.7061840501114
1990-07-01,46.3025210084034
1990-08-01,46.531160759281
1990-09-01,47.4793267010872
1990-10-01,46.821900566394
1990-11-01,45.7241118986705
1990-12-01,45.086365923193
1991-01-01,43.9820635319755
1991-02-01,43.7871805613741
1991-03-01,44.070351758794
1991-04-01,44.3291202812422
1991-05-01,44.4718678100816
1991-06-01,45.0489253157146
1991-07-01,44.6325558063707
1991-08-01,44.701308473726
1991-09-01,45.4606253134927
1991-10-01,45.4150296748307
1991-11-01,44.436087083699
1991-12-01,43.4074197860963
1992-01-01,42.906675578578
1992-02-01,42.8798195413342
1992-03-01,42.4120938778919
1992-04-01,42.846407548115
1992-05-01,43.881469115192
1992-06-01,44.2052565707134
1992-07-01,43.6423537261771
1992-08-01,43.9409729459336
1992-09-01,44.8412367697308
1992-10-01,45.1141286237921
1992-11-01,44.3870752831446
1992-12-01,43.7127991675338
1993-01-01,43.1786977324735
1993-02-01,43.3627214505531
1993-03-01,43.5512697950871
1993-04-01,43.6879491546546
1993-05-01,42.9217867818001
1993-06-01,43.3767418712674
1993-07-01,43.2449233319519
1993-08-01,42.7755237227788
1993-09-01,43.0486039296794
1993-10-01,42.7856995246952
1993-11-01,42.8241027547185
1993-12-01,41.5779483370471
1994-01-01,41.3341029023747
1994-02-01,42.0116149759051
1994-03-01,42.7683825042176
1994-04-01,43.5812060673326
1994-05-01,44.1205452455247
1994-06-01,44.8683238985971
1994-07-01,43.6275715105319
1994-08-01,44.1501555591944
1994-09-01,44.8175719895288
1994-10-01,44.6860693263571
1994-11-01,44.1852865487521
1994-12-01,43.6538068993672
1995-01-01,42.952116812138
1995-02-01,43.2787152523029
1995-03-01,43.3895405669599
1995-04-01,42.6182143729145
1995-05-01,43.0841767264155
1995-06-01,43.4279449384822
1995-07-01,42.8212097853868
1995-08-01,43.1923170435205
1995-09-01,43.8380566801619
1995-10-01,43.8642614463679
1995-11-01,43.1249747464544
1995-12-01,42.6345323160147
1996-01-01,42.2334206813142
1996-02-01,42.8427622307228
1996-03-01,43.1225868725869
1996-04-01,42.9759370104045
1996-05-01,43.8908945046129
1996-06-01,44.6496534593967
1996-07-01,44.0132815937913
1996-08-01,44.0621753376488
1996-09-01,43.7736903004429
1996-10-01,43.7151283277539
1996-11-01,43.4713375796178
1996-12-01,42.9003141277983
1997-01-01,42.3681702668361
1997-02-01,43.5710319663679
1997-03-01,44.0074461343473
1997-04-01,44.1624164788677
1997-05-01,44.7146127733481
1997-06-01,45.4423698101316
1997-07-01,44.4033666325808
1997-08-01,44.9731087818474
1997-09-01,45.0268343322756
1997-10-01,45.3489736070381
1997-11-01,45.0138558213965
1997-12-01,44.8967666536813
1998-01-01,43.9331519626895
1998-02-01,44.8606102904114
1998-03-01,44.6099674972914
1998-04-01,44.105950036681
1998-05-01,44.8061955767897
1998-06-01,45.7336048253871
1998-07-01,45.3151357153811
1998-08-01,45.4823655420396
1998-09-01,46.8375677119097
1998-10-01,46.4984395219609
1998-11-01,46.16290108221
1998-12-01,45.4080472834735
1999-01-01,45.3302100649841
1999-02-01,45.1606826658629
1999-03-01,45.2638700947226
1999-04-01,46.5106686166423
1999-05-01,46.6856202304354
1999-06-01,47.0908548411159
1999-07-01,46.4761479496911
1999-08-01,46.8571428571429
1999-09-01,47.919443210425
1999-10-01,47.9609929078014
1999-11-01,47.7333038478549
1999-12-01,48.0197109550252
2000-01-01,47.6894300594147
2000-02-01,47.6737381126554
2000-03-01,47.3943507773155
2000-04-01,47.8737347993883
2000-05-01,48.3827640033397
2000-06-01,48.2527611805178
2000-07-01,47.556085401539
2000-08-01,48.2480463826569
2000-09-01,48.1842020187507
2000-10-01,48.4646529793257
2000-11-01,48.6293291397119
2000-12-01,48.814743521192
2001-01-01,46.9705036737302
2001-02-01,47.2655835191675
2001-03-01,48.3219818611709
2001-04-01,48.2164821648216
2001-05-01,48.3715066190376
2001-06-01,48.7422809894289
2001-07-01,47.7949857629002
2001-08-01,48.0509148766905
2001-09-01,48.8407344885796
2001-10-01,48.6843459466877
2001-11-01,48.136635354398
2001-12-01,48.857376045705
2002-01-01,48.5104370735662
2002-02-01,48.5526006119087
2002-03-01,48.6964088490244
2002-04-01,49.1797823844541
2002-05-01,49.5760185491885
2002-06-01,50.0445147888021
2002-07-01,49.1751664425568
2002-08-01,50.0457247370828
2002-09-01,51.0235913433418
2002-10-01,51.6019417475728
2002-11-01,51.9003255858934
2002-12-01,51.9991008060631
2003-01-01,51.8538643482708
2003-02-01,52.0252197172335
2003-03-01,52.1729475954828
2003-04-01,52.3726833580652
2003-05-01,52.9298902274086
2003-06-01,53.1851619971827
2003-07-01,52.2658516046533
2003-08-01,52.7441108832121
2003-09-01,54.1010488536865
2003-10-01,54.1822105749962
2003-11-01,54.2153127688337
2003-12-01,54.265417355625
2004-01-01,53.2644161863812
2004-02-01,53.6230563654033
2004-03-01,52.7255667544417
2004-04-01,53.5533301158301
2004-05-01,54.2864013466394
2004-06-01,53.8323407057133
2004-07-01,52.8366044264153
2004-08-01,53.1796714884011
2004-09-01,54.8374681745515
2004-10-01,55.1709893482045
2004-11-01,55.2215980942858
2004-12-01,54.3618455765961
2005-01-01,53.9606995824696
2005-02-01,54.1919911594498
2005-03-01,54.2176358049742
2005-04-01,54.7112022884221
2005-05-01,55.4519554519554
2005-06-01,55.3483835805054
2005-07-01,54.3546634642878
2005-08-01,54.6277837899413
2005-09-01,55.4041393407716
2005-10-01,55.6521000792483
2005-11-01,54.9802483069978
2005-12-01,54.7053031368688
2006-01-01,53.917476680019
2006-02-01,54.3699896650932
2006-03-01,54.4489932325173
2006-04-01,54.63430887988
2006-05-01,55.589675491742
2006-06-01,55.5662823412589
2006-07-01,54.860977420863
2006-08-01,54.6254178769113
2006-09-01,56.0725702888057
2006-10-01,56.0156931124673
2006-11-01,55.7979677226539
2006-12-01,55.5880679509063
2007-01-01,54.614388256247
2007-02-01,55.4147155390495
2007-03-01,55.6456158243646
2007-04-01,56.5662779501444
2007-05-01,56.634925715505
2007-06-01,56.3088462152243
2007-07-01,55.4115308151093
2007-08-01,56.0155444523753
2007-09-01,57.2437976218724
2007-10-01,57.7502563698036
2007-11-01,57.0638063517873
2007-12-01,56.7908339437062
2008-01-01,56.3547285852031
2008-02-01,56.3125471134101
2008-03-01,56.8784029038113
2008-04-01,56.7367822626492
2008-05-01,57.0640688624298
2008-06-01,57.1703734141456
2008-07-01,55.8205055963937
2008-08-01,55.4863097670617
2008-09-01,57.127583749109
2008-10-01,57.679224207961
2008-11-01,56.8965517241379
2008-12-01,56.4878171947986
2009-01-01,56.3396587305582
2009-02-01,55.9679967896466
2009-03-01,56.3117480803382
2009-04-01,57.0566376536898
2009-05-01,57.4725220072612
2009-06-01,57.8712650512859
2009-07-01,56.8019564734072
2009-08-01,56.6133004926108
