"Date","LRIN25TTCAM156N"
1976-01-01,27.4645844693762
1976-02-01,27.2562048527505
1976-03-01,27.0710127518019
1976-04-01,26.7218329338005
1976-05-01,26.3035028404517
1976-06-01,26.1689749738953
1976-07-01,26.4523367910055
1976-08-01,26.314346425389
1976-09-01,25.8427991423749
1976-10-01,25.8337033621387
1976-11-01,26.0105028644176
1976-12-01,26.4833393862357
1977-01-01,27.1084883220443
1977-02-01,26.5812767785478
1977-03-01,26.1566418727496
1977-04-01,26.0554097141634
1977-05-01,25.5753296833017
1977-06-01,25.5353775702613
1977-07-01,26.2535880875493
1977-08-01,25.8548921314117
1977-09-01,25.1524901132784
1977-10-01,25.2172167259667
1977-11-01,25.5080565237242
1977-12-01,25.7107279054512
1978-01-01,26.2899181110051
1978-02-01,25.7411488499319
1978-03-01,24.9748460356246
1978-04-01,24.9329462797603
1978-05-01,24.3253959512743
1978-06-01,24.0966770029249
1978-07-01,24.5212327638301
1978-08-01,24.0509244029212
1978-09-01,23.414132124636
1978-10-01,23.4672350658578
1978-11-01,23.6786676997959
1978-12-01,24.1770814038376
1979-01-01,24.600110914172
1979-02-01,24.4861415579624
1979-03-01,23.9268456521268
1979-04-01,24.0099464835937
1979-05-01,23.5569658507102
1979-06-01,23.4768087054894
1979-07-01,23.6271303150284
1979-08-01,23.2961013854581
1979-09-01,22.8856894758847
1979-10-01,22.6674794661191
1979-11-01,22.9287193390688
1979-12-01,23.6310563770401
1980-01-01,23.7331009267919
1980-02-01,23.4748756245293
1980-03-01,23.1722940422874
1980-04-01,22.8776948021083
1980-05-01,22.6488292904056
1980-06-01,22.5171412947461
1980-07-01,23.0549427460868
1980-08-01,22.5272363136868
1980-09-01,21.7580969118755
1980-10-01,21.9045630155581
1980-11-01,22.0253481197365
1980-12-01,22.6647522733421
1981-01-01,22.7492629043644
1981-02-01,22.2280925298609
1981-03-01,21.7389505904738
1981-04-01,21.6781412248016
1981-05-01,21.1244243429525
1981-06-01,20.7308423703551
1981-07-01,21.4657589106928
1981-08-01,21.1907226532474
1981-09-01,20.1807660061755
1981-10-01,20.2373420950593
1981-11-01,20.8270959989409
1981-12-01,21.6465614487952
1982-01-01,22.3675273460864
1982-02-01,22.1283954612569
1982-03-01,21.4002402026584
1982-04-01,21.6246160044317
1982-05-01,21.0143834996834
1982-06-01,20.8827127072931
1982-07-01,21.3731205737697
1982-08-01,21.2484634065901
1982-09-01,20.8928571428571
1982-10-01,20.8874372659922
1982-11-01,21.2881423317762
1982-12-01,21.7604397130753
1983-01-01,22.2009938822784
1983-02-01,21.8403065860693
1983-03-01,20.9193181033888
1983-04-01,20.8174633637446
1983-05-01,20.1963961309962
1983-06-01,19.8329608281379
1983-07-01,20.447134169629
1983-08-01,20.1760986621583
1983-09-01,19.757663265107
1983-10-01,20.0802508813962
1983-11-01,20.4551862258043
1983-12-01,20.9846948183662
1984-01-01,21.6768520043001
1984-02-01,21.1541063455554
1984-03-01,20.5420111721064
1984-04-01,20.5364191231685
1984-05-01,19.7166991802727
1984-06-01,19.4817778033595
1984-07-01,20.0383105066564
1984-08-01,19.5316907131725
1984-09-01,18.6497785583384
1984-10-01,19.0016287110324
1984-11-01,19.2849671959684
1984-12-01,19.9563339503536
1985-01-01,20.0994694960212
1985-02-01,19.8749716274495
1985-03-01,19.1221179447476
1985-04-01,19.0470806599018
1985-05-01,18.5624800135438
1985-06-01,18.5202572649171
1985-07-01,18.9940939345645
1985-08-01,18.6695740877654
1985-09-01,18.1463323528038
1985-10-01,18.3345296579754
1985-11-01,18.4565850571825
1985-12-01,18.9495002043774
1986-01-01,18.9339513325608
1986-02-01,18.8378570965861
1986-03-01,18.1878649028158
1986-04-01,18.0417930258925
1986-05-01,18.0377795975452
1986-06-01,17.793731524154
1986-07-01,18.2414962867883
1986-08-01,17.8119680023431
1986-09-01,17.3335281707506
1986-10-01,17.4195665849189
1986-11-01,17.7237192963297
1986-12-01,18.2027942806272
1987-01-01,18.5164372014611
1987-02-01,18.3930912872451
1987-03-01,17.5943391969097
1987-04-01,17.5159665985065
1987-05-01,17.1109293105463
1987-06-01,16.700444795179
1987-07-01,17.5022822059534
1987-08-01,17.2151062043339
1987-09-01,16.5848399255094
1987-10-01,16.7112810707457
1987-11-01,17.1147581726032
1987-12-01,17.374394230684
1988-01-01,17.7887972563266
1988-02-01,17.3598250348343
1988-03-01,16.9324742993944
1988-04-01,16.9159822565769
1988-05-01,16.454343140519
1988-06-01,16.0199013675632
1988-07-01,16.766582022217
1988-08-01,16.2996553284824
1988-09-01,16.1699429296132
1988-10-01,16.0540278114922
1988-11-01,16.4871295695436
1988-12-01,16.9140824028256
1989-01-01,17.0848905499199
1989-02-01,16.9169151962596
1989-03-01,16.2027705107861
1989-04-01,16.2696136758575
1989-05-01,15.6784726254312
1989-06-01,15.61370918263
1989-07-01,16.1048083955573
1989-08-01,15.5678665659916
1989-09-01,15.2910792158855
1989-10-01,15.4869013525272
1989-11-01,15.7809970318403
1989-12-01,16.2926738940139
1990-01-01,16.6071743530736
1990-02-01,16.4539768249124
1990-03-01,16.4081789800547
1990-04-01,16.0501352750593
1990-05-01,15.5010460163862
1990-06-01,15.1645992961789
1990-07-01,15.5734847352956
1990-08-01,15.2236060357471
1990-09-01,14.9705057457951
1990-10-01,14.9679582466224
1990-11-01,15.5455325043702
1990-12-01,16.2730955439186
1991-01-01,16.5380284237089
1991-02-01,16.3185067839877
1991-03-01,15.8302803799595
1991-04-01,15.9307890538716
1991-05-01,15.5095372299146
1991-06-01,15.122520229705
1991-07-01,15.7004870262082
1991-08-01,15.3377476979143
1991-09-01,15.4605850916947
1991-10-01,15.5082209225927
1991-11-01,16.1100132819333
1991-12-01,16.9077399480931
1992-01-01,17.4301486610818
1992-02-01,17.1704470345472
1992-03-01,16.7169486480181
1992-04-01,17.0692716157486
1992-05-01,16.4980869342018
1992-06-01,16.0604046728747
1992-07-01,16.461405585234
1992-08-01,16.4559186509997
1992-09-01,16.3074517811847
1992-10-01,16.4152822596709
1992-11-01,16.1375050740614
1992-12-01,16.9229423737438
1993-01-01,17.5282290723712
1993-02-01,17.4433728824313
1993-03-01,16.9423320659062
1993-04-01,16.93568806178
1993-05-01,16.1618955787743
1993-06-01,15.668231858896
1993-07-01,16.1582241561431
1993-08-01,15.9055304074001
1993-09-01,15.7451459937246
1993-10-01,16.1027534467183
1993-11-01,16.4469140453318
1993-12-01,16.8658167505606
1994-01-01,17.4221540003759
1994-02-01,17.576847868596
1994-03-01,17.5484375
1994-04-01,17.1872683433084
1994-05-01,16.5583656678042
1994-06-01,16.3976528086915
1994-07-01,16.544754945781
1994-08-01,16.0733691433539
1994-09-01,15.9606721099196
1994-10-01,16.1264087370745
1994-11-01,16.3832190773897
1994-12-01,16.7972977151161
1995-01-01,17.1952301933392
1995-02-01,17.2414058946427
1995-03-01,16.6723134259402
1995-04-01,17.118357302161
1995-05-01,16.4066099456338
1995-06-01,16.2458390219209
1995-07-01,16.5829030231525
1995-08-01,16.2532706991263
1995-09-01,16.1717836424919
1995-10-01,16.4203261467049
1995-11-01,16.9879959122039
1995-12-01,17.1563099990857
1996-01-01,17.1861932638942
1996-02-01,17.3112856426694
1996-03-01,17.0813698484607
1996-04-01,17.1276079573023
1996-05-01,16.6285532552892
1996-06-01,16.1885524942127
1996-07-01,16.3865927190848
1996-08-01,16.1507046825343
1996-09-01,15.9018247624793
1996-10-01,16.0674732924496
1996-11-01,16.5523782282407
1996-12-01,16.7376163901382
1997-01-01,17.1097518822981
1997-02-01,17.0276824662697
1997-03-01,16.8369490203139
1997-04-01,16.5672581225273
1997-05-01,15.8422735133597
1997-06-01,15.7661700472686
1997-07-01,16.1310573674928
1997-08-01,15.5523027863453
1997-09-01,15.2708036440419
1997-10-01,15.3069593355303
1997-11-01,15.6457465594707
1997-12-01,16.2241865937847
